signal_date,pair,side,entry_tag,open_slots,occupant_pairs,occupant_tags,match_status,counterfactual_open_date,counterfactual_close_date,counterfactual_profit_ratio,counterfactual_exit_reason,close,enter_initial_stop,enter_risk_pct,atr_pct,body_pct_of_range,close_position,compression_width_pct,pullback_depth_short,pullback_depth_long_1h,trend_up_4h,trend_down_4h,long_strong_trend_context
2022-04-30 15:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|XRP/USDT:USDT|BTC/USDT:USDT,short_pullback_restart|short_compression_breakdown|short_pullback_restart,duplicate_signal_while_counterfactual_open,2022-04-30 14:00:00+00:00,2022-05-04 15:55:00+00:00,-0.0007854529339363854,trailing_stop_loss,393.51,,,0.007030738517642021,0.5831381678581238,0.8103044629096985,0.023506391793489456,0.026677964255213737,0.023133674636483192,False,True,False
2022-04-30 15:00:00+00:00,DOGE/USDT:USDT,short,short_compression_breakdown,3,ETH/USDT:USDT|XRP/USDT:USDT|BTC/USDT:USDT,short_pullback_restart|short_compression_breakdown|short_pullback_restart,matched_counterfactual_entry,2022-04-30 15:00:00+00:00,2022-05-01 05:20:00+00:00,9.384760502048438e-06,trailing_stop_loss,0.13309,,,0.012870104052126408,0.4981273412704468,0.8202247023582458,0.04012322425842285,0.04062381014227867,0.05465659871697426,False,True,False
2022-04-30 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|XRP/USDT:USDT|BTC/USDT:USDT,short_pullback_restart|short_compression_breakdown|short_pullback_restart,matched_counterfactual_entry,2022-04-30 15:00:00+00:00,2022-04-30 23:10:00+00:00,0.07763125508578285,partial_exit,11.794,,,0.012274381704628468,0.45673078298568726,0.8125,0.04934712499380112,0.049927081912755966,0.05465899035334587,False,True,False
2022-04-30 15:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,3,ETH/USDT:USDT|XRP/USDT:USDT|BTC/USDT:USDT,short_pullback_restart|short_compression_breakdown|short_pullback_restart,matched_counterfactual_entry,2022-04-30 15:00:00+00:00,2022-04-30 23:05:00+00:00,0.09996991164397506,roi,92.2,,,0.011116474866867065,0.3252032399177551,0.5691056847572327,0.03893709182739258,0.03929939866065979,0.05532575026154518,False,True,False
2022-05-03 19:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|SOL/USDT:USDT|XRP/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2022-05-03 19:00:00+00:00,2022-05-04 08:55:00+00:00,-0.04077839204248044,stop_loss,0.7629,,,0.012024033814668655,0.7009345889091492,0.2897196114063263,0.043387074023485184,0.04320584610104561,0.04141641780734062,False,True,False
2022-09-01 15:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,3,XRP/USDT:USDT|BTC/USDT:USDT|BNB/USDT:USDT,short_pullback_restart|short_pullback_restart|short_compression_breakdown,matched_counterfactual_entry,2022-09-01 15:00:00+00:00,2022-09-01 22:00:00+00:00,-0.035728596885602634,trailing_stop_loss,30.75,,,0.01430494524538517,0.38461539149284363,0.5384615659713745,0.039024390280246735,0.03951267525553703,0.06525084376335144,False,True,False
2022-09-16 14:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,3,ADA/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_compression_breakdown|short_compression_breakdown,matched_counterfactual_entry,2022-09-16 14:00:00+00:00,2022-09-17 14:45:00+00:00,-0.03675223910104044,trailing_stop_loss,32.27,,,0.015088056214153767,0.5,0.6800000071525574,0.04090486466884613,0.041496384888887405,0.06358551979064941,False,True,False
2022-09-18 10:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|BTC/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2022-09-18 10:00:00+00:00,2022-09-18 14:00:00+00:00,-0.020064746331142337,stop_loss,276.24,,,0.006013673730194569,0.444141685962677,0.6730245351791382,0.01824500411748886,0.018357980996370316,0.018869273364543915,False,True,False
2023-03-04 20:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,3,BNB/USDT:USDT|SOL/USDT:USDT|DOGE/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-03-04 20:00:00+00:00,2023-03-05 02:00:00+00:00,-0.02376554588959774,trailing_stop_loss,0.3349,,,0.006740210112184286,0.12765957415103912,0.7872340679168701,0.02149895578622818,0.02149253711104393,0.02785838581621647,False,True,False
2023-05-24 04:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,3,LINK/USDT:USDT|SOL/USDT:USDT|ZEC/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-05-24 04:00:00+00:00,2023-05-25 19:05:00+00:00,0.00043021520260296404,trailing_stop_loss,0.07125,,,0.0053918915800750256,0.12820513546466827,0.5384615659713745,0.02470175363123417,0.024729520082473755,0.03615926206111908,False,True,False
2023-05-24 04:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,3,LINK/USDT:USDT|SOL/USDT:USDT|ZEC/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-05-24 04:00:00+00:00,2023-05-26 14:30:00+00:00,0.00036016027901127155,trailing_stop_loss,1.611,,,0.009489385411143303,0.6800000071525574,0.9599999785423279,0.03972687944769859,0.04045512154698372,0.05777248367667198,False,True,False
2023-08-17 15:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.09988436555442921,roi,0.2686,,,0.010160190053284168,0.7014925479888916,0.1492537260055542,0.02122114598751068,0.05297011137008667,0.020481495186686516,False,True,False
2023-08-17 15:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.09997886887662297,roi,224.95,,,0.0070884572342038155,0.7378965020179749,0.17529214918613434,0.013158479705452919,0.021321585401892662,0.0269948560744524,False,True,False
2023-08-17 15:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.09995324542433957,roi,0.06545,,,0.011394481174647808,0.5124378204345703,0.2537313401699066,0.034835752099752426,0.04078526794910431,0.05123421177268028,False,True,False
2023-08-17 15:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.10031618620323568,roi,1.187,,,0.01151039358228445,0.4482758641242981,0.3103448152542114,0.027801180258393288,0.04244482144713402,0.04093097895383835,False,True,False
2023-08-17 16:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,duplicate_signal_while_counterfactual_open,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.09988436555442921,roi,0.2695,,,0.010728160850703716,0.18000000715255737,0.6399999856948853,0.03970315307378769,0.05297011137008667,0.03844771906733513,False,True,False
2023-08-17 16:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,duplicate_signal_while_counterfactual_open,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.09997886887662297,roi,225.19,,,0.0075996555387973785,0.07739938050508499,0.6780185699462891,0.03525911271572113,0.035462260246276855,0.04816562682390213,False,True,False
2023-08-17 16:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-08-17 16:00:00+00:00,2023-08-17 21:40:00+00:00,0.099978574832937,roi,6.586,,,0.012048495002090931,0.12751677632331848,0.3758389353752136,0.0488915890455246,0.049197860062122345,0.05432740971446037,False,True,False
2023-08-17 16:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,duplicate_signal_while_counterfactual_open,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.10031618620323568,roi,1.196,,,0.01245920266956091,0.32258063554763794,0.7419354915618896,0.041806019842624664,0.04244482144713402,0.0545746386051178,False,True,False
2023-08-17 16:00:00+00:00,XRP/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|ETH/USDT:USDT|ZEC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-08-17 16:00:00+00:00,2023-08-17 21:40:00+00:00,0.09996053449364056,roi,0.5763,,,0.011491319164633751,0.02500000037252903,0.7749999761581421,0.03661287575960159,0.04140350967645645,0.05010784789919853,False,True,False
2023-08-24 15:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|SOL/USDT:USDT|ZEC/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-08-24 15:00:00+00:00,2023-08-27 15:05:00+00:00,-0.013791272179978787,stale_loss_72h,0.06253,,,0.007293191738426685,0.2083333283662796,0.4583333432674408,0.025267871096730232,0.025312399491667747,0.03568669781088829,False,True,False
2023-08-24 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|SOL/USDT:USDT|ZEC/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-08-24 15:00:00+00:00,2023-08-29 10:35:00+00:00,0.05149468847753972,partial_exit,6.117,,,0.008178508840501308,0.699999988079071,0.04285714402794838,0.031714893877506256,0.03154471516609192,0.04473438858985901,False,True,False
2023-08-26 17:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|SOL/USDT:USDT|ADA/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,duplicate_signal_while_counterfactual_open,2023-08-24 15:00:00+00:00,2023-08-29 10:35:00+00:00,0.05149468847753972,partial_exit,5.974,,,0.005846761632710695,0.1599999964237213,0.8799999952316284,0.013726146891713142,0.019074948504567146,0.013909587636590004,False,True,False
2023-10-12 10:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,3,XRP/USDT:USDT|ADA/USDT:USDT|ETH/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-10-12 10:00:00+00:00,2023-10-12 11:50:00+00:00,-0.017467558175080472,stop_loss,204.1,,,0.005257492419332266,0.356589138507843,0.5891472697257996,0.020774129778146744,0.02093103528022766,0.028161581605672836,False,True,False
2023-10-12 10:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,3,XRP/USDT:USDT|ADA/USDT:USDT|ETH/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2023-10-12 10:00:00+00:00,2023-10-15 10:05:00+00:00,-0.02105164758388778,stale_loss_72h,1.007,,,0.008536901324987411,0.4444444477558136,0.7777777910232544,0.03872889652848244,0.039274923503398895,0.037790697067976,False,True,False
2024-02-12 00:00:00+00:00,LINK/USDT:USDT,long,long_1d_center_compression,3,BNB/USDT:USDT|BTC/USDT:USDT|SOL/USDT:USDT,long_pullback_restart_1h_body|long_1d_center_compression|long_1d_center_compression,matched_counterfactual_entry,2024-02-12 00:00:00+00:00,2024-02-12 01:35:00+00:00,-5.845148029280071e-05,trailing_stop_loss,20.296,,,0.012654575519263744,0.28947368264198303,0.30364373326301575,0.033750493079423904,0.0937400534749031,0.03663605451583862,True,False,True
2024-05-12 08:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|XRP/USDT:USDT|LINK/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2024-05-12 08:00:00+00:00,2024-05-13 06:40:00+00:00,0.0002476338903698693,trailing_stop_loss,0.14088,,,0.009934615343809128,0.3067227005958557,0.6764705777168274,0.04102782532572746,0.041612669825553894,0.04784754663705826,False,True,False
2024-05-13 02:00:00+00:00,SUI/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|XRP/USDT:USDT|LINK/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2024-05-13 02:00:00+00:00,2024-05-13 08:00:00+00:00,3.206129071279098e-05,trailing_stop_loss,0.9583,,,0.013533459044992924,0.6782786846160889,0.25204917788505554,0.038505688309669495,0.037534330040216446,0.036176469177007675,False,True,False
2024-05-13 03:00:00+00:00,SOL/USDT:USDT,short,short_pullback_restart,3,ETH/USDT:USDT|XRP/USDT:USDT|LINK/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2024-05-13 03:00:00+00:00,2024-05-13 09:25:00+00:00,-0.046686788193250665,trailing_stop_loss,140.106,,,0.011833645403385162,0.15481901168823242,0.8181421756744385,0.047364138066768646,0.047492269426584244,0.05432641878724098,False,True,False
2024-06-14 16:00:00+00:00,ADA/USDT:USDT,short,short_compression_breakdown,3,LINK/USDT:USDT|SOL/USDT:USDT|XRP/USDT:USDT,short_compression_breakdown|short_compression_breakdown|short_compression_breakdown,matched_counterfactual_entry,2024-06-14 16:00:00+00:00,2024-06-14 21:35:00+00:00,0.0003096567626172854,trailing_stop_loss,0.4051,,,0.011480608023703098,0.48571428656578064,0.47999998927116394,0.031350284814834595,0.030825242400169373,0.033771105110645294,False,True,False
2024-06-14 16:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,3,LINK/USDT:USDT|SOL/USDT:USDT|XRP/USDT:USDT,short_compression_breakdown|short_compression_breakdown|short_compression_breakdown,matched_counterfactual_entry,2024-06-14 16:00:00+00:00,2024-06-14 18:25:00+00:00,0.050664949194114364,partial_exit,0.13448,,,0.014337282627820969,0.5691056847572327,0.40418118238449097,0.03628792241215706,0.03522702679038048,0.034028310328722,False,True,False
2024-06-27 06:00:00+00:00,TAO/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|XRP/USDT:USDT|DOGE/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_compression_breakdown,matched_counterfactual_entry,2024-06-27 06:00:00+00:00,2024-06-27 12:30:00+00:00,-0.04424872759128432,stop_loss,273.94,,,0.014172469265758991,0.19494584202766418,0.505415141582489,0.041943490505218506,0.04208791255950928,0.05191873759031296,False,True,False
2024-08-31 17:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,3,ADA/USDT:USDT|ZEC/USDT:USDT|BNB/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2024-08-31 17:00:00+00:00,2024-09-01 15:45:00+00:00,0.0015453602575572782,trailing_stop_loss,3.997,,,0.012095239944756031,0.469696968793869,0.3636363744735718,0.03402552008628845,0.039299122989177704,0.03484739363193512,False,True,False
2024-08-31 18:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,3,ADA/USDT:USDT|ZEC/USDT:USDT|BNB/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,duplicate_signal_while_counterfactual_open,2024-08-31 17:00:00+00:00,2024-09-01 15:45:00+00:00,0.0015453602575572782,trailing_stop_loss,4.04,,,0.012367057614028454,0.591549277305603,0.6478873491287231,0.04207920655608177,0.042788825929164886,0.04518144577741623,False,True,False
2024-09-01 02:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,3,ADA/USDT:USDT|ZEC/USDT:USDT|BNB/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2024-09-01 02:00:00+00:00,2024-09-01 15:35:00+00:00,-2.2561887772683325e-05,trailing_stop_loss,133.907,,,0.008887751959264278,0.2770562767982483,0.9766233563423157,0.024091346189379692,0.024182183668017387,0.03859902173280716,False,True,False
2024-09-01 06:00:00+00:00,NEAR/USDT:USDT,short,short_compression_breakdown,3,ADA/USDT:USDT|ZEC/USDT:USDT|BNB/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,unresolved,,,,,3.987,,,0.01111161895096302,0.6212121248245239,0.6818181872367859,0.03561574965715408,0.03615071251988411,0.05189476162195206,False,True,False
2024-09-05 04:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|DOGE/USDT:USDT|XRP/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2024-09-05 04:00:00+00:00,2024-09-06 02:15:00+00:00,5.103569252588756e-05,trailing_stop_loss,10.232,,,0.010919757187366486,0.6134454011917114,0.7983193397521973,0.034304145723581314,0.04397134855389595,0.03344768285751343,False,True,False
2024-09-05 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|DOGE/USDT:USDT|XRP/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,duplicate_signal_while_counterfactual_open,2024-09-05 04:00:00+00:00,2024-09-06 02:15:00+00:00,5.103569252588756e-05,trailing_stop_loss,9.997,,,0.011220062151551247,0.19014084339141846,0.43661972880363464,0.03090927191078663,0.030927835032343864,0.04793215170502663,False,True,False
2025-02-09 22:00:00+00:00,SOL/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|DOGE/USDT:USDT|ETH/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-02-09 22:00:00+00:00,2025-02-10 00:05:00+00:00,-0.04341135812276619,trailing_stop_loss,197.14,,,0.014453504234552383,0.39371535181999207,0.5896487832069397,0.04813838005065918,0.04911499843001366,0.06774099916219711,False,True,False
2025-03-09 10:00:00+00:00,XRP/USDT:USDT,short,short_pullback_restart,3,DOGE/USDT:USDT|ZEC/USDT:USDT|BTC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-03-09 10:00:00+00:00,2025-03-10 17:05:00+00:00,0.10001318253052528,roi,2.2488,,,0.014543484896421432,0.808013379573822,0.1435726135969162,0.026591960340738297,0.026089612394571304,0.03074255771934986,False,True,False
2025-03-09 11:00:00+00:00,ETH/USDT:USDT,short,short_pullback_restart,3,DOGE/USDT:USDT|ZEC/USDT:USDT|BTC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-03-09 11:00:00+00:00,2025-03-09 17:45:00+00:00,0.05377927964563666,partial_exit,2145.63,,,0.0098496675491333,0.7822629809379578,0.8770642280578613,0.03926585614681244,0.0400250218808651,0.04805764555931091,False,True,False
2025-03-09 11:00:00+00:00,XRP/USDT:USDT,short,short_pullback_restart,3,DOGE/USDT:USDT|ZEC/USDT:USDT|BTC/USDT:USDT,short_compression_breakdown|short_pullback_restart|short_pullback_restart,duplicate_signal_while_counterfactual_open,2025-03-09 10:00:00+00:00,2025-03-10 17:05:00+00:00,0.10001318253052528,roi,2.2533,,,0.014054627157747746,0.24175824224948883,0.47252747416496277,0.04872853308916092,0.04901348054409027,0.05268944427371025,False,True,False
2025-06-14 17:00:00+00:00,LINK/USDT:USDT,short,short_compression_breakdown,3,DOGE/USDT:USDT|ADA/USDT:USDT|PAXG/USDT:USDT,short_compression_breakdown|short_compression_breakdown|long_1d_center_compression,matched_counterfactual_entry,2025-06-14 17:00:00+00:00,2025-06-15 06:00:00+00:00,-0.03601552827260323,trailing_stop_loss,12.997,,,0.01085268147289753,0.7869822382926941,0.9230769276618958,0.0367007777094841,0.037198781967163086,0.049232594668865204,False,True,False
2025-08-29 08:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,3,TAO/USDT:USDT|BTC/USDT:USDT|SUI/USDT:USDT,short_pullback_restart|short_pullback_restart|short_compression_breakdown,matched_counterfactual_entry,2025-08-29 08:00:00+00:00,2025-09-01 08:25:00+00:00,0.0016913673554508203,stale_loss_72h,2.401,,,0.013409407809376717,0.7659574747085571,0.042553190141916275,0.05206163972616196,0.05150391533970833,0.05453837290406227,False,True,False
2025-09-01 00:00:00+00:00,SUI/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|NEAR/USDT:USDT|DOGE/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-09-01 00:00:00+00:00,2025-09-01 07:30:00+00:00,1.6927002984323396e-05,trailing_stop_loss,3.234,,,0.00843180064111948,0.3008849620819092,0.5663716793060303,0.022510822862386703,0.02244419790804386,0.03155883401632309,False,True,False
2025-09-01 00:00:00+00:00,XRP/USDT:USDT,short,short_pullback_restart,3,BTC/USDT:USDT|NEAR/USDT:USDT|DOGE/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-09-01 00:00:00+00:00,2025-09-01 09:00:00+00:00,-0.016492579195983185,trailing_stop_loss,2.7611,,,0.0069529213942587376,0.3292079269886017,0.6262376308441162,0.020100684836506844,0.020046232268214226,0.03465829789638519,False,True,False
2025-09-24 04:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,PAXG/USDT:USDT|TAO/USDT:USDT|SUI/USDT:USDT,long_1d_center_compression|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-09-24 04:00:00+00:00,2025-09-25 17:15:00+00:00,0.05037833961416129,partial_exit,21.388,,,0.012883970513939857,0.19127516448497772,0.7483221292495728,0.04058350622653961,0.041112110018730164,0.04188600555062294,False,True,False
2025-09-25 01:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,PAXG/USDT:USDT|TAO/USDT:USDT|SUI/USDT:USDT,long_1d_center_compression|short_pullback_restart|short_pullback_restart,duplicate_signal_while_counterfactual_open,2025-09-24 04:00:00+00:00,2025-09-25 17:15:00+00:00,0.05037833961416129,partial_exit,21.299,,,0.009662847965955734,0.4522821605205536,0.2987551987171173,0.02741912752389908,0.048323940485715866,0.026601074263453484,False,True,False
2025-09-25 02:00:00+00:00,ETH/USDT:USDT,short,short_pullback_restart,3,PAXG/USDT:USDT|TAO/USDT:USDT|SUI/USDT:USDT,long_1d_center_compression|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-09-25 02:00:00+00:00,2025-09-25 17:35:00+00:00,0.05231838898780751,partial_exit,4099.51,,,0.00847649946808815,0.002987012965604663,0.5131168961524963,0.030976872891187668,0.033167075365781784,0.03019983321428299,False,True,False
2025-09-25 02:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,PAXG/USDT:USDT|TAO/USDT:USDT|SUI/USDT:USDT,long_1d_center_compression|short_pullback_restart|short_pullback_restart,duplicate_signal_while_counterfactual_open,2025-09-24 04:00:00+00:00,2025-09-25 17:15:00+00:00,0.05037833961416129,partial_exit,21.444,,,0.0102010453119874,0.3720930218696594,0.6666666865348816,0.033902257680892944,0.048323940485715866,0.03311469405889511,False,True,False
2025-09-28 02:00:00+00:00,SUI/USDT:USDT,short,short_pullback_restart,3,PAXG/USDT:USDT|BTC/USDT:USDT|XRP/USDT:USDT,long_1d_center_compression|short_compression_breakdown|short_compression_breakdown,matched_counterfactual_entry,2025-09-28 02:00:00+00:00,2025-09-28 20:15:00+00:00,-0.02757040097771565,trailing_stop_loss,3.1479,,,0.00802829023450613,0.44505494832992554,0.6373626589775085,0.026049112901091576,0.026146290823817253,0.028829777613282204,False,True,False
2025-09-28 12:00:00+00:00,SOL/USDT:USDT,short,short_pullback_restart,3,PAXG/USDT:USDT|BTC/USDT:USDT|XRP/USDT:USDT,long_1d_center_compression|short_compression_breakdown|short_compression_breakdown,matched_counterfactual_entry,2025-09-28 12:00:00+00:00,2025-09-28 16:05:00+00:00,-0.02347989873991862,trailing_stop_loss,198.35,,,0.007555336691439152,0.6945812702178955,0.2463054209947586,0.02435089461505413,0.02425551228225231,0.027875414118170738,False,True,False
2025-11-06 13:00:00+00:00,SOL/USDT:USDT,short,short_pullback_restart,3,DOGE/USDT:USDT|BTC/USDT:USDT|ETH/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-11-06 13:00:00+00:00,2025-11-06 17:45:00+00:00,8.000883445842738e-05,trailing_stop_loss,160.58,,,0.013232521712779999,0.8203125,0.8203125,0.03636816516518593,0.03851303830742836,0.04179887846112251,False,True,False
2025-11-06 15:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,3,DOGE/USDT:USDT|BTC/USDT:USDT|ETH/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-11-06 15:00:00+00:00,2025-11-07 07:45:00+00:00,-0.038959755661674866,trailing_stop_loss,0.5234,,,0.014859996736049652,0.3035714328289032,0.2053571492433548,0.036301109939813614,0.03614228591322899,0.04418182000517845,False,True,False
2025-11-06 15:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,3,DOGE/USDT:USDT|BTC/USDT:USDT|ETH/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-11-06 15:00:00+00:00,2025-11-07 03:00:00+00:00,-0.03443046654884935,trailing_stop_loss,933.85,,,0.01145197544246912,0.17988166213035583,0.38461539149284363,0.032125074416399,0.03208556026220322,0.03347185254096985,False,True,False
2025-11-06 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,3,DOGE/USDT:USDT|BTC/USDT:USDT|ETH/USDT:USDT,short_pullback_restart|short_pullback_restart|short_pullback_restart,matched_counterfactual_entry,2025-11-06 15:00:00+00:00,2025-11-06 17:50:00+00:00,4.751838181879525e-05,trailing_stop_loss,14.459,,,0.018032552674412727,0.38235294818878174,0.20798319578170776,0.04440141096711159,0.04401179030537605,0.05236146226525307,False,True,False
