close_date,profit_abs,engine,year
2026-05-23 20:35:00+00:00,-0.144188616,short,2026
2026-05-28 03:55:00+00:00,34.127241512000005,short,2026
2026-06-01 03:30:00+00:00,-9.310761904000001,short,2026
2026-06-02 14:10:00+00:00,35.96049300000001,short,2026
2026-06-02 14:25:00+00:00,35.004675248000005,short,2026
2026-06-05 02:45:00+00:00,19.427928016,short,2026
2026-06-05 07:25:00+00:00,0.0030222,short,2026
2026-06-05 16:10:00+00:00,38.307634728000004,short,2026
2026-06-06 04:30:00+00:00,33.210732464,short,2026
2026-06-07 22:10:00+00:00,-15.853845920000001,short,2026
2026-06-07 22:10:00+00:00,-16.20583712,short,2026
2026-06-10 12:30:00+00:00,-0.063095064,short,2026
2026-06-10 13:35:00+00:00,0.46121792,short,2026
2026-06-11 01:15:00+00:00,0.071215608,short,2026
