sample,pair,open_date,enter_tag,baseline_profit_abs,winner_profit_abs,delta_abs,baseline_exit_reason,winner_exit_reason,direction,winner_entry_order_count
3y,ADA/USDT:USDT,2023-08-06 14:00:00+00:00,short_pullback_restart,-4.884,-4.884,0.0,stop_loss,stop_loss,same,1
3y,ADA/USDT:USDT,2023-08-15 19:00:00+00:00,short_pullback_restart,17.087,17.087,0.0,partial_exit,partial_exit,same,1
3y,ADA/USDT:USDT,2023-08-17 16:30:00+00:00,short_pullback_restart,19.131,19.131,0.0,roi,roi,same,1
3y,ADA/USDT:USDT,2023-08-26 09:00:00+00:00,short_pullback_restart,-4.781,-4.781,0.0,stop_loss,stop_loss,same,1
3y,ADA/USDT:USDT,2023-09-26 16:00:00+00:00,short_pullback_restart,-3.696,-3.696,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ADA/USDT:USDT,2023-10-12 10:00:00+00:00,short_pullback_restart,-6.952,-6.952,0.0,stop_loss,stop_loss,same,1
3y,ADA/USDT:USDT,2023-11-03 00:00:00+00:00,long_1d_center_compression,-7.245,-7.245,0.0,stop_loss,stop_loss,same,1
3y,ADA/USDT:USDT,2024-01-18 11:00:00+00:00,short_pullback_restart,13.596,13.596,0.0,partial_exit,partial_exit,same,1
3y,ADA/USDT:USDT,2024-04-25 11:00:00+00:00,short_compression_breakdown,0.121,0.121,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ADA/USDT:USDT,2024-05-08 00:00:00+00:00,short_compression_breakdown,-8.658,-8.658,0.0,stop_loss,stop_loss,same,1
3y,ADA/USDT:USDT,2024-06-02 18:00:00+00:00,short_pullback_restart,-8.603,-8.603,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ADA/USDT:USDT,2024-06-10 07:00:00+00:00,short_pullback_restart,-8.396,-8.396,0.0,stop_loss,stop_loss,same,1
3y,ADA/USDT:USDT,2024-06-14 16:05:00+00:00,short_compression_breakdown,-0.305,-0.305,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ADA/USDT:USDT,2024-06-21 14:00:00+00:00,short_pullback_restart,-8.696,-8.696,0.0,stop_loss,stop_loss,same,1
3y,ADA/USDT:USDT,2024-07-07 14:00:00+00:00,short_pullback_restart,12.062,12.062,0.0,partial_exit,partial_exit,same,2
3y,ADA/USDT:USDT,2024-08-30 12:00:00+00:00,short_pullback_restart,13.333,13.333,0.0,partial_exit,partial_exit,same,1
3y,ADA/USDT:USDT,2024-12-03 00:00:00+00:00,long_1d_center_compression,49.012,49.253,0.241,roi,roi,improved,1
3y,ADA/USDT:USDT,2025-03-18 14:00:00+00:00,short_compression_breakdown,-11.5,-11.613,-0.113,stop_loss,stop_loss,worsened,1
3y,ADA/USDT:USDT,2025-03-23 19:00:00+00:00,short_pullback_restart,-13.036,-13.131,-0.095,stop_loss,stop_loss,worsened,1
3y,ADA/USDT:USDT,2025-04-06 08:00:00+00:00,short_compression_breakdown,41.011,41.33,0.319,roi,roi,improved,1
3y,ADA/USDT:USDT,2025-06-02 09:00:00+00:00,short_pullback_restart,-17.193,-17.363,-0.17,trailing_stop_loss,trailing_stop_loss,worsened,2
3y,ADA/USDT:USDT,2025-06-12 20:00:00+00:00,short_compression_breakdown,31.901,32.235,0.334,roi,roi,improved,1
3y,ADA/USDT:USDT,2025-11-02 15:00:00+00:00,short_pullback_restart,23.828,24.053,0.225,partial_exit,partial_exit,improved,1
3y,ADA/USDT:USDT,2025-11-11 20:00:00+00:00,short_compression_breakdown,0.023,0.023,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,ADA/USDT:USDT,2025-12-15 15:00:00+00:00,short_pullback_restart,0.41,-0.034,-0.444,trailing_stop_loss,trailing_stop_loss,worsened,3
3y,ADA/USDT:USDT,2025-12-21 02:00:00+00:00,short_pullback_restart,0.08,0.08,0.001,trailing_stop_loss,trailing_stop_loss,improved,1
3y,ADA/USDT:USDT,2025-12-23 14:00:00+00:00,short_compression_breakdown,0.112,0.113,0.001,trailing_stop_loss,trailing_stop_loss,improved,1
3y,ADA/USDT:USDT,2026-01-20 09:00:00+00:00,short_pullback_restart,0.102,0.103,0.001,trailing_stop_loss,trailing_stop_loss,improved,1
3y,ADA/USDT:USDT,2026-01-22 15:00:00+00:00,short_pullback_restart,-14.126,-14.313,-0.187,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,ADA/USDT:USDT,2026-01-29 03:00:00+00:00,short_pullback_restart,26.652,26.893,0.241,partial_exit,partial_exit,improved,1
3y,ADA/USDT:USDT,2026-02-10 07:00:00+00:00,short_pullback_restart,-0.086,-0.087,-0.001,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,ADA/USDT:USDT,2026-02-22 13:00:00+00:00,short_compression_breakdown,-0.145,-0.147,-0.001,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,ADA/USDT:USDT,2026-03-27 11:00:00+00:00,short_compression_breakdown,-0.273,-0.275,-0.002,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,ADA/USDT:USDT,2026-05-31 15:00:00+00:00,short_pullback_restart,50.56,51.113,0.552,partial_exit,partial_exit,improved,1
3y,BNB/USDT:USDT,2024-02-09 00:00:00+00:00,long_1d_center_compression,1.366,1.366,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BNB/USDT:USDT,2024-06-04 00:00:00+00:00,long_1d_center_compression,39.51,39.51,0.0,roi,roi,same,1
3y,BNB/USDT:USDT,2024-07-04 02:00:00+00:00,short_compression_breakdown,17.724,17.724,0.0,roi,roi,same,1
3y,BNB/USDT:USDT,2024-08-03 16:00:00+00:00,short_pullback_restart,31.379,31.379,0.0,roi,roi,same,1
3y,BNB/USDT:USDT,2024-08-07 15:00:00+00:00,short_pullback_restart,-8.927,-8.927,0.0,stop_loss,stop_loss,same,1
3y,BNB/USDT:USDT,2024-08-31 17:00:00+00:00,short_pullback_restart,24.078,24.078,0.0,partial_exit,partial_exit,same,2
3y,BNB/USDT:USDT,2024-11-24 00:00:00+00:00,long_1d_center_compression,-0.243,-0.247,-0.003,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,BNB/USDT:USDT,2025-01-28 22:00:00+00:00,short_pullback_restart,-11.761,-11.939,-0.178,stop_loss,stop_loss,worsened,1
3y,BNB/USDT:USDT,2025-02-27 15:00:00+00:00,short_pullback_restart,-0.135,-0.135,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BNB/USDT:USDT,2025-03-02 15:00:00+00:00,short_pullback_restart,-9.281,-9.378,-0.097,stop_loss,stop_loss,worsened,1
3y,BNB/USDT:USDT,2025-05-22 00:00:00+00:00,long_1d_center_compression,0.005,0.005,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,BNB/USDT:USDT,2025-06-22 14:00:00+00:00,short_pullback_restart,0.001,0.001,0.0,trailing_stop_loss,trailing_stop_loss,same,2
3y,BNB/USDT:USDT,2025-07-11 00:00:00+00:00,long_1d_center_compression,-0.068,-0.07,-0.002,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,BNB/USDT:USDT,2025-08-14 00:00:00+00:00,long_1d_center_compression,-0.148,-0.15,-0.002,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,BNB/USDT:USDT,2025-10-03 00:00:00+00:00,long_1d_center_compression,65.489,65.489,0.0,roi,roi,same,1
3y,BNB/USDT:USDT,2025-11-20 17:00:00+00:00,short_pullback_restart,27.681,27.681,0.0,partial_exit,partial_exit,same,2
3y,BNB/USDT:USDT,2025-11-25 15:00:00+00:00,short_pullback_restart,-16.246,-16.246,0.0,stop_loss,stop_loss,same,1
3y,BNB/USDT:USDT,2025-12-17 16:00:00+00:00,short_pullback_restart,0.006,0.006,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,BNB/USDT:USDT,2026-01-31 09:00:00+00:00,short_pullback_restart,54.337,54.337,0.0,roi,roi,same,1
3y,BNB/USDT:USDT,2026-02-09 08:00:00+00:00,short_pullback_restart,29.451,29.451,0.0,partial_exit,partial_exit,same,2
3y,BNB/USDT:USDT,2026-03-22 00:00:00+00:00,short_pullback_restart,-27.657,-27.829,-0.172,trailing_stop_loss,trailing_stop_loss,worsened,2
3y,BNB/USDT:USDT,2026-04-01 14:00:00+00:00,short_pullback_restart,58.382,66.305,7.924,partial_exit,partial_exit,improved,3
3y,BNB/USDT:USDT,2026-06-05 06:00:00+00:00,short_pullback_restart,0.004,0.004,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,BTC/USDT:USDT,2023-08-17 14:00:00+00:00,short_compression_breakdown,31.217,31.217,0.0,roi,roi,same,1
3y,BTC/USDT:USDT,2023-09-04 22:00:00+00:00,short_pullback_restart,-4.441,-4.441,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2023-10-24 00:00:00+00:00,long_1d_center_compression,33.09,33.09,0.0,roi,roi,same,1
3y,BTC/USDT:USDT,2023-11-10 00:00:00+00:00,long_1d_center_compression,-0.242,-0.242,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2024-01-03 00:00:00+00:00,long_1d_center_compression,-6.728,-6.728,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2024-01-22 02:00:00+00:00,short_pullback_restart,17.102,17.102,0.0,partial_exit,partial_exit,same,1
3y,BTC/USDT:USDT,2024-01-24 21:00:00+00:00,short_pullback_restart,-7.69,-7.69,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2024-02-08 00:00:00+00:00,long_1d_center_compression,35.479,35.479,0.0,roi,roi,same,1
3y,BTC/USDT:USDT,2024-02-27 00:00:00+00:00,long_1d_center_compression,38.177,38.177,0.0,roi,roi,same,1
3y,BTC/USDT:USDT,2024-04-09 00:00:00+00:00,long_1d_center_compression,-7.597,-7.597,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2024-04-25 11:00:00+00:00,short_compression_breakdown,-8.312,-8.312,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2024-06-21 09:00:00+00:00,short_compression_breakdown,2.055,2.055,0.0,stale_flat_120h,stale_flat_120h,same,1
3y,BTC/USDT:USDT,2024-09-05 04:00:00+00:00,short_pullback_restart,19.394,19.394,0.0,partial_exit,partial_exit,same,1
3y,BTC/USDT:USDT,2024-10-29 00:00:00+00:00,long_1d_center_compression,-0.387,-0.387,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2024-11-22 00:00:00+00:00,long_1d_center_compression,-8.598,-8.598,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2025-01-12 10:00:00+00:00,short_pullback_restart,-6.432,-6.432,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2025-02-09 14:00:00+00:00,short_pullback_restart,-8.172,-8.172,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2025-02-26 14:00:00+00:00,short_pullback_restart,27.937,27.937,0.0,partial_exit,partial_exit,same,2
3y,BTC/USDT:USDT,2025-03-02 15:00:00+00:00,short_pullback_restart,-9.765,-9.765,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2025-03-09 10:00:00+00:00,short_pullback_restart,29.923,29.923,0.0,partial_exit,partial_exit,same,2
3y,BTC/USDT:USDT,2025-03-13 14:00:00+00:00,short_pullback_restart,0.028,0.028,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2025-04-03 13:00:00+00:00,short_pullback_restart,-10.937,-10.937,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2025-04-08 15:00:00+00:00,short_pullback_restart,0.067,0.067,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2025-05-09 00:00:00+00:00,long_1d_center_compression,-0.451,-0.451,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2025-05-22 00:00:00+00:00,long_1d_center_compression,-0.258,-0.258,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2025-07-10 00:00:00+00:00,long_1d_center_compression,55.628,55.628,0.0,roi,roi,same,1
3y,BTC/USDT:USDT,2025-08-11 00:00:00+00:00,long_1d_center_compression,-0.12,-0.12,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2025-08-21 17:00:00+00:00,short_pullback_restart,-11.02,-11.02,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2025-08-29 02:00:00+00:00,short_pullback_restart,0.517,0.517,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2025-09-25 18:00:00+00:00,short_compression_breakdown,-5.694,-5.694,0.0,stale_loss_72h,stale_loss_72h,same,1
3y,BTC/USDT:USDT,2025-11-04 06:00:00+00:00,short_pullback_restart,0.077,0.077,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2025-11-06 13:00:00+00:00,short_pullback_restart,0.057,0.057,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2026-01-29 15:15:00+00:00,short_compression_breakdown,76.733,76.733,0.0,roi,roi,same,1
3y,BTC/USDT:USDT,2026-02-03 17:00:00+00:00,short_pullback_restart,0.001,0.001,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,BTC/USDT:USDT,2026-04-18 00:00:00+00:00,long_1d_center_compression,-19.22,-19.22,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2026-06-07 20:00:00+00:00,short_pullback_restart,-21.619,-21.619,0.0,stop_loss,stop_loss,same,1
3y,BTC/USDT:USDT,2026-06-09 14:00:00+00:00,short_pullback_restart,0.732,0.732,0.0,trailing_stop_loss,trailing_stop_loss,same,2
3y,DOGE/USDT:USDT,2023-09-04 22:00:00+00:00,short_pullback_restart,-7.503,-7.503,0.0,stop_loss,stop_loss,same,1
3y,DOGE/USDT:USDT,2023-11-07 00:00:00+00:00,long_1d_center_compression,-7.228,-7.228,0.0,stop_loss,stop_loss,same,1
3y,DOGE/USDT:USDT,2024-06-14 16:05:00+00:00,short_pullback_restart,-0.302,-0.302,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,DOGE/USDT:USDT,2024-06-19 15:00:00+00:00,short_pullback_restart,-8.829,-8.829,0.0,stop_loss,stop_loss,same,1
3y,DOGE/USDT:USDT,2024-06-27 06:00:00+00:00,short_compression_breakdown,-8.439,-8.439,0.0,stop_loss,stop_loss,same,1
3y,DOGE/USDT:USDT,2024-07-10 01:00:00+00:00,short_pullback_restart,-8.894,-8.894,0.0,stop_loss,stop_loss,same,1
3y,DOGE/USDT:USDT,2024-08-03 16:00:00+00:00,short_pullback_restart,11.094,11.094,0.0,partial_exit,partial_exit,same,1
3y,DOGE/USDT:USDT,2024-09-03 14:00:00+00:00,short_pullback_restart,25.791,25.791,0.0,partial_exit,partial_exit,same,2
3y,DOGE/USDT:USDT,2024-09-05 04:00:00+00:00,short_pullback_restart,13.389,13.389,0.0,partial_exit,partial_exit,same,1
3y,DOGE/USDT:USDT,2024-10-29 00:00:00+00:00,long_1d_center_compression,45.577,45.771,0.194,roi,roi,improved,1
3y,DOGE/USDT:USDT,2025-02-09 14:00:00+00:00,short_pullback_restart,0.018,0.018,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,DOGE/USDT:USDT,2025-02-18 06:00:00+00:00,short_compression_breakdown,0.003,0.003,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,DOGE/USDT:USDT,2025-02-23 16:00:00+00:00,short_pullback_restart,24.851,25.057,0.207,partial_exit,partial_exit,improved,2
3y,DOGE/USDT:USDT,2025-03-09 03:00:00+00:00,short_compression_breakdown,32.212,32.477,0.266,roi,roi,improved,1
3y,DOGE/USDT:USDT,2025-06-04 14:00:00+00:00,short_pullback_restart,21.961,22.17,0.209,partial_exit,partial_exit,improved,2
3y,DOGE/USDT:USDT,2025-06-12 16:00:00+00:00,short_compression_breakdown,35.233,35.567,0.334,roi,roi,improved,1
3y,DOGE/USDT:USDT,2025-09-01 00:00:00+00:00,short_pullback_restart,0.055,0.056,0.001,trailing_stop_loss,trailing_stop_loss,improved,1
3y,DOGE/USDT:USDT,2025-11-06 06:00:00+00:00,short_pullback_restart,0.039,0.04,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,DOGE/USDT:USDT,2025-11-19 06:00:00+00:00,short_pullback_restart,17.221,17.381,0.16,partial_exit,partial_exit,improved,1
3y,DOGE/USDT:USDT,2025-12-07 14:00:00+00:00,short_pullback_restart,0.01,0.01,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,DOGE/USDT:USDT,2026-02-10 07:00:00+00:00,short_pullback_restart,24.382,24.581,0.199,partial_exit,partial_exit,improved,2
3y,DOGE/USDT:USDT,2026-05-31 15:00:00+00:00,short_pullback_restart,-13.09,-13.24,-0.151,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,DOGE/USDT:USDT,2026-06-09 16:00:00+00:00,short_pullback_restart,0.1,0.101,0.001,trailing_stop_loss,trailing_stop_loss,improved,1
3y,ETH/USDT:USDT,2023-08-02 15:00:00+00:00,short_pullback_restart,-0.116,-0.116,0.0,stale_loss_72h,stale_loss_72h,same,1
3y,ETH/USDT:USDT,2023-08-17 15:00:00+00:00,short_pullback_restart,33.774,33.774,0.0,roi,roi,same,1
3y,ETH/USDT:USDT,2023-08-24 15:00:00+00:00,short_pullback_restart,-3.317,-3.317,0.0,stale_loss_72h,stale_loss_72h,same,1
3y,ETH/USDT:USDT,2023-10-12 10:00:00+00:00,short_pullback_restart,-7.05,-7.05,0.0,stop_loss,stop_loss,same,1
3y,ETH/USDT:USDT,2023-11-10 00:00:00+00:00,long_1d_center_compression,-7.637,-7.637,0.0,stop_loss,stop_loss,same,1
3y,ETH/USDT:USDT,2023-12-05 00:00:00+00:00,long_1d_center_compression,-7.335,-7.335,0.0,stop_loss,stop_loss,same,1
3y,ETH/USDT:USDT,2024-01-29 14:00:00+00:00,short_pullback_restart,-6.273,-6.273,0.0,stop_loss,stop_loss,same,1
3y,ETH/USDT:USDT,2024-05-10 15:00:00+00:00,short_pullback_restart,-1.149,-1.149,0.0,stale_loss_72h,stale_loss_72h,same,2
3y,ETH/USDT:USDT,2024-07-04 02:00:00+00:00,short_compression_breakdown,21.812,21.812,0.0,roi,roi,same,1
3y,ETH/USDT:USDT,2024-07-07 08:00:00+00:00,short_pullback_restart,0.086,0.086,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,ETH/USDT:USDT,2024-09-03 09:00:00+00:00,short_pullback_restart,23.856,23.856,0.0,partial_exit,partial_exit,same,1
3y,ETH/USDT:USDT,2025-01-28 17:00:00+00:00,short_pullback_restart,0.045,0.045,0.001,trailing_stop_loss,trailing_stop_loss,improved,1
3y,ETH/USDT:USDT,2025-02-01 20:00:00+00:00,short_compression_breakdown,32.575,32.894,0.319,roi,roi,improved,1
3y,ETH/USDT:USDT,2025-02-09 22:00:00+00:00,short_pullback_restart,-11.739,-11.864,-0.125,stop_loss,stop_loss,worsened,1
3y,ETH/USDT:USDT,2025-02-26 13:00:00+00:00,short_pullback_restart,0.001,0.002,0.001,trailing_stop_loss,trailing_stop_loss,improved,3
3y,ETH/USDT:USDT,2025-04-05 13:00:00+00:00,short_pullback_restart,37.822,38.101,0.279,partial_exit,partial_exit,improved,2
3y,ETH/USDT:USDT,2025-06-11 00:00:00+00:00,long_1d_center_compression,-12.588,-12.707,-0.119,stop_loss,stop_loss,worsened,1
3y,ETH/USDT:USDT,2025-06-22 14:00:00+00:00,short_pullback_restart,0.013,0.013,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,ETH/USDT:USDT,2025-07-10 00:00:00+00:00,long_1d_center_compression,62.028,62.582,0.554,roi,roi,improved,1
3y,ETH/USDT:USDT,2025-08-08 00:00:00+00:00,long_1d_center_compression,66.084,66.866,0.782,roi,roi,improved,1
3y,ETH/USDT:USDT,2025-09-13 00:00:00+00:00,long_1d_center_compression,-14.037,-14.137,-0.1,stop_loss,stop_loss,worsened,1
3y,ETH/USDT:USDT,2025-10-29 16:00:00+00:00,short_compression_breakdown,0.027,0.027,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,ETH/USDT:USDT,2025-10-30 13:00:00+00:00,short_compression_breakdown,-0.012,-0.012,-0.0,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,ETH/USDT:USDT,2025-11-06 13:00:00+00:00,short_pullback_restart,0.33,0.333,0.004,trailing_stop_loss,trailing_stop_loss,improved,2
3y,ETH/USDT:USDT,2025-11-20 16:00:00+00:00,short_pullback_restart,26.246,26.354,0.108,partial_exit,partial_exit,improved,3
3y,ETH/USDT:USDT,2026-01-25 04:00:00+00:00,short_pullback_restart,0.036,0.036,0.0,trailing_stop_loss,trailing_stop_loss,improved,1
3y,ETH/USDT:USDT,2026-02-17 15:00:00+00:00,short_pullback_restart,-18.866,-19.054,-0.187,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,ETH/USDT:USDT,2026-03-27 11:00:00+00:00,short_pullback_restart,-0.172,-0.173,-0.001,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,ETH/USDT:USDT,2026-06-05 03:00:00+00:00,short_pullback_restart,53.762,54.454,0.691,roi,roi,improved,1
3y,ETH/USDT:USDT,2026-06-09 15:00:00+00:00,short_pullback_restart,-0.089,-0.09,-0.001,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,LINK/USDT:USDT,2023-06-19 11:00:00+00:00,short_compression_breakdown,-6.64,-6.64,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,LINK/USDT:USDT,2023-08-21 11:00:00+00:00,short_pullback_restart,0.052,0.052,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,LINK/USDT:USDT,2023-09-01 18:00:00+00:00,short_pullback_restart,-8.003,-8.003,0.0,stop_loss,stop_loss,same,1
3y,LINK/USDT:USDT,2024-02-12 00:00:00+00:00,long_1d_center_compression,-0.022,-0.022,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,LINK/USDT:USDT,2024-04-27 17:00:00+00:00,short_compression_breakdown,-8.6,-8.6,0.0,stop_loss,stop_loss,same,1
3y,LINK/USDT:USDT,2024-04-28 23:00:00+00:00,short_pullback_restart,19.013,19.013,0.0,partial_exit,partial_exit,same,2
3y,LINK/USDT:USDT,2024-05-11 21:00:00+00:00,short_pullback_restart,0.078,0.078,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,LINK/USDT:USDT,2024-06-13 16:00:00+00:00,short_compression_breakdown,0.103,0.103,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,LINK/USDT:USDT,2024-06-15 21:00:00+00:00,short_pullback_restart,-7.983,-7.983,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,LINK/USDT:USDT,2024-07-11 04:00:00+00:00,short_pullback_restart,-8.809,-8.809,0.0,stop_loss,stop_loss,same,1
3y,LINK/USDT:USDT,2024-07-25 19:00:00+00:00,short_compression_breakdown,-7.861,-7.861,0.0,stop_loss,stop_loss,same,1
3y,LINK/USDT:USDT,2024-07-31 20:00:00+00:00,short_pullback_restart,-0.012,-0.012,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,LINK/USDT:USDT,2024-10-09 21:00:00+00:00,short_compression_breakdown,-9.824,-9.864,-0.04,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,LINK/USDT:USDT,2024-10-13 15:00:00+00:00,short_pullback_restart,-10.023,-10.064,-0.041,stop_loss,stop_loss,worsened,1
3y,LINK/USDT:USDT,2025-02-06 15:00:00+00:00,short_pullback_restart,0.185,0.011,-0.174,trailing_stop_loss,trailing_stop_loss,worsened,3
3y,LINK/USDT:USDT,2025-02-24 03:00:00+00:00,short_pullback_restart,20.419,20.585,0.167,partial_exit,partial_exit,improved,1
3y,LINK/USDT:USDT,2025-03-02 14:00:00+00:00,short_pullback_restart,-12.961,-13.067,-0.105,stop_loss,stop_loss,worsened,1
3y,LINK/USDT:USDT,2025-06-01 10:00:00+00:00,short_pullback_restart,-12.392,-12.509,-0.117,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,LINK/USDT:USDT,2025-07-01 19:00:00+00:00,short_compression_breakdown,-13.432,-13.562,-0.129,stop_loss,stop_loss,worsened,1
3y,LINK/USDT:USDT,2026-01-31 09:00:00+00:00,short_pullback_restart,40.521,40.876,0.355,roi,roi,improved,1
3y,LINK/USDT:USDT,2026-02-19 14:00:00+00:00,short_compression_breakdown,-18.237,-18.385,-0.148,stop_loss,stop_loss,worsened,1
3y,LINK/USDT:USDT,2026-06-05 03:00:00+00:00,short_pullback_restart,46.688,47.21,0.522,roi,roi,improved,1
3y,LINK/USDT:USDT,2026-06-07 20:00:00+00:00,short_pullback_restart,-22.784,-23.036,-0.253,stop_loss,stop_loss,worsened,1
3y,NEAR/USDT:USDT,2023-07-10 01:00:00+00:00,short_compression_breakdown,-7.176,-7.176,0.0,stop_loss,stop_loss,same,1
3y,NEAR/USDT:USDT,2023-07-27 19:00:00+00:00,short_pullback_restart,-7.244,-7.244,0.0,stop_loss,stop_loss,same,1
3y,NEAR/USDT:USDT,2023-08-06 14:00:00+00:00,short_pullback_restart,-6.521,-6.521,0.0,trailing_stop_loss,trailing_stop_loss,same,2
3y,NEAR/USDT:USDT,2023-08-21 11:00:00+00:00,short_pullback_restart,0.18,0.18,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,NEAR/USDT:USDT,2023-08-22 18:00:00+00:00,short_pullback_restart,-8.092,-8.092,0.0,stop_loss,stop_loss,same,1
3y,NEAR/USDT:USDT,2023-12-03 00:00:00+00:00,long_1d_center_compression,-7.341,-7.341,0.0,stop_loss,stop_loss,same,1
3y,NEAR/USDT:USDT,2024-01-21 16:00:00+00:00,short_pullback_restart,30.446,30.446,0.0,roi,roi,same,2
3y,NEAR/USDT:USDT,2024-03-26 00:00:00+00:00,long_1d_center_compression,-0.866,-0.866,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,NEAR/USDT:USDT,2024-08-19 00:00:00+00:00,short_pullback_restart,-11.217,-11.217,0.0,trailing_stop_loss,trailing_stop_loss,same,2
3y,NEAR/USDT:USDT,2024-11-02 13:00:00+00:00,short_compression_breakdown,0.052,0.052,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,NEAR/USDT:USDT,2024-12-30 14:00:00+00:00,short_pullback_restart,0.077,0.077,0.0,trailing_stop_loss,trailing_stop_loss,same,1
3y,NEAR/USDT:USDT,2025-01-15 10:00:00+00:00,short_pullback_restart,-10.868,-11.077,-0.209,stop_loss,stop_loss,worsened,1
3y,NEAR/USDT:USDT,2025-01-26 22:00:00+00:00,short_pullback_restart,16.567,16.567,0.0,partial_exit,partial_exit,same,1
3y,NEAR/USDT:USDT,2025-06-01 10:00:00+00:00,short_pullback_restart,-11.93,-12.103,-0.173,trailing_stop_loss,trailing_stop_loss,worsened,1
3y,NEAR/USDT:USDT,2025-06-02 10:00:00+00:00,short_pullback_restart,-12.839,-12.945,-0.105,stop_loss,stop_loss,worsened,1
3y,NEAR/USDT:USDT,2025-06-21 14:00:00+00:00,short_pullback_restart,36.533,36.738,0.204,roi,roi,improved,1
3y,NEAR/USDT:USDT,2025-08-21 12:00:00+00:00,short_pullback_restart,0.156,0.158,0.002,trailing_stop_loss,trailing_stop_loss,improved,1
3y,NEAR/USDT:USDT,2025-08-22 12:00:00+00:00,short_compression_breakdown,-14.239,-14.32,-0.08,stop_loss,stop_loss,worsened,1
