symbol,pair,date,entry_tag,side,close,initial_stop,risk_pct,trend_up_4h,trend_down_4h,compression_width_pct,volume_ratio,body_pct_of_range,close_position,forward_ret_6h,forward_ret_24h,forward_ret_72h,mfe_24h,mae_24h,first_event_24h,bars_to_first_event_24h,hit_tp1_before_stop_24h,hit_tp2_before_stop_24h,hit_stop_before_tp1_24h,max_r_24h,min_r_24h,first_event_72h,bars_to_first_event_72h,hit_tp1_before_stop_72h,hit_tp2_before_stop_72h,hit_stop_before_tp1_72h,max_r_72h,min_r_72h,year,month
DOGE,DOGE/USDT:USDT,2024-11-29 10:00:00+00:00,long_pullback_restart,long,0.41469,0.3985785015951157,0.03885190963101183,True,False,0.03183100629385804,1.7484777388786175,0.9224422442244268,0.9224422442244268,0.009308157901082748,0.014299838433528667,-0.02211290361474838,0.05599363379874123,-0.013576406472304625,tp1,9.0,True,False,False,1.4412067342514052,-0.34943987570350726,tp1,9.0,True,True,False,3.0791673594406603,-0.9117711854501764,2024,2024-11
BTC,BTC/USDT:USDT,2024-11-29 11:00:00+00:00,long_compression_breakout,long,97302.2,95290.41538568774,0.020675633380460655,True,False,0.015707764058777645,2.0628326385968307,0.45583463526018536,0.8378800624924795,-0.00281699694354276,-0.010080964253634472,-0.021694267961053226,0.014502241470388144,-0.011841458877599909,none,,False,False,False,0.7014170353829847,-0.5727253264603994,stop,69.0,False,False,True,0.7014170353829847,-1.2005261312855047,2024,2024-11
BTC,BTC/USDT:USDT,2024-11-29 11:00:00+00:00,long_pullback_restart,long,97302.2,95290.41538568774,0.020675633380460655,True,False,0.015707764058777645,2.0628326385968307,0.45583463526018536,0.8378800624924795,-0.00281699694354276,-0.010080964253634472,-0.021694267961053226,0.014502241470388144,-0.011841458877599909,none,,False,False,False,0.7014170353829847,-0.5727253264603994,stop,69.0,False,False,True,0.7014170353829847,-1.2005261312855047,2024,2024-11
SOL,SOL/USDT:USDT,2024-11-29 11:00:00+00:00,long_compression_breakout,long,245.34,236.05026278983544,0.03786474773850396,True,False,0.02718676122931437,2.269627011328977,0.8515815085158182,0.9270072992700769,-0.020257601695606087,-0.015366430260047359,-0.08298687535664795,0.0062770033423005245,-0.02584168908453577,none,,False,False,False,0.16577433410225736,-0.6824735572781284,stop,39.0,False,False,True,0.16577433410225736,-2.397269104193047,2024,2024-11
ETH,ETH/USDT:USDT,2024-11-29 14:00:00+00:00,long_pullback_restart,long,3636.05,3529.5621419822123,0.029286686931639515,True,False,0.022683956491247374,2.1670693678599253,0.5680430002443219,0.9259711702907462,-0.011295224213088373,0.006193534192324046,0.001867411064204294,0.025838478568776413,-0.020566273841118865,none,,False,False,False,0.8822602102138847,-0.7022396862138861,tp1,49.0,True,False,False,1.2203269219509778,-0.7022396862138861,2024,2024-11
LINK,LINK/USDT:USDT,2024-11-29 14:00:00+00:00,long_pullback_restart,long,18.285,17.48575166422891,0.04371060080782552,True,False,0.03642329778506975,2.081415165779175,0.5233918128654946,0.8918128654970785,-0.010062893081761115,0.013016133442712574,0.1681159420289855,0.027563576702215098,-0.02428219852337976,none,,False,False,False,0.6305924922743293,-0.5555219574797636,tp1,26.0,True,True,False,4.366602773883735,-0.5555219574797636,2024,2024-11
ETH,ETH/USDT:USDT,2024-11-30 03:00:00+00:00,long_pullback_restart,long,3660.11,3554.8959092415075,0.02874615537743199,True,False,0.02504296318963087,1.2148591372720352,0.7385070550751077,0.905097860719161,0.009494250172809027,0.013491397799519689,-0.004967063831414986,0.022422823357767907,-0.008237457344178245,none,,False,False,False,0.7800286008114863,-0.28655857578245963,tp1,48.0,True,False,False,1.0064241323251915,-0.9742041133566178,2024,2024-11
NEAR,NEAR/USDT:USDT,2024-11-30 09:00:00+00:00,long_pullback_restart,long,7.039,6.767467891696639,0.038575381205194006,True,False,0.03409575223753377,1.2409207872656793,0.39436619718309796,0.7887323943661959,0.013638300895013611,-0.015911351044182398,0.04276175593124032,0.02912345503622671,-0.03324335843159543,none,,False,False,False,0.7549751713744672,-0.8617765370810988,stop,42.0,False,False,True,2.1839037884149213,-2.316484794119704,2024,2024-11
TAO,TAO/USDT:USDT,2024-11-30 12:00:00+00:00,long_pullback_restart,long,638.57,607.8251033897405,0.04814647824084987,True,False,0.036816637173684934,1.9810502223913926,0.890829694323151,0.9332501559575834,0.024633164727437817,0.023035845717775505,-0.04688601093067335,0.06757285810482783,-0.0062326761357408555,tp1,3.0,True,False,False,1.4034849603495143,-0.12945237872980522,tp1,3.0,True,False,False,1.4034849603495143,-2.3603917398045047,2024,2024-11
ADA,ADA/USDT:USDT,2024-12-01 19:00:00+00:00,long_pullback_restart,long,1.0945,1.0490033816294322,0.04156840417594138,True,False,0.024303334856098636,2.8116540588192143,0.8000000000000014,0.8707692307692312,0.0740977615349474,0.11439013248058472,0.08789401553220655,0.13695751484696195,-0.033896756509821935,tp1,2.0,True,True,False,3.294750365380376,-0.8154452205177615,tp1,2.0,True,True,False,5.154229224027341,-0.8154452205177615,2024,2024-12
BTC,BTC/USDT:USDT,2024-12-02 01:00:00+00:00,long_pullback_restart,long,98079.4,96613.41388489808,0.014946931925581866,True,False,0.012517409364249752,1.9991131795814021,0.707419683834776,0.762111167771536,-0.020654694054001,-0.02536618290894921,0.0017812099176790497,0.0008360573168268992,-0.03751450355528274,stop,2.0,False,False,True,0.05593504546548821,-2.5098464181185003,stop,2.0,False,False,True,0.6961184621650088,-3.0521435052534165,2024,2024-12
BTC,BTC/USDT:USDT,2024-12-06 14:00:00+00:00,long_pullback_restart,long,99524.9,97006.12474780637,0.025307990786161253,True,False,0.017455933138340284,1.414004783835798,0.7354177172634038,0.9435199193141608,0.01932280263532049,3.717662615088102e-05,0.006856575590631131,0.024756618695422006,-0.009079134970243485,none,,False,False,False,0.97821351780163,-0.35874578298045423,none,,False,False,False,0.97821351780163,-0.6050162668038042,2024,2024-12
SOL,SOL/USDT:USDT,2024-12-07 14:00:00+00:00,long_compression_breakout,long,242.85,233.7601470217288,0.03742990726074195,True,False,0.0228536133415688,3.0182297296023863,0.6108007448789569,0.9534450651769087,-0.0057236977558162705,-0.028453778052295653,-0.1082973028618488,0.00428247889643818,-0.03920115297508742,stop,19.0,False,False,True,0.11441329166555914,-1.0473216698616628,stop,19.0,False,False,True,0.11441329166555914,-4.714047642181967,2024,2024-12
SOL,SOL/USDT:USDT,2024-12-07 14:00:00+00:00,long_pullback_restart,long,242.85,233.7601470217288,0.03742990726074195,True,False,0.0228536133415688,3.0182297296023863,0.6108007448789569,0.9534450651769087,-0.0057236977558162705,-0.028453778052295653,-0.1082973028618488,0.00428247889643818,-0.03920115297508742,stop,19.0,False,False,True,0.11441329166555914,-1.0473216698616628,stop,19.0,False,False,True,0.11441329166555914,-4.714047642181967,2024,2024-12
BNB,BNB/USDT:USDT,2024-12-07 15:00:00+00:00,long_compression_breakout,long,755.8,729.5674448540373,0.03470832911611894,True,False,0.024913998412278284,2.1185079927784485,0.6969496021220134,0.8050397877984053,-0.002169886213283956,-0.020044985445885177,-0.12975654935168024,0.00779306694892834,-0.036782217517861815,stop,18.0,False,False,True,0.22453016746661056,-1.0597518939850012,stop,18.0,False,False,True,0.22453016746661056,-4.681206207962529,2024,2024-12
BNB,BNB/USDT:USDT,2024-12-07 15:00:00+00:00,long_pullback_restart,long,755.8,729.5674448540373,0.03470832911611894,True,False,0.024913998412278284,2.1185079927784485,0.6969496021220134,0.8050397877984053,-0.002169886213283956,-0.020044985445885177,-0.12975654935168024,0.00779306694892834,-0.036782217517861815,stop,18.0,False,False,True,0.22453016746661056,-1.0597518939850012,stop,18.0,False,False,True,0.22453016746661056,-4.681206207962529,2024,2024-12
LINK,LINK/USDT:USDT,2024-12-08 05:00:00+00:00,long_pullback_restart,long,25.092,24.39633283681941,0.027724659779235914,True,False,0.022716403634624596,1.3177432142523484,0.8195121951219473,0.9414634146341442,0.06213135660768376,0.07580105212816846,-0.10975609756097549,0.0929778415431215,-0.006535947712418166,tp1,4.0,True,True,False,3.353615239410662,-0.23574492038720152,tp1,4.0,True,True,False,3.353615239410662,-8.356007452504997,2024,2024-12
LINK,LINK/USDT:USDT,2024-12-08 06:00:00+00:00,long_pullback_restart,long,25.421,24.546023348475167,0.03441944264682084,True,False,0.019865465559970066,1.5474271596314453,0.6626746506986073,0.9840319361277462,0.0601864600133748,0.03556115023012474,-0.12501475158333664,0.07883246135085176,-0.01302073089178235,tp1,5.0,True,True,False,2.290346829835523,-0.3782958087203376,tp1,5.0,True,True,False,2.290346829835523,-7.019615882659567,2024,2024-12
XRP,XRP/USDT:USDT,2024-12-08 17:00:00+00:00,long_pullback_restart,long,2.6034,2.477859057552176,0.048221918432751094,True,False,0.03914112314665441,1.4969041177716662,0.6693811074918552,0.8631921824104248,-0.00011523392486756379,-0.08254590151340557,-0.08331412767918889,0.017438733963278663,-0.09925482061919022,stop,7.0,False,False,True,0.3616350101789978,-2.0582926570540363,stop,7.0,False,False,True,0.3616350101789978,-5.602156446231055,2024,2024-12
BTC,BTC/USDT:USDT,2024-12-08 23:00:00+00:00,long_pullback_restart,long,101200.0,99070.5624097409,0.021041873421532593,True,False,0.014030632411067136,2.667523689734051,0.6957866254348667,0.800618477000391,-0.01679841897233203,-0.03805237154150187,-0.0008369565217390962,0.000988142292490224,-0.07075395256916994,stop,4.0,False,False,True,0.04696075642575303,-3.3625310423531958,stop,4.0,False,False,True,0.3193331436951206,-3.3625310423531958,2024,2024-12
TAO,TAO/USDT:USDT,2024-12-08 23:00:00+00:00,long_pullback_restart,long,713.2,678.9456453637868,0.04802910072379878,True,False,0.041054402692091936,1.329483309881188,0.4738924050632924,0.715981012658234,-0.04357823892316326,-0.16186203028603485,-0.15726303982052725,0.0015143017386425317,-0.303603477285474,stop,3.0,False,False,True,0.031528838054889645,-6.321240096320107,stop,3.0,False,False,True,0.031528838054889645,-6.321240096320107,2024,2024-12
BTC,BTC/USDT:USDT,2024-12-11 15:00:00+00:00,long_pullback_restart,long,100352.7,96964.9303551093,0.03375862976173729,True,False,0.024073094196767883,3.9332561432149142,0.6019342086686387,0.6852322462233468,0.011344986233554177,0.014174008272821892,0.012448095566935491,0.015219321453234569,-0.007665962151491734,none,,False,False,False,0.45082758277364554,-0.22708155531183538,none,,False,False,False,0.6745736102354557,-0.3551304032180763,2024,2024-12
BTC,BTC/USDT:USDT,2024-12-13 14:00:00+00:00,long_pullback_restart,long,101000.0,99037.13970613654,0.01943426033528176,True,False,0.015943564356435673,1.3574550415568798,0.9078733258230169,1.0,0.006217821782178223,0.004069306930692962,0.04409801980198025,0.016217821782178232,-0.013330693069306898,none,,False,False,False,0.8344964769631965,-0.6859377634818333,tp1,46.0,True,True,False,2.886501916470135,-0.6859377634818333,2024,2024-12
ETH,ETH/USDT:USDT,2024-12-13 14:00:00+00:00,long_pullback_restart,long,3949.77,3862.6437591275185,0.02205856059276401,True,False,0.017722550933345484,1.228351477325021,0.7728080568720372,0.9931872037914687,-0.008476442932120132,-0.01703390323993559,-0.00530916990103214,0.004605331449679451,-0.026480022887408694,stop,23.0,False,False,True,0.20877751430390587,-1.200442013251538,stop,23.0,False,False,True,0.8618528614117797,-1.4622460320130592,2024,2024-12
BTC,BTC/USDT:USDT,2024-12-13 17:00:00+00:00,long_pullback_restart,long,101704.1,99294.7304862908,0.023689993950186863,True,False,0.018608885974115162,2.259841171336439,0.7475458601884073,0.9544868616757618,-0.0032663383285433945,-0.0073949821098658886,0.05233613984096985,0.009182520665341753,-0.009115660037304352,none,,False,False,False,0.3876117775568035,-0.3847894624402152,tp1,54.0,True,True,False,2.2686017934979583,-0.4749375276349225,2024,2024-12
BTC,BTC/USDT:USDT,2024-12-17 14:00:00+00:00,long_compression_breakout,long,108220.3,106010.01895782274,0.02042390422293469,True,False,0.013475290680214367,3.162058844303989,0.704970996402085,0.8924296938101189,-0.014203435030211597,-0.039120202032335905,-0.11656038654485334,-9.240410533406518e-07,-0.04763154417424453,stop,1.0,False,False,True,-4.5243115286060985e-05,-2.3321468635148355,stop,1.0,False,False,True,-4.5243115286060985e-05,-7.215236296055164,2024,2024-12
BTC,BTC/USDT:USDT,2024-12-17 14:00:00+00:00,long_pullback_restart,long,108220.3,106010.01895782274,0.02042390422293469,True,False,0.013475290680214367,3.162058844303989,0.704970996402085,0.8924296938101189,-0.014203435030211597,-0.039120202032335905,-0.11656038654485334,-9.240410533406518e-07,-0.04763154417424453,stop,1.0,False,False,True,-4.5243115286060985e-05,-2.3321468635148355,stop,1.0,False,False,True,-4.5243115286060985e-05,-7.215236296055164,2024,2024-12
SOL,SOL/USDT:USDT,2024-12-18 19:00:00+00:00,short_compression_breakdown,short,211.52,219.40931565065813,0.037298201827997916,False,True,0.023449319213313197,2.7213060041764408,0.9276218611521405,0.0014771048744489383,0.04012588512981896,0.1031605298842182,0.16597761975635317,0.1311229946524064,-0.005220335794572706,tp1,6.0,True,True,False,3.108000881921181,-0.14069661414895854,tp1,6.0,True,True,False,4.60369461791914,-0.14069661414895854,2024,2024-12
SOL,SOL/USDT:USDT,2024-12-18 19:00:00+00:00,short_pullback_restart,short,211.52,219.40931565065813,0.037298201827997916,False,True,0.023449319213313197,2.7213060041764408,0.9276218611521405,0.0014771048744489383,0.04012588512981896,0.1031605298842182,0.16597761975635317,0.1311229946524064,-0.005220335794572706,tp1,6.0,True,True,False,3.108000881921181,-0.14069661414895854,tp1,6.0,True,True,False,4.60369461791914,-0.14069661414895854,2024,2024-12
BNB,BNB/USDT:USDT,2024-12-25 10:00:00+00:00,long_compression_breakout,long,711.13,693.6221823506999,0.024619714608159038,True,False,0.01889949798208493,1.966277700571439,0.5574043261231327,0.6539101497504086,-0.014962102569150537,-0.02345562695990877,-0.013443392909875729,0.0128105972185113,-0.030599187209089718,stop,22.0,False,False,True,0.5203389812758406,-1.242873351543608,stop,22.0,False,False,True,0.5203389812758406,-1.6838192281022792,2024,2024-12
BNB,BNB/USDT:USDT,2024-12-25 10:00:00+00:00,long_pullback_restart,long,711.13,693.6221823506999,0.024619714608159038,True,False,0.01889949798208493,1.966277700571439,0.5574043261231327,0.6539101497504086,-0.014962102569150537,-0.02345562695990877,-0.013443392909875729,0.0128105972185113,-0.030599187209089718,stop,22.0,False,False,True,0.5203389812758406,-1.242873351543608,stop,22.0,False,False,True,0.5203389812758406,-1.6838192281022792,2024,2024-12
BNB,BNB/USDT:USDT,2024-12-28 12:00:00+00:00,long_pullback_restart,long,708.71,690.004272166256,0.026394050928791817,True,False,0.019429667988316773,2.209801751857066,0.816944024205761,0.816944024205761,0.02658351088597577,0.0023422838678726077,-0.004529356154139297,0.031804264085451006,-0.005686387944293325,tp1,2.0,True,False,False,1.2049785071361463,-0.21544203122266112,tp1,2.0,True,False,False,1.2049785071361463,-1.1606070714252805,2024,2024-12
TRX,TRX/USDT:USDT,2024-12-29 03:00:00+00:00,long_pullback_restart,long,0.25936,0.25616930435706625,0.012302188629448364,True,False,0.009214990746452606,2.2296444564817146,0.6257861635220178,0.6320754716981073,0.0055906847624922484,-0.0016579272054286776,-0.012993522516964728,0.01565391733497834,-0.011142813078346747,tp1,4.0,True,False,False,1.2724497897477263,-0.9057585941800311,tp1,4.0,True,False,False,1.2724497897477263,-2.8520426321931733,2024,2024-12
TAO,TAO/USDT:USDT,2024-12-29 12:00:00+00:00,short_pullback_restart,short,460.81,475.0204457095733,0.030837971635974307,False,True,0.01970443349753691,1.2171739121237115,0.9165628891656272,0.006226650062267893,0.0037028163185293117,-0.011285858347458544,0.03158719498544893,0.0165225447807289,-0.03298847921432013,stop,13.0,False,False,True,0.5270770638076561,-1.1062284970702707,stop,13.0,False,False,True,1.8563809002998595,-1.1062284970702707,2024,2024-12
TAO,TAO/USDT:USDT,2024-12-29 14:00:00+00:00,short_pullback_restart,short,459.49,473.2613639026423,0.02997097630556115,False,True,0.025876515266926345,2.1739372425956844,0.4284420289855103,0.21557971014492783,-0.0022799322534415856,0.031240882465157105,0.0315881639800637,0.03877108106886107,-0.03575850418651494,stop,11.0,False,False,True,1.2453377981471747,-1.2373502087712984,stop,11.0,False,False,True,1.8197180887211741,-1.2373502087712984,2024,2024-12
NEAR,NEAR/USDT:USDT,2024-12-30 13:00:00+00:00,short_pullback_restart,short,5.048,5.294105802223897,0.04875313039300656,False,True,0.02812995245641845,3.0916707613367334,0.8385093167701871,0.0434782608695633,-0.01751654340210196,-0.011552770706872995,-0.07950401167031362,0.02559934985778156,-0.029230769230769282,none,,False,False,False,0.5119749264804843,-0.6176205462304244,stop,55.0,False,False,True,0.7110762867784478,-2.1169756880661237,2024,2024-12
BNB,BNB/USDT:USDT,2024-12-31 13:00:00+00:00,long_pullback_restart,long,711.4,696.9242280844658,0.020348287764315732,True,False,0.01653078436885014,1.956746534058837,0.7776315789473619,0.789473684210524,-0.011371942648299216,-0.0023193702558335083,-0.00960078718020796,0.0044841158279449456,-0.0172757942086027,none,,False,False,False,0.22036821377220017,-0.8490048110533812,stop,67.0,False,False,True,0.3170815364308428,-1.0320693146572417,2024,2024-12
SUI,SUI/USDT:USDT,2025-01-02 07:00:00+00:00,long_compression_breakout,long,4.3736,4.216545357994639,0.035909694989336126,True,False,0.02679714651545647,1.561003662820225,0.6470588235294139,0.7205882352941149,0.0017148344613133748,-0.017056886775196456,0.18195536857508698,0.020806658130601896,-0.02236144137552576,none,,False,False,False,0.5794161754027891,-0.6227132082900256,tp1,32.0,True,True,False,6.28380025829683,-0.6227132082900256,2025,2025-01
SUI,SUI/USDT:USDT,2025-01-02 07:00:00+00:00,long_pullback_restart,long,4.3736,4.216545357994639,0.035909694989336126,True,False,0.02679714651545647,1.561003662820225,0.6470588235294139,0.7205882352941149,0.0017148344613133748,-0.017056886775196456,0.18195536857508698,0.020806658130601896,-0.02236144137552576,none,,False,False,False,0.5794161754027891,-0.6227132082900256,tp1,32.0,True,True,False,6.28380025829683,-0.6227132082900256,2025,2025-01
SUI,SUI/USDT:USDT,2025-01-02 09:00:00+00:00,long_compression_breakout,long,4.4134,4.243519415821909,0.03849199804642471,True,False,0.031744233470793366,1.3291811514386267,0.6446837146702592,0.7819650067294813,-0.006344315040558435,-0.020301808129786547,0.16737662573072898,0.011601033217020884,-0.031177776770743626,none,,False,False,False,0.3013881795127642,-0.8099807324405585,tp1,30.0,True,True,False,5.57509267219806,-0.8099807324405585,2025,2025-01
SUI,SUI/USDT:USDT,2025-01-02 09:00:00+00:00,long_pullback_restart,long,4.4134,4.243519415821909,0.03849199804642471,True,False,0.031744233470793366,1.3291811514386267,0.6446837146702592,0.7819650067294813,-0.006344315040558435,-0.020301808129786547,0.16737662573072898,0.011601033217020884,-0.031177776770743626,none,,False,False,False,0.3013881795127642,-0.8099807324405585,tp1,30.0,True,True,False,5.57509267219806,-0.8099807324405585,2025,2025-01
BTC,BTC/USDT:USDT,2025-01-04 20:00:00+00:00,long_pullback_restart,long,98577.4,97362.58477753296,0.01232346584985031,True,False,0.009093362170233835,1.6451041137909583,0.8436403913605361,0.8438249953848878,-0.003874113133436219,-0.0033729840713997428,-0.0210251031169415,0.001861481434892731,-0.013698880270731406,stop,18.0,False,False,True,0.1510517785802438,-1.111609383077713,stop,18.0,False,False,True,3.4447214050394983,-1.9956944522612652,2025,2025-01
BNB,BNB/USDT:USDT,2025-01-06 01:00:00+00:00,long_pullback_restart,long,712.63,701.9289693127039,0.015016250631177626,True,False,0.011226021918807796,1.6277130698186293,0.6730486008836521,0.9675994108983763,0.0026802127331153613,0.020768140549794367,-0.018691326494815086,0.046826543928827125,-0.0025258549317317414,tp1,14.0,True,True,False,3.1183912068970794,-0.16820809626654482,tp1,14.0,True,True,False,3.1183912068970794,-3.632360389933757,2025,2025-01
LINK,LINK/USDT:USDT,2025-01-08 16:00:00+00:00,short_pullback_restart,short,20.3,21.298181050835073,0.04917148033670305,False,True,0.03733990147783264,1.3763938764699684,0.8537735849056575,0.023584905660381073,-0.01480223246784762,0.008144616607071997,0.014442056868722242,0.05197699124216193,-0.020033791938208978,tp1,22.0,True,False,False,1.0048277305614013,-0.4157562394645869,tp1,22.0,True,False,False,1.178142982193629,-0.4157562394645869,2025,2025-01
ETH,ETH/USDT:USDT,2025-01-09 13:00:00+00:00,short_pullback_restart,short,3219.7,3363.015030235759,0.044511920438475315,False,True,0.028288349846258946,2.453512495157049,0.8569800569800601,0.11042735042734586,0.008156811172169709,-0.007230624547122533,-0.014179380957192511,0.02018377693282636,-0.0353363454416894,none,,False,False,False,0.4444753623901887,-0.8229422957660758,none,,False,False,False,0.4444753623901887,-0.8229422957660758,2025,2025-01
TRX,TRX/USDT:USDT,2025-01-11 17:00:00+00:00,short_pullback_restart,short,0.24087,0.24349566093137287,0.010900738702922196,False,True,0.00855233113297632,1.7013788055480046,0.9428571428571383,0.047619047619042586,0.00029069767441858296,0.015300961052099105,0.08076457127473402,0.021891307114674907,-0.010191082802547768,tp1,14.0,True,False,False,1.9652194761118709,-0.9445240892940817,tp1,14.0,True,True,False,9.247195519379115,-0.9445240892940817,2025,2025-01
BTC,BTC/USDT:USDT,2025-01-12 09:00:00+00:00,short_pullback_restart,short,93859.1,95055.4859402453,0.012746616366929732,False,True,0.00978914138320102,2.649352448370657,0.5301362194439155,0.36947191640231786,-0.012379571444805948,0.011383289494810045,-0.03015176110877471,0.01364535679881107,-0.02163351036384198,stop,6.0,False,False,True,1.0560973323883638,-1.7347244983290893,stop,6.0,False,False,True,4.13754444404879,-3.2003886632226357,2025,2025-01
XRP,XRP/USDT:USDT,2025-01-14 16:00:00+00:00,long_pullback_restart,long,2.6153,2.5038170748229303,0.04262720344781467,True,False,0.034986426031430394,2.269932943567595,0.5747303543913714,0.9892141756548514,0.01984475968340149,0.10851527549420714,0.23951363132336634,0.16086108668221621,-0.006920812143922261,tp1,9.0,True,True,False,3.7736720608272263,-0.16235670145227668,tp1,9.0,True,True,False,7.077316985958358,-0.16235670145227668,2025,2025-01
NEAR,NEAR/USDT:USDT,2025-01-15 09:00:00+00:00,short_pullback_restart,short,4.896,5.100567011146613,0.041782477766873646,False,True,0.029820261437908478,1.2722204235294878,0.8620689655172371,0.06896551724138142,-0.06636155606407323,-0.04802644370989695,-0.09433962264150941,0.007822149032523651,-0.08280254777070062,stop,4.0,False,False,True,0.18575820112445024,-2.1606611815001706,stop,4.0,False,False,True,0.18575820112445024,-4.81993648180807,2025,2025-01
TAO,TAO/USDT:USDT,2025-01-15 09:00:00+00:00,short_pullback_restart,short,404.1,423.8448757408141,0.04886136040785462,False,True,0.02887899034892357,2.329481925164237,0.8128205128205128,0.11538461538461744,-0.08173699638693832,-0.09615513654968788,-0.09750759335358217,0.0040749391243850575,-0.1418013464438167,stop,4.0,False,False,True,0.0830595249890607,-3.381636880194778,stop,4.0,False,False,True,0.0830595249890607,-4.596635663418872,2025,2025-01
BNB,BNB/USDT:USDT,2025-01-17 08:00:00+00:00,long_pullback_restart,long,720.55,706.079024998557,0.02008323503080006,True,False,0.01676497120255366,1.2352676985780982,0.9001584786053719,0.9112519809825588,0.0026229963222539343,-0.026077302060925622,-0.027576157102213616,0.013961557143848502,-0.035625563805426363,stop,19.0,False,False,True,0.6951846713159909,-1.773895677204906,stop,19.0,False,False,True,0.6951846713159909,-3.1939796727857703,2025,2025-01
ZEC,ZEC/USDT:USDT,2025-01-23 00:00:00+00:00,short_pullback_restart,short,47.92,50.22095891487247,0.04801667184625349,False,True,0.040692821368948154,1.70039063990991,0.75,0.09722222222222276,0.006722689075630228,-0.0004171881518564291,0.018274543136421517,0.02371288186284981,-0.03133212047705669,none,,False,False,False,0.4824075705243621,-0.6736321930745588,none,,False,False,False,0.9952372400908013,-0.6736321930745588,2025,2025-01
BTC,BTC/USDT:USDT,2025-01-24 17:00:00+00:00,long_pullback_restart,long,106414.2,104304.17001822166,0.019828462571520888,True,False,0.01698645481524088,1.309086088226663,0.7442692096093827,0.7792041078305505,-0.015092910532616854,-0.014698226364526445,-0.06854536330677674,0.006223793441100911,-0.022305293842363016,stop,12.0,False,False,True,0.3138817958604621,-1.1249129256445523,stop,12.0,False,False,True,0.3138817958604621,-4.139372461730991,2025,2025-01
SOL,SOL/USDT:USDT,2025-01-25 16:00:00+00:00,long_pullback_restart,long,255.72,245.4339894397489,0.04022372344850266,True,False,0.03277021742530892,1.4453016185021157,0.6256983240223517,0.7960893854748623,0.012435476302205428,-0.001955263569529131,-0.0840372282183639,0.019709056780853995,-0.011927107774127976,none,,False,False,False,0.48998588621679934,-0.2965192366986599,stop,31.0,False,False,True,0.48998588621679934,-3.3987909885197096,2025,2025-01
SUI,SUI/USDT:USDT,2025-01-26 20:00:00+00:00,short_pullback_restart,short,4.0779,4.185866236032728,0.026475940075217322,False,True,0.02172686922190333,1.4569527840994194,0.6601769911504471,0.1876106194690145,0.09506162893740422,0.031152805522542737,0.06358728254349133,0.17053217750731942,-0.0008085857100853522,tp1,3.0,True,True,False,5.502646214506405,-0.03056511110566035,tp1,3.0,True,True,False,5.502646214506405,-0.03056511110566035,2025,2025-01
NEAR,NEAR/USDT:USDT,2025-01-26 21:00:00+00:00,short_pullback_restart,short,4.899,5.063197569888993,0.033516548252498994,False,True,0.01979995917534181,1.8757228920482274,0.9411764705882292,0.014705882352945978,0.05377500537750057,0.06038961038961044,0.0872170439414115,0.12594805791772012,-0.004065867046147531,tp1,3.0,True,True,False,3.337442815813175,-0.12180448232894539,tp1,3.0,True,True,False,3.958645675690812,-0.12180448232894539,2025,2025-01
SUI,SUI/USDT:USDT,2025-01-26 21:00:00+00:00,short_pullback_restart,short,3.9895,4.184118647744676,0.048782716567157866,False,True,0.02727158791828539,5.220633516689931,0.8735177865612611,0.09387351778656193,0.051113160321433204,0.012846226103734537,0.04557605619037641,0.14515758654342958,-0.014816644030127168,tp1,4.0,True,True,False,2.5984149302251702,-0.3082952260500501,tp1,4.0,True,True,False,2.5984149302251702,-0.3082952260500501,2025,2025-01
ZEC,ZEC/USDT:USDT,2025-01-26 21:00:00+00:00,short_pullback_restart,short,45.91,47.15901230308953,0.02720566985601255,False,True,0.023959921585711207,1.5562770506393953,0.8809523809523881,0.0,0.039628623188405765,0.07517564402810284,0.05540229885057468,0.12939729397293975,-0.004121475054229995,tp1,3.0,True,True,False,4.211327612217229,-0.15212019892039813,tp1,3.0,True,True,False,4.211327612217229,-0.15212019892039813,2025,2025-01
ETH,ETH/USDT:USDT,2025-01-28 16:00:00+00:00,short_pullback_restart,short,3149.41,3228.4823746806696,0.025107043757614852,False,True,0.021496089743793224,1.6769820184656596,0.600039039625224,0.3675580714425126,0.021540707103470558,0.020911536840740208,-0.0742937595710973,0.03667215273206059,-0.010120662180468476,tp1,5.0,True,False,False,1.4089623645416507,-0.40722186642349517,tp1,5.0,True,False,False,1.4089623645416507,-3.6293332678948342,2025,2025-01
NEAR,NEAR/USDT:USDT,2025-01-28 16:00:00+00:00,short_pullback_restart,short,4.483,4.692703064874478,0.04677739568915424,False,True,0.04238233325897845,1.6763237784116898,0.6521739130434799,0.3152173913043451,0.04158921933085491,0.029155188246097197,-0.07010993569798796,0.05507178159566961,-0.01623875356594262,tp1,6.0,True,False,False,1.115863519400944,-0.35287991639175503,tp1,6.0,True,False,False,1.115863519400944,-1.7357876968459167,2025,2025-01
BNB,BNB/USDT:USDT,2025-01-28 21:00:00+00:00,short_pullback_restart,short,661.01,678.1620871602995,0.025948302083628864,False,True,0.01999969743271664,1.384527497729709,0.5134751773049602,0.014184397163123655,-0.020058113677469014,-0.015196436286706194,-0.024065789667951143,0.0028522446254912737,-0.026996393611540492,stop,7.0,False,False,True,0.10960765196852966,-1.0692576261185331,stop,7.0,False,False,True,0.10960765196852966,-1.6627714011396124,2025,2025-01
