month,entry_tag,side,signals,avg_risk_pct,avg_forward_ret_24h,median_forward_ret_24h,avg_forward_ret_72h,tp1_before_stop_24h_rate,tp2_before_stop_24h_rate,stop_before_tp1_24h_rate,avg_max_r_24h,avg_min_r_24h,tp1_before_stop_72h_rate,tp2_before_stop_72h_rate,stop_before_tp1_72h_rate,avg_max_r_72h,avg_min_r_72h
2023-05,short_pullback_restart,short,21,0.02441439798715417,0.005196072333410922,0.009712248798884326,-0.0005228716016943757,0.6190476190476191,0.14285714285714285,0.19047619047619047,1.5168502436727902,-0.7443079728378836,0.6666666666666666,0.19047619047619047,0.3333333333333333,1.5988589120540344,-1.170279381279336
2023-05,long_pullback_restart,long,4,0.01873484855134896,-0.002731308810876465,0.001680631669390864,-0.002428657876345941,0.25,0.0,0.5,0.8340724067211227,-0.9495829969467463,0.25,0.25,0.75,2.421126746769758,-1.5115573901263932
2023-05,short_compression_breakdown,short,4,0.029581570028114974,-0.006364703961321827,-0.011322277148700544,-0.015025194126338626,0.5,0.0,0.0,0.8695921520296104,-0.5509681737335311,0.5,0.25,0.5,0.9922607071132719,-1.2311029153974726
2023-06,short_pullback_restart,short,14,0.032208767737780454,0.03361241713356135,0.0003455361767396581,0.045515386884619,0.35714285714285715,0.21428571428571427,0.21428571428571427,1.9316137968488418,-0.8025758168087638,0.5,0.42857142857142855,0.42857142857142855,3.1619557129088967,-1.6397416711174368
2023-06,long_pullback_restart,long,9,0.025068476247163587,0.0008676910788055769,0.007272862770869359,-0.0015568297088364405,0.6666666666666666,0.1111111111111111,0.0,1.2437047521845044,-0.604942908144753,0.6666666666666666,0.3333333333333333,0.2222222222222222,1.4544455878594669,-1.4742432095066262
2023-06,short_compression_breakdown,short,2,0.02729051211658009,-0.008082647005389576,-0.008082647005389576,-0.08708443518546982,0.0,0.0,0.0,0.45549377790722095,-0.8660847746127853,0.0,0.0,1.0,0.45549377790722095,-3.9187628609185845
2023-06,long_compression_breakout,long,1,0.030727804740126964,0.007272862770869359,0.007272862770869359,0.03927752390695338,1.0,0.0,0.0,1.434561740189694,-0.06691608209445594,1.0,1.0,0.0,2.1819934314588965,-0.06691608209445594
2023-07,long_pullback_restart,long,13,0.03220374675530622,-0.009193719398579483,-0.015282392026577996,-0.0042006861063692644,0.23076923076923078,0.15384615384615385,0.6153846153846154,1.0031125173471132,-1.1759291273145194,0.38461538461538464,0.23076923076923078,0.6153846153846154,1.9552409384662366,-1.5041048539924513
2023-07,short_pullback_restart,short,5,0.03268121440753925,-0.021354069114087083,-0.025216138328530202,-0.012212898851185816,0.2,0.2,0.6,0.9361874210367501,-0.9977666374200851,0.4,0.2,0.6,1.0834119365749935,-1.341844122065001
2023-07,short_compression_breakdown,short,3,0.040062177623304274,-0.025748906279663124,-0.027756939234808597,-0.010933900407584648,0.0,0.0,0.6666666666666666,0.5265508080043759,-0.9644771126157453,0.3333333333333333,0.0,0.6666666666666666,0.7719250005681147,-1.1729433791729902
2023-07,long_compression_breakout,long,2,0.042290666663490684,-0.06818723293685008,-0.06818723293685008,-0.009481188160620102,0.0,0.0,1.0,0.08784210144204947,-1.9688856178458551,0.0,0.0,1.0,1.20808403028533,-2.424338317256484
2023-08,short_pullback_restart,short,37,0.023823571333071492,0.023929214582049226,0.010667584308327704,0.0195496994927157,0.5675675675675675,0.40540540540540543,0.13513513513513514,3.196813263418509,-0.6795535501301142,0.7567567567567568,0.4864864864864865,0.13513513513513514,3.9387425441950215,-1.1091910591144534
2023-08,long_pullback_restart,long,5,0.02173440014470385,-0.008121629765080818,-0.008473545509831704,-0.015670877364885104,0.4,0.0,0.2,0.8581934916156507,-0.8477652328192968,0.6,0.2,0.2,1.176253753998431,-1.8764359888963795
2023-08,long_compression_breakout,long,3,0.026595116960581294,0.005599714496960062,-0.002777777777777768,0.010721516456111154,0.3333333333333333,0.0,0.3333333333333333,0.8910206349452922,-0.7088503588690244,0.3333333333333333,0.0,0.3333333333333333,1.0189204342741986,-0.7088503588690244
2023-08,short_compression_breakdown,short,2,0.02352749741246569,0.03936541817727435,0.03936541817727435,0.0365898821918042,0.5,0.5,0.0,6.021179673810419,-0.40379734157857194,0.5,0.5,0.0,6.070984559185334,-0.5995582104827425
2023-09,short_pullback_restart,short,23,0.02247929972820169,-0.005498899071392222,-0.004709576138147709,-0.006366651742125966,0.2608695652173913,0.0,0.2608695652173913,0.5971975110075539,-0.815865619282716,0.43478260869565216,0.08695652173913043,0.43478260869565216,0.9717328975126543,-1.3370234895245112
2023-09,short_compression_breakdown,short,5,0.024915072312917275,-0.0013105311440787081,-0.004373961489590461,-0.002888903841961543,0.4,0.0,0.0,0.9077208071017342,-0.4146970771263857,0.4,0.0,0.4,0.9594707705311135,-0.9212669735134558
2023-09,long_pullback_restart,long,2,0.03844053165576512,0.00992375467962342,0.00992375467962342,0.048513652666854035,0.5,0.0,0.0,0.9418185540697608,-0.38909641129220407,1.0,0.5,0.0,1.7496365800462432,-0.4058550993513256
2023-10,long_pullback_restart,long,24,0.03010665640109995,0.007870333426142245,0.001534520929334593,0.037467230356187056,0.3333333333333333,0.125,0.20833333333333334,1.1001094536287968,-0.7995026592582982,0.5,0.2916666666666667,0.3333333333333333,2.850852497433269,-0.9682744446817853
2023-10,long_compression_breakout,long,5,0.03998697412855337,0.04184924715221403,0.04025529174107789,0.05068440399359773,0.8,0.4,0.0,2.284215026359642,-0.5175559008122729,0.8,0.6,0.0,3.403719803387079,-0.5175559008122729
2023-10,short_pullback_restart,short,5,0.022746502675934664,-0.004646531529802633,-0.006522625356706002,-0.017664766580709434,0.0,0.0,0.2,0.3944125343319954,-0.6862285833076235,0.0,0.0,0.8,0.3944125343319954,-1.1452796745242861
2023-11,long_pullback_restart,long,46,0.02682045445700213,-0.0009557019578305077,-0.0033670415381825136,0.01249374904443734,0.391304347826087,0.13043478260869565,0.2826086956521739,1.1030619895759524,-0.9920686392468715,0.5434782608695652,0.2608695652173913,0.41304347826086957,1.8691705435387258,-1.930985877781968
2023-11,long_compression_breakout,long,15,0.031474135975317084,-0.009366721698594472,-0.008360780339498275,-0.005682325201036901,0.3333333333333333,0.0,0.4,0.701352208425665,-1.1804560644708342,0.5333333333333333,0.06666666666666667,0.4666666666666667,1.1110142921974535,-2.108991833856397
2023-12,long_pullback_restart,long,25,0.03164403054164646,0.016508759337195932,0.008268518011356196,0.03482862326358081,0.48,0.28,0.36,1.385694142939797,-1.0823548766120583,0.52,0.4,0.44,2.830375703875155,-1.4769414547107258
2023-12,long_compression_breakout,long,8,0.02811918063357885,-0.0028147480171419326,-0.012850049432562904,-0.01717059515378218,0.375,0.125,0.625,0.7067884072628102,-1.2295935254881718,0.375,0.25,0.625,1.2405996446711873,-1.8581195980743217
2023-12,short_pullback_restart,short,1,0.04079955598055409,-0.0007194244604316058,-0.0007194244604316058,0.11164465786314537,1.0,1.0,0.0,2.038094428572068,-0.2646875881262399,1.0,1.0,0.0,5.999585330861494,-0.4940834978356513
2024-01,short_pullback_restart,short,18,0.026868500048449387,0.01001094270964843,-0.005998139640869371,0.014803613550332015,0.5555555555555556,0.3333333333333333,0.16666666666666666,1.4923143291392202,-0.7878572407247559,0.6111111111111112,0.3888888888888889,0.3333333333333333,2.294683167174985,-1.23407841464124
2024-01,long_pullback_restart,long,8,0.025384998177081144,-0.009754428526825176,-0.0003592893625473659,-0.0431523318536267,0.125,0.0,0.5,0.5155780408312087,-1.1939410215092527,0.125,0.0,0.75,1.196112239413221,-3.485723133495088
2024-01,short_compression_breakdown,short,5,0.030596003520323933,-0.0029938277787413758,-0.009461426491994107,0.014865174230206567,0.6,0.2,0.2,1.3109184705420005,-0.8074344075885976,0.6,0.2,0.2,1.3109184705420005,-0.9034280766128049
2024-01,long_compression_breakout,long,3,0.02990488995026271,-0.03287400934968465,-0.03989769820971867,-0.08663067509895865,0.0,0.0,1.0,0.09050142575244473,-1.6123788083818684,0.0,0.0,1.0,0.09050142575244473,-5.881302016971753
2024-02,long_pullback_restart,long,31,0.02630482588048326,0.011189819291785193,0.011925640126271508,0.02391359472136709,0.3548387096774194,0.12903225806451613,0.25806451612903225,1.2386230733666563,-0.7103887267862583,0.5161290322580645,0.2903225806451613,0.45161290322580644,2.373466241874686,-1.239280293693772
2024-02,long_compression_breakout,long,4,0.022465275331219288,0.02826433140122947,0.03239541282785097,0.027038391968720987,0.75,0.5,0.0,2.1676141883525366,-0.6838875462167052,0.75,0.5,0.25,2.716661259297564,-1.4595426095795205
2024-02,short_pullback_restart,short,2,0.024211972629326093,0.013134142855142805,0.013134142855142805,0.02603565616472381,0.5,0.0,0.0,1.2667957315777265,-0.6058255368903667,1.0,1.0,0.0,4.3479027180614604,-0.6058255368903667
2024-02,short_compression_breakdown,short,1,0.025766236624904394,0.0065851364063969076,0.0065851364063969076,0.0353168843734879,0.0,0.0,0.0,0.580343619664825,-0.5259364053212521,1.0,1.0,0.0,4.2074912425699775,-0.5259364053212521
2024-03,long_pullback_restart,long,24,0.03440116312836389,0.013689923645877474,0.010967179984612385,0.040754589333768236,0.375,0.20833333333333334,0.3333333333333333,1.254993144025114,-0.9090683546868781,0.4583333333333333,0.2916666666666667,0.4166666666666667,2.566626842448447,-1.9580274346146096
2024-03,long_compression_breakout,long,7,0.033210247330593655,0.018190945821457256,0.013470186542305251,0.06082047928564337,0.2857142857142857,0.2857142857142857,0.42857142857142855,1.108192752461654,-0.7480194628367404,0.2857142857142857,0.2857142857142857,0.5714285714285714,2.5557262656372877,-1.6050687700644137
2024-03,short_pullback_restart,short,1,0.039751873891623275,-0.005857882672552939,-0.005857882672552939,-0.014807336362106627,0.0,0.0,0.0,0.470467484984662,-0.4317989245749638,0.0,0.0,0.0,0.470467484984662,-0.7604816880574
2024-04,short_pullback_restart,short,14,0.030633719369947045,0.015862220007339983,-0.0015002053949924599,0.02510679887845615,0.35714285714285715,0.14285714285714285,0.35714285714285715,1.4482750997180394,-0.765906370110692,0.6428571428571429,0.21428571428571427,0.35714285714285715,2.5926771803793636,-1.0695424981089872
2024-04,short_compression_breakdown,short,5,0.029109684151297506,-0.010059292664676223,-0.009845619807364203,0.0034099471966915875,0.2,0.0,0.6,0.4669233005584165,-1.0410153023648323,0.4,0.0,0.6,1.2910418065418585,-1.2136853780173804
2024-04,long_pullback_restart,long,4,0.021442288088635745,0.005902998705152179,0.00196892071717103,-0.007785969552530664,0.25,0.0,0.5,1.2480622691313257,-0.7854748852611856,0.5,0.25,0.5,1.6413735372094824,-1.7074076693541649
2024-04,long_compression_breakout,long,1,0.016070310838625083,0.023934501055514312,0.023934501055514312,-0.008073258401323669,0.0,0.0,1.0,2.469606215575038,-1.0887959835558865,0.0,0.0,1.0,2.469606215575038,-2.2738057802832636
2024-05,long_pullback_restart,long,12,0.029088658565473047,-0.005918656398333157,-0.010269391625323865,0.0020237448800208557,0.3333333333333333,0.16666666666666666,0.4166666666666667,0.9798563476399172,-1.501527783603376,0.3333333333333333,0.16666666666666666,0.5833333333333334,1.6328281911607843,-1.843791523718027
2024-05,short_pullback_restart,short,9,0.03238861578739105,-0.013079537686266882,-0.010005929439668049,-0.01937942558045067,0.0,0.0,0.3333333333333333,0.4665586312245009,-0.8777832656464458,0.1111111111111111,0.0,0.6666666666666666,0.740632710737676,-1.5562902774410476
2024-05,long_compression_breakout,long,2,0.0389980405737685,-0.026064463481198785,-0.026064463481198785,0.033204230339379415,0.0,0.0,1.0,0.3465512407639293,-1.7330401759184801,0.0,0.0,1.0,3.270752375295461,-1.7330401759184801
2024-05,short_compression_breakdown,short,2,0.030774789258447566,-0.027640458779352894,-0.027640458779352894,-0.004411064636954065,0.0,0.0,1.0,0.3777234757577069,-1.5811144624210653,0.0,0.0,1.0,0.5068989485003573,-1.5811144624210653
2024-06,short_pullback_restart,short,31,0.027238067640357317,-0.0033324831490655887,-0.006252056597565003,0.007303471122777309,0.1935483870967742,0.0967741935483871,0.5161290322580645,0.8504259064994473,-1.0096657420196653,0.3225806451612903,0.1935483870967742,0.6451612903225806,2.0390070392540487,-1.6720141229099483
2024-06,short_compression_breakdown,short,9,0.03098110979806984,-0.008894624680102135,-0.007072606929029779,0.004616666977845598,0.1111111111111111,0.0,0.4444444444444444,0.47675200512681903,-0.8927705631166558,0.4444444444444444,0.1111111111111111,0.4444444444444444,1.1485631192182875,-1.2354531612414936
2024-06,long_pullback_restart,long,6,0.0203353694350168,-0.028844207269728788,-0.03452342735325997,-0.048963397329632785,0.0,0.0,0.6666666666666666,0.31993148070897587,-2.4959691151490655,0.0,0.0,1.0,0.6480345953907393,-4.916861039974192
2024-06,long_compression_breakout,long,1,0.031223253502219418,-0.0035554385040822423,-0.0035554385040822423,-0.10192257045035558,0.0,0.0,0.0,0.51453045151131,-0.4681383616209492,0.0,0.0,1.0,0.51453045151131,-6.705765720516263
2024-07,long_pullback_restart,long,21,0.02797324732336807,-0.006201059702355606,-0.011471321695760595,-0.0024023306257181416,0.23809523809523808,0.047619047619047616,0.6666666666666666,0.8327177195450547,-1.422667255962251,0.2857142857142857,0.19047619047619047,0.7142857142857143,1.5203539618573028,-1.86105690474113
2024-07,short_pullback_restart,short,11,0.03641828846286862,0.007677302329754105,0.011869436201780603,0.03141631683167938,0.6363636363636364,0.09090909090909091,0.2727272727272727,1.1971006963587714,-0.7787027734786709,0.6363636363636364,0.5454545454545454,0.36363636363636365,2.299357754321842,-1.0519051787344895
2024-07,long_compression_breakout,long,10,0.030715042035373685,0.002244668113989301,0.004389648687185721,-0.016813735185340295,0.3,0.0,0.6,0.9568707320944245,-1.3466104136661265,0.4,0.1,0.6,1.4003601149308111,-1.7925800219798007
2024-07,short_compression_breakdown,short,5,0.03936117427495462,0.016817910725215567,0.03715481441982971,0.04626455510275851,0.8,0.0,0.2,1.1935243808007427,-0.62156838268437,0.8,0.8,0.2,2.598382936142504,-0.7196208441535594
2024-08,short_pullback_restart,short,14,0.036589794298077884,0.029520231818508127,0.021720078675333987,0.04072750939398663,0.6428571428571429,0.35714285714285715,0.07142857142857142,1.6572826272916286,-0.4933256893114303,0.7857142857142857,0.7142857142857143,0.21428571428571427,3.7830451225029194,-0.8626997869464628
2024-08,long_pullback_restart,long,2,0.03854617995867784,-0.03920068207016436,-0.03920068207016436,-0.047572306046936075,0.0,0.0,1.0,0.13585798657242265,-1.3597479826126668,0.0,0.0,1.0,0.13585798657242265,-2.2169572474695993
2024-08,short_compression_breakdown,short,2,0.04351947641576419,0.05390232474155582,0.05390232474155582,0.07500739758696728,1.0,0.5,0.0,2.85417642501571,-0.4802282256643778,1.0,1.0,0.0,3.6382450597573737,-0.4802282256643778
2024-08,long_compression_breakout,long,1,0.03658766536252932,-0.035936751317680815,-0.035936751317680815,-0.05334611084491292,0.0,0.0,1.0,0.21826877058521216,-1.3750932546868342,0.0,0.0,1.0,0.21826877058521216,-2.1521300779701904
2024-09,short_pullback_restart,short,19,0.03243610713770441,0.015672363295705694,0.016758138170849257,0.038596346054865505,0.7894736842105263,0.21052631578947367,0.05263157894736842,1.4033605058961645,-0.5164099957328746,0.9473684210526315,0.7894736842105263,0.05263157894736842,2.6845303942041685,-0.7482100352714509
2024-09,long_pullback_restart,long,11,0.029438610599023838,-0.003993814379930455,-0.0020933977455716013,0.012193653809528375,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.9421265285222776,-0.6578632374835064,0.36363636363636365,0.36363636363636365,0.6363636363636364,1.7639889536062463,-1.1963992312102156
2024-09,short_compression_breakdown,short,4,0.03567763265011824,0.030905750166001333,0.016478505494057383,0.07683057827024892,1.0,0.25,0.0,1.5131234553845763,-0.6501725002179376,1.0,1.0,0.0,3.1271320817866752,-0.7466848858065372
2024-09,long_compression_breakout,long,3,0.03206979127802997,-0.004355055734885149,-0.0020933977455716013,-0.0040225562750326,0.0,0.0,0.3333333333333333,0.48795801214938933,-0.8283934184078197,0.0,0.0,1.0,0.7785073167042645,-1.3918700423050705
2024-10,long_pullback_restart,long,19,0.028589839456471533,0.009815502511301857,-0.004239674662622206,-0.007365269067586079,0.3157894736842105,0.15789473684210525,0.3684210526315789,1.1516828197923592,-0.7372960077293096,0.42105263157894735,0.21052631578947367,0.5789473684210527,2.276907182759916,-1.6703224726309955
2024-10,long_compression_breakout,long,11,0.028438818819959077,-0.008109325192592332,-0.0056401074306176024,-0.030688857535200422,0.18181818181818182,0.0,0.5454545454545454,0.7936309248414701,-0.9785119719385047,0.2727272727272727,0.0,0.7272727272727273,1.3819022647705657,-2.0136837042306865
2024-10,short_pullback_restart,short,6,0.029232758558678715,-0.009949968850836691,-0.006875917349032812,-0.03233635384637353,0.16666666666666666,0.0,0.3333333333333333,0.5654852537576355,-0.9604565990933214,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.0219509330838434,-1.8122278230291453
2024-10,short_compression_breakdown,short,3,0.028011930701544802,0.0008152725573166893,-0.004914933837429247,-0.0245524719335732,0.3333333333333333,0.0,0.0,0.8714202807600921,-0.6462353619447104,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.7843516394125079,-1.47321428305613
2024-11,long_pullback_restart,long,25,0.0356680552065461,0.0008209608499821374,0.007023304038708433,0.008908606037059709,0.36,0.0,0.32,1.045132618223232,-0.7816668129812168,0.56,0.2,0.44,1.901406442200086,-1.3770587659353561
2024-11,long_compression_breakout,long,8,0.03210212852108803,0.012860310431768024,0.02965135376517436,0.02580587831359063,0.375,0.0,0.375,1.479179423221276,-0.7686361260966423,0.375,0.25,0.625,2.4350147841483736,-1.1207533582558322
2024-11,short_pullback_restart,short,5,0.0277862043050422,0.018297197019362877,0.01757188498402562,-0.02154791659403863,0.6,0.0,0.0,1.3571706824537944,-0.4877546333112456,0.6,0.6,0.4,1.9403284245597159,-1.9146184024862543
2024-11,short_compression_breakdown,short,1,0.03379799736989108,0.05573770491803276,0.05573770491803276,0.027932960893854775,1.0,0.0,0.0,1.6922486960182286,-0.4747485029553421,1.0,1.0,0.0,2.7719186785456955,-0.4747485029553421
2024-12,long_pullback_restart,long,19,0.02823306047696338,-0.010575376369208654,-0.0073949821098658886,-0.03532954654399828,0.2631578947368421,0.15789473684210525,0.47368421052631576,0.8343017190578772,-1.3784574713841156,0.3684210526315789,0.2631578947368421,0.5263157894736842,1.238436709336418,-3.234286106924707
2024-12,long_compression_breakout,long,4,0.029295463801988653,-0.027768648122606376,-0.025954702506102212,-0.09201440791706453,0.0,0.0,1.0,0.21480929932318105,-1.420523444726277,0.0,0.0,1.0,0.21480929932318105,-4.573577343575485
2024-12,short_pullback_restart,short,4,0.036715070040634984,0.02789069582376094,0.00997751205884928,0.03741224176288804,0.25,0.25,0.5,1.348097667589124,-0.775473966555238,0.25,0.25,0.75,2.247717473429655,-1.150312752014163
2024-12,short_compression_breakdown,short,1,0.037298201827997916,0.1031605298842182,0.1031605298842182,0.16597761975635317,1.0,1.0,0.0,3.108000881921181,-0.14069661414895854,1.0,1.0,0.0,4.60369461791914,-0.14069661414895854
2025-01,short_pullback_restart,short,14,0.03498606301052119,0.006959574931395651,0.012114757799272291,-0.0028131421565973924,0.5714285714285714,0.2857142857142857,0.2857142857142857,1.6790078790544858,-0.8982872717830127,0.5714285714285714,0.35714285714285715,0.2857142857142857,2.512634374483341,-1.6510352150238783
2025-01,long_pullback_restart,long,9,0.026677292927205994,0.0015330505746208188,-0.014698226364526445,0.0340350239737876,0.2222222222222222,0.2222222222222222,0.4444444444444444,1.0557858854230984,-0.9491570155659468,0.4444444444444444,0.4444444444444444,0.5555555555555556,3.0086084551086234,-2.9602449774828354
2025-01,long_compression_breakout,long,2,0.037200846517880415,-0.0186793474524915,-0.0186793474524915,0.17466599715290798,0.0,0.0,0.0,0.44040217745777666,-0.716346970365292,1.0,1.0,0.0,5.929446465247445,-0.716346970365292
2025-02,short_pullback_restart,short,32,0.035153785720418856,0.03177143713393779,0.011303911558801505,0.04291225220640908,0.625,0.40625,0.21875,2.109273877855653,-0.5989841652709795,0.6875,0.53125,0.3125,3.3736435731441987,-1.0611489522850588
2025-02,short_compression_breakdown,short,9,0.03767262467799256,0.08800529058247403,0.08027020447906508,0.08561265061435121,0.8888888888888888,0.5555555555555556,0.1111111111111111,3.52845110187266,-0.30077919653731994,0.8888888888888888,0.6666666666666666,0.1111111111111111,5.506107823606303,-0.32226811735346333
2025-03,short_pullback_restart,short,29,0.032426703576628045,-0.006342664699099843,0.00011999760004788307,0.00652988574871914,0.4482758620689655,0.20689655172413793,0.3793103448275862,1.2770408105983682,-1.5515568816007532,0.4827586206896552,0.3103448275862069,0.4827586206896552,2.4992984918764036,-1.9721032296245387
2025-03,short_compression_breakdown,short,6,0.04189052659303655,0.012359032289528579,0.026658913319966393,0.043532122977673525,0.5,0.16666666666666666,0.3333333333333333,1.1689596885875106,-0.7486825838805639,0.5,0.3333333333333333,0.3333333333333333,1.903900834981432,-0.9923185937750724
2025-04,short_pullback_restart,short,12,0.030800523889975753,0.045358205445885834,0.015985051048820198,0.05388611121076597,0.5,0.25,0.25,2.1858735113972623,-0.6114447748431261,0.6666666666666666,0.5833333333333334,0.3333333333333333,4.457448913538076,-0.9558297764626476
2025-04,long_pullback_restart,long,9,0.024854463072439905,-0.010464609851995536,-0.010531496062992196,-0.00858058643568935,0.2222222222222222,0.0,0.5555555555555556,0.4963879347044194,-1.189970567456369,0.2222222222222222,0.0,0.6666666666666666,0.7706191039591105,-1.6614904942384792
2025-04,short_compression_breakdown,short,2,0.03040835370991975,0.10706621590210397,0.10706621590210397,0.04773062940208589,0.5,0.5,0.5,3.372800066926892,-0.7314079382337542,0.5,0.5,0.5,3.372800066926892,-0.7314079382337542
2025-04,long_compression_breakout,long,1,0.03425849932677271,-0.02273901808785539,-0.02273901808785539,-0.024354005167958714,0.0,0.0,0.0,0.4600982007840224,-0.9522524237538199,0.0,0.0,1.0,0.4600982007840224,-1.9365608696934096
2025-05,long_pullback_restart,long,30,0.027293965368888666,-0.005155931725052032,-0.011581395228185853,0.0002772349894107388,0.3,0.16666666666666666,0.4,0.9882045986485564,-1.0968199750840388,0.36666666666666664,0.2,0.5666666666666667,1.7201673804553697,-1.642818853179513
