symbol,entry_tag,side,signals,first_signal,last_signal,avg_risk_pct,median_risk_pct,avg_forward_ret_6h,avg_forward_ret_24h,median_forward_ret_24h,avg_forward_ret_72h,avg_mfe_24h,avg_mae_24h,tp1_before_stop_24h_rate,tp2_before_stop_24h_rate,stop_before_tp1_24h_rate,avg_max_r_24h,avg_min_r_24h,tp1_before_stop_72h_rate,tp2_before_stop_72h_rate,stop_before_tp1_72h_rate,avg_max_r_72h,avg_min_r_72h
ETH,long_pullback_restart,long,24,2025-05-01 10:00:00+00:00,2026-05-06 09:00:00+00:00,0.029180763457060093,0.028900613198980574,0.004005669345156615,0.0011584516336940055,-0.0023551350079493716,0.00447604418029191,0.03171579075429653,-0.030540281332742433,0.5,0.125,0.375,1.075936884639216,-1.1183000278876178,0.5833333333333334,0.3333333333333333,0.375,1.7468424595161578,-2.267796889461476
SOL,long_pullback_restart,long,24,2025-01-25 16:00:00+00:00,2026-04-27 01:00:00+00:00,0.030567039516074743,0.03295076498197122,-0.004755639937164903,-0.011365663464249687,-0.010360559942617087,0.004267369469047401,0.022414398104369248,-0.03234601380467623,0.16666666666666666,0.08333333333333333,0.5,1.04146208425448,-1.05760182960901,0.3333333333333333,0.25,0.6666666666666666,1.982073690814822,-1.631120312604393
BNB,short_pullback_restart,short,22,2025-01-28 21:00:00+00:00,2026-04-02 01:00:00+00:00,0.027785460316941055,0.028562377282320812,0.0038445841987503238,0.011818393156991664,0.003528424066165936,0.0037133786069487485,0.03929161972422965,-0.017249875530777184,0.5909090909090909,0.3181818181818182,0.22727272727272727,1.3823076208335485,-0.8075413569373636,0.6363636363636364,0.4090909090909091,0.36363636363636365,2.1711427888380403,-1.3131046544677625
BTC,long_pullback_restart,long,22,2025-01-04 20:00:00+00:00,2026-05-06 08:00:00+00:00,0.017654570664492983,0.017758501133477336,-0.003793540300565698,-0.004304931410348585,-0.0033729840713997428,-0.011153535564494013,0.010570842377372875,-0.015408020214250119,0.22727272727272727,0.09090909090909091,0.36363636363636365,0.6981512152788325,-0.881138783660624,0.2727272727272727,0.13636363636363635,0.6363636363636364,1.441142944880028,-2.177484685815059
TAO,short_pullback_restart,short,20,2025-01-15 09:00:00+00:00,2026-02-22 12:00:00+00:00,0.035224858780647295,0.0356235452123398,-0.007966490447959097,0.007571114262932927,0.004610237824968277,0.021158763835642642,0.041040265564479726,-0.03289784121772232,0.4,0.25,0.35,1.1618145747958786,-0.9642427882764757,0.55,0.3,0.4,2.170262436156626,-1.3147293093610593
TRX,short_pullback_restart,short,20,2025-01-11 17:00:00+00:00,2026-02-18 12:00:00+00:00,0.01794371256831326,0.013488330817193896,0.0007758130873526892,-0.0018603702255721223,-0.0018250354952671355,-0.00767707043618347,0.01677822124845203,-0.015354435069003147,0.4,0.2,0.3,1.148016908285436,-0.8231024980145657,0.55,0.25,0.35,1.805565947867538,-1.7183829085273827
LINK,long_pullback_restart,long,18,2025-05-10 07:00:00+00:00,2026-05-06 08:00:00+00:00,0.032425751062088934,0.0323924314588552,-0.0020668213788148835,-0.0169958450585658,-0.026542366842824183,-0.031181393619330634,0.019870331783804634,-0.03610457839185761,0.2222222222222222,0.05555555555555555,0.5,0.6135220313004534,-1.1098965870760575,0.3333333333333333,0.2222222222222222,0.6111111111111112,1.028230288083266,-2.3921807290392634
NEAR,long_pullback_restart,long,18,2025-07-13 12:00:00+00:00,2026-04-24 15:00:00+00:00,0.03427570525417073,0.035420643417336854,0.0048577723282183976,-0.005466202625217958,-0.004829791974483411,-0.018404890283177915,0.028263325966509465,-0.03223197906849126,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.8316805208108827,-0.9395287373685649,0.3888888888888889,0.16666666666666666,0.5555555555555556,1.2183135975559771,-1.7575163801884246
XRP,long_pullback_restart,long,16,2025-01-14 16:00:00+00:00,2026-05-05 12:00:00+00:00,0.030527970634270547,0.029233303356219056,0.008910434770452162,0.016810522811178334,0.02017935992542319,0.03557129687743839,0.054933716384224354,-0.023794923230092503,0.5625,0.25,0.25,1.8139805441879364,-0.7360173799865554,0.625,0.5,0.375,3.330006321384709,-1.3074303314948972
TRX,long_pullback_restart,long,14,2025-04-16 08:00:00+00:00,2026-05-06 16:00:00+00:00,0.01555453016686856,0.014447605624566269,0.0025169787184631492,-0.0014692778670953267,0.007924972314507173,0.006521924309000808,0.013416192233337041,-0.013775583042546486,0.5,0.07142857142857142,0.2857142857142857,0.9276263963916149,-0.7693806729997325,0.5,0.35714285714285715,0.42857142857142855,1.956017942200619,-1.3114180236068118
XRP,short_compression_breakdown,short,12,2025-03-28 04:00:00+00:00,2026-03-24 16:00:00+00:00,0.03357637279739375,0.032684958517574345,-0.00302378316206219,0.0003718661867961233,0.011389923649971156,0.02588631470248261,0.02855014351737617,-0.028974106007625722,0.25,0.0,0.4166666666666667,0.8271447534552901,-0.9490070200509694,0.5,0.3333333333333333,0.4166666666666667,3.6506542987499597,-1.132391594566306
ADA,long_pullback_restart,long,11,2025-05-02 02:00:00+00:00,2026-01-17 15:00:00+00:00,0.03580195597580025,0.03684119731944803,0.008174738549444394,-0.006842574032192986,-0.025354213273676374,-0.03079506337395714,0.040384045965932695,-0.03453467551188165,0.45454545454545453,0.18181818181818182,0.5454545454545454,1.02515922347118,-1.021939424623881,0.45454545454545453,0.2727272727272727,0.5454545454545454,1.5493624359757951,-2.4952674809709454
SOL,long_compression_breakout,long,11,2025-04-25 07:00:00+00:00,2026-01-13 22:00:00+00:00,0.034485797275727294,0.03425849932677271,-0.010959802131062724,-0.01786384803838388,-0.02273901808785539,-0.016697761207708786,0.0192630804578338,-0.04026211759025335,0.09090909090909091,0.0,0.5454545454545454,0.5366053034662533,-1.2225720210401485,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.8700460327431785,-1.6941281568466844
ADA,short_compression_breakdown,short,10,2025-03-18 13:00:00+00:00,2026-04-12 23:00:00+00:00,0.03396228785834202,0.033457237788503465,0.009631773303966052,0.02056462981797469,0.005211330470836495,0.018362813845469804,0.051652225183229296,-0.022380144215377307,0.4,0.2,0.2,1.4401101479475371,-0.6893340807782836,0.8,0.5,0.2,2.2121341599643416,-0.8419849639905547
LINK,long_compression_breakout,long,10,2025-07-11 13:00:00+00:00,2026-05-06 08:00:00+00:00,0.03465478406262933,0.03517260280672127,0.00032697261942257196,-0.015579289181598923,-0.03641138476825889,0.005660377149827712,0.025837232143724485,-0.042169035971322655,0.2,0.1,0.6,0.6683502021675786,-1.3008205218970184,0.3,0.2,0.6,1.488255661242209,-2.1116206820331476
SUI,long_pullback_restart,long,10,2025-01-02 07:00:00+00:00,2026-04-17 12:00:00+00:00,0.03880513879981958,0.03878506094294781,-0.00047528653554607114,-0.01443748225860988,-0.015037107875555844,0.0014655941174514298,0.029819027942886444,-0.030622118901872487,0.2,0.0,0.3,0.7492515789698377,-0.8391856106219358,0.5,0.2,0.5,2.2902823642591925,-1.7633773342369825
ZEC,short_pullback_restart,short,10,2025-01-23 00:00:00+00:00,2026-03-28 01:00:00+00:00,0.038907999294606734,0.03871993811209552,0.007249496289467794,0.018936553959014214,0.015807625150347948,0.03410395866469536,0.055768746487461905,-0.0277351517687048,0.5,0.4,0.3,1.4912368082431824,-0.7026082022499205,0.6,0.5,0.3,2.6180406245484207,-1.0362123529112364
DOGE,long_pullback_restart,long,9,2025-07-16 14:00:00+00:00,2026-05-05 17:00:00+00:00,0.03335071840739453,0.035637672746974366,0.01430664769085599,0.009317325031501535,-0.0034871983114618255,0.07361074233446722,0.045878131900691094,-0.026162440021734276,0.5555555555555556,0.1111111111111111,0.1111111111111111,1.4091992486770637,-0.8027118364246056,0.8888888888888888,0.5555555555555556,0.1111111111111111,3.5047822740222707,-0.9397815878855427
SUI,short_compression_breakdown,short,9,2025-02-16 13:00:00+00:00,2026-02-22 12:00:00+00:00,0.03423763055577868,0.03444598852478816,-0.009912829968469823,0.002267409533546008,0.010155656795747925,-0.010646844856520713,0.04476888901682033,-0.032732830869253465,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.255599044809038,-1.0414268847901502,0.6666666666666666,0.4444444444444444,0.3333333333333333,2.2894763280847,-1.3825681816180815
SOL,short_compression_breakdown,short,8,2025-02-05 15:00:00+00:00,2026-03-07 19:00:00+00:00,0.039449971154320154,0.03981584687666951,0.0060025963459323095,0.03326635031102465,0.03690722580538308,0.04037400099312974,0.05989628567415822,-0.02461763305712933,0.625,0.125,0.25,1.352772904092409,-0.6560744560814282,0.625,0.25,0.375,2.244198236098108,-1.061330375498901
DOGE,short_compression_breakdown,short,7,2025-02-01 19:00:00+00:00,2026-02-11 06:00:00+00:00,0.038358747185072185,0.03804581947155813,0.018777001304611,0.051270199668048085,0.045170726219271984,0.05779977841692384,0.09455606525289914,-0.012602082986931249,0.8571428571428571,0.5714285714285714,0.0,2.1651555107752327,-0.33499110517581887,0.8571428571428571,0.7142857142857143,0.14285714285714285,3.2908488888535934,-0.5353147155418626
NEAR,long_compression_breakout,long,7,2025-07-26 19:00:00+00:00,2026-04-24 11:00:00+00:00,0.03529556149443931,0.036340619584162084,-0.005511100527650152,-0.036738581491136006,-0.03501400560224088,-0.056415902111508785,0.013865565082141,-0.04909762080831744,0.0,0.0,0.42857142857142855,0.39238492356468596,-1.3524691580521566,0.0,0.0,1.0,0.6012257530594342,-2.5125556329515475
XRP,long_compression_breakout,long,7,2025-05-22 08:00:00+00:00,2026-04-17 13:00:00+00:00,0.033155615282137084,0.03132747037451569,0.013671587997103598,0.014379107703417151,0.001643317858756932,0.01888937557557944,0.058071909278719636,-0.02278570382408226,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.8951262441895091,-0.6542859045717029,0.42857142857142855,0.42857142857142855,0.5714285714285714,3.085198528003226,-1.4350565347890805
ZEC,long_pullback_restart,long,7,2025-05-05 16:00:00+00:00,2026-05-02 20:00:00+00:00,0.03945449755236378,0.04120330817282227,0.012231774892872352,0.045719697714389156,0.041637712983294994,0.17671730955684076,0.07520227119179035,-0.021766847829302827,0.7142857142857143,0.42857142857142855,0.14285714285714285,2.141318643299622,-0.5780603069946029,0.7142857142857143,0.7142857142857143,0.2857142857142857,5.4275429870514476,-0.9507663901780538
ETH,short_compression_breakdown,short,6,2025-02-01 19:00:00+00:00,2025-10-30 12:00:00+00:00,0.03555875801934791,0.035614240193686864,0.01825650840834797,0.06966109006055675,0.06381464492819866,0.050804286643489203,0.187616605519767,-0.019546384144027373,0.6666666666666666,0.6666666666666666,0.16666666666666666,3.7727758192858336,-0.5643362224268628,0.6666666666666666,0.6666666666666666,0.16666666666666666,5.248148304731363,-0.6001350069771666
LINK,short_compression_breakdown,short,6,2025-06-14 16:00:00+00:00,2026-03-22 19:00:00+00:00,0.03547484841339967,0.035808325412586016,-0.006924489337908309,-0.043208670231860834,-0.03654128645742821,-0.043258592690689324,0.010358223389984636,-0.05527374797062201,0.0,0.0,0.5,0.30533831844458015,-1.846260009032724,0.0,0.0,1.0,0.3158876253825399,-3.1312097911109675
NEAR,short_compression_breakdown,short,6,2025-05-06 10:00:00+00:00,2026-02-24 13:00:00+00:00,0.030156091293138513,0.03249515899720853,-0.01382081900368091,-0.027623948208638244,-0.017651418405436547,-0.06104363269313431,0.02626091024394565,-0.056820311225133126,0.16666666666666666,0.0,0.5,0.8414608284872701,-1.961071472489226,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.7778246639849924,-5.274554102405008
TAO,long_pullback_restart,long,6,2025-04-27 21:00:00+00:00,2026-04-09 14:00:00+00:00,0.03593224057588173,0.03429810352833394,0.01026555874949144,-0.0312256764408607,-0.0037950549876602513,-0.03099645534665335,0.03709699538886143,-0.06932654347768917,0.5,0.0,0.5,1.0739125863681487,-1.6692750646910168,0.5,0.3333333333333333,0.5,1.7549600475063547,-1.96734438798957
TAO,short_compression_breakdown,short,5,2025-09-04 15:00:00+00:00,2026-02-22 12:00:00+00:00,0.034722067375876686,0.033011793553721726,-0.00024030277358113583,-0.0018350548046468297,-0.003123408589373655,-0.00960701697335844,0.03402505207195259,-0.024828683883599555,0.4,0.0,0.4,0.859342054952544,-0.7710572184286457,0.6,0.2,0.4,2.1301152827995713,-1.2299830386980952
ADA,long_compression_breakout,long,4,2025-05-02 02:00:00+00:00,2026-01-17 15:00:00+00:00,0.03502988786466116,0.03423159429636902,0.015330476023258682,-0.017535629839660616,-0.027691704162210118,-0.0482373068775237,0.03891536998694378,-0.037213250707755996,0.25,0.25,0.75,0.8806473840386034,-1.1269466080602992,0.25,0.25,0.75,0.918383413613153,-2.7321434838487937
BNB,long_compression_breakout,long,4,2025-05-07 12:00:00+00:00,2025-09-13 09:00:00+00:00,0.018291372524874967,0.019641859214834474,-0.002086822192150145,0.006681146157094531,0.0062035904179148504,0.022158086799952986,0.02265528365635827,-0.017194042563345086,0.5,0.0,0.25,1.2318198595921537,-1.0140785031080068,0.5,0.5,0.5,4.219857421301193,-1.1866609573267541
BTC,long_compression_breakout,long,4,2025-05-08 15:00:00+00:00,2026-04-14 13:00:00+00:00,0.022245420052366953,0.022168671698410414,-0.0001858281736271672,-0.003772693465518867,-0.008436819321577693,0.010724352998156106,0.01315357031910419,-0.014343917148711832,0.25,0.0,0.25,0.5777395626229709,-0.6552252984081937,0.25,0.0,0.75,0.9081902749843078,-1.111261149387385
BTC,short_compression_breakdown,short,4,2025-04-03 14:00:00+00:00,2026-03-27 08:00:00+00:00,0.027287152086773812,0.0277405250338898,0.011927636909732142,0.011899500079214004,0.0065174201725535785,0.022514925735832414,0.0290384856491121,-0.012318010797105844,0.5,0.25,0.25,1.216637096651377,-0.4115872351087147,0.5,0.25,0.25,2.05319281161152,-0.439804303325219
ETH,long_compression_breakout,long,4,2025-07-03 13:00:00+00:00,2026-04-10 14:00:00+00:00,0.030791986004539494,0.03132131290809669,0.009216206075048888,-0.0011437992833599753,-0.015755604755512298,0.016666888987024286,0.025390717072556634,-0.026391705303917656,0.25,0.25,0.5,0.8072189561764676,-0.8648680880891372,0.5,0.25,0.5,1.5425678854125326,-1.3056464739133553
DOGE,long_compression_breakout,long,2,2025-08-08 13:00:00+00:00,2025-09-10 16:00:00+00:00,0.039721094098682415,0.039721094098682415,-0.003851193519481211,0.024868747691892512,0.024868747691892512,0.09518548592812959,0.05064657785139748,-0.03728789619373679,0.5,0.0,0.0,1.2947527713650282,-0.9386330134302048,1.0,1.0,0.0,3.986189836409192,-0.9386330134302048
TAO,long_compression_breakout,long,2,2025-07-20 07:00:00+00:00,2025-09-18 10:00:00+00:00,0.03429810352833394,0.03429810352833394,0.017023911106626044,-0.010950359602911852,-0.010950359602911852,-0.008757787361512337,0.024947446551767727,-0.038536194596890117,0.0,0.0,1.0,0.7412049223807893,-1.1233108318304081,0.0,0.0,1.0,1.7254508463412868,-1.5256342952176523
ZEC,long_compression_breakout,long,2,2025-05-21 16:00:00+00:00,2025-09-21 01:00:00+00:00,0.030336832239273782,0.030336832239273782,0.00360715386433752,0.06784190911348698,0.06784190911348698,0.10851028734548784,0.0918907859735425,-0.02351307761589716,0.5,0.5,0.0,3.1585023981123865,-0.782097684710884,0.5,0.5,0.5,5.0381461227563875,-2.086568975852962
ZEC,short_compression_breakdown,short,2,2026-01-29 11:00:00+00:00,2026-03-06 12:00:00+00:00,0.03795125784412855,0.03795125784412855,0.03029003349843662,0.06378957843489941,0.06378957843489941,0.13591347486719396,0.09634116091094758,-0.00690378264674163,1.0,0.5,0.0,2.352784087885911,-0.19363687470533814,1.0,1.0,0.0,5.169123796689592,-0.19363687470533814
TRX,short_compression_breakdown,short,1,2025-03-11 14:00:00+00:00,2025-03-11 14:00:00+00:00,0.04398693225329988,0.04398693225329988,-0.008939292861907866,0.009284840798949423,0.009284840798949423,0.006913379422529564,0.014615489687201277,-0.021687593291772722,0.0,0.0,0.0,0.32748258378868145,-0.5039763127464414,0.0,0.0,0.0,0.32748258378868145,-0.5039763127464414
