"open_time","open","high","low","close","volume","close_time"
"2026/1/16 0:00:00","413.86","416.26","408.59","408.6","55155.974","2026/1/16 0:59:59"
"2026/1/16 1:00:00","408.59","410","405.51","407.83","42564.92","2026/1/16 1:59:59"
"2026/1/16 2:00:00","407.83","409.82","402","408.87","79310.23","2026/1/16 2:59:59"
"2026/1/16 3:00:00","408.88","411.34","403.71","404.29","58122.99","2026/1/16 3:59:59"
"2026/1/16 4:00:00","404.29","406.58","399.02","401.92","88860.052","2026/1/16 4:59:59"
"2026/1/16 5:00:00","401.93","407.64","401.57","406.9","64033.761","2026/1/16 5:59:59"
"2026/1/16 6:00:00","406.91","409.39","404.05","407.25","52634.999","2026/1/16 6:59:59"
"2026/1/16 7:00:00","407.25","408.75","405.24","408.46","35704.77","2026/1/16 7:59:59"
"2026/1/16 8:00:00","408.46","410.73","406.65","408.02","46751.219","2026/1/16 8:59:59"
"2026/1/16 9:00:00","408.03","413.53","407.56","410.55","60250.139","2026/1/16 9:59:59"
"2026/1/16 10:00:00","410.54","412.5","408.75","410.81","34563.794","2026/1/16 10:59:59"
"2026/1/16 11:00:00","410.82","415.02","409.63","413.68","63173.538","2026/1/16 11:59:59"
"2026/1/16 12:00:00","413.69","413.87","407.67","409.41","53212.127","2026/1/16 12:59:59"
"2026/1/16 13:00:00","409.41","409.52","405.38","408.33","49922.649","2026/1/16 13:59:59"
"2026/1/16 14:00:00","408.34","409.4","403","404.08","64009.041","2026/1/16 14:59:59"
"2026/1/16 15:00:00","404.1","410.4","400.42","407.34","123722.772","2026/1/16 15:59:59"
"2026/1/16 16:00:00","407.29","409.84","405.13","407.7","49704.918","2026/1/16 16:59:59"
"2026/1/16 17:00:00","407.71","412","405.1","410.6","43286.186","2026/1/16 17:59:59"
"2026/1/16 18:00:00","410.6","412.48","409.11","410.98","31888.844","2026/1/16 18:59:59"
"2026/1/16 19:00:00","410.97","415.88","408.85","413.33","48818.633","2026/1/16 19:59:59"
"2026/1/16 20:00:00","413.31","414.44","409.02","413.53","37909.377","2026/1/16 20:59:59"
"2026/1/16 21:00:00","413.54","417.49","412.96","413.61","36396.177","2026/1/16 21:59:59"
"2026/1/16 22:00:00","413.61","415.69","412.17","412.54","23542.78","2026/1/16 22:59:59"
"2026/1/16 23:00:00","412.54","414.21","410.46","410.73","28793.44","2026/1/16 23:59:59"
"2026/1/17 0:00:00","410.72","411.71","405.05","406.25","54402.355","2026/1/17 0:59:59"
"2026/1/17 1:00:00","406.25","409","404.61","408.7","45006.56","2026/1/17 1:59:59"
"2026/1/17 2:00:00","408.7","410.91","407.87","410.84","20012.082","2026/1/17 2:59:59"
"2026/1/17 3:00:00","410.83","411.57","403.55","404.77","46333.525","2026/1/17 3:59:59"
"2026/1/17 4:00:00","404.77","407.2","402.88","406.5","34566.844","2026/1/17 4:59:59"
"2026/1/17 5:00:00","406.5","406.84","403.85","404.86","22420.812","2026/1/17 5:59:59"
"2026/1/17 6:00:00","404.86","405.77","402.43","405.2","28816.435","2026/1/17 6:59:59"
"2026/1/17 7:00:00","405.19","406.74","403.45","406.3","29225.821","2026/1/17 7:59:59"
"2026/1/17 8:00:00","406.3","407.89","403.01","404","40811.713","2026/1/17 8:59:59"
"2026/1/17 9:00:00","404","406.07","403.42","404.52","22294.122","2026/1/17 9:59:59"
"2026/1/17 10:00:00","404.52","408.11","404.51","405.42","25658.623","2026/1/17 10:59:59"
"2026/1/17 11:00:00","405.42","406.46","403.56","404.96","30204.019","2026/1/17 11:59:59"
"2026/1/17 12:00:00","404.96","405.53","398.79","401.35","77023.403","2026/1/17 12:59:59"
"2026/1/17 13:00:00","401.35","403.42","395.67","402","83831.737","2026/1/17 13:59:59"
"2026/1/17 14:00:00","402","405.55","400.61","404.26","41815.331","2026/1/17 14:59:59"
"2026/1/17 15:00:00","404.27","405.55","402.91","405.3","33808.909","2026/1/17 15:59:59"
"2026/1/17 16:00:00","405.28","405.79","398.25","399.49","59067.292","2026/1/17 16:59:59"
"2026/1/17 17:00:00","399.5","401.81","398.32","401.01","25239.499","2026/1/17 17:59:59"
"2026/1/17 18:00:00","401","403.48","400.31","402.15","26716.993","2026/1/17 18:59:59"
"2026/1/17 19:00:00","402.16","402.92","400.22","402.28","14512.325","2026/1/17 19:59:59"
"2026/1/17 20:00:00","402.28","403.56","401.27","402.65","12012.73","2026/1/17 20:59:59"
"2026/1/17 21:00:00","402.66","404.75","402.29","403.96","13081.056","2026/1/17 21:59:59"
"2026/1/17 22:00:00","403.95","404.67","399.12","399.3","17754.916","2026/1/17 22:59:59"
"2026/1/17 23:00:00","399.29","401.39","398","399.87","20473.698","2026/1/17 23:59:59"
"2026/1/18 0:00:00","399.87","401.27","398.23","400.06","24150.184","2026/1/18 0:59:59"
"2026/1/18 1:00:00","400.08","400.27","391.11","394.3","92189.016","2026/1/18 1:59:59"
"2026/1/18 2:00:00","394.29","396","391","392.5","39911.694","2026/1/18 2:59:59"
"2026/1/18 3:00:00","392.5","395.96","391.96","393.96","39573.323","2026/1/18 3:59:59"
"2026/1/18 4:00:00","393.95","395.37","392.91","394.78","20425.683","2026/1/18 4:59:59"
"2026/1/18 5:00:00","394.78","396.42","393.66","395.05","23488.121","2026/1/18 5:59:59"
"2026/1/18 6:00:00","395.04","396.49","394.3","396.41","18051.122","2026/1/18 6:59:59"
"2026/1/18 7:00:00","396.4","397.32","394.58","395.28","26340.009","2026/1/18 7:59:59"
"2026/1/18 8:00:00","395.29","398.83","394.6","397.95","24373.431","2026/1/18 8:59:59"
"2026/1/18 9:00:00","397.95","400.98","397.76","399.82","45641.757","2026/1/18 9:59:59"
"2026/1/18 10:00:00","399.83","400.35","396.6","397.59","32540.709","2026/1/18 10:59:59"
"2026/1/18 11:00:00","397.59","398.57","396","396.84","20180.098","2026/1/18 11:59:59"
"2026/1/18 12:00:00","396.85","398","385.97","389.06","92546.257","2026/1/18 12:59:59"
"2026/1/18 13:00:00","389.07","394.64","388.37","392.76","61880.052","2026/1/18 13:59:59"
"2026/1/18 14:00:00","392.76","395.5","389.52","389.8","45386.066","2026/1/18 14:59:59"
"2026/1/18 15:00:00","389.79","394.16","389.64","394.11","33703.383","2026/1/18 15:59:59"
"2026/1/18 16:00:00","394.12","394.12","389.34","389.99","29763.506","2026/1/18 16:59:59"
"2026/1/18 17:00:00","389.99","390.75","385.5","388.16","66409.865","2026/1/18 17:59:59"
"2026/1/18 18:00:00","388.14","391.15","387.17","390.4","28741.415","2026/1/18 18:59:59"
"2026/1/18 19:00:00","390.4","391.36","385.02","386.72","42784.074","2026/1/18 19:59:59"
"2026/1/18 20:00:00","386.72","389.55","385.36","388.11","29393.019","2026/1/18 20:59:59"
"2026/1/18 21:00:00","388.12","389.01","386.02","387.24","16546.823","2026/1/18 21:59:59"
"2026/1/18 22:00:00","387.24","391.2","387.01","390.21","21549.85","2026/1/18 22:59:59"
"2026/1/18 23:00:00","390.2","390.6","374.56","376.39","179738.874","2026/1/18 23:59:59"
"2026/1/19 0:00:00","376.39","376.44","330.75","360.32","460382.846","2026/1/19 0:59:59"
"2026/1/19 1:00:00","360.32","363.63","354.5","357.93","126704.158","2026/1/19 1:59:59"
"2026/1/19 2:00:00","357.94","365.4","354.75","363.18","91520.799","2026/1/19 2:59:59"
"2026/1/19 3:00:00","363.18","367.55","362.57","366.62","45571.255","2026/1/19 3:59:59"
"2026/1/19 4:00:00","366.61","367","363.43","364.18","37531.883","2026/1/19 4:59:59"
"2026/1/19 5:00:00","364.17","369.98","363.33","369.09","60590.231","2026/1/19 5:59:59"
"2026/1/19 6:00:00","369.09","372.08","367.01","369.56","54608.989","2026/1/19 6:59:59"
"2026/1/19 7:00:00","369.55","372.85","367.64","370.73","51768.379","2026/1/19 7:59:59"
"2026/1/19 8:00:00","370.73","371.98","368.13","368.51","50472.475","2026/1/19 8:59:59"
"2026/1/19 9:00:00","368.51","374.9","367.54","373","64864.949","2026/1/19 9:59:59"
"2026/1/19 10:00:00","373","377.47","372.1","373.48","69616.035","2026/1/19 10:59:59"
"2026/1/19 11:00:00","373.49","374.79","372.15","373.04","25988.625","2026/1/19 11:59:59"
"2026/1/19 12:00:00","373.04","373.2","369.04","370.13","39152.339","2026/1/19 12:59:59"
"2026/1/19 13:00:00","370.12","371.65","368.05","369.46","38782.317","2026/1/19 13:59:59"
"2026/1/19 14:00:00","369.47","381.87","368.29","377.52","121013.758","2026/1/19 14:59:59"
"2026/1/19 15:00:00","377.52","378.49","371.08","372.04","54412.491","2026/1/19 15:59:59"
"2026/1/19 16:00:00","372.04","377","371.05","374.61","44384.516","2026/1/19 16:59:59"
"2026/1/19 17:00:00","374.6","376.83","373.37","374.53","22129.491","2026/1/19 17:59:59"
"2026/1/19 18:00:00","374.53","375.1","372.1","373.38","22934.347","2026/1/19 18:59:59"
"2026/1/19 19:00:00","373.37","375.8","373.29","374.23","20023.585","2026/1/19 19:59:59"
"2026/1/19 20:00:00","374.22","374.77","369","369.33","31084.532","2026/1/19 20:59:59"
"2026/1/19 21:00:00","369.32","370.88","366.36","366.7","46663.715","2026/1/19 21:59:59"
"2026/1/19 22:00:00","366.71","368.46","363.15","367.72","45680.237","2026/1/19 22:59:59"
"2026/1/19 23:00:00","367.72","370.69","366.27","368.93","40659.041","2026/1/19 23:59:59"
"2026/1/20 0:00:00","368.93","371.13","367.64","368.05","37065.372","2026/1/20 0:59:59"
"2026/1/20 1:00:00","368.05","369.01","365.7","366.33","38986.797","2026/1/20 1:59:59"
"2026/1/20 2:00:00","366.32","366.35","362.04","363.33","62909.919","2026/1/20 2:59:59"
"2026/1/20 3:00:00","363.33","365.62","362.2","364.81","30521.639","2026/1/20 3:59:59"
"2026/1/20 4:00:00","364.82","366.36","362.63","363.08","28106.596","2026/1/20 4:59:59"
"2026/1/20 5:00:00","363.09","364.66","360","361.95","72996.978","2026/1/20 5:59:59"
"2026/1/20 6:00:00","361.96","363.27","358.07","360.57","64541.643","2026/1/20 6:59:59"
"2026/1/20 7:00:00","360.56","362.39","353.55","355.88","96905.175","2026/1/20 7:59:59"
"2026/1/20 8:00:00","355.88","356.83","346","350.5","177620.939","2026/1/20 8:59:59"
"2026/1/20 9:00:00","350.49","354.64","348.48","353.51","72958.515","2026/1/20 9:59:59"
"2026/1/20 10:00:00","353.5","370.16","353.41","365.93","167659.742","2026/1/20 10:59:59"
"2026/1/20 11:00:00","365.92","369.6","365.05","367.8","92271.632","2026/1/20 11:59:59"
"2026/1/20 12:00:00","367.8","368.42","362.09","363.56","57388.879","2026/1/20 12:59:59"
"2026/1/20 13:00:00","363.55","364.5","350.09","352.29","162010.773","2026/1/20 13:59:59"
"2026/1/20 14:00:00","352.29","360","350.44","356.95","115352.532","2026/1/20 14:59:59"
"2026/1/20 15:00:00","356.94","358.33","353.88","357.55","71252.203","2026/1/20 15:59:59"
"2026/1/20 16:00:00","357.56","359.54","352.08","353.93","58823.05","2026/1/20 16:59:59"
"2026/1/20 17:00:00","353.94","358.39","345","347.22","128118.64","2026/1/20 17:59:59"
"2026/1/20 18:00:00","347.22","348","342","343.09","94287.997","2026/1/20 18:59:59"
"2026/1/20 19:00:00","343.09","350.52","342.75","350.45","71534.057","2026/1/20 19:59:59"
"2026/1/20 20:00:00","350.45","356.66","349.6","353.55","66951.636","2026/1/20 20:59:59"
"2026/1/20 21:00:00","353.56","356.31","352.31","352.61","26701.294","2026/1/20 21:59:59"
"2026/1/20 22:00:00","352.61","353.3","346.93","352.06","49760.059","2026/1/20 22:59:59"
"2026/1/20 23:00:00","352.07","352.95","346.56","349.61","50960.138","2026/1/20 23:59:59"
"2026/1/21 0:00:00","349.6","355","349","353.88","62853.187","2026/1/21 0:59:59"
"2026/1/21 1:00:00","353.87","355","350.8","352.75","42171.727","2026/1/21 1:59:59"
"2026/1/21 2:00:00","352.75","354.99","351","351.68","31654.32","2026/1/21 2:59:59"
"2026/1/21 3:00:00","351.67","354.56","350.44","352.42","30183.825","2026/1/21 3:59:59"
"2026/1/21 4:00:00","352.42","358.61","352.13","356.72","54420.415","2026/1/21 4:59:59"
"2026/1/21 5:00:00","356.72","360.36","355.47","359.3","51553.705","2026/1/21 5:59:59"
"2026/1/21 6:00:00","359.3","361.5","355.96","357.21","54851.839","2026/1/21 6:59:59"
"2026/1/21 7:00:00","357.21","358.73","352.86","353.96","47524.69","2026/1/21 7:59:59"
"2026/1/21 8:00:00","353.96","355.47","351.22","352.96","48362.556","2026/1/21 8:59:59"
"2026/1/21 9:00:00","352.98","359.96","352.17","358.53","68500.945","2026/1/21 9:59:59"
"2026/1/21 10:00:00","358.54","362.52","357.51","358.63","61380.098","2026/1/21 10:59:59"
"2026/1/21 11:00:00","358.63","366.63","357.73","359.83","85449.473","2026/1/21 11:59:59"
"2026/1/21 12:00:00","359.84","362.74","357.94","360.11","79489.68","2026/1/21 12:59:59"
"2026/1/21 13:00:00","360.1","363.41","356.36","357.93","59701.377","2026/1/21 13:59:59"
"2026/1/21 14:00:00","357.93","374.99","356.93","372.72","174576.567","2026/1/21 14:59:59"
"2026/1/21 15:00:00","372.72","375.65","366.68","369.55","96731.677","2026/1/21 15:59:59"
"2026/1/21 16:00:00","369.56","370.88","358.56","359.66","102887.04","2026/1/21 16:59:59"
"2026/1/21 17:00:00","359.66","361.7","352.44","357.61","148712.124","2026/1/21 17:59:59"
"2026/1/21 18:00:00","357.61","360.54","355.55","358.26","59448.092","2026/1/21 18:59:59"
"2026/1/21 19:00:00","358.26","373.11","356.95","372.11","111330.488","2026/1/21 19:59:59"
"2026/1/21 20:00:00","372.11","372.47","365.31","368.15","55215.436","2026/1/21 20:59:59"
"2026/1/21 21:00:00","368.16","370.87","366.26","368.3","22668.864","2026/1/21 21:59:59"
"2026/1/21 22:00:00","368.3","370.29","363.46","364.24","33867.047","2026/1/21 22:59:59"
"2026/1/21 23:00:00","364.23","364.94","354.12","355.65","60644.325","2026/1/21 23:59:59"
"2026/1/22 0:00:00","355.65","358.99","354.61","357.96","73104.314","2026/1/22 0:59:59"
"2026/1/22 1:00:00","357.96","359.29","352.91","356.63","65124.833","2026/1/22 1:59:59"
"2026/1/22 2:00:00","356.63","360.26","355.27","356.19","45783.866","2026/1/22 2:59:59"
"2026/1/22 3:00:00","356.2","359.24","353.26","353.56","43233.678","2026/1/22 3:59:59"
"2026/1/22 4:00:00","353.55","357.56","353.02","356.35","29794.933","2026/1/22 4:59:59"
"2026/1/22 5:00:00","356.34","356.58","354.29","355.2","25586.508","2026/1/22 5:59:59"
"2026/1/22 6:00:00","355.2","357.43","352.9","356.49","48694.038","2026/1/22 6:59:59"
"2026/1/22 7:00:00","356.49","359.62","355.06","359.25","39934.868","2026/1/22 7:59:59"
"2026/1/22 8:00:00","359.25","360.93","356.14","359.12","42224.202","2026/1/22 8:59:59"
"2026/1/22 9:00:00","359.13","364.89","358.36","362.82","67820.879","2026/1/22 9:59:59"
"2026/1/22 10:00:00","362.83","368.4","361.68","366.35","65011.91","2026/1/22 10:59:59"
"2026/1/22 11:00:00","366.34","366.42","362.69","365.19","52838.991","2026/1/22 11:59:59"
"2026/1/22 12:00:00","365.19","367.26","363.06","363.34","37272.793","2026/1/22 12:59:59"
"2026/1/22 13:00:00","363.34","364.71","359.36","361.13","72857.033","2026/1/22 13:59:59"
"2026/1/22 14:00:00","361.14","364.53","355.75","358.19","96134.235","2026/1/22 14:59:59"
"2026/1/22 15:00:00","358.19","362.39","355.55","359.32","57559.43","2026/1/22 15:59:59"
"2026/1/22 16:00:00","359.32","367.43","359.32","363.79","78826.732","2026/1/22 16:59:59"
"2026/1/22 17:00:00","363.79","365.91","362.11","365.57","35276.687","2026/1/22 17:59:59"
"2026/1/22 18:00:00","365.58","366.35","361.08","362.01","35627.47","2026/1/22 18:59:59"
"2026/1/22 19:00:00","362","365.59","361.14","365.08","21189.024","2026/1/22 19:59:59"
"2026/1/22 20:00:00","365.08","367.36","363.05","365.74","28388.108","2026/1/22 20:59:59"
"2026/1/22 21:00:00","365.74","367.47","364.72","366.63","20103.655","2026/1/22 21:59:59"
"2026/1/22 22:00:00","366.64","366.95","362.74","365.43","25267.708","2026/1/22 22:59:59"
"2026/1/22 23:00:00","365.43","367.33","362.66","365.15","20163.242","2026/1/22 23:59:59"
"2026/1/23 0:00:00","365.15","372","364.67","370.63","44411.385","2026/1/23 0:59:59"
"2026/1/23 1:00:00","370.63","371.4","367.35","367.7","29423.586","2026/1/23 1:59:59"
"2026/1/23 2:00:00","367.7","369.64","365.58","366.39","19425.259","2026/1/23 2:59:59"
"2026/1/23 3:00:00","366.38","368.17","365.38","366.32","16052.742","2026/1/23 3:59:59"
"2026/1/23 4:00:00","366.33","366.33","363.98","364.29","24391.74","2026/1/23 4:59:59"
"2026/1/23 5:00:00","364.28","365.85","363.53","364.09","24062.03","2026/1/23 5:59:59"
"2026/1/23 6:00:00","364.09","366.99","360.5","360.66","53791.387","2026/1/23 6:59:59"
"2026/1/23 7:00:00","360.66","361.39","357.22","358.23","53102.228","2026/1/23 7:59:59"
"2026/1/23 8:00:00","358.23","359.55","354.83","356.44","50789.877","2026/1/23 8:59:59"
"2026/1/23 9:00:00","356.43","363.94","356.19","363.39","62618.893","2026/1/23 9:59:59"
"2026/1/23 10:00:00","363.39","365.71","360.34","365.3","52063.502","2026/1/23 10:59:59"
"2026/1/23 11:00:00","365.31","367.28","362.65","364.83","40446.418","2026/1/23 11:59:59"
"2026/1/23 12:00:00","364.83","366.1","363.01","364.34","20406.559","2026/1/23 12:59:59"
"2026/1/23 13:00:00","364.34","365.34","361.1","363.23","31114.071","2026/1/23 13:59:59"
"2026/1/23 14:00:00","363.24","363.92","359.31","361.42","43860.069","2026/1/23 14:59:59"
"2026/1/23 15:00:00","361.43","368.69","359.39","367.26","60314.477","2026/1/23 15:59:59"
"2026/1/23 16:00:00","367.27","371.96","365.32","367.82","89044.573","2026/1/23 16:59:59"
"2026/1/23 17:00:00","367.83","374.24","366.78","370.81","64515.577","2026/1/23 17:59:59"
"2026/1/23 18:00:00","370.81","374.58","369.72","373.58","39424.252","2026/1/23 18:59:59"
"2026/1/23 19:00:00","373.58","374.84","369.21","370.2","52799.6","2026/1/23 19:59:59"
"2026/1/23 20:00:00","370.12","370.84","364.78","367.22","45856.626","2026/1/23 20:59:59"
"2026/1/23 21:00:00","367.21","369.99","365.68","366.72","23150.098","2026/1/23 21:59:59"
"2026/1/23 22:00:00","366.72","369.59","365.47","368.7","23060.846","2026/1/23 22:59:59"
"2026/1/23 23:00:00","368.7","369.62","366.54","367.58","17813.809","2026/1/23 23:59:59"
"2026/1/24 0:00:00","367.58","368.61","366.96","367.54","15421.925","2026/1/24 0:59:59"
"2026/1/24 1:00:00","367.53","368.72","366.07","366.09","19076.701","2026/1/24 1:59:59"
"2026/1/24 2:00:00","366.09","372.13","366.09","371.86","22143.465","2026/1/24 2:59:59"
"2026/1/24 3:00:00","371.87","387.48","371.31","382.02","124360.407","2026/1/24 3:59:59"
"2026/1/24 4:00:00","382.02","382.02","373.07","374.22","64467.061","2026/1/24 4:59:59"
"2026/1/24 5:00:00","374.22","377.6","373.68","375.55","34068.117","2026/1/24 5:59:59"
"2026/1/24 6:00:00","375.55","378.17","373.21","374.74","33508.031","2026/1/24 6:59:59"
"2026/1/24 7:00:00","374.75","374.88","371.12","373.09","30027.753","2026/1/24 7:59:59"
"2026/1/24 8:00:00","373.1","375.81","371.63","374.96","29634.641","2026/1/24 8:59:59"
"2026/1/24 9:00:00","374.97","375.3","371.48","371.71","28646.786","2026/1/24 9:59:59"
"2026/1/24 10:00:00","371.71","372.8","370","371.56","28095.816","2026/1/24 10:59:59"
"2026/1/24 11:00:00","371.56","372.93","370.98","371.71","18241.458","2026/1/24 11:59:59"
"2026/1/24 12:00:00","371.71","373.9","370.72","372.4","24303.186","2026/1/24 12:59:59"
"2026/1/24 13:00:00","372.41","372.9","367.82","368.04","38711.658","2026/1/24 13:59:59"
"2026/1/24 14:00:00","368.05","370.37","367.7","368.53","29730.59","2026/1/24 14:59:59"
"2026/1/24 15:00:00","368.53","370.88","366.49","367.33","36461.345","2026/1/24 15:59:59"
"2026/1/24 16:00:00","367.34","369.04","362","362.81","73117.051","2026/1/24 16:59:59"
"2026/1/24 17:00:00","362.82","364.43","362.1","363.28","24430.14","2026/1/24 17:59:59"
"2026/1/24 18:00:00","363.28","367.4","362.69","363.95","41345.282","2026/1/24 18:59:59"
"2026/1/24 19:00:00","363.94","366.84","362.31","362.69","36217.337","2026/1/24 19:59:59"
"2026/1/24 20:00:00","362.68","364.13","362.68","363.86","9386.399","2026/1/24 20:59:59"
"2026/1/24 21:00:00","363.85","364.12","360.71","361.42","29885.819","2026/1/24 21:59:59"
"2026/1/24 22:00:00","361.42","362.87","355.69","359.46","37793.585","2026/1/24 22:59:59"
"2026/1/24 23:00:00","359.45","360.08","357.78","359.51","25627.26","2026/1/24 23:59:59"
"2026/1/25 0:00:00","359.51","363.02","359.44","362.7","32341.707","2026/1/25 0:59:59"
"2026/1/25 1:00:00","362.7","363.95","360.82","362.06","22487.427","2026/1/25 1:59:59"
"2026/1/25 2:00:00","362.06","364.94","360.83","361.96","21989.723","2026/1/25 2:59:59"
"2026/1/25 3:00:00","361.97","363.13","360.06","360.68","22064.065","2026/1/25 3:59:59"
"2026/1/25 4:00:00","360.68","362.06","359.45","360.02","19925.652","2026/1/25 4:59:59"
"2026/1/25 5:00:00","360.01","360.37","358.44","358.97","25244.441","2026/1/25 5:59:59"
"2026/1/25 6:00:00","358.96","359.37","356.35","357.5","34274.718","2026/1/25 6:59:59"
"2026/1/25 7:00:00","357.49","357.85","355.27","357.53","30375.245","2026/1/25 7:59:59"
"2026/1/25 8:00:00","357.54","358.6","355.13","355.31","27836.14","2026/1/25 8:59:59"
"2026/1/25 9:00:00","355.32","358.49","355.1","356.71","23722.183","2026/1/25 9:59:59"
"2026/1/25 10:00:00","356.69","361.64","356.65","360.33","28346.817","2026/1/25 10:59:59"
"2026/1/25 11:00:00","360.34","362.04","359.5","360.43","22648.553","2026/1/25 11:59:59"
"2026/1/25 12:00:00","360.47","362.13","358.59","360.76","23966.282","2026/1/25 12:59:59"
"2026/1/25 13:00:00","360.77","361.3","357.31","359.96","25225.275","2026/1/25 13:59:59"
"2026/1/25 14:00:00","359.94","360.8","356","357.68","27773.795","2026/1/25 14:59:59"
"2026/1/25 15:00:00","357.68","361.63","356.91","360.19","34634.373","2026/1/25 15:59:59"
"2026/1/25 16:00:00","360.21","360.39","342","345.27","244170.014","2026/1/25 16:59:59"
"2026/1/25 17:00:00","345.26","346.45","342.71","344.77","44354.763","2026/1/25 17:59:59"
"2026/1/25 18:00:00","344.76","344.76","336.25","339.32","96715.471","2026/1/25 18:59:59"
"2026/1/25 19:00:00","339.33","340.19","329.18","331.58","137321.893","2026/1/25 19:59:59"
"2026/1/25 20:00:00","331.58","332.91","325.57","328.3","95025.595","2026/1/25 20:59:59"
"2026/1/25 21:00:00","328.3","330.27","326.19","329.54","53076.087","2026/1/25 21:59:59"
"2026/1/25 22:00:00","329.54","329.65","325","326.64","42737.919","2026/1/25 22:59:59"
"2026/1/25 23:00:00","326.64","331.99","325.22","329.24","63863.519","2026/1/25 23:59:59"
"2026/1/26 0:00:00","329.25","332.12","327.87","331.69","49412.617","2026/1/26 0:59:59"
"2026/1/26 1:00:00","331.69","346.67","331.17","343.06","126102.463","2026/1/26 1:59:59"
"2026/1/26 2:00:00","343.06","344.82","338.6","343.13","55511.617","2026/1/26 2:59:59"
"2026/1/26 3:00:00","343.14","346.37","341.78","345.09","43947.219","2026/1/26 3:59:59"
"2026/1/26 4:00:00","345.1","355.3","344.66","351.01","94350.177","2026/1/26 4:59:59"
"2026/1/26 5:00:00","351","353.08","348.68","349.87","38664.797","2026/1/26 5:59:59"
"2026/1/26 6:00:00","349.88","353.4","346.87","351.33","52224.55","2026/1/26 6:59:59"
"2026/1/26 7:00:00","351.33","354.52","349.57","351.88","40566.978","2026/1/26 7:59:59"
"2026/1/26 8:00:00","351.89","354.6","349.18","350.36","36733.026","2026/1/26 8:59:59"
"2026/1/26 9:00:00","350.35","350.5","344.58","346.53","62378.349","2026/1/26 9:59:59"
"2026/1/26 10:00:00","346.53","351.49","345.98","351.24","37753.094","2026/1/26 10:59:59"
"2026/1/26 11:00:00","351.24","353.29","349.76","352.96","40730.443","2026/1/26 11:59:59"
"2026/1/26 12:00:00","352.95","355.29","350.96","352.25","44598.16","2026/1/26 12:59:59"
"2026/1/26 13:00:00","352.25","359.5","351.64","357","62881.836","2026/1/26 13:59:59"
"2026/1/26 14:00:00","357","362.07","353.16","359.73","117656.283","2026/1/26 14:59:59"
"2026/1/26 15:00:00","359.72","367.36","357.64","359.81","140641.212","2026/1/26 15:59:59"
"2026/1/26 16:00:00","359.81","366.78","357.33","363.27","77500.81","2026/1/26 16:59:59"
"2026/1/26 17:00:00","363.25","365.26","356.83","360.35","70034.423","2026/1/26 17:59:59"
"2026/1/26 18:00:00","360.32","366","357.8","365.57","41809.581","2026/1/26 18:59:59"
"2026/1/26 19:00:00","365.57","366","360.69","362.8","40728.742","2026/1/26 19:59:59"
"2026/1/26 20:00:00","362.81","367.85","362.18","364.72","51777.929","2026/1/26 20:59:59"
"2026/1/26 21:00:00","364.72","371.68","362.78","370.83","69155.96","2026/1/26 21:59:59"
"2026/1/26 22:00:00","370.82","372.6","367.26","368.63","42987.152","2026/1/26 22:59:59"
"2026/1/26 23:00:00","368.63","370.96","366.42","367.48","37937.828","2026/1/26 23:59:59"
"2026/1/27 0:00:00","367.47","368.98","364.1","367.45","40902.777","2026/1/27 0:59:59"
"2026/1/27 1:00:00","367.46","370.72","364.8","368.67","34719.247","2026/1/27 1:59:59"
"2026/1/27 2:00:00","368.66","372.06","368.62","371.08","36527.367","2026/1/27 2:59:59"
"2026/1/27 3:00:00","371.08","372.58","366.3","367.32","41620.009","2026/1/27 3:59:59"
"2026/1/27 4:00:00","367.31","370.5","366.69","369.78","26768.498","2026/1/27 4:59:59"
"2026/1/27 5:00:00","369.78","371.56","368.16","371.4","24419.252","2026/1/27 5:59:59"
"2026/1/27 6:00:00","371.4","373.21","370.93","372.19","39639.901","2026/1/27 6:59:59"
"2026/1/27 7:00:00","372.2","384.67","371.79","382.42","160136.628","2026/1/27 7:59:59"
"2026/1/27 8:00:00","382.42","385","377.62","377.77","85738.214","2026/1/27 8:59:59"
"2026/1/27 9:00:00","377.77","380.64","375.63","378.39","77782.155","2026/1/27 9:59:59"
"2026/1/27 10:00:00","378.38","382.89","376.93","382.56","61382.039","2026/1/27 10:59:59"
"2026/1/27 11:00:00","382.57","383.51","379.02","379.26","52896.978","2026/1/27 11:59:59"
"2026/1/27 12:00:00","379.25","383.64","378.44","382.4","47616.369","2026/1/27 12:59:59"
"2026/1/27 13:00:00","382.41","383.18","377.31","378.95","42614.153","2026/1/27 13:59:59"
"2026/1/27 14:00:00","378.95","384.59","378.12","379.81","67428.1","2026/1/27 14:59:59"
"2026/1/27 15:00:00","379.8","383.63","378.3","383.12","70395.126","2026/1/27 15:59:59"
"2026/1/27 16:00:00","383.11","399.48","383.11","398.29","238015.073","2026/1/27 16:59:59"
"2026/1/27 17:00:00","398.29","399.6","384.06","385.22","126583.395","2026/1/27 17:59:59"
"2026/1/27 18:00:00","385.21","396.76","382.34","393.95","97081.835","2026/1/27 18:59:59"
"2026/1/27 19:00:00","393.96","396.51","390.49","391.36","50858.944","2026/1/27 19:59:59"
"2026/1/27 20:00:00","391.35","402.04","391.2","398.26","98606.057","2026/1/27 20:59:59"
"2026/1/27 21:00:00","398.26","402.97","396.17","399.04","46759.194","2026/1/27 21:59:59"
"2026/1/27 22:00:00","399.05","404.92","398.64","402.11","46341.623","2026/1/27 22:59:59"
