period,model,group_type,group_value,trades,profit_abs,profit_pct,pf,maxdd_pct,winrate_pct,avg_profit_pct,median_profit_pct,avg_duration_h,median_duration_h,max_duration_h,best_trade_abs,worst_trade_abs,avg_mae_pct,avg_mfe_pct,activated_count,top5_winner_share_pct,exit_reason_distribution
1y,B_giveback60_floor1.5,entry_tag,long_1d_center_compression,14,106.72049787000006,10.672049787000006,3.5377771590954943,1.6392456901315775,57.14285714285714,2.0196556104124324,2.0830806594516265,125.57142857142857,94.5,336.0,32.23050720000002,-9.61008214,1.4122316728885607,6.292356969130308,8,82.50414269333403,"{""counterfactual_B_giveback60_floor1.5"": 5, ""max_hold_14d"": 3, ""stop_loss"": 4, ""swing_exit_long_1d"": 2}"
1y,B_giveback60_floor1.5,entry_tag,short_compression_breakdown,28,34.90827163000005,3.490827163000005,1.2665759847255567,3.5990285343538027,46.42857142857143,0.5766942256450961,-1.0321745035808685,41.035714285714285,24.5,336.0,49.64326500000001,-11.36564162,2.6415248676090832,5.17308923603375,12,63.49103665969249,"{""counterfactual_B_giveback60_floor1.5"": 11, ""force_exit"": 1, ""max_hold_14d"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 9, ""trailing_stop_loss"": 5}"
1y,B_giveback60_floor1.5,entry_tag,short_pullback_restart,69,404.50603313999994,40.45060331399999,2.3868190956919357,9.332474388463654,49.275362318840585,1.6740180726895786,-0.03365607198755909,53.391304347826086,27.0,336.0,137.47160580000002,-11.8579296,2.4355706312457235,6.840548178411903,33,65.82846496008446,"{""counterfactual_B_giveback60_floor1.5"": 28, ""max_hold_14d"": 5, ""stale_flat_120h"": 1, ""stale_loss_72h"": 3, ""stop_loss"": 25, ""trailing_stop_loss"": 7}"
1y,B_giveback60_floor1.5,pair,ADA/USDT:USDT,13,278.25724052,27.825724052,10.16550048531882,1.1542826223080445,69.23076923076923,6.681204227225759,2.272757231783224,106.61538461538461,49.0,336.0,137.47160580000002,-11.23519559,2.0224088111033836,12.157295566742345,8,92.31910889683499,"{""counterfactual_B_giveback60_floor1.5"": 5, ""force_exit"": 1, ""max_hold_14d"": 3, ""stale_loss_72h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,pair,BNB/USDT:USDT,9,63.39537065999999,6.339537065999999,2.62032002791456,2.0598473170000036,44.44444444444444,2.1818902625499623,-1.1497042210454975,75.44444444444444,35.0,336.0,74.32692120000003,-11.32710287,2.2227025364819397,6.7786038421183195,4,100.0,"{""counterfactual_B_giveback60_floor1.5"": 3, ""max_hold_14d"": 1, ""stop_loss"": 4, ""swing_exit_long_1d"": 1}"
1y,B_giveback60_floor1.5,pair,BTC/USDT:USDT,11,-0.2190218999999831,-0.02190218999999831,0.9949040882068633,3.108262302553004,45.45454545454545,0.44612421844938055,-0.09597030213662201,49.09090909090909,28.0,121.0,19.760465399999998,-11.26254354,1.5905316872323694,5.067874283849754,4,100.0,"{""counterfactual_B_giveback60_floor1.5"": 4, ""stale_flat_120h"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 3, ""swing_exit_long_1d"": 1, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,pair,DOGE/USDT:USDT,6,-25.695372809999988,-2.569537280999999,0.28573503461887706,2.5695372809999983,33.33333333333333,-1.0109015391141103,-1.8647781691150183,24.666666666666668,24.0,50.0,5.941797820000015,-11.67556629,2.4663841299276457,3.704353702965084,2,100.0,"{""counterfactual_B_giveback60_floor1.5"": 2, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,pair,ETH/USDT:USDT,12,27.031482000000047,2.7031482000000047,1.5883174364015402,1.5265197736935991,50.0,0.2149440647297428,0.5255611306321715,40.166666666666664,21.0,245.0,32.23050720000002,-10.68252069,2.1826168987401475,5.71939058165611,6,93.80761758548786,"{""counterfactual_B_giveback60_floor1.5"": 6, ""stale_loss_72h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 3}"
1y,B_giveback60_floor1.5,pair,LINK/USDT:USDT,5,-20.431120129999986,-2.0431120129999987,0.3348206175244446,2.043112012999995,40.0,-1.4412200600748986,-3.4525600302844768,11.0,5.0,25.0,5.482831259999996,-11.8579296,3.50974774993026,2.7252368366771997,2,100.0,"{""counterfactual_B_giveback60_floor1.5"": 2, ""stop_loss"": 3}"
1y,B_giveback60_floor1.5,pair,NEAR/USDT:USDT,10,-25.023973140000003,-2.5023973140000004,0.5240089817273338,3.0601356463124816,40.0,-1.1028880585861687,-2.737154100862398,21.1,24.0,36.0,11.801576000000011,-10.00882771,2.8297981490960313,3.9526912299863435,4,100.0,"{""counterfactual_B_giveback60_floor1.5"": 4, ""stop_loss"": 4, ""trailing_stop_loss"": 2}"
1y,B_giveback60_floor1.5,pair,PAXG/USDT:USDT,4,66.35987094000004,6.635987094000003,9.170772659882532,0.7954455970466066,75.0,4.0609325549836806,5.7218839069423035,273.25,336.0,336.0,29.64496755000004,-8.12161514,1.2981601977087505,5.617355638261136,3,100.0,"{""max_hold_14d"": 3, ""stop_loss"": 1}"
1y,B_giveback60_floor1.5,pair,SOL/USDT:USDT,10,85.36210302999999,8.536210302999999,2.636371637249345,2.298206801795405,40.0,1.9328711946949475,-1.882066203286855,62.1,22.0,336.0,84.8102296,-11.36564162,2.8425780556291196,8.539905756071674,4,100.0,"{""counterfactual_B_giveback60_floor1.5"": 3, ""max_hold_14d"": 1, ""stop_loss"": 5, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,pair,SUI/USDT:USDT,6,-11.966970419999988,-1.196697041999999,0.5812072577984199,2.0340153244959045,50.0,-0.5576463601752444,-0.24503631683149463,29.666666666666668,27.0,71.0,7.907697179999999,-11.19071837,2.867350424428376,4.582342503781411,3,100.0,"{""counterfactual_B_giveback60_floor1.5"": 3, ""stop_loss"": 3}"
1y,B_giveback60_floor1.5,pair,TAO/USDT:USDT,8,90.61039989999999,9.06103999,4.483107382772588,1.0728595117799211,62.5,4.5348295789242075,2.1683904408683423,69.125,25.0,336.0,89.84104199999999,-10.87537742,2.7983074130167487,8.817189151460989,5,100.0,"{""counterfactual_B_giveback60_floor1.5"": 4, ""max_hold_14d"": 1, ""stop_loss"": 1, ""trailing_stop_loss"": 2}"
1y,B_giveback60_floor1.5,pair,XRP/USDT:USDT,15,14.227424779999984,1.4227424779999984,1.2282347090523684,2.2132331117988397,46.666666666666664,0.046868308543754685,-0.03365607198755909,38.13333333333333,27.0,90.0,15.761865600000043,-11.32824335,2.2149721201937327,4.384476422113924,7,79.79243092734312,"{""counterfactual_B_giveback60_floor1.5"": 7, ""stale_loss_72h"": 1, ""stop_loss"": 7}"
1y,B_giveback60_floor1.5,pair,ZEC/USDT:USDT,2,4.22736921000002,0.4227369210000021,1.4315549263981429,0.9795668989999968,50.0,0.5213331191855817,0.5213331191855817,36.5,36.5,64.0,14.02303820000002,-9.79566899,2.363417265707944,7.229663028684103,1,100.0,"{""counterfactual_B_giveback60_floor1.5"": 1, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,side,long,14,106.72049787000006,10.672049787000006,3.5377771590954943,1.6392456901315775,57.14285714285714,2.0196556104124324,2.0830806594516265,125.57142857142857,94.5,336.0,32.23050720000002,-9.61008214,1.4122316728885607,6.292356969130308,8,82.50414269333403,"{""counterfactual_B_giveback60_floor1.5"": 5, ""max_hold_14d"": 3, ""stop_loss"": 4, ""swing_exit_long_1d"": 2}"
1y,B_giveback60_floor1.5,side,short,97,439.41430477,43.941430477,2.0397150078823634,6.559015307605804,48.45360824742268,1.357264797254058,-0.09597030213662201,49.824742268041234,25.0,336.0,137.47160580000002,-11.8579296,2.49502133864958,6.359219823910993,45,53.16294766448002,"{""counterfactual_B_giveback60_floor1.5"": 39, ""force_exit"": 1, ""max_hold_14d"": 6, ""stale_flat_120h"": 1, ""stale_loss_72h"": 4, ""stop_loss"": 34, ""trailing_stop_loss"": 12}"
1y,B_giveback60_floor1.5,month,2025-06,5,-12.140411230000012,-1.2140411230000012,0.4682292353858448,1.5131222353620168,40.0,-1.311366688249813,-3.0930916504261012,14.6,7.0,32.0,5.4414849999999815,-7.65298697,2.8503357717390747,3.828197637477999,2,100.0,"{""counterfactual_B_giveback60_floor1.5"": 2, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,month,2025-07,4,7.875596460000047,0.7875596460000047,1.71897528043178,0.7559341199999948,50.0,0.24308492706686563,0.5082794238864866,41.5,21.0,104.0,11.602874130000043,-7.5593412,1.7267502246765618,4.656447429478841,2,100.0,"{""counterfactual_B_giveback60_floor1.5"": 2, ""stop_loss"": 1, ""swing_exit_long_1d"": 1}"
1y,B_giveback60_floor1.5,month,2025-08,6,-2.6111293999999816,-0.2611129399999982,0.9250572115777138,2.1135134212287707,16.666666666666664,-0.5819633582413295,-1.8768286506092107,71.0,24.0,245.0,32.23050720000002,-8.15723606,3.6538412771281816,6.1141762887377995,1,100.0,"{""counterfactual_B_giveback60_floor1.5"": 1, ""stop_loss"": 3, ""swing_exit_long_1d"": 1, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,month,2025-09,10,7.148407780000008,0.7148407780000008,1.2300071836174429,2.2793110287155898,60.0,0.19367035710604433,1.107059257134509,52.8,41.5,121.0,16.032095999999996,-8.06092198,2.3660965960124205,4.50567985194453,5,99.37474704888868,"{""counterfactual_B_giveback60_floor1.5"": 5, ""stale_flat_120h"": 1, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,month,2025-10,8,20.08199058999999,2.008199058999999,1.6079110868137607,3.1642891713717742,50.0,0.3662408047507013,-0.03982629695366191,55.0,17.5,336.0,21.014532000000006,-8.6008338,2.463269362177305,4.467553123324498,4,100.0,"{""counterfactual_B_giveback60_floor1.5"": 3, ""max_hold_14d"": 1, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,month,2025-11,12,27.97225013999997,2.7972250139999972,1.5487148284700971,2.501558328728646,50.0,1.5955910657596022,-0.09841705985472926,49.583333333333336,18.0,336.0,49.64326500000001,-8.88459075,2.650103270223461,6.781539168069279,6,94.91821262289739,"{""counterfactual_B_giveback60_floor1.5"": 5, ""max_hold_14d"": 1, ""stop_loss"": 6}"
1y,B_giveback60_floor1.5,month,2025-12,13,12.124139440000015,1.2124139440000015,1.2073223007995373,3.5654875826936716,46.15384615384615,0.24353468310542345,-1.4136308435481033,54.15384615384615,33.0,336.0,23.82198652999999,-9.61251105,2.1213975636454934,4.293761118643027,6,93.14517086864629,"{""counterfactual_B_giveback60_floor1.5"": 5, ""max_hold_14d"": 1, ""stop_loss"": 6, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,month,2026-01,9,40.77206080000008,4.077206080000008,2.4273012211962244,1.869343959193419,66.66666666666666,0.8940800628322277,2.040239466401957,64.33333333333333,28.0,336.0,29.64496755000004,-9.79566899,1.7979303528302613,4.82610061104841,6,93.63457093693621,"{""counterfactual_B_giveback60_floor1.5"": 5, ""max_hold_14d"": 1, ""stop_loss"": 1, ""trailing_stop_loss"": 2}"
1y,B_giveback60_floor1.5,month,2026-02,15,300.3611766699999,30.03611766699999,10.076289714895756,1.695499804625326,73.33333333333333,7.327820372071364,2.272757231783224,95.13333333333334,35.0,336.0,89.84104199999999,-11.29793275,1.9462764954334264,13.938175280453358,11,86.07190897344091,"{""counterfactual_B_giveback60_floor1.5"": 8, ""max_hold_14d"": 3, ""stale_loss_72h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,month,2026-03,9,-17.734989020000015,-1.7734989020000016,0.6867355328597314,5.544530654826301,33.33333333333333,-0.604336981814501,-2.7242796977599326,51.55555555555556,41.0,90.0,14.075739999999973,-11.36564162,2.1540586627970337,5.027380768247165,3,100.0,"{""counterfactual_B_giveback60_floor1.5"": 3, ""stale_loss_72h"": 1, ""stop_loss"": 5}"
1y,B_giveback60_floor1.5,month,2026-04,4,-18.335193440000005,-1.8335193440000004,0.4057454209568551,2.0793085333164614,25.0,-1.5099851042019292,-2.2522245376305845,34.25,24.0,77.0,12.518911999999993,-11.23519559,2.630002484604458,2.480630145074981,1,100.0,"{""counterfactual_B_giveback60_floor1.5"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,month,2026-05,4,-6.663025459999963,-0.6663025459999963,0.6256884003182375,1.780074533000004,25.0,-0.9382813345281861,-1.001017388506337,40.75,38.5,74.0,11.137719870000037,-9.84715213,2.707063751968944,2.912688347903087,1,100.0,"{""counterfactual_B_giveback60_floor1.5"": 1, ""stale_loss_72h"": 1, ""trailing_stop_loss"": 2}"
1y,B_giveback60_floor1.5,month,2026-06,12,187.28392931000002,18.728392931000002,4.370927153022334,4.847437181829682,50.0,3.257878043998826,0.0783708685230734,74.08333333333333,13.5,336.0,137.47160580000002,-11.8579296,2.487478658601844,7.763638432654472,5,98.73346843765242,"{""counterfactual_B_giveback60_floor1.5"": 3, ""force_exit"": 1, ""max_hold_14d"": 2, ""stale_loss_72h"": 1, ""stop_loss"": 4, ""trailing_stop_loss"": 1}"
1y,B_giveback60_floor1.5,market_period,pressure_202603_202605,17,-42.733207919999984,-4.273320791999998,0.5940544415471807,6.695505272791354,29.411764705882355,-0.8960057994853512,-2.078238929345367,44.94117647058823,39.0,90.0,14.075739999999973,-11.36564162,2.3961642889098185,3.930570640360986,5,100.0,"{""counterfactual_B_giveback60_floor1.5"": 5, ""stale_loss_72h"": 2, ""stop_loss"": 7, ""trailing_stop_loss"": 3}"
1y,B_giveback60_floor1.5,market_period,strong_202601_202602,24,341.13323747,34.113323746999995,6.53259710599655,1.869343959193419,70.83333333333334,4.915167756106688,2.217644294944259,83.58333333333333,31.5,336.0,89.84104199999999,-11.29793275,1.8906466919572396,10.521147279426502,17,73.70921285773136,"{""counterfactual_B_giveback60_floor1.5"": 13, ""max_hold_14d"": 4, ""stale_loss_72h"": 1, ""stop_loss"": 3, ""trailing_stop_loss"": 3}"
1y,B_giveback60_floor1.5,market_period,repair_202606,12,187.28392931000002,18.728392931000002,4.370927153022334,4.847437181829682,50.0,3.257878043998826,0.0783708685230734,74.08333333333333,13.5,336.0,137.47160580000002,-11.8579296,2.487478658601844,7.763638432654472,5,98.73346843765242,"{""counterfactual_B_giveback60_floor1.5"": 3, ""force_exit"": 1, ""max_hold_14d"": 2, ""stale_loss_72h"": 1, ""stop_loss"": 4, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,all,all,111,608.3581422999999,60.83581423,2.2118619010979153,9.866162066616544,41.44144144144144,1.672553235403564,-1.0240577650724962,92.51351351351352,48.0,429.0,137.47160580000002,-11.8579296,2.821835185069035,8.26876447967478,35,43.71316201348818,"{""counterfactual_C_giveback70_floor2"": 25, ""force_exit"": 1, ""max_hold_14d"": 10, ""roi"": 1, ""stale_flat_120h"": 7, ""stale_loss_72h"": 10, ""stale_low_profit_240h"": 1, ""stop_loss"": 40, ""swing_exit_long_1d"": 3, ""trailing_stop_loss"": 13}"
1y,C_giveback70_floor2,entry_tag,long_1d_center_compression,14,104.38692593999995,10.438692593999995,3.0607437691152355,1.5629462649525991,50.0,1.9809005776804507,0.6907757235193633,178.92857142857142,107.5,429.0,42.8444889,-9.61008214,4.328266876439148,9.054193483969891,5,86.74452203731715,"{""counterfactual_C_giveback70_floor2"": 4, ""max_hold_14d"": 1, ""roi"": 1, ""stop_loss"": 5, ""swing_exit_long_1d"": 3}"
1y,C_giveback70_floor2,entry_tag,short_compression_breakdown,28,95.30852947000001,9.530852947000001,1.6339334679873845,6.136115917786219,32.142857142857146,0.9722612603755397,-2.350348302060375,74.03571428571429,28.5,336.0,98.92410600000001,-11.36564162,2.8682847595705443,6.951090413714754,7,90.78223557119834,"{""counterfactual_C_giveback70_floor2"": 4, ""force_exit"": 1, ""max_hold_14d"": 3, ""stale_flat_120h"": 1, ""stale_loss_72h"": 4, ""stop_loss"": 9, ""trailing_stop_loss"": 6}"
1y,C_giveback70_floor2,entry_tag,short_pullback_restart,69,408.66268689,40.866268688999995,2.357668921563553,9.72151330189449,43.47826086956522,1.8941664601703503,-0.7109770292234062,82.47826086956522,47.0,336.0,137.47160580000002,-11.8579296,2.4973332754281095,8.644110389627667,23,64.57798562855011,"{""counterfactual_C_giveback70_floor2"": 17, ""max_hold_14d"": 6, ""stale_flat_120h"": 6, ""stale_loss_72h"": 6, ""stale_low_profit_240h"": 1, ""stop_loss"": 26, ""trailing_stop_loss"": 7}"
1y,C_giveback70_floor2,pair,ADA/USDT:USDT,13,236.10472198000002,23.610472198,6.597932245418118,2.039682389523222,46.15384615384615,5.858835118571529,-0.09663576197330662,122.6923076923077,73.0,336.0,137.47160580000002,-11.23519559,2.345147779951802,12.708828842906195,5,98.89476190904985,"{""counterfactual_C_giveback70_floor2"": 2, ""force_exit"": 1, ""max_hold_14d"": 3, ""stale_loss_72h"": 3, ""stop_loss"": 2, ""trailing_stop_loss"": 2}"
1y,C_giveback70_floor2,pair,BNB/USDT:USDT,9,66.4430722,6.644307220000001,2.698216123370058,1.8913522119999926,44.44444444444444,2.323107108567185,-1.1497042210454975,106.55555555555556,104.0,336.0,74.32692120000003,-11.32710287,4.880015136869588,8.965666834380642,2,100.0,"{""counterfactual_C_giveback70_floor2"": 1, ""max_hold_14d"": 1, ""stale_flat_120h"": 2, ""stop_loss"": 4, ""swing_exit_long_1d"": 1}"
1y,C_giveback70_floor2,pair,BTC/USDT:USDT,11,94.94858319000002,9.494858319000002,3.209138012315536,2.845795321121995,45.45454545454545,2.371318785498334,-0.09597030213662201,116.18181818181819,77.0,336.0,98.92410600000001,-11.26254354,1.5905316872323694,7.757837207757579,3,100.0,"{""counterfactual_C_giveback70_floor2"": 1, ""max_hold_14d"": 2, ""stale_flat_120h"": 2, ""stale_loss_72h"": 1, ""stop_loss"": 3, ""swing_exit_long_1d"": 1, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,pair,DOGE/USDT:USDT,6,-29.614963800000023,-2.961496380000002,0.21774885478708317,2.961496380000005,16.666666666666664,-1.158624749869623,-1.8647781691150183,50.5,41.5,131.0,8.243675309999977,-11.67556629,2.5385350945903395,5.184438096546056,1,100.0,"{""counterfactual_C_giveback70_floor2"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,pair,ETH/USDT:USDT,12,47.376245379999986,4.737624537999999,1.9393861348903745,2.3702432864024225,41.66666666666667,0.8476219287901966,-1.0065874851050554,82.25,45.5,336.0,47.692509989999984,-10.68252069,2.32282123615071,8.0788851219779,5,100.0,"{""counterfactual_C_giveback70_floor2"": 4, ""max_hold_14d"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 3, ""trailing_stop_loss"": 3}"
1y,C_giveback70_floor2,pair,LINK/USDT:USDT,5,-14.052333129999983,-1.4052333129999983,0.5424958487699821,1.5912360091091242,40.0,-0.8818191866834604,-3.4525600302844768,21.4,20.0,46.0,9.44944416,-11.8579296,3.50974774993026,5.362604679262265,2,100.0,"{""counterfactual_C_giveback70_floor2"": 2, ""stop_loss"": 3}"
1y,C_giveback70_floor2,pair,NEAR/USDT:USDT,10,42.45792685999998,4.245792685999998,1.8076092364219096,2.736203865005613,40.0,1.7756117881022315,-2.737154100862398,61.4,28.5,336.0,52.263654999999986,-10.00882771,2.8554227487116624,9.732134684105247,4,100.0,"{""counterfactual_C_giveback70_floor2"": 3, ""max_hold_14d"": 1, ""stop_loss"": 4, ""trailing_stop_loss"": 2}"
1y,C_giveback70_floor2,pair,PAXG/USDT:USDT,4,43.976524010000006,4.397652401,3.629570144328752,1.672384519000002,50.0,2.4594368881969415,1.0868112232269724,328.5,400.0,429.0,42.8444889,-8.60223005,5.525330059263598,9.058932527826753,0,100.0,"{""roi"": 1, ""stop_loss"": 2, ""swing_exit_long_1d"": 1}"
1y,C_giveback70_floor2,pair,SOL/USDT:USDT,10,74.40410302999996,7.440410302999996,2.426309328982684,2.305227963338692,40.0,1.5278388073235496,-1.882066203286855,86.2,29.5,336.0,84.8102296,-11.36564162,2.8425780556291196,8.874008801244138,4,100.0,"{""counterfactual_C_giveback70_floor2"": 3, ""max_hold_14d"": 1, ""stop_loss"": 5, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,pair,SUI/USDT:USDT,6,-12.341692660000032,-1.2341692660000032,0.5680935833306311,2.0347713369078337,50.0,-0.5193236857054727,-1.2010005947002353,66.5,66.0,132.0,9.510623039999997,-11.19071837,2.867350424428376,6.809672475431057,2,100.0,"{""counterfactual_C_giveback70_floor2"": 2, ""stale_flat_120h"": 1, ""stop_loss"": 3}"
1y,C_giveback70_floor2,pair,TAO/USDT:USDT,8,71.73067838999998,7.173067838999998,3.135448714108416,1.4135461892733558,50.0,3.628287673095423,-0.5330429703445487,90.625,51.5,336.0,89.84104199999999,-10.87537742,3.067516210503182,9.28398103392905,3,100.0,"{""counterfactual_C_giveback70_floor2"": 2, ""max_hold_14d"": 1, ""stale_flat_120h"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 1, ""trailing_stop_loss"": 2}"
1y,C_giveback70_floor2,pair,XRP/USDT:USDT,15,-13.730237359999993,-1.3730237359999993,0.7897064918586454,3.551078216999986,33.33333333333333,-0.31925294952789923,-0.48731711605384564,69.66666666666667,71.0,266.0,14.22634919,-11.32824335,2.3409733612287598,5.322548260390041,3,100.0,"{""counterfactual_C_giveback70_floor2"": 3, ""stale_flat_120h"": 1, ""stale_loss_72h"": 3, ""stale_low_profit_240h"": 1, ""stop_loss"": 7}"
1y,C_giveback70_floor2,pair,ZEC/USDT:USDT,2,0.655514210000014,0.0655514210000014,1.0669187791736534,0.9795668989999968,50.0,-0.1541776383627831,-0.1541776383627831,40.5,40.5,72.0,10.451183200000013,-9.79566899,2.363417265707944,7.229663028684103,1,100.0,"{""counterfactual_C_giveback70_floor2"": 1, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,side,long,14,104.38692593999995,10.438692593999995,3.0607437691152355,1.5629462649525991,50.0,1.9809005776804507,0.6907757235193633,178.92857142857142,107.5,429.0,42.8444889,-9.61008214,4.328266876439148,9.054193483969891,5,86.74452203731715,"{""counterfactual_C_giveback70_floor2"": 4, ""max_hold_14d"": 1, ""roi"": 1, ""stop_loss"": 5, ""swing_exit_long_1d"": 3}"
1y,C_giveback70_floor2,side,short,97,503.97121635999997,50.397121635999994,2.116591507876587,9.981415556945109,40.20618556701031,1.6280494952811266,-1.0240577650724962,80.04123711340206,41.0,336.0,137.47160580000002,-11.8579296,2.6044120543558225,8.15540359245693,30,50.807515887907954,"{""counterfactual_C_giveback70_floor2"": 21, ""force_exit"": 1, ""max_hold_14d"": 9, ""stale_flat_120h"": 7, ""stale_loss_72h"": 10, ""stale_low_profit_240h"": 1, ""stop_loss"": 35, ""trailing_stop_loss"": 13}"
1y,C_giveback70_floor2,month,2025-06,5,-9.130861230000036,-0.9130861230000037,0.6000526698910792,1.5085957866553252,40.0,-1.0336899540441935,-3.0930916504261012,29.4,32.0,47.0,7.248062999999986,-7.65298697,2.8503357717390747,5.58624172487742,2,100.0,"{""counterfactual_C_giveback70_floor2"": 2, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,month,2025-07,4,20.802131460000023,2.0802131460000024,2.8990584873151533,0.7559341199999948,50.0,1.2162887877154205,0.6907757235193633,120.25,62.5,336.0,23.139000599999992,-7.5593412,1.7267502246765618,5.960406609261539,2,100.0,"{""counterfactual_C_giveback70_floor2"": 1, ""max_hold_14d"": 1, ""stop_loss"": 1, ""swing_exit_long_1d"": 1}"
1y,C_giveback70_floor2,month,2025-08,6,-10.75864940000002,-1.0758649400000022,0.6912128576646707,2.13054972331988,16.666666666666664,-0.9596115007037199,-1.8768286506092107,76.66666666666667,24.0,279.0,24.08298719999998,-8.15723606,3.6538412771281816,6.1141762887377995,1,100.0,"{""counterfactual_C_giveback70_floor2"": 1, ""stop_loss"": 3, ""swing_exit_long_1d"": 1, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,month,2025-09,10,-4.965511590000036,-0.4965511590000036,0.8402296887383671,2.287057183161668,60.0,-0.3232716461681562,0.28405275868449836,75.2,99.0,125.0,11.934495999999989,-8.06092198,2.3660965960124205,4.87991244832151,3,99.08469596855151,"{""counterfactual_C_giveback70_floor2"": 3, ""stale_flat_120h"": 3, ""stop_loss"": 3, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,month,2025-10,7,-3.322225450000012,-0.3322225450000012,0.92020910927856,4.010023335462172,28.57142857142857,-0.533358187890397,-2.291505922452752,96.57142857142857,22.0,429.0,26.567999699999966,-8.60223005,8.405368824821851,8.319318586256307,2,100.0,"{""counterfactual_C_giveback70_floor2"": 2, ""stop_loss"": 4, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,month,2025-11,13,80.74332021999994,8.074332021999995,2.583893211410537,1.7075974491184334,53.84615384615385,2.8018010369925017,0.4146374497774663,102.92307692307692,70.0,336.0,49.64326500000001,-8.88459075,2.578452232959332,10.063208225304704,6,94.094429041296,"{""counterfactual_C_giveback70_floor2"": 4, ""max_hold_14d"": 2, ""stale_flat_120h"": 1, ""stop_loss"": 6}"
1y,C_giveback70_floor2,month,2025-12,13,3.7903638199999925,0.37903638199999923,1.0642884058250568,3.648255005779588,38.46153846153847,0.06546293377153478,-1.4136308435481033,77.61538461538461,37.0,417.0,17.8558803,-9.61251105,2.2086891815211134,5.579261253094227,4,100.0,"{""counterfactual_C_giveback70_floor2"": 4, ""stale_loss_72h"": 1, ""stop_loss"": 6, ""swing_exit_long_1d"": 1, ""trailing_stop_loss"": 1}"
1y,C_giveback70_floor2,month,2026-01,7,22.422394610000005,2.2422394610000005,1.6783988511447756,1.877017275000003,42.857142857142854,0.5584391786795637,-1.0240577650724962,92.85714285714286,37.0,383.0,42.8444889,-9.79566899,2.463878144714382,6.217256775733239,1,100.0,"{""counterfactual_C_giveback70_floor2"": 1, ""roi"": 1, ""stale_flat_120h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 2}"
1y,C_giveback70_floor2,month,2026-02,17,392.02540232,39.202540232,8.028592951228303,2.9815372765051453,52.94117647058824,8.134779041974953,0.6318677262188901,153.05882352941177,74.0,336.0,98.92410600000001,-11.29793275,2.1648639045111255,17.3756073971472,8,86.46556902039804,"{""counterfactual_C_giveback70_floor2"": 3, ""max_hold_14d"": 5, ""stale_flat_120h"": 1, ""stale_loss_72h"": 4, ""stop_loss"": 2, ""trailing_stop_loss"": 2}"
1y,C_giveback70_floor2,month,2026-03,7,-46.16228841999999,-4.616228841999999,0.18460594097020355,5.602791363033562,14.285714285714285,-1.7741063876084007,-2.9016151902351184,45.57142857142857,39.0,76.0,10.451183200000013,-11.36564162,2.6809248553957996,4.382100144235081,1,100.0,"{""counterfactual_C_giveback70_floor2"": 1, ""stale_loss_72h"": 1, ""stop_loss"": 5}"
1y,C_giveback70_floor2,month,2026-04,6,-16.66009193,-1.6660091929999998,0.4704474991264323,2.075839996921813,33.33333333333333,-0.8729974186156231,-1.1040338090651767,94.16666666666667,74.0,266.0,12.08256561,-11.23519559,1.9823386949647956,4.282902752282883,0,100.0,"{""stale_flat_120h"": 1, ""stale_loss_72h"": 1, ""stale_low_profit_240h"": 1, ""stop_loss"": 2, ""trailing_stop_loss"": 1}"
