group_type,group_value,window_h,trades,stop_trades,take_profit_trades,stopped_too_early_pct,took_profit_too_early_pct,hold_would_help_pct,hold_would_hurt_pct,avg_future_favorable_pct,avg_future_adverse_pct,avg_future_close_return_pct,period
exit_reason_group,timeout,24,20,0,9,0.0,11.11111111111111,45.0,55.00000000000001,1.595715577998579,2.645657427360368,-0.4389111114203508,1y
exit_reason_group,timeout,48,20,0,9,0.0,55.55555555555556,60.0,40.0,2.7578682846797125,4.687941117314392,-1.024152508882673,1y
exit_reason_group,timeout,72,20,0,9,0.0,66.66666666666666,70.0,30.0,4.100092155236319,5.417479399460519,0.42624277750065853,1y
exit_reason_group,timeout,168,19,0,9,0.0,77.77777777777779,36.84210526315789,63.1578947368421,6.443738521942159,6.670060491644132,0.2541266532807673,1y
exit_reason_group,timeout,336,19,0,9,0.0,77.77777777777779,42.10526315789473,57.89473684210527,16.785651622222126,10.841096176106323,0.6115566086102056,1y
exit_reason_group,trailing_stop_loss,6,13,13,0,7.6923076923076925,0.0,61.53846153846154,38.46153846153847,1.6316671723637552,1.922479428035278,-0.5372425553393368,1y
exit_reason_group,trailing_stop_loss,12,13,13,0,30.76923076923077,0.0,53.84615384615385,46.15384615384615,2.262605199450416,2.9904595728874668,-0.5242135429492808,1y
exit_reason_group,trailing_stop_loss,24,13,13,0,38.46153846153847,0.0,61.53846153846154,38.46153846153847,3.109104300808239,3.2306043118072916,0.17067470691018466,1y
exit_reason_group,trailing_stop_loss,48,13,13,0,53.84615384615385,0.0,53.84615384615385,46.15384615384615,4.495103551566543,4.208359088613159,0.8129188175130609,1y
exit_reason_group,trailing_stop_loss,72,13,13,0,69.23076923076923,0.0,69.23076923076923,30.76923076923077,6.184398316469654,4.839951272828858,0.5392165007978705,1y
exit_reason_group,trailing_stop_loss,168,13,13,0,76.92307692307693,0.0,61.53846153846154,38.46153846153847,8.388072497722352,7.5221503293298,0.62284135184331,1y
exit_reason_group,trailing_stop_loss,336,13,13,0,76.92307692307693,0.0,69.23076923076923,30.76923076923077,15.258857642600116,9.11224069166257,5.182861865706003,1y
