pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,weekday,false_breakdown,quick_reverse_1h_5h,is_loser,entry_candle_body_ratio,entry_candle_close_position,breakdown_depth,pullback_depth,compression_width,compression_duration,atr_percentile_1h,atr_percentile_4h,pair_ema50_slope_4h,pair_range_market_4h,btc_regime_4h,btc_regime_1d,prev_3h_return,prev_6h_return,prev_12h_return,prev_24h_return,distance_to_ema50_4h,distance_to_ema50_1d,short_term_oversold,long_lower_shadow,close_not_low_enough,analysis_period
XRP/USDT:USDT,800.31523,800.31523,399.1,2025-12-14 11:00:00+00:00,2025-12-18 19:00:00+00:00,2.0053,1.8008,0.0005,0.0005,6240,0.10001010024911258,79.99958658,roi,2.1256,-0.06,2.0311,-0.012869727276854537,1.7987,2.0133,False,short_pullback_restart,1.0,True,1765710000000,1766084400000,"[{'amount': 399.1, 'safe_price': 2.0053, 'ft_order_side': 'sell', 'order_filled_timestamp': 1765710000000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 800.715387615}, {'amount': 399.1, 'safe_price': 1.8008, 'ft_order_side': 'buy', 'order_filled_timestamp': 1766084400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 719.05862964}]",-0.8568561670329332,3,False,False,False,0.5714285714285533,0.3428571428571489,0.0017920254865847218,0.011060734392905296,0.0101730414401835,12.0,0.002777777777777778,0.011111111111111112,-0.002053579074438927,False,down,down,-0.0023808342840137,-0.00588177145116664,-0.004898080348307965,-0.009358222922720816,-0.02012192089495235,-0.09722005406470013,False,False,True,1y
XRP/USDT:USDT,825.8755,825.8755,445.0,2025-12-28 19:00:00+00:00,2025-12-29 01:00:00+00:00,1.8559,1.8803,0.0005,0.0005,360,-0.01413630843316904,-11.66899338,stop_loss,1.9672,-0.06,1.8803,-0.01316103012090708,1.8528,1.886,False,short_pullback_restart,1.0,True,1766948400000,1766970000000,"[{'amount': 445.0, 'safe_price': 1.8559, 'ft_order_side': 'sell', 'order_filled_timestamp': 1766948400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 826.2884377500001}, {'amount': 445.0, 'safe_price': 1.8803, 'ft_order_side': 'buy', 'order_filled_timestamp': 1766970000000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 837.15186675}]",0.0203111172,0,True,True,True,0.7142857142857044,0.2608695652174039,0.003115432131922332,0.01732633060804593,0.009267740718788784,18.0,0.030555555555555555,0.011111111111111112,-0.0008741979287886226,False,down,down,-0.0014971660784943719,-0.0020307823856349216,-0.0024572649572650596,0.010279160354901506,-0.011920366716877462,-0.10494943816082714,False,False,False,1y
XRP/USDT:USDT,808.67872,808.67872,419.2,2026-01-22 14:00:00+00:00,2026-01-27 17:00:00+00:00,1.9291,1.9129,0.0005,0.0005,7380,0.007562894527424892,6.11289389,stale_flat_120h,2.0448,-0.06,1.9673,-0.03538754450497539,1.8095,1.9649,False,short_pullback_restart,1.0,True,1769090400000,1769533200000,"[{'amount': 419.2, 'safe_price': 1.9291, 'ft_order_side': 'sell', 'order_filled_timestamp': 1769090400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 809.08305936}, {'amount': 419.2, 'safe_price': 1.9129, 'ft_order_side': 'buy', 'order_filled_timestamp': 1769533200000, 'ft_is_entry': False, 'ft_order_tag': 'stale_flat_120h', 'cost': 802.28862384}]",0.1271370859401606,1,False,False,False,0.5345622119815681,0.18894009216589783,0.005721059684568544,0.05213903743315503,0.014151676947799544,13.0,0.675,0.8222222222222222,-0.003988935678807759,False,range,down,-0.011410524170954117,-0.007111429448480422,-0.006857376797502646,0.023360050622231565,-0.03385499230881295,-0.06002378945805509,False,False,False,1y
XRP/USDT:USDT,983.83947,983.83947,698.7,2026-02-22 13:00:00+00:00,2026-02-25 14:00:00+00:00,1.4081,1.4126,0.0005,0.0005,4380,-0.004873171167923904,-4.79202093,stale_loss_72h,1.4925,-0.06,1.4341,-0.029211033771416872,1.3115,1.4363,False,short_pullback_restart,1.0,True,1771765200000,1772028000000,"[{'amount': 698.7, 'safe_price': 1.4081, 'ft_order_side': 'sell', 'order_filled_timestamp': 1771765200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 984.3313897349999}, {'amount': 698.7, 'safe_price': 1.4126, 'ft_order_side': 'buy', 'order_filled_timestamp': 1772028000000, 'ft_is_entry': False, 'ft_order_tag': 'stale_loss_72h', 'cost': 987.47711181}]",-0.6624593830846031,2,False,False,True,0.8622754491017995,0.11377245508982003,0.005439005439005468,0.012220103129194105,0.012286931818181884,12.0,0.05138888888888889,0.2,-0.0023695289982474943,False,down,down,0.0039525691699604515,0.0016901408450704647,-0.004966771598460928,-0.014480703942354234,-0.020914646244404977,-0.15527801251807372,False,False,False,1y
XRP/USDT:USDT,751.64378,751.64378,533.8,2026-03-22 00:00:00+00:00,2026-03-23 14:00:00+00:00,1.4081,1.4474,0.0005,0.0005,2280,-0.029016151899836813,-21.79890519,stop_loss,1.4925,-0.06,1.4474,-0.027940408503346337,1.3608,1.4561,False,short_pullback_restart,1.0,True,1774137600000,1774274400000,"[{'amount': 533.8, 'safe_price': 1.4081, 'ft_order_side': 'sell', 'order_filled_timestamp': 1774137600000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 752.0196018899999}, {'amount': 533.8, 'safe_price': 1.4474, 'ft_order_side': 'buy', 'order_filled_timestamp': 1774274400000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 773.0084310599999}]",-0.05843224352866526,0,False,True,True,0.7587939698492453,0.22613065326632875,0.017444700300048938,0.009071244156025329,0.00923229884241169,15.0,0.12638888888888888,0.08888888888888889,-0.0016087147092800347,False,range,down,0.0014621918952792967,0.0016016713091921986,-0.0008336227856895473,-0.006012439530062252,-0.025582543925332768,-0.06003467844924015,True,False,False,1y
XRP/USDT:USDT,629.392,629.392,452.8,2026-03-24 17:00:00+00:00,2026-03-25 11:00:00+00:00,1.39,1.4353,0.0005,0.0005,1080,-0.03368306889354889,-21.18925417,stop_loss,1.4734,-0.06,1.4353,-0.03260072872793085,1.3826,1.4372,False,short_compression_breakdown,1.0,True,1774371600000,1774436400000,"[{'amount': 452.8, 'safe_price': 1.39, 'ft_order_side': 'sell', 'order_filled_timestamp': 1774371600000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 629.7066959999999}, {'amount': 452.8, 'safe_price': 1.4353, 'ft_order_side': 'buy', 'order_filled_timestamp': 1774436400000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 650.22879192}]",-0.03776625308825743,2,True,True,True,0.6688741721854253,0.12582781456953632,0.003226963069200552,0.027393330942990325,0.02748201438848922,15.0,0.3875,0.4166666666666667,-0.002064087143532456,False,down,down,-0.010950194277640435,-0.015817223198594133,-0.009690882082478591,-0.021526418786692925,-0.025149564779212374,-0.06595697669438005,False,False,False,1y
XRP/USDT:USDT,792.548,792.548,571.0,2026-03-26 06:00:00+00:00,2026-04-06 08:00:00+00:00,1.388,1.3437,0.0005,0.0005,15960,0.029354139323051857,23.25293213,stale_low_profit_240h,1.4712,-0.06,1.4236,-0.025689008943629243,1.277,1.3922,False,short_pullback_restart,1.0,True,1774504800000,1775462400000,"[{'amount': 571.0, 'safe_price': 1.388, 'ft_order_side': 'sell', 'order_filled_timestamp': 1774504800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 792.9442739999998}, {'amount': 571.0, 'safe_price': 1.3437, 'ft_order_side': 'buy', 'order_filled_timestamp': 1775462400000, 'ft_is_entry': False, 'ft_order_tag': 'stale_low_profit_240h', 'cost': 767.6363263499999}]",-1.2624675212855376,0,False,False,False,0.8888888888888873,0.06535947712417542,0.005303138884907606,0.01891930629210261,0.01902017291066281,15.0,0.14444444444444443,0.24444444444444444,-0.0019157960024259735,False,range,range,-0.006027513827825848,-0.01093705898955688,-0.0092592592592593,-0.009749205227834734,-0.02315652961582615,-0.06236683993982173,False,False,False,1y
XRP/USDT:USDT,933.29937,933.29937,686.3,2026-05-22 07:00:00+00:00,2026-05-25 09:00:00+00:00,1.3599,1.3587,0.0005,0.0005,4440,-0.0003365607178680261,-0.31395485,stale_loss_72h,1.4414,-0.06,1.3821,-0.016301267287310406,1.2951,1.3756,False,short_pullback_restart,1.0,True,1779433200000,1779699600000,"[{'amount': 686.3, 'safe_price': 1.3599, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779433200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 933.7660196850001}, {'amount': 686.3, 'safe_price': 1.3587, 'ft_order_side': 'buy', 'order_filled_timestamp': 1779699600000, 'ft_is_entry': False, 'ft_order_tag': 'stale_loss_72h', 'cost': 932.9420479049999}]",-0.20462726028864797,0,True,True,True,0.7722772277227753,0.0693069306930617,0.0032983947812066042,0.023476264533807183,0.013016620091189755,12.0,0.5152777777777777,0.6166666666666667,-0.0021390966867689265,False,range,down,-0.0034246575342467,-0.004077768877885468,-0.009343763581051823,-0.004657594061567738,-0.02383075840809401,-0.033574715044952574,False,False,False,1y
XRP/USDT:USDT,926.68394,926.68394,687.4,2026-05-25 23:00:00+00:00,2026-05-30 01:00:00+00:00,1.3481,1.3479,0.0005,0.0005,5880,-0.0009631597395884142,-0.89209839,stale_loss_72h,1.4289,-0.06,1.3665,-0.013683340738881,1.2668,1.3654,False,short_pullback_restart,1.0,True,1779750000000,1780102800000,"[{'amount': 687.4, 'safe_price': 1.3481, 'ft_order_side': 'sell', 'order_filled_timestamp': 1779750000000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 927.14728197}, {'amount': 687.4, 'safe_price': 1.3479, 'ft_order_side': 'buy', 'order_filled_timestamp': 1780102800000, 'ft_is_entry': False, 'ft_order_tag': 'stale_loss_72h', 'cost': 927.0097332299999}]",-0.10296319059510174,5,True,True,True,0.6236559139785067,0.23655913978494753,0.002294256956779071,0.022773241441306453,0.010459164750389438,17.0,0.1625,0.4111111111111111,-0.0012025246333532413,False,range,range,-0.003092555776452399,-0.0032393432967680047,-0.004704844519591189,0.014157303370786689,-0.014132578816833385,-0.03764745985413209,False,False,False,1y
XRP/USDT:USDT,530.29431,530.29431,440.7,2026-06-03 20:00:00+00:00,2026-06-05 18:00:00+00:00,1.2033,1.0814,0.0005,0.0005,2760,0.09999391211894326,52.99968953,roi,1.2754,-0.06,1.2481,-0.0482131799102139,1.0796,1.2199,False,short_pullback_restart,1.0,True,1780516800000,1780682400000,"[{'amount': 440.7, 'safe_price': 1.2033, 'ft_order_side': 'sell', 'order_filled_timestamp': 1780516800000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 530.559457155}, {'amount': 440.7, 'safe_price': 1.0814, 'ft_order_side': 'buy', 'order_filled_timestamp': 1780682400000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 476.8112664899999}]",-0.21820682338759823,4,True,True,False,0.8100558659217841,0.1284916201117299,0.004055619930475008,0.050395423186942484,0.03349123244411203,14.0,0.9625,0.9944444444444445,-0.0072280425103721235,False,down,down,-0.005552380174736582,-0.014005829015544147,-0.01647419849794074,-0.004495667811018511,-0.07083261207179681,-0.12029611048813427,False,False,False,1y
ZEC/USDT:USDT,442.05582,442.05582,1.234,2026-01-23 08:00:00+00:00,2026-01-23 17:00:00+00:00,358.23,372.97,0.0005,0.0005,540,-0.04261419824123928,-18.82843542,trailing_stop_loss,379.72,-0.06,372.97,-0.04713248237312784,354.83,374.24,False,short_pullback_restart,1.0,True,1769155200000,1769187600000,"[{'amount': 1.234, 'safe_price': 358.23, 'ft_order_side': 'sell', 'order_filled_timestamp': 1769155200000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 442.27684791}, {'amount': 1.234, 'safe_price': 372.97, 'ft_order_side': 'buy', 'order_filled_timestamp': 1769187600000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 460.47510249000004}]",-0.18812502015711713,4,True,True,True,0.5827338129496477,0.2422062350119906,0.006296809986130324,0.04771024615557933,0.03210228065767803,14.0,0.26805555555555555,0.5444444444444444,-0.005523527502567016,False,range,down,-0.015450971827909887,-0.02690014299975707,-0.0037291787519680986,0.01169738281578736,-0.056489998229891314,-0.15304730899956864,False,False,False,1y
ZEC/USDT:USDT,508.852,508.852,2.3,2026-03-06 13:00:00+00:00,2026-03-07 22:00:00+00:00,221.24,198.81,0.0005,0.0005,1980,0.10000299822507608,50.86128229,roi,234.51,-0.06,230.27,-0.040845011268164644,193.31,221.81,False,short_compression_breakdown,1.0,True,1772802000000,1772920800000,"[{'amount': 2.3, 'safe_price': 221.24, 'ft_order_side': 'sell', 'order_filled_timestamp': 1772802000000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 509.10642599999994}, {'amount': 2.3, 'safe_price': 198.81, 'ft_order_side': 'buy', 'order_filled_timestamp': 1772920800000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 457.4916314999999}]",-0.24466020636284075,5,False,False,False,0.6300940438871393,0.25705329153605483,0.0046340036892068255,0.033202861384802246,0.033357439884288534,12.0,0.09166666666666666,0.2833333333333333,-0.0049786363379447085,False,range,range,-0.0038375725122712367,-0.01482789055604583,-0.013870483258238253,-0.04736707348297342,-0.03428158921895663,-0.22483735537306448,False,False,False,1y
ADA/USDT:USDT,296.2785,296.2785,1015.0,2023-08-06 14:00:00+00:00,2023-08-07 02:00:00+00:00,0.2919,0.2959,0.0005,0.0005,720,-0.01451761973717178,-4.29910797,stop_loss,0.3094,-0.06,0.2959,-0.014015187789169437,0.2903,0.2961,False,short_pullback_restart,1.0,True,1691330400000,1691373600000,"[{'amount': 1015.0, 'safe_price': 0.2919, 'ft_order_side': 'sell', 'order_filled_timestamp': 1691330400000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 296.42663925}, {'amount': 1015.0, 'safe_price': 0.2959, 'ft_order_side': 'buy', 'order_filled_timestamp': 1691373600000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 300.48866925}]",0.059200529675,0,True,True,True,0.8125000000000195,0.1874999999999805,0.003752985329239322,0.02000689893066584,0.008904109589041066,12.0,0.03611111111111111,0.06111111111111111,-0.00268988381103874,False,down,range,-0.004074702886247783,-0.003059143439836931,-0.003059143439836931,0.008250257820556994,-0.025568703034765328,-0.04902806822845396,False,False,False,3y
ADA/USDT:USDT,326.7198,326.7198,1138.0,2023-08-15 19:00:00+00:00,2023-08-17 21:00:00+00:00,0.2871,0.258,0.0005,0.0005,3000,0.09993906771523506,32.63574618,roi,0.3043,-0.06,0.2908,-0.013031179420792682,0.2319,0.2871,False,short_pullback_restart,1.0,True,1692126000000,1692306000000,"[{'amount': 1138.0, 'safe_price': 0.2871, 'ft_order_side': 'sell', 'order_filled_timestamp': 1692126000000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 326.8831599}, {'amount': 1138.0, 'safe_price': 0.258, 'ft_order_side': 'buy', 'order_filled_timestamp': 1692306000000, 'ft_is_entry': False, 'ft_order_tag': 'roi', 'cost': 293.75080199999996}]",-0.1698919194192356,3,False,False,False,0.615384615384622,0.38461538461537803,0.002086230876217124,0.010782608695652339,0.010452961672473877,16.0,0.11944444444444445,0.26666666666666666,-0.0030854578123811205,False,down,range,-0.0027643400138216423,0.001387925052047212,-0.0010384215991691148,-0.005170630816959676,-0.019390793561776865,-0.05129702694809035,False,False,True,3y
ADA/USDT:USDT,333.009,333.009,1362.0,2023-09-26 16:00:00+00:00,2023-09-27 11:00:00+00:00,0.2445,0.2469,0.0005,0.0005,1140,-0.010547163410508681,-3.51054419,trailing_stop_loss,0.2591,-0.06,0.2469,-0.01115734581084249,0.2428,0.2484,False,short_pullback_restart,1.0,True,1695744000000,1695812400000,"[{'amount': 1362.0, 'safe_price': 0.2445, 'ft_order_side': 'sell', 'order_filled_timestamp': 1695744000000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 333.1755045}, {'amount': 1362.0, 'safe_price': 0.2469, 'ft_order_side': 'buy', 'order_filled_timestamp': 1695812400000, 'ft_is_entry': False, 'ft_order_tag': 'trailing_stop_loss', 'cost': 336.4459389}]",0.09289921416559199,2,True,True,True,0.4374999999999989,0.5625000000000011,-0.0036839950880065983,0.011480114801147998,0.009787928221859761,12.0,0.09861111111111111,0.011111111111111112,-0.0009903444946280926,False,down,range,-0.002853648593558855,-0.006902151847340554,-0.006902151847340554,-0.0012249897917516739,-0.006369688582696376,-0.06343153059010342,False,False,True,3y
ADA/USDT:USDT,267.7521,267.7521,519.0,2024-01-18 11:00:00+00:00,2024-01-21 12:00:00+00:00,0.5159,0.5173,0.0005,0.0005,4380,-0.0028302622998556074,-0.75742977,stale_loss_72h,0.5468,-0.06,0.5294,-0.035204589203740255,0.471,0.5235,False,short_pullback_restart,1.0,True,1705575600000,1705838400000,"[{'amount': 519.0, 'safe_price': 0.5159, 'ft_order_side': 'sell', 'order_filled_timestamp': 1705575600000, 'ft_is_entry': True, 'ft_order_tag': 'short_pullback_restart', 'cost': 267.88597605}, {'amount': 519.0, 'safe_price': 0.5173, 'ft_order_side': 'buy', 'order_filled_timestamp': 1705838400000, 'ft_is_entry': False, 'ft_order_tag': 'stale_loss_72h', 'cost': 268.61293935}]",0.23728563069300002,6,True,True,True,0.6202531645569626,0.13924050632911233,0.0038617493724657304,0.021432709017184783,0.021515797635200617,12.0,0.013888888888888888,0.022222222222222223,-0.004091206170830808,False,range,range,-0.005918289423444079,-0.0011509687320160333,-0.014758751182592067,-0.019027882441597588,-0.041954803771868665,-0.021488530822241003,True,False,False,3y
ADA/USDT:USDT,183.7182,183.7182,381.0,2024-01-22 20:00:00+00:00,2024-01-26 12:00:00+00:00,0.4822,0.4833,0.0005,0.0005,5280,-0.0022064272370413496,-0.40515816,stale_loss_72h,0.5111,-0.06,0.5015,-0.0400670586360139,0.4474,0.4894,False,short_compression_breakdown,1.0,True,1705953600000,1706270400000,"[{'amount': 381.0, 'safe_price': 0.4822, 'ft_order_side': 'sell', 'order_filled_timestamp': 1705953600000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 183.8100591}, {'amount': 381.0, 'safe_price': 0.4833, 'ft_order_side': 'buy', 'order_filled_timestamp': 1706270400000, 'ft_is_entry': False, 'ft_order_tag': 'stale_loss_72h', 'cost': 184.22936865}]",0.19786959117900002,4,True,True,True,0.4596273291925476,0.35403726708074423,0.005772005772005709,0.03133374561945989,0.03151565415716357,12.0,0.5638888888888889,0.19444444444444445,-0.0064042411353667505,False,down,range,-0.01210653753026636,-0.011108866895576663,-0.02080000000000004,-0.044309974624243575,-0.06600845079278661,-0.07821072346626246,True,False,True,3y
ADA/USDT:USDT,224.5276,224.5276,484.0,2024-04-25 11:00:00+00:00,2024-04-28 12:00:00+00:00,0.4639,0.4676,0.0005,0.0005,4380,-0.008594529155891085,-1.92874415,stale_loss_72h,0.4917,-0.06,0.4809,-0.03648225295132601,0.4427,0.4787,False,short_compression_breakdown,1.0,True,1714042800000,1714305600000,"[{'amount': 484.0, 'safe_price': 0.4639, 'ft_order_side': 'sell', 'order_filled_timestamp': 1714042800000, 'ft_is_entry': True, 'ft_order_tag': 'short_compression_breakdown', 'cost': 224.63986379999997}, {'amount': 484.0, 'safe_price': 0.4676, 'ft_order_side': 'buy', 'order_filled_timestamp': 1714305600000, 'ft_is_entry': False, 'ft_order_tag': 'stale_loss_72h', 'cost': 226.43155919999998}]",0.0874788486889724,6,True,True,True,0.7887323943661968,0.19718309859154334,0.005146901136607363,0.030881406819644058,0.03104117266652301,13.0,0.6819444444444445,0.6333333333333333,-0.00525474009661242,False,down,range,-0.015520134228187987,-0.008030431107354241,-0.023100936524453664,-0.05439161966156325,-0.05670116524512503,-0.1741518905734425,True,False,False,3y
