pair,open_date,enter_tag,baseline_profit_abs,baseline_profit_ratio,variant_profit_abs,variant_profit_ratio,delta_profit_abs,bucket,baseline_exit_reason,variant_exit_reason,baseline_exit_orders,variant_exit_orders
TAO/USDT:USDT,2025-09-23 18:00:00+00:00,short_pullback_restart,4.05751348,0.009962590806595626,3.39612956,0.00996259082376524,-0.66138392,profit_to_more_profit,stale_flat_120h,stale_flat_120h,1,1
TAO/USDT:USDT,2025-11-29 18:00:00+00:00,short_compression_breakdown,65.44711496,0.10000055725455974,49.30471508,0.09165217273261916,-16.142399879999992,profit_to_less_profit,roi,trailing_stop_loss,1,2
TAO/USDT:USDT,2026-01-29 02:00:00+00:00,short_pullback_restart,49.64262621,0.09999540955916014,58.22510934,0.14610522813826976,8.58248313,profit_to_more_profit,roi,trailing_stop_loss,1,2
TAO/USDT:USDT,2026-02-03 15:00:00+00:00,short_pullback_restart,-21.40855186,-0.043499449263657834,0.03656217,9.368387623997055e-05,21.44511403,loss_to_profit,stop_loss,trailing_stop_loss,1,1
TAO/USDT:USDT,2026-02-22 13:00:00+00:00,short_compression_breakdown,-12.00885887,-0.023188097422264634,-0.2013179,-0.0005129891792069403,11.80754097,loss_to_less_loss,stale_loss_72h,trailing_stop_loss,1,1
TAO/USDT:USDT,2026-04-30 15:00:00+00:00,short_compression_breakdown,-15.49313738,-0.019683787055352155,-12.01936161,-0.019683787057072227,3.4737757699999996,loss_to_more_loss,trailing_stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2023-08-22 14:00:00+00:00,short_pullback_restart,-7.80329983,-0.021708880162445758,0.05281039,0.00014106254062521418,7.856110220000001,loss_to_profit,stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2023-09-01 15:00:00+00:00,short_compression_breakdown,-7.33219535,-0.02099222349431521,0.04227394,0.00011469658915035124,7.37446929,loss_to_profit,stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2023-09-06 15:00:00+00:00,short_pullback_restart,-4.95646232,-0.014516404815719256,-5.26976862,-0.014516404803832008,-0.3133062999999998,loss_to_less_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2023-10-12 09:00:00+00:00,short_pullback_restart,-7.34057614,-0.028183832751692003,-7.8477481,-0.028183832759726704,-0.50717196,loss_to_more_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2024-01-19 15:00:00+00:00,short_compression_breakdown,-5.65599274,-0.016593796091862373,0.06981132,0.00020153327352381424,5.725804060000001,loss_to_profit,stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2024-01-22 00:00:00+00:00,short_pullback_restart,33.62450197,0.10006139861334053,23.38061294,0.06800740272702613,-10.243889029999998,profit_to_less_profit,roi,trailing_stop_loss,1,1
XRP/USDT:USDT,2024-04-25 11:00:00+00:00,short_compression_breakdown,-8.32774871,-0.029559887954153704,-8.32316715,-0.029559887953795487,0.0045815600000000956,loss_to_less_loss,trailing_stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2024-04-30 09:00:00+00:00,short_pullback_restart,-8.84738478,-0.03981931525211659,0.04422306,0.00019854207399167743,8.89160784,loss_to_profit,stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2024-05-10 15:00:00+00:00,short_pullback_restart,-3.14869908,-0.014229618668161088,0.15929306,0.0007168010023130752,3.30799214,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
XRP/USDT:USDT,2024-06-13 16:00:00+00:00,short_compression_breakdown,-8.18655165,-0.02009441414134321,0.25822875,0.0006371437328830239,8.4447804,loss_to_profit,stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2024-06-26 11:00:00+00:00,short_pullback_restart,-6.53984873,-0.016693072744907785,-6.51784492,-0.016693072762640603,0.02200381000000018,loss_to_more_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2024-06-29 23:00:00+00:00,short_pullback_restart,-4.55329275,-0.011781398292269723,-4.53828922,-0.011781398285752793,0.015003529999999543,loss_to_less_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2024-09-29 00:00:00+00:00,long_1d_center_compression,-10.02684639,-0.021843481177166023,-0.20601003,-0.0004797904738271853,9.82083636,loss_to_less_loss,stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2024-10-09 21:00:00+00:00,short_pullback_restart,-10.21273561,-0.024559802544322086,-9.45742405,-0.0245598025477296,0.7553115599999991,loss_to_more_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2024-10-23 08:00:00+00:00,short_compression_breakdown,4.45914093,0.009999115184084726,0.14258281,0.0003401098148972559,-4.31655812,profit_to_less_profit,stale_flat_120h,trailing_stop_loss,1,1
XRP/USDT:USDT,2024-11-03 03:00:00+00:00,short_pullback_restart,-10.2416631,-0.024463074796942038,-9.55676564,-0.024463074798763893,0.6848974600000002,loss_to_more_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2024-11-23 00:00:00+00:00,long_1d_center_compression,46.72296763,0.09998228740640304,24.67412829,0.056739033550926035,-22.04883934,profit_to_less_profit,roi,trailing_stop_loss,1,1
XRP/USDT:USDT,2024-11-30 00:00:00+00:00,long_1d_center_compression,-10.04927557,-0.021074695138073352,-0.0274555,-6.236428094315401e-05,10.02182007,loss_to_less_loss,stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2025-03-28 05:00:00+00:00,short_compression_breakdown,34.53843387,0.09997810313680568,23.15922179,0.07973315475930062,-11.379212079999999,profit_to_less_profit,roi,trailing_stop_loss,1,2
XRP/USDT:USDT,2025-05-30 17:00:00+00:00,short_pullback_restart,-2.76779023,-0.007060880163618249,0.02090421,6.0765816421752664e-05,2.78869444,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
XRP/USDT:USDT,2025-06-05 07:00:00+00:00,short_pullback_restart,-6.7625426,-0.012038300155491483,0.01195964,2.4415438436938477e-05,6.7745022399999995,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
XRP/USDT:USDT,2025-08-22 04:00:00+00:00,short_compression_breakdown,-16.1332002,-0.033712649806191985,-14.02472164,-0.03371264980511162,2.108478560000002,loss_to_less_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2025-09-04 20:00:00+00:00,short_pullback_restart,-15.9277574,-0.02806808965075501,-13.79624869,-0.02806808965255013,2.1315087100000003,loss_to_more_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2025-10-09 17:00:00+00:00,short_compression_breakdown,59.61579621,0.09999992458715819,41.74995554,0.0823360580766405,-17.865840669999997,profit_to_less_profit,roi,trailing_stop_loss,1,1
XRP/USDT:USDT,2025-10-19 09:00:00+00:00,short_pullback_restart,-15.92206655,-0.020795508426828375,-13.57203542,-0.020795508419167216,2.3500311299999996,loss_to_less_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2025-12-05 10:00:00+00:00,short_compression_breakdown,-19.13247547,-0.030014890895378656,-0.135526,-0.0002592648436552854,18.99694947,loss_to_less_loss,stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2025-12-14 11:00:00+00:00,short_pullback_restart,82.88606627,0.10001010024163597,-0.12127993,-0.00017574774552945883,-83.0073462,profit_to_loss,roi,trailing_stop_loss,1,1
XRP/USDT:USDT,2025-12-28 19:00:00+00:00,short_pullback_restart,-12.07806371,-0.01413630843348992,-9.63937521,-0.0141363084396349,2.4386884999999996,loss_to_more_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2026-01-22 14:00:00+00:00,short_pullback_restart,-5.60086189,-0.006696190131327686,0.0852079,0.00012561644177895969,5.68606979,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
XRP/USDT:USDT,2026-02-22 13:00:00+00:00,short_pullback_restart,-0.32661885,-0.00032349202316249594,-0.35983845,-0.00047016691719133704,-0.03321959999999996,loss_to_more_loss,stale_loss_72h,trailing_stop_loss,1,1
XRP/USDT:USDT,2026-03-22 00:00:00+00:00,short_pullback_restart,-22.50538901,-0.029016151907877413,-0.00704199,-1.1947373312928448e-05,22.498347019999997,loss_to_less_loss,stop_loss,trailing_stop_loss,1,1
XRP/USDT:USDT,2026-03-24 17:00:00+00:00,short_compression_breakdown,-21.87247659,-0.03368306889658939,-16.88401702,-0.033683068902889295,4.98845957,loss_to_more_loss,stop_loss,stop_loss,1,1
XRP/USDT:USDT,2026-03-26 06:00:00+00:00,short_pullback_restart,24.04585871,0.029402497175385428,18.55956864,0.02940249717600352,-5.486290070000003,profit_to_more_profit,stale_low_profit_240h,stale_low_profit_240h,1,1
ZEC/USDT:USDT,2023-07-30 07:00:00+00:00,short_pullback_restart,-5.37047115,-0.015875279009852583,0.21434249,0.0006325363655283083,5.58481364,loss_to_profit,stop_loss,trailing_stop_loss,1,1
ZEC/USDT:USDT,2023-08-04 09:00:00+00:00,short_pullback_restart,-0.6568895,-0.002048495865264699,0.14277446,0.00043539097267674727,0.79966396,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
ZEC/USDT:USDT,2023-08-24 15:00:00+00:00,short_pullback_restart,-2.6067688,-0.011660219760472375,0.01844247,7.80199479640989e-05,2.6252112700000003,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
ZEC/USDT:USDT,2023-12-31 21:00:00+00:00,short_pullback_restart,17.68679097,0.09990928479387981,0.15465625,0.0008446218518724353,-17.532134720000002,profit_to_less_profit,roi,trailing_stop_loss,1,1
ZEC/USDT:USDT,2024-02-04 23:00:00+00:00,short_compression_breakdown,29.45217353,0.10016427367837517,23.74432171,0.07944058929836637,-5.707851819999998,profit_to_less_profit,roi,trailing_stop_loss,1,2
ZEC/USDT:USDT,2024-04-12 14:00:00+00:00,short_pullback_restart,26.62544534,0.09981288234288627,25.52112229,0.09561661500966923,-1.1043230499999979,profit_to_less_profit,roi,trailing_stop_loss,1,1
ZEC/USDT:USDT,2024-08-31 16:00:00+00:00,short_pullback_restart,40.96947455,0.09994976547575352,37.318765479999996,0.09389599440704187,-3.650709070000005,profit_to_less_profit,roi,trailing_stop_loss,1,2
ZEC/USDT:USDT,2024-09-30 16:00:00+00:00,short_compression_breakdown,23.10243229,0.09995844195638542,0.08175207,0.00037821752523682303,-23.02068022,profit_to_less_profit,roi,trailing_stop_loss,1,1
ZEC/USDT:USDT,2025-01-26 22:00:00+00:00,short_pullback_restart,38.28796484,0.10004747689332638,28.913789360000003,0.08356868641836836,-9.374175479999998,profit_to_less_profit,roi,trailing_stop_loss,1,2
ZEC/USDT:USDT,2025-03-09 03:00:00+00:00,short_pullback_restart,36.5838808,0.09998545623661301,-0.04753065,-0.0001512259970195409,-36.63141145,profit_to_loss,roi,trailing_stop_loss,1,1
ZEC/USDT:USDT,2025-04-18 07:00:00+00:00,short_pullback_restart,-14.80532478,-0.03697495299124084,-12.71543666,-0.036974953005369765,2.0898881199999995,loss_to_more_loss,stop_loss,stop_loss,1,1
ZEC/USDT:USDT,2026-03-06 13:00:00+00:00,short_compression_breakdown,52.49768877,0.10000299823711839,39.44025289,0.09958585511135278,-13.057435880000007,profit_to_less_profit,roi,trailing_stop_loss,1,2
