pair,open_date,close_date,side,entry_tag,profit_abs,profit_ratio,duration,open_rate,close_rate,is_short,stake_amount,max_open_trades_config
DOGE/USDT:USDT,2025-02-09 14:00:00+00:00,2025-02-11 02:00:00+00:00,short,short_pullback_restart,-11.42042633,-0.04566127801304751,2160,0.24924,0.26045,True,250.23696,4
SOL/USDT:USDT,2025-02-16 14:00:00+00:00,2025-02-18 06:00:00+00:00,short,short_pullback_restart,35.42696969,0.10000150105410316,2400,190.56,171.252,True,354.4416,4
SUI/USDT:USDT,2025-02-16 14:00:00+00:00,2025-02-18 16:00:00+00:00,short,short_compression_breakdown,37.46755127,0.09999103597301337,3000,3.3265,2.99,True,374.89655,4
DOGE/USDT:USDT,2025-02-18 06:00:00+00:00,2025-02-21 07:00:00+00:00,short,short_compression_breakdown,-1.75399656,-0.005914310940375217,4380,0.25231,0.25354,True,296.71656,4
DOGE/USDT:USDT,2025-02-23 16:00:00+00:00,2025-02-24 22:00:00+00:00,short,short_pullback_restart,38.74958547,0.10000896920097853,1800,0.24063,0.21634,True,387.65493,4
SOL/USDT:USDT,2025-02-24 02:00:00+00:00,2025-02-24 22:00:00+00:00,short,short_compression_breakdown,28.43826112,0.1000000258806327,1200,163.52,147.02,True,284.5248,4
LINK/USDT:USDT,2025-02-24 03:00:00+00:00,2025-02-24 22:00:00+00:00,short,short_pullback_restart,37.44874497,0.09998937513871806,1140,17.26,15.515,True,374.7146,4
ETH/USDT:USDT,2025-02-26 13:00:00+00:00,2025-02-28 01:00:00+00:00,short,short_pullback_restart,36.703477,0.09999875802682556,2160,2431.94,2187.29,True,367.22294,4
BTC/USDT:USDT,2025-02-26 14:00:00+00:00,2025-02-28 08:00:00+00:00,short,short_pullback_restart,43.55340217,0.10000043549026377,2520,87150.0,78396.2,True,435.75,4
LINK/USDT:USDT,2025-03-02 14:00:00+00:00,2025-03-02 15:00:00+00:00,short,short_pullback_restart,-13.40891237,-0.024920334182839447,60,14.605,14.954,True,538.3403,4
BTC/USDT:USDT,2025-03-02 15:00:00+00:00,2025-03-02 15:00:00+00:00,short,short_pullback_restart,-11.3921304,-0.019138813239221834,0,85076.4,86618.0,True,595.5348,4
BNB/USDT:USDT,2025-02-27 15:00:00+00:00,2025-03-02 16:00:00+00:00,short,short_pullback_restart,-7.86825809,-0.018925381664694232,4380,602.84,613.05,True,415.9596,4
DOGE/USDT:USDT,2025-03-09 03:00:00+00:00,2025-03-09 16:00:00+00:00,short,short_compression_breakdown,33.33144601,0.10001030470114822,780,0.18989,0.17074,True,333.44684,4
XRP/USDT:USDT,2025-03-09 10:00:00+00:00,2025-03-10 17:00:00+00:00,short,short_pullback_restart,41.05326916,0.09999968365104216,1860,2.2972,2.0647,True,410.73936,4
ZEC/USDT:USDT,2025-03-09 03:00:00+00:00,2025-03-10 18:00:00+00:00,short,short_pullback_restart,35.50045845,0.09998545622449537,2340,31.98,28.74,True,355.23384,4
BTC/USDT:USDT,2025-03-09 10:00:00+00:00,2025-03-11 00:00:00+00:00,short,short_pullback_restart,51.29398445,0.09999981346775348,2280,85532.9,76922.2,True,513.1974,4
BTC/USDT:USDT,2025-03-13 14:00:00+00:00,2025-03-14 15:00:00+00:00,short,short_pullback_restart,-14.02833698,-0.03434545159353892,1500,81730.5,84464.4,True,408.6525,4
SOL/USDT:USDT,2025-03-18 14:00:00+00:00,2025-03-19 00:00:00+00:00,short,short_compression_breakdown,-11.40556032,-0.032859432383816896,600,122.28,126.16,True,347.2752,4
ADA/USDT:USDT,2025-03-18 14:00:00+00:00,2025-03-19 09:00:00+00:00,short,short_compression_breakdown,-13.07809115,-0.043301766889761784,1140,0.6852,0.714,True,302.1732,4
ADA/USDT:USDT,2025-03-23 19:00:00+00:00,2025-03-24 00:00:00+00:00,short,short_pullback_restart,-14.03472736,-0.034303218907703235,300,0.6938,0.7168,True,409.342,4
SOL/USDT:USDT,2025-03-30 14:00:00+00:00,2025-03-30 18:00:00+00:00,short,short_pullback_restart,-14.02516233,-0.028364240608678527,240,123.37,126.72,True,494.7137,4
XRP/USDT:USDT,2025-03-28 05:00:00+00:00,2025-03-31 09:00:00+00:00,short,short_compression_breakdown,34.1294261,0.09997810313537955,4560,2.2739,2.0425,True,341.53978,4
BTC/USDT:USDT,2025-04-03 13:00:00+00:00,2025-04-04 08:00:00+00:00,short,short_pullback_restart,-13.12388759,-0.026716485835884242,1140,81912.3,84029.5,True,491.4738,4
ETH/USDT:USDT,2025-04-05 13:00:00+00:00,2025-04-06 18:00:00+00:00,short,short_pullback_restart,63.04600481,0.10000228229345125,1740,1797.04,1615.8,True,630.76104,4
SOL/USDT:USDT,2025-04-05 14:00:00+00:00,2025-04-06 20:00:00+00:00,short,short_pullback_restart,30.12979203,0.09996890806145708,1800,117.79,105.91,True,301.5424,4
ADA/USDT:USDT,2025-04-06 08:00:00+00:00,2025-04-06 20:00:00+00:00,short,short_compression_breakdown,44.96512247,0.10001915622432483,720,0.638,0.5735,True,449.79,4
BTC/USDT:USDT,2025-04-08 15:00:00+00:00,2025-04-09 17:00:00+00:00,short,short_pullback_restart,-11.03552851,-0.028151434807872626,1560,78440.4,80581.3,True,392.202,4
ZEC/USDT:USDT,2025-04-18 07:00:00+00:00,2025-04-18 17:00:00+00:00,short,short_pullback_restart,-14.6325607,-0.03697495300384583,600,30.16,31.25,True,395.94048,4
SUI/USDT:USDT,2025-04-19 17:00:00+00:00,2025-04-19 18:00:00+00:00,short,short_pullback_restart,-14.55903375,-0.02171118078598164,60,2.1218,2.1657,True,670.91316,4
NEAR/USDT:USDT,2025-05-06 11:00:00+00:00,2025-05-07 00:00:00+00:00,short,short_compression_breakdown,-14.74556975,-0.03486457810022818,780,2.275,2.352,True,423.15,4
SOL/USDT:USDT,2025-05-09 00:00:00+00:00,2025-05-09 04:00:00+00:00,long,long_1d_center_compression,-13.89799373,-0.02101748451026458,240,164.41,161.132,False,660.9282,4
BTC/USDT:USDT,2025-05-09 00:00:00+00:00,2025-05-12 18:00:00+00:00,long,long_1d_center_compression,-13.55460345,-0.02187363495568448,5400,103228.0,101163.6,False,619.368,4
BTC/USDT:USDT,2025-05-22 00:00:00+00:00,2025-05-23 12:00:00+00:00,long,long_1d_center_compression,-11.76171956,-0.021450386898922008,2160,109609.6,107417.4,False,548.048,4
BNB/USDT:USDT,2025-05-22 00:00:00+00:00,2025-05-23 22:00:00+00:00,long,long_1d_center_compression,-13.580976,-0.020991671654782624,2760,673.59,660.11,False,646.6464,4
NEAR/USDT:USDT,2025-06-01 10:00:00+00:00,2025-06-01 16:00:00+00:00,short,short_pullback_restart,-12.8811642,-0.03658799215299402,360,2.364,2.448,True,352.236,4
XRP/USDT:USDT,2025-05-30 17:00:00+00:00,2025-06-02 18:00:00+00:00,short,short_pullback_restart,-3.06193052,-0.0078979537541216,4380,2.1525,2.1677,True,387.8805,4
ADA/USDT:USDT,2025-06-02 09:00:00+00:00,2025-06-02 22:00:00+00:00,short,short_pullback_restart,-14.04646817,-0.029765852712951322,780,0.6716,0.6909,True,472.1348,4
NEAR/USDT:USDT,2025-06-02 10:00:00+00:00,2025-06-02 22:00:00+00:00,short,short_pullback_restart,-13.78653102,-0.0442408997814707,720,2.38,2.483,True,311.78,4
LINK/USDT:USDT,2025-06-01 10:00:00+00:00,2025-06-03 00:00:00+00:00,short,short_pullback_restart,-13.33844016,-0.03894757597342195,2280,13.662,14.185,True,342.64296,4
DOGE/USDT:USDT,2025-06-04 14:00:00+00:00,2025-06-05 19:00:00+00:00,short,short_pullback_restart,45.44164309,0.10000099040643504,1740,0.19175,0.17244,True,454.63925,4
SUI/USDT:USDT,2025-06-04 11:00:00+00:00,2025-06-05 20:00:00+00:00,short,short_pullback_restart,55.64833094,0.1000135732221535,1980,3.2197,2.8954,True,556.68613,4
XRP/USDT:USDT,2025-06-05 07:00:00+00:00,2025-06-08 08:00:00+00:00,short,short_pullback_restart,-5.20692495,-0.009449237162523955,4380,2.1869,2.2065,True,551.31749,4
SOL/USDT:USDT,2025-06-05 14:00:00+00:00,2025-06-08 15:00:00+00:00,short,short_pullback_restart,-0.25298069,-0.0011697652015294365,4380,150.26,150.27,True,216.3744,4
ETH/USDT:USDT,2025-06-11 00:00:00+00:00,2025-06-11 09:00:00+00:00,long,long_1d_center_compression,-13.84071284,-0.02117682413312582,540,2815.74,2759.43,False,653.25168,4
LINK/USDT:USDT,2025-06-14 17:00:00+00:00,2025-06-16 00:00:00+00:00,short,short_compression_breakdown,-13.64044991,-0.03723723418155522,1860,12.864,13.327,True,366.49536,4
PAXG/USDT:USDT,2025-06-14 00:00:00+00:00,2025-06-17 14:00:00+00:00,long,long_1d_center_compression,-13.46416387,-0.02069068133719346,5160,3459.63,3390.45,False,650.41044,4
DOGE/USDT:USDT,2025-06-12 16:00:00+00:00,2025-06-17 15:00:00+00:00,short,short_compression_breakdown,38.79896039,0.10000685437637476,7140,0.18581,0.16716,True,388.15709,4
ADA/USDT:USDT,2025-06-12 20:00:00+00:00,2025-06-17 17:00:00+00:00,short,short_compression_breakdown,35.17135998,0.09995839759919047,7020,0.668,0.6006,True,352.036,4
SOL/USDT:USDT,2025-06-19 15:00:00+00:00,2025-06-19 22:00:00+00:00,short,short_pullback_restart,-14.73089399,-0.030930916495279497,420,143.09,147.37,True,476.4897,4
NEAR/USDT:USDT,2025-06-21 14:00:00+00:00,2025-06-22 13:00:00+00:00,short,short_pullback_restart,39.79898126,0.10024518385597894,1380,2.037,1.831,True,397.215,4
ETH/USDT:USDT,2025-06-22 14:00:00+00:00,2025-06-23 14:00:00+00:00,short,short_pullback_restart,-14.59485803,-0.049190113944362006,1440,2198.9,2304.88,True,296.8515,4
SOL/USDT:USDT,2025-06-21 18:00:00+00:00,2025-06-23 22:00:00+00:00,short,short_pullback_restart,-14.62521014,-0.03133205343730496,3120,138.58,142.79,True,467.0146,4
BNB/USDT:USDT,2025-06-22 14:00:00+00:00,2025-06-23 22:00:00+00:00,short,short_pullback_restart,-14.8076136,-0.03339460239078251,1920,616.16,636.1,True,443.6352,4
LINK/USDT:USDT,2025-07-01 19:00:00+00:00,2025-07-02 15:00:00+00:00,short,short_compression_breakdown,-14.5644785,-0.03452560030353994,1200,12.848,13.278,True,422.0568,4
ETH/USDT:USDT,2025-07-10 00:00:00+00:00,2025-07-14 03:00:00+00:00,long,long_1d_center_compression,65.35076051,0.10000094532004687,5940,2767.69,3049.98,False,653.17484,4
BTC/USDT:USDT,2025-07-10 00:00:00+00:00,2025-07-14 05:00:00+00:00,long,long_1d_center_compression,55.62771305,0.10000002354941874,6060,111199.8,122580.2,False,555.999,4
BNB/USDT:USDT,2025-07-11 00:00:00+00:00,2025-07-15 08:00:00+00:00,long,long_1d_center_compression,-7.49964701,-0.011497042202611664,6240,686.3,679.17,False,651.985,4
ETH/USDT:USDT,2025-08-08 00:00:00+00:00,2025-08-09 22:00:00+00:00,long,long_1d_center_compression,69.21248691,0.09999886953757933,2760,3908.4,4305.73,False,691.7868,4
BNB/USDT:USDT,2025-08-14 00:00:00+00:00,2025-08-14 13:00:00+00:00,long,long_1d_center_compression,-15.09991055,-0.021180375152219526,780,848.29,831.34,False,712.5636,4
BTC/USDT:USDT,2025-08-11 00:00:00+00:00,2025-08-15 14:00:00+00:00,long,long_1d_center_compression,-10.79412978,-0.015077925834035404,6600,119255.3,117723.2,False,715.5318,4
BTC/USDT:USDT,2025-08-21 17:00:00+00:00,2025-08-22 14:00:00+00:00,short,short_pullback_restart,-11.02027859,-0.01635619785787443,1260,112350.8,114093.8,True,674.1048,4
XRP/USDT:USDT,2025-08-22 04:00:00+00:00,2025-08-22 14:00:00+00:00,short,short_compression_breakdown,-15.64662823,-0.03371264981757035,600,2.8314,2.9241,True,464.3496,4
NEAR/USDT:USDT,2025-08-21 12:00:00+00:00,2025-08-22 15:00:00+00:00,short,short_pullback_restart,-15.166688,-0.038226207017253086,1620,2.481,2.574,True,396.96,4
NEAR/USDT:USDT,2025-08-29 08:00:00+00:00,2025-09-01 09:00:00+00:00,short,short_pullback_restart,-0.46841519,-0.001563462723251561,4380,2.437,2.439,True,299.751,4
BTC/USDT:USDT,2025-08-29 02:00:00+00:00,2025-09-03 03:00:00+00:00,short,short_pullback_restart,0.47803678,0.0007153928920185169,7260,111425.0,111327.9,True,668.55,4
SUI/USDT:USDT,2025-08-29 08:00:00+00:00,2025-09-03 10:00:00+00:00,short,short_compression_breakdown,1.63683922,0.004965662306981766,7320,3.355,3.339,True,329.7965,4
TAO/USDT:USDT,2025-08-28 17:00:00+00:00,2025-09-03 16:00:00+00:00,short,short_pullback_restart,3.42239794,0.007787005840061081,8580,328.15,325.84,True,439.721,4
TAO/USDT:USDT,2025-09-04 16:00:00+00:00,2025-09-05 12:00:00+00:00,short,short_compression_breakdown,-14.078079,-0.030883179752939305,1200,313.24,322.66,True,456.07744,4
XRP/USDT:USDT,2025-09-04 20:00:00+00:00,2025-09-05 12:00:00+00:00,short,short_pullback_restart,-15.42025533,-0.028068089658071532,960,2.7831,2.8587,True,549.66225,4
ETH/USDT:USDT,2025-09-13 00:00:00+00:00,2025-09-13 16:00:00+00:00,long,long_1d_center_compression,-14.53802368,-0.021272756380578264,960,4710.82,4616.62,False,683.0689,4
SOL/USDT:USDT,2025-09-11 00:00:00+00:00,2025-09-14 02:00:00+00:00,long,long_1d_center_compression,68.54754788,0.099981979350186,4440,223.94,246.64,False,685.2564,4
SUI/USDT:USDT,2025-09-24 04:00:00+00:00,2025-09-24 14:00:00+00:00,short,short_pullback_restart,-15.44497266,-0.0469958304476894,600,3.275,3.4257,True,328.81,4
LINK/USDT:USDT,2025-09-24 04:00:00+00:00,2025-09-28 22:00:00+00:00,short,short_pullback_restart,-0.24415316,-0.0005995999913814419,6840,21.274,21.292,True,407.3971,4
TAO/USDT:USDT,2025-09-23 18:00:00+00:00,2025-09-28 23:00:00+00:00,short,short_pullback_restart,3.55779774,0.009022927645109211,7500,308.93,306.06,True,394.50361,4
SUI/USDT:USDT,2025-09-25 01:00:00+00:00,2025-10-01 09:00:00+00:00,short,short_pullback_restart,-5.75825352,-0.012051576801657339,9120,3.3406,3.3811,True,478.03986,4
BNB/USDT:USDT,2025-10-03 00:00:00+00:00,2025-10-06 06:00:00+00:00,long,long_1d_center_compression,69.85529213,0.1000030678788673,4680,1090.91,1201.83,False,698.1824,4
XRP/USDT:USDT,2025-10-09 17:00:00+00:00,2025-10-10 20:00:00+00:00,short,short_compression_breakdown,57.4232227,0.09999992458805808,1620,2.7768,2.4969,True,574.51992,4
PAXG/USDT:USDT,2025-09-23 00:00:00+00:00,2025-10-10 21:00:00+00:00,long,long_1d_center_compression,-16.41445938,-0.0233583574685125,25740,3756.0,3680.88,False,702.372,4
SOL/USDT:USDT,2025-10-19 09:00:00+00:00,2025-10-19 09:00:00+00:00,short,short_pullback_restart,-16.48493145,-0.02291505922452752,0,184.08,188.11,True,719.7528,4
XRP/USDT:USDT,2025-10-19 09:00:00+00:00,2025-10-19 09:00:00+00:00,short,short_pullback_restart,-15.21947992,-0.020795508419996504,0,2.3312,2.3773,True,732.22992,4
ETH/USDT:USDT,2025-10-21 05:00:00+00:00,2025-10-21 14:00:00+00:00,short,short_compression_breakdown,-15.90580939,-0.042621478147471435,540,3849.22,4009.27,True,373.37434,4
SOL/USDT:USDT,2025-10-20 17:00:00+00:00,2025-10-21 15:00:00+00:00,short,short_pullback_restart,-15.97746371,-0.04061314684649027,1320,187.43,194.83,True,393.603,4
NEAR/USDT:USDT,2025-11-02 15:00:00+00:00,2025-11-03 00:00:00+00:00,short,short_pullback_restart,-15.49307109,-0.039081609423338236,540,2.121,2.202,True,396.627,4
ADA/USDT:USDT,2025-11-02 15:00:00+00:00,2025-11-03 15:00:00+00:00,short,short_pullback_restart,46.17693903,0.10003342899911391,1440,0.5998,0.5392,True,461.846,4
ETH/USDT:USDT,2025-10-29 16:00:00+00:00,2025-11-04 05:00:00+00:00,short,short_compression_breakdown,66.33116432,0.10000072704212434,7980,3950.23,3554.12,True,663.63864,4
DOGE/USDT:USDT,2025-11-06 06:00:00+00:00,2025-11-07 15:00:00+00:00,short,short_pullback_restart,-16.50182494,-0.03447426731833364,1980,0.16373,0.16923,True,478.91025,4
SOL/USDT:USDT,2025-11-06 13:00:00+00:00,2025-11-07 19:00:00+00:00,short,short_pullback_restart,-16.39095836,-0.03801749436771918,1800,157.43,163.263,True,431.3582,4
ETH/USDT:USDT,2025-11-06 13:00:00+00:00,2025-11-07 20:00:00+00:00,short,short_pullback_restart,-16.36981727,-0.03519462563173569,1860,3347.88,3462.93,True,465.35532,4
BTC/USDT:USDT,2025-11-04 06:00:00+00:00,2025-11-09 16:00:00+00:00,short,short_pullback_restart,1.72675298,0.004146374497774663,7800,104164.3,103715.8,True,416.6572,4
ADA/USDT:USDT,2025-11-11 20:00:00+00:00,2025-11-14 12:00:00+00:00,short,short_compression_breakdown,37.3554112,0.09998514766490472,3840,0.5621,0.5055,True,373.7965,4
PAXG/USDT:USDT,2025-11-11 00:00:00+00:00,2025-11-14 13:00:00+00:00,long,long_1d_center_compression,-15.54459672,-0.021226721468081633,5100,4112.06,4029.82,False,731.94668,4
DOGE/USDT:USDT,2025-11-19 06:00:00+00:00,2025-11-21 07:00:00+00:00,short,short_pullback_restart,35.96408206,0.10002160736011062,2940,0.15641,0.14066,True,359.743,4
SUI/USDT:USDT,2025-11-19 06:00:00+00:00,2025-11-21 07:00:00+00:00,short,short_pullback_restart,31.83006937,0.10002090610866725,2940,1.6228,1.4599,True,318.39336,4
ETH/USDT:USDT,2025-11-20 16:00:00+00:00,2025-11-21 07:00:00+00:00,short,short_pullback_restart,40.16072312,0.09999836125158228,900,2954.52,2656.71,True,401.81472,4
XRP/USDT:USDT,2025-11-20 16:00:00+00:00,2025-11-21 07:00:00+00:00,short,short_pullback_restart,47.8366096,0.09999128349489488,900,2.0847,1.8744,True,478.64712,4
BNB/USDT:USDT,2025-11-25 15:00:00+00:00,2025-11-25 23:00:00+00:00,short,short_pullback_restart,-17.51533605,-0.03015297005961308,480,842.28,866.81,True,581.1732,4
NEAR/USDT:USDT,2025-11-28 02:00:00+00:00,2025-11-28 15:00:00+00:00,short,short_pullback_restart,-17.06615013,-0.04095474261898529,780,1.878,1.953,True,416.916,4
NEAR/USDT:USDT,2025-11-29 15:00:00+00:00,2025-12-01 03:00:00+00:00,short,short_compression_breakdown,66.62322088,0.10004915533874875,2160,1.861,1.673,True,666.238,4
TAO/USDT:USDT,2025-11-29 18:00:00+00:00,2025-12-01 11:00:00+00:00,short,short_compression_breakdown,63.86229693,0.1000005572552198,2460,293.63,263.93,True,638.93888,4
DOGE/USDT:USDT,2025-12-07 14:00:00+00:00,2025-12-07 17:00:00+00:00,short,short_pullback_restart,-17.74091503,-0.021439629745124818,180,0.13819,0.14101,True,827.89629,4
XRP/USDT:USDT,2025-12-05 10:00:00+00:00,2025-12-08 09:00:00+00:00,short,short_compression_breakdown,-18.66974227,-0.030014890899033645,4260,2.0566,2.1153,True,622.32716,4
SUI/USDT:USDT,2025-12-11 15:00:00+00:00,2025-12-11 18:00:00+00:00,short,short_compression_breakdown,-18.11165936,-0.028985674175380213,180,1.5259,1.5685,True,625.16123,4
NEAR/USDT:USDT,2025-12-14 18:00:00+00:00,2025-12-15 02:00:00+00:00,short,short_compression_breakdown,-16.29302131,-0.03199821744650592,480,1.592,1.641,True,509.44,4
ADA/USDT:USDT,2025-12-15 15:00:00+00:00,2025-12-18 17:00:00+00:00,short,short_pullback_restart,42.07857505,0.10001386157538016,4440,0.3923,0.3528,True,420.9379,4
NEAR/USDT:USDT,2025-12-15 15:00:00+00:00,2025-12-18 17:00:00+00:00,short,short_pullback_restart,-1.87803568,-0.007242203322375936,4440,1.582,1.592,True,259.448,4
XRP/USDT:USDT,2025-12-14 11:00:00+00:00,2025-12-18 19:00:00+00:00,short,short_pullback_restart,80.86152149,0.100010100250002,6240,2.0053,1.8008,True,808.93802,4
SUI/USDT:USDT,2025-12-21 02:00:00+00:00,2025-12-21 09:00:00+00:00,short,short_pullback_restart,-2.30625772,-0.01930748626804603,420,1.4416,1.4681,True,119.50864,4
SOL/USDT:USDT,2025-12-21 02:00:00+00:00,2025-12-22 00:00:00+00:00,short,short_pullback_restart,-12.44344193,-0.014726264840665464,1320,125.06,126.79,True,845.4056,4
TAO/USDT:USDT,2025-12-21 13:00:00+00:00,2025-12-22 12:00:00+00:00,short,short_compression_breakdown,-3.94129444,-0.033628938217980284,1380,220.41,227.58,True,117.25812,4
ADA/USDT:USDT,2025-12-21 02:00:00+00:00,2025-12-22 15:00:00+00:00,short,short_pullback_restart,-18.50561637,-0.028690925279586877,2220,0.3696,0.3798,True,645.3216,4
ADA/USDT:USDT,2025-12-23 14:00:00+00:00,2025-12-27 21:00:00+00:00,short,short_compression_breakdown,-0.9268435,-0.0017341790411067924,6180,0.3613,0.3617,True,534.724,4
XRP/USDT:USDT,2025-12-28 19:00:00+00:00,2025-12-29 01:00:00+00:00,short,short_pullback_restart,-11.75814974,-0.014136308440485244,360,1.8559,1.8803,True,832.18556,4
PAXG/USDT:USDT,2025-12-12 00:00:00+00:00,2025-12-29 09:00:00+00:00,long,long_1d_center_compression,34.60727316,0.04296294593356956,25020,4282.51,4473.2,False,805.11188,4
NEAR/USDT:USDT,2025-12-31 11:00:00+00:00,2026-01-01 11:00:00+00:00,short,short_compression_breakdown,-18.24362746,-0.022744864594290915,1440,1.5,1.533,True,802.5,4
ADA/USDT:USDT,2026-01-20 09:00:00+00:00,2026-01-21 22:00:00+00:00,short,short_pullback_restart,-18.12422448,-0.03500375189404414,2220,0.3605,0.3728,True,518.0385,4
PAXG/USDT:USDT,2026-01-07 00:00:00+00:00,2026-01-22 23:00:00+00:00,long,long_1d_center_compression,82.98301009,0.0999996085454986,22980,4507.71,4971.15,False,829.41864,4
ADA/USDT:USDT,2026-01-22 15:00:00+00:00,2026-01-23 17:00:00+00:00,short,short_pullback_restart,-8.20652855,-0.02933649566679982,1560,0.3579,0.368,True,279.8778,4
ZEC/USDT:USDT,2026-01-23 08:00:00+00:00,2026-01-23 17:00:00+00:00,short,short_pullback_restart,-18.96575788,-0.04261419823552188,540,358.23,372.97,True,445.27989,4
ETH/USDT:USDT,2026-01-25 04:00:00+00:00,2026-01-27 16:00:00+00:00,short,short_pullback_restart,-8.64099809,-0.010240577662257963,3600,2941.54,2969.6,True,844.22198,4
XRP/USDT:USDT,2026-01-22 14:00:00+00:00,2026-01-27 17:00:00+00:00,short,short_pullback_restart,6.15809897,0.00756289452296299,7380,1.9291,1.9129,True,814.65893,4
TAO/USDT:USDT,2026-01-25 05:00:00+00:00,2026-01-28 06:00:00+00:00,short,short_pullback_restart,-2.36407263,-0.007382766386501872,4380,235.57,237.12,True,320.3752,4
NEAR/USDT:USDT,2026-01-20 07:00:00+00:00,2026-01-29 14:00:00+00:00,short,short_pullback_restart,43.88414994,0.0997408076099058,13380,1.561,1.405,True,440.202,4
TAO/USDT:USDT,2026-01-29 02:00:00+00:00,2026-01-30 01:00:00+00:00,short,short_pullback_restart,48.66099236,0.09999540956246894,1380,233.85,210.24,True,486.8757,4
ADA/USDT:USDT,2026-01-29 03:00:00+00:00,2026-01-31 04:00:00+00:00,short,short_pullback_restart,53.21558581,0.09989936721788553,2940,0.3504,0.315,True,532.9584,4
XRP/USDT:USDT,2026-01-29 03:00:00+00:00,2026-01-31 08:00:00+00:00,short,short_pullback_restart,54.5127469,0.1000044591421755,3180,1.8735,1.683,True,545.37585,4
BTC/USDT:USDT,2026-01-29 15:00:00+00:00,2026-01-31 17:00:00+00:00,short,short_compression_breakdown,78.24199357,0.10000027354950419,3000,86978.8,78228.0,True,782.8092,4
LINK/USDT:USDT,2026-01-31 09:00:00+00:00,2026-01-31 17:00:00+00:00,short,short_pullback_restart,44.126328,0.09995938128881163,480,10.461,9.406,True,441.66342,4
BNB/USDT:USDT,2026-01-31 09:00:00+00:00,2026-01-31 18:00:00+00:00,short,short_pullback_restart,59.35306415,0.10000560047101141,540,836.33,751.94,True,593.7943,4
TAO/USDT:USDT,2026-02-03 15:00:00+00:00,2026-02-03 20:00:00+00:00,short,short_pullback_restart,-21.35847338,-0.043499449271566175,300,191.97,200.14,True,491.25123,4
SOL/USDT:USDT,2026-02-03 15:00:00+00:00,2026-02-04 17:00:00+00:00,short,short_pullback_restart,46.538012,0.10000200309087637,1560,100.78,90.5,True,465.6036,4
BNB/USDT:USDT,2026-02-03 18:00:00+00:00,2026-02-05 11:00:00+00:00,short,short_pullback_restart,45.80892295,0.10000420875675889,2460,751.31,675.5,True,458.2991,4
BTC/USDT:USDT,2026-02-03 17:00:00+00:00,2026-02-05 15:00:00+00:00,short,short_pullback_restart,53.49429112,0.1000005822898243,2760,76458.2,68756.7,True,535.2074,4
NEAR/USDT:USDT,2026-02-04 14:00:00+00:00,2026-02-05 15:00:00+00:00,short,short_pullback_restart,49.58583353,0.1002451819876715,1500,1.159,1.042,True,494.893,4
ADA/USDT:USDT,2026-02-10 07:00:00+00:00,2026-02-13 08:00:00+00:00,short,short_pullback_restart,-0.47448582,-0.000966357621558871,4380,0.262,0.2619,True,491.25,4
DOGE/USDT:USDT,2026-02-10 07:00:00+00:00,2026-02-13 09:00:00+00:00,short,short_pullback_restart,-3.76814434,-0.007109770292234062,4440,0.09329,0.09384,True,530.26036,4
SOL/USDT:USDT,2026-02-10 19:00:00+00:00,2026-02-13 18:00:00+00:00,short,short_compression_breakdown,-17.84299073,-0.03214459135438294,4260,82.89,85.42,True,555.363,4
BNB/USDT:USDT,2026-02-09 08:00:00+00:00,2026-02-14 09:00:00+00:00,short,short_pullback_restart,3.9106508,0.006318677262188901,7260,631.85,627.23,True,619.213,4
ETH/USDT:USDT,2026-02-17 15:00:00+00:00,2026-02-17 16:00:00+00:00,short,short_pullback_restart,-21.17762874,-0.03209269713490827,60,1947.55,2007.95,True,660.21945,4
LINK/USDT:USDT,2026-02-19 14:00:00+00:00,2026-02-20 15:00:00+00:00,short,short_compression_breakdown,-22.46024509,-0.04489717552123386,1500,8.395,8.763,True,500.5099,4
ADA/USDT:USDT,2026-02-22 13:00:00+00:00,2026-02-25 13:00:00+00:00,short,short_compression_breakdown,-21.33434793,-0.026494324969707637,4320,0.2731,0.28,True,805.645,4
XRP/USDT:USDT,2026-02-22 13:00:00+00:00,2026-02-25 14:00:00+00:00,short,short_pullback_restart,-4.95045185,-0.0048731711683761576,4380,1.4081,1.4126,True,1016.36658,4
TAO/USDT:USDT,2026-02-22 13:00:00+00:00,2026-02-25 14:00:00+00:00,short,short_compression_breakdown,-15.06137472,-0.02890646647170614,4380,175.05,179.76,True,521.2989,4
SUI/USDT:USDT,2026-02-22 13:00:00+00:00,2026-02-25 15:00:00+00:00,short,short_compression_breakdown,-8.35871996,-0.014913684292690351,4440,0.9261,0.9386,True,560.75355,4
ZEC/USDT:USDT,2026-03-06 13:00:00+00:00,2026-03-07 22:00:00+00:00,short,short_compression_breakdown,52.38712076,0.10000299822755769,1980,221.24,198.81,True,524.11756,4
SOL/USDT:USDT,2026-03-07 20:00:00+00:00,2026-03-09 13:00:00+00:00,short,short_compression_breakdown,-22.51784396,-0.03236723236750335,2460,82.47,85.0,True,696.0468,4
BNB/USDT:USDT,2026-03-22 00:00:00+00:00,2026-03-23 11:00:00+00:00,short,short_pullback_restart,-22.48258298,-0.027242796990634595,2100,630.29,646.74,True,825.6799,4
LINK/USDT:USDT,2026-03-22 00:00:00+00:00,2026-03-23 11:00:00+00:00,short,short_pullback_restart,-22.10194467,-0.0382638070909413,2100,8.819,9.149,True,577.90907,4
