pair,enter_tag,is_short,open_date,close_date,hours_to_5pct,bars_to_5pct,node_time,node_close_profit,overall_mfe,future_mfe_after_5pct,future_close_min_profit_after_5pct,future_adverse_after_5pct,adverse_before_5pct,final_profit,exit_reason,category,node_ret_1h,node_ret_3h,node_ret_6h,node_vol_1h,node_close_vs_ema20,node_close_vs_ema50,node_trend_up,node_trend_down,node_body_ratio,node_close_position
XRP/USDT:USDT,short_pullback_restart,True,2026-01-22 14:00:00+00:00,2026-01-26 15:15:00+00:00,76.25,915,2026-01-25T18:10:00+00:00,0.04426934840080874,0.06199782281893107,0.06199782281893107,-0.0057539785392151195,0.008449536053081737,0.018557876730081413,-0.006696190131327686,stale_loss_72h,giveback_below_0,0.0036472509526401797,-0.023463983050847514,-0.03044804375262944,0.0015687847531154488,-0.0028552586967480753,-0.01019410125980802,False,True,0.13000000000000778,0.8499999999999944
ETH/USDT:USDT,short_pullback_restart,True,2026-01-25 04:00:00+00:00,2026-01-27 16:05:00+00:00,16.416666666666668,197,2026-01-25T20:20:00+00:00,0.04972905348898868,0.05350598666004878,0.05350598666004878,-0.007978813818612106,0.010355120107154768,0.00224712225568924,-0.010240577655891972,stop_loss,giveback_below_0,-0.013377288963559941,-0.0302687588247742,-0.04518795579921775,0.003104672778516718,-0.01009615440329914,-0.020177187659776497,False,True,0.6176470588235222,0.3558823529411856
TAO/USDT:USDT,short_pullback_restart,True,2026-01-29 02:00:00+00:00,2026-01-30 01:40:00+00:00,13.0,156,2026-01-29T14:55:00+00:00,0.04939063502245022,0.10463972632029078,0.10463972632029078,0.040367757109258065,-0.03998289501817402,0.0032499465469318766,0.09999540955916014,roi,reach10plus,-0.024015454186240515,-0.016937160040684462,-0.027048319327730996,0.002544511898467594,-0.015155071191997105,-0.018706561726717363,False,True,0.6378378378378281,0.2702702702702711
ADA/USDT:USDT,short_pullback_restart,True,2026-01-29 03:00:00+00:00,2026-01-31 04:40:00+00:00,12.25,147,2026-01-29T15:10:00+00:00,0.053938356164383486,0.10331050228310505,0.10331050228310505,0.029109589041095854,-0.027682648401826448,0.0074200913242008885,0.0998993672307191,roi,reach10plus,-0.04218433978618896,-0.04218433978618896,-0.05095906097910097,0.0033002178419074247,-0.029048704579233364,-0.037085546422194415,False,True,0.6458333333333355,0.1875000000000036
BTC/USDT:USDT,short_compression_breakdown,True,2026-01-29 15:00:00+00:00,2026-01-31 17:10:00+00:00,10.666666666666666,128,2026-01-30T01:35:00+00:00,0.04745179285067169,0.10311363228740793,0.10311363228740793,0.028862205502950242,-0.027360690191173053,0.0004012472004671734,0.10000027354822609,roi,reach10plus,-0.017430945680391607,-0.017811840576617555,-0.0140400065213796,0.003060749561503443,-0.013981376815836666,-0.016503550017517465,False,True,0.584040404040406,0.40242424242424635
BNB/USDT:USDT,short_pullback_restart,True,2026-01-31 09:00:00+00:00,2026-01-31 18:40:00+00:00,7.833333333333333,94,2026-01-31T16:45:00+00:00,0.04801932251623173,0.1041694068131001,0.1041694068131001,0.04801932251623173,-0.042483230303827536,0.0061458993459519405,0.10000560047101141,roi,reach10plus,-0.016296827122664892,-0.042155411989749925,-0.051410665777057774,0.003467632697455022,-0.011219632105919697,-0.022222626769730414,False,True,0.4920454545454617,0.47386363636363416
LINK/USDT:USDT,short_pullback_restart,True,2026-01-31 09:00:00+00:00,2026-01-31 17:10:00+00:00,5.5,66,2026-01-31T14:25:00+00:00,0.0410094637223975,0.1055348437051908,0.1055348437051908,0.030685402925150533,-0.025427779370997036,0.010610840263837002,0.0999593812831524,roi,reach10plus,-0.03510628065788213,-0.04402515723270439,-0.0426567420555396,0.004664625651772304,-0.027730364269435204,-0.035085016972770666,False,True,0.3875000000000014,0.49062499999999964
SOL/USDT:USDT,short_pullback_restart,True,2026-02-03 15:00:00+00:00,2026-02-04 17:25:00+00:00,20.083333333333332,241,2026-02-04T11:00:00+00:00,0.04752927168088913,0.10269894820400867,0.10269894820400867,0.042171065687636435,-0.03740821591585628,0.019349077197856744,0.10000200309579592,roi,reach10plus,-0.011125991552487835,-0.011838583487749688,-0.019509703779366783,0.0030482967034856636,-0.009775910508635133,-0.012806394666165066,False,True,0.4875621890547271,0.492537313432832
BTC/USDT:USDT,short_pullback_restart,True,2026-02-03 17:00:00+00:00,2026-02-05 15:05:00+00:00,24.5,294,2026-02-04T17:25:00+00:00,0.052423415670261625,0.10423211637208298,0.10423211637208298,0.03157411500663096,-0.030305447944105293,0.00646497040212826,0.1000005822898243,roi,reach10plus,-0.022397817295664924,-0.03737816090732249,-0.044390658902203395,0.004503810708789287,-0.014240085921739976,-0.024029146960040326,False,True,0.6203177093547882,0.14316532653461628
NEAR/USDT:USDT,short_pullback_restart,True,2026-02-04 14:00:00+00:00,2026-02-05 15:30:00+00:00,21.0,252,2026-02-05T10:55:00+00:00,0.04486626402070754,0.1087144089732529,0.1087144089732529,0.02157031924072488,-0.01811906816220891,0.024158757549611755,0.10024518200009426,roi,reach10plus,-0.018617021276595702,-0.009838998211091354,-0.022084805653710182,0.002471364820717248,-0.011600046201215797,-0.01582036200927983,False,True,0.12499999999998612,0.75
BNB/USDT:USDT,short_pullback_restart,True,2026-02-09 08:00:00+00:00,2026-02-14 08:35:00+00:00,46.25,555,2026-02-11T06:10:00+00:00,0.05224341220226318,0.07093455725251253,0.07093455725251253,0.00797657671915815,-0.007454300862546548,0.01943499248239293,0.009534679502448068,stale_flat_120h,giveback_to_0_2,-0.021295373200189593,-0.03083073038890405,-0.03313097390855069,0.0031073156353549824,-0.016409137370036464,-0.023249482283314693,False,True,0.4646017699115113,0.23672566371682618
DOGE/USDT:USDT,short_pullback_restart,True,2026-02-10 07:00:00+00:00,2026-02-13 07:15:00+00:00,32.083333333333336,385,2026-02-11T15:00:00+00:00,0.04662879193911451,0.05852717333047479,0.05852717333047479,-0.012112766641655118,0.013399078143423745,0.009325758387822873,-0.0018155515148302768,stale_loss_72h,giveback_below_0,-0.02145450544614358,-0.010348280850116853,-0.014296797074143885,0.00511885709066688,-0.011602475266182743,-0.012727720178355106,False,True,0.05952380952380343,0.3809523809523849
ADA/USDT:USDT,short_compression_breakdown,True,2026-02-22 13:00:00+00:00,2026-02-25 13:05:00+00:00,12.333333333333334,148,2026-02-23T01:15:00+00:00,0.05309410472354453,0.07213474917612595,0.07213474917612595,-0.01647748077627244,0.018674478213108726,0.002196997436836285,-0.016231412483729186,stale_loss_72h,giveback_below_0,-0.04540420819490576,-0.043992606284658065,-0.04151223128243142,0.00566174525114603,-0.032718289660556676,-0.03893056247326743,False,True,0.8285714285714317,0.14285714285714285
TAO/USDT:USDT,short_compression_breakdown,True,2026-02-22 13:00:00+00:00,2026-02-25 13:05:00+00:00,12.166666666666666,146,2026-02-23T01:05:00+00:00,0.04644387317909182,0.06878034847186529,0.06878034847186529,-0.023878891745215527,0.026335332762067894,0.01599542987717785,-0.023188097422264634,stale_loss_72h,giveback_below_0,-0.035813308687615675,-0.03302050747306229,-0.037592250922509285,0.00489921352797937,-0.027336641440741327,-0.03237183954531331,False,True,0.6955380577427884,0.28608923884513976
XRP/USDT:USDT,short_pullback_restart,True,2026-02-22 13:00:00+00:00,2026-02-25 13:30:00+00:00,12.333333333333334,148,2026-02-23T01:15:00+00:00,0.05305020950216603,0.06860308216745956,0.06860308216745956,-0.006604644556494629,0.011788935444925909,0.0013493359846601897,-0.00032349202316249594,stale_loss_72h,giveback_below_0,-0.03871386345613159,-0.041822362747916064,-0.03683906385437741,0.004064911876956693,-0.02702080276300134,-0.034321820011361526,False,True,0.8888888888889002,0.07843137254901164
ZEC/USDT:USDT,short_compression_breakdown,True,2026-03-06 13:00:00+00:00,2026-03-07 22:20:00+00:00,3.75,45,2026-03-06T16:40:00+00:00,0.049222563731694154,0.12484180075935637,0.12484180075935637,0.04086060386910152,-0.03878141384921358,0.002576387633339329,0.10000299823711839,roi,reach10plus,-0.010769375470278342,-0.03883938770847617,-0.04952329311825043,0.003982185155057406,-0.010609220598395863,-0.02166424956168911,False,True,0.8666666666666625,0.11666666666667035
XRP/USDT:USDT,short_pullback_restart,True,2026-03-26 06:00:00+00:00,2026-04-06 02:15:00+00:00,36.416666666666664,437,2026-03-27T18:20:00+00:00,0.05064841498559064,0.07997118155619597,0.07997118155619597,0.014913544668587854,-0.014481268011527383,0.003025936599423778,0.029402497175385428,stale_low_profit_240h,giveback_to_2_5,-0.009992486851990834,-0.014951035359198506,-0.00917362207684791,0.002184615860937105,-0.0064500215629876845,-0.009499358612274578,False,True,0.9315068493150748,0.013698630136985052
ADA/USDT:USDT,short_compression_breakdown,True,2026-03-27 09:00:00+00:00,2026-04-01 06:10:00+00:00,58.666666666666664,704,2026-03-29T19:35:00+00:00,0.04880952380952383,0.0777777777777778,0.0777777777777778,-0.004365079365079325,0.010714285714285636,0.0031746031746032657,-0.002092731726936889,stale_loss_72h,giveback_below_0,-0.007042253521126751,-0.0053941908713692754,-0.006630750103605476,0.0009622333880017577,-0.004067857969544675,-0.005201858174718854,False,True,0.5454545454545661,0.36363636363635216
BNB/USDT:USDT,short_pullback_restart,True,2026-04-01 14:00:00+00:00,2026-04-06 14:05:00+00:00,21.166666666666668,254,2026-04-02T11:05:00+00:00,0.050870191049463526,0.06649110180580996,0.06649110180580996,0.003925673907354058,-0.000915990578382719,0.014099712117246801,0.008900308660365905,stale_flat_120h,giveback_to_0_2,-0.007508765928333161,-0.017391157096167786,-0.015122969601303438,0.0010808871851854104,-0.005934368687028235,-0.010865580095256067,False,True,0.8689655172414139,0.1241379310344541
