strategy_label,rule,terms,selected,coverage,hit_rate_reach10,lift_vs_base,selected_avg_final_profit,base_avg_final_profit,proxy_full_profit_from_reach5
Baseline,adverse_before_5pct <= 0.012 AND hours_to_5pct <= 16,2,13,0.3170731707317073,0.38461538461538464,-0.07879924953095685,0.03830841568227923,0.055243053880348544,0.04629291228950318
Baseline,adverse_before_5pct <= 0.014 AND hours_to_5pct <= 16,2,13,0.3170731707317073,0.38461538461538464,-0.07879924953095685,0.03830841568227923,0.055243053880348544,0.04629291228950318
Baseline,adverse_before_5pct <= 0.016 AND hours_to_5pct <= 16,2,13,0.3170731707317073,0.38461538461538464,-0.07879924953095685,0.03830841568227923,0.055243053880348544,0.04629291228950318
Baseline,hours_to_5pct <= 16 AND btc_1d_close_vs_ema50 <= 0.0,2,11,0.2682926829268293,0.2727272727272727,-0.19068736141906878,0.03615985209728809,0.055243053880348544,0.04628678958707729
Baseline,hours_to_5pct <= 16 AND btc_1d_close_vs_ema50 <= -0.02,2,9,0.21951219512195122,0.2222222222222222,-0.24119241192411928,0.033077314308588096,0.055243053880348544,0.04628526411651934
Guard,pair_4h_ema50_slope_3 <= -0.005 AND pair_1h_ret_6h <= -0.02,2,27,0.675,0.5555555555555556,0.0805555555555556,0.06513773085065339,0.05662332869330988,0.06021796832419104
Guard,pair_1h_ret_6h <= -0.02 AND pair_1h_range_position_24h <= 0.4,2,27,0.675,0.5555555555555556,0.0805555555555556,0.06511507617448077,0.05662332869330988,0.06020267641777451
Guard,pair_4h_ema50_slope_3 <= -0.005 AND pair_1h_range_position_24h <= 0.3,2,28,0.7,0.5,0.025000000000000022,0.0629716853201344,0.05662332869330988,0.059080179724094094
Guard,pair_1h_ret_6h <= -0.02,1,30,0.75,0.5333333333333333,0.05833333333333335,0.06197307806315876,0.05662332869330988,0.05897980854736906
Guard,pair_4h_ema50_slope_3 <= -0.0025 AND pair_1h_ret_6h <= -0.02,2,30,0.75,0.5333333333333333,0.05833333333333335,0.06197307806315876,0.05662332869330988,0.05897980854736906
Guard,pair_4h_close_vs_ema50 <= -0.03 AND pair_1h_ret_6h <= -0.02,2,30,0.75,0.5333333333333333,0.05833333333333335,0.06197307806315876,0.05662332869330988,0.05897980854736906
Guard,pair_4h_close_vs_ema50 <= -0.02 AND pair_1h_ret_6h <= -0.02,2,30,0.75,0.5333333333333333,0.05833333333333335,0.06197307806315876,0.05662332869330988,0.05897980854736906
Guard,pair_4h_close_vs_ema50 <= -0.01 AND pair_1h_ret_6h <= -0.02,2,30,0.75,0.5333333333333333,0.05833333333333335,0.06197307806315876,0.05662332869330988,0.05897980854736906
Guard,pair_4h_close_vs_ema50 <= 0.0 AND pair_1h_ret_6h <= -0.02,2,30,0.75,0.5333333333333333,0.05833333333333335,0.06197307806315876,0.05662332869330988,0.05897980854736906
Guard,pair_1h_ret_6h <= -0.02 AND btc_1d_close_vs_ema50 <= 0.0,2,26,0.65,0.5384615384615384,0.06346153846153846,0.06378544814337996,0.05662332869330988,0.058960541293196965
Guard,pair_1h_ret_6h <= -0.01 AND pair_1h_range_position_24h <= 0.3,2,29,0.725,0.4827586206896552,0.007758620689655216,0.06085379582806642,0.05662332869330988,0.05786900197534815
Guard,pair_4h_ema50_slope_3 <= -0.005 AND pair_1h_ret_6h <= -0.015,2,30,0.75,0.5,0.025000000000000022,0.06047933063752011,0.05662332869330988,0.057859497978140086
Guard,pair_1h_ret_6h <= -0.015 AND pair_1h_range_position_24h <= 0.4,2,30,0.75,0.5,0.025000000000000022,0.06045894142896475,0.05662332869330988,0.05784420607172356
Guard,pair_1h_ret_6h <= -0.02 AND pair_1h_range_position_24h <= 0.5,2,29,0.725,0.5172413793103449,0.042241379310344884,0.06065771414027162,0.05662332869330988,0.05772684275169693
Guard,pair_1h_ret_6h <= -0.02 AND btc_1d_close_vs_ema50 <= -0.01,2,25,0.625,0.52,0.04500000000000004,0.0623382169652498,0.05662332869330988,0.05771138560328113
Guard,pair_1h_ret_6h <= -0.02 AND pair_1h_range_position_24h <= 0.3,2,23,0.575,0.5217391304347826,0.046739130434782616,0.06339368857415313,0.05662332869330988,0.05770137093013805
Guard,adverse_before_5pct <= 0.016 AND pair_1h_range_position_24h <= 0.3,2,26,0.65,0.5769230769230769,0.1019230769230769,0.06181298712442048,0.05662332869330988,0.05767844163087331
Guard,adverse_before_5pct <= 0.016 AND pair_1h_ret_6h <= -0.02,2,25,0.625,0.6,0.125,0.06226158180770882,0.05662332869330988,0.057663488629818
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_1h_range_position_24h <= 0.4,2,16,0.4,0.5625,0.08750000000000002,0.0688601866327529,0.05662332869330988,0.057544074653101164
Guard,pair_1h_ret_6h <= -0.02 AND btc_4h_trend_down == 1,2,24,0.6,0.5416666666666666,0.06666666666666665,0.06255096729029132,0.05662332869330988,0.0575305803741748
Guard,hours_to_5pct <= 32 AND pair_4h_ema50_slope_3 <= -0.005,2,25,0.625,0.56,0.08500000000000008,0.06193521472367345,0.05662332869330988,0.0574595092022959
Guard,hours_to_5pct <= 28 AND pair_1h_range_position_24h <= 0.3,2,17,0.425,0.5882352941176471,0.1132352941176471,0.0674949937328459,0.05662332869330988,0.05743537233645951
Guard,hours_to_5pct <= 28 AND pair_4h_ema50_slope_3 <= -0.005,2,23,0.575,0.5652173913043478,0.0902173913043478,0.06291976344549431,0.05662332869330988,0.05742886398115923
Guard,hours_to_5pct <= 28 AND pair_1h_range_position_24h <= 0.4,2,23,0.575,0.5652173913043478,0.0902173913043478,0.06289316882563947,0.05662332869330988,0.0574135720747427
Guard,pair_4h_close_vs_ema50 <= -0.03 AND pair_1h_range_position_24h <= 0.3,2,30,0.75,0.4666666666666667,-0.008333333333333304,0.05882402823865752,0.05662332869330988,0.05661802117899314
Guard,pair_1h_ret_6h <= -0.005 AND pair_1h_range_position_24h <= 0.3,2,30,0.75,0.4666666666666667,-0.008333333333333304,0.05882402823865752,0.05662332869330988,0.05661802117899314
Guard,pair_1h_ret_6h <= -0.015 AND btc_1d_close_vs_ema50 <= 0.0,2,29,0.725,0.4827586206896552,0.007758620689655216,0.05910630475468414,0.05662332869330988,0.056602070947146
Guard,pair_1h_ret_6h <= -0.015 AND pair_1h_range_position_24h <= 0.3,2,25,0.625,0.48,0.0050000000000000044,0.0605367389562903,0.05662332869330988,0.05658546184768143
Guard,pair_4h_ema50_slope_3 <= -0.005 AND btc_1d_close_vs_ema50 <= -0.01,2,30,0.75,0.4666666666666667,-0.008333333333333304,0.05874720428891454,0.05662332869330988,0.05656040321668591
Guard,pair_1h_ret_6h <= -0.01 AND pair_1h_range_position_24h <= 0.2,2,23,0.575,0.4782608695652174,0.003260869565217428,0.06138916605511683,0.05662332869330988,0.05654877048169218
Guard,pair_1h_range_position_24h <= 0.2,1,25,0.625,0.48,0.0050000000000000044,0.06047642453084186,0.05662332869330988,0.05654776533177617
Guard,pair_4h_ema50_slope_3 <= -0.0025 AND pair_1h_range_position_24h <= 0.2,2,25,0.625,0.48,0.0050000000000000044,0.06047642453084186,0.05662332869330988,0.05654776533177617
Guard,pair_4h_close_vs_ema50 <= -0.02 AND pair_1h_range_position_24h <= 0.2,2,25,0.625,0.48,0.0050000000000000044,0.06047642453084186,0.05662332869330988,0.05654776533177617
Guard,pair_4h_close_vs_ema50 <= -0.01 AND pair_1h_range_position_24h <= 0.2,2,25,0.625,0.48,0.0050000000000000044,0.06047642453084186,0.05662332869330988,0.05654776533177617
Guard,pair_4h_close_vs_ema50 <= 0.0 AND pair_1h_range_position_24h <= 0.2,2,25,0.625,0.48,0.0050000000000000044,0.06047642453084186,0.05662332869330988,0.05654776533177617
Guard,pair_4h_ema50_slope_3 <= -0.005 AND pair_1h_range_position_24h <= 0.2,2,23,0.575,0.4782608695652174,0.003260869565217428,0.06137849546670802,0.05662332869330988,0.05654263489335711
Guard,pair_1h_ret_6h <= -0.02 AND pair_1h_range_position_24h <= 0.2,2,20,0.5,0.5,0.025000000000000022,0.06307677023521586,0.05662332869330988,0.056538385117607934
Guard,adverse_before_5pct <= 0.016 AND pair_1h_range_position_24h <= 0.2,2,21,0.525,0.5714285714285714,0.09642857142857142,0.06234520798073675,0.05662332869330988,0.0564812341898868
Guard,pair_1h_ret_6h <= -0.02 AND btc_1d_close_vs_ema50 <= -0.02,2,24,0.6,0.5,0.025000000000000022,0.06076770588273822,0.05662332869330988,0.05646062352964294
Guard,pair_1h_ret_6h <= -0.02 AND btc_1d_close_vs_ema50 <= -0.03,2,21,0.525,0.5238095238095238,0.04880952380952386,0.06228106842769715,0.05662332869330988,0.05644756092454101
Guard,pair_1h_range_position_24h <= 0.3 AND btc_4h_trend_down == 1,2,25,0.625,0.48,0.0050000000000000044,0.060274814082353606,0.05662332869330988,0.056421758801471
Guard,adverse_before_5pct <= 0.016 AND pair_4h_ema50_slope_3 <= -0.005,2,29,0.725,0.5517241379310345,0.0767241379310345,0.058813078883521816,0.05662332869330988,0.05638948219055332
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_1h_range_position_24h <= 0.2,2,12,0.3,0.5833333333333334,0.10833333333333339,0.07087056646840238,0.05662332869330988,0.05626116994052072
Guard,hours_to_5pct <= 32 AND pair_1h_range_position_24h <= 0.3,2,20,0.5,0.55,0.07500000000000007,0.062497408441030376,0.05662332869330988,0.056248704220515186
Guard,hours_to_5pct <= 32 AND pair_1h_ret_6h <= -0.02,2,23,0.575,0.5652173913043478,0.0902173913043478,0.06085843775665998,0.05662332869330988,0.05624360171007949
Guard,adverse_before_5pct <= 0.014 AND pair_1h_range_position_24h <= 0.3,2,23,0.575,0.6086956521739131,0.1336956521739131,0.06084432740362038,0.05662332869330988,0.05623548825708171
Guard,hours_to_5pct <= 32 AND pair_1h_range_position_24h <= 0.4,2,26,0.65,0.5384615384615384,0.06346153846153846,0.05957985224430519,0.05662332869330988,0.05622690395879838
Guard,adverse_before_5pct <= 0.014 AND pair_1h_ret_6h <= -0.02,2,23,0.575,0.6086956521739131,0.1336956521739131,0.060819786195905,0.05662332869330988,0.056221377062645385
Guard,hours_to_5pct <= 28 AND pair_1h_ret_6h <= -0.02,2,21,0.525,0.5714285714285714,0.09642857142857142,0.06183420283608155,0.05662332869330988,0.05621295648894281
Guard,hours_to_5pct <= 24 AND pair_4h_ema50_slope_3 <= -0.005,2,20,0.5,0.55,0.07500000000000007,0.06242175110914294,0.05662332869330988,0.05621087555457147
Guard,adverse_before_5pct <= 0.01 AND pair_1h_ret_6h <= -0.02,2,19,0.475,0.631578947368421,0.15657894736842104,0.06306934484903899,0.05662332869330988,0.05620793880329352
Guard,hours_to_5pct <= 24 AND pair_1h_range_position_24h <= 0.4,2,20,0.5,0.55,0.07500000000000007,0.06239116729630989,0.05662332869330988,0.05619558364815495
Guard,hours_to_5pct <= 28,1,26,0.65,0.5384615384615384,0.06346153846153846,0.059524160314365,0.05662332869330988,0.05619070420433725
Guard,hours_to_5pct <= 28 AND pair_4h_ema50_slope_3 <= -0.0025,2,26,0.65,0.5384615384615384,0.06346153846153846,0.059524160314365,0.05662332869330988,0.05619070420433725
Guard,hours_to_5pct <= 28 AND pair_4h_close_vs_ema50 <= -0.03,2,26,0.65,0.5384615384615384,0.06346153846153846,0.059524160314365,0.05662332869330988,0.05619070420433725
Guard,hours_to_5pct <= 28 AND pair_4h_close_vs_ema50 <= -0.02,2,26,0.65,0.5384615384615384,0.06346153846153846,0.059524160314365,0.05662332869330988,0.05619070420433725
Guard,hours_to_5pct <= 28 AND pair_4h_close_vs_ema50 <= -0.01,2,26,0.65,0.5384615384615384,0.06346153846153846,0.059524160314365,0.05662332869330988,0.05619070420433725
Guard,hours_to_5pct <= 28 AND pair_4h_close_vs_ema50 <= 0.0,2,26,0.65,0.5384615384615384,0.06346153846153846,0.059524160314365,0.05662332869330988,0.05619070420433725
Guard,hours_to_5pct <= 28 AND pair_1h_ret_6h <= -0.01,2,26,0.65,0.5384615384615384,0.06346153846153846,0.059524160314365,0.05662332869330988,0.05619070420433725
Guard,hours_to_5pct <= 28 AND pair_1h_ret_6h <= -0.005,2,26,0.65,0.5384615384615384,0.06346153846153846,0.059524160314365,0.05662332869330988,0.05619070420433725
Guard,hours_to_5pct <= 24 AND pair_1h_range_position_24h <= 0.3,2,16,0.4,0.5625,0.08750000000000002,0.0654665704994363,0.05662332869330988,0.056186628199774526
Guard,hours_to_5pct <= 28 AND btc_1d_close_vs_ema50 <= -0.01,2,22,0.55,0.5454545454545454,0.07045454545454544,0.06122079445484574,0.05662332869330988,0.05617143695016515
Guard,hours_to_5pct <= 28 AND btc_1d_close_vs_ema50 <= 0.0,2,22,0.55,0.5454545454545454,0.07045454545454544,0.06122079445484574,0.05662332869330988,0.05617143695016515
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_1h_range_position_24h <= 0.4,2,10,0.25,0.7,0.22499999999999998,0.07464038685334674,0.05662332869330988,0.05616009671333668
Guard,adverse_before_5pct <= 0.01 AND hours_to_5pct <= 28,2,19,0.475,0.631578947368421,0.15657894736842104,0.06296335525349551,0.05662332869330988,0.05615759374541037
Guard,pair_1h_range_position_24h <= 0.3 AND btc_1d_close_vs_ema50 <= 0.0,2,27,0.675,0.4444444444444444,-0.030555555555555558,0.05795536217882645,0.05662332869330988,0.05536986947070786
Guard,pair_1h_ret_6h <= -0.015 AND btc_1d_close_vs_ema50 <= -0.01,2,28,0.7,0.4642857142857143,-0.010714285714285676,0.0576470217960431,0.05662332869330988,0.05535291525723017
Guard,pair_4h_ema50_slope_3 <= -0.005 AND btc_1d_close_vs_ema50 <= -0.02,2,28,0.7,0.4642857142857143,-0.010714285714285676,0.05758399905204108,0.05662332869330988,0.05530879933642876
Guard,pair_1h_ret_6h <= -0.015 AND pair_1h_range_position_24h <= 0.2,2,21,0.525,0.47619047619047616,0.0011904761904761862,0.06009419425234638,0.05662332869330988,0.05529945198248185
Guard,pair_4h_close_vs_ema50 <= -0.03 AND pair_1h_range_position_24h <= 0.2,2,24,0.6,0.4583333333333333,-0.016666666666666663,0.058829649475561914,0.05662332869330988,0.05529778968533715
Guard,pair_1h_ret_6h <= -0.005 AND pair_1h_range_position_24h <= 0.2,2,24,0.6,0.4583333333333333,-0.016666666666666663,0.058829649475561914,0.05662332869330988,0.05529778968533715
Guard,adverse_before_5pct <= 0.016 AND pair_1h_ret_6h <= -0.015,2,27,0.675,0.5555555555555556,0.0805555555555556,0.057677028490514946,0.05662332869330988,0.055181994231097584
Guard,pair_1h_ret_6h <= -0.015 AND btc_4h_trend_down == 1,2,27,0.675,0.48148148148148145,0.006481481481481477,0.057662385226850126,0.05662332869330988,0.05517211002812383
Guard,pair_1h_range_position_24h <= 0.2 AND btc_4h_trend_down == 1,2,19,0.475,0.47368421052631576,-0.0013157894736842146,0.06074005749013689,0.05662332869330988,0.05510152730781502
Guard,pair_4h_ema50_slope_3 <= -0.0075,1,18,0.45,0.5,0.025000000000000022,0.061262757748941264,0.05662332869330988,0.055068240987023565
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_4h_close_vs_ema50 <= -0.03,2,18,0.45,0.5,0.025000000000000022,0.061262757748941264,0.05662332869330988,0.055068240987023565
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_4h_close_vs_ema50 <= -0.02,2,18,0.45,0.5,0.025000000000000022,0.061262757748941264,0.05662332869330988,0.055068240987023565
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_4h_close_vs_ema50 <= -0.01,2,18,0.45,0.5,0.025000000000000022,0.061262757748941264,0.05662332869330988,0.055068240987023565
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_4h_close_vs_ema50 <= 0.0,2,18,0.45,0.5,0.025000000000000022,0.061262757748941264,0.05662332869330988,0.055068240987023565
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_1h_ret_6h <= -0.01,2,18,0.45,0.5,0.025000000000000022,0.061262757748941264,0.05662332869330988,0.055068240987023565
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_1h_ret_6h <= -0.005,2,18,0.45,0.5,0.025000000000000022,0.061262757748941264,0.05662332869330988,0.055068240987023565
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_1h_range_position_24h <= 0.5,2,18,0.45,0.5,0.025000000000000022,0.061262757748941264,0.05662332869330988,0.055068240987023565
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_1h_ret_6h <= -0.015,2,17,0.425,0.5294117647058824,0.05441176470588238,0.0619232921891873,0.05662332869330988,0.05506739918040461
Guard,hours_to_5pct <= 32 AND pair_1h_range_position_24h <= 0.2,2,15,0.375,0.5333333333333333,0.05833333333333335,0.06347065807874312,0.05662332869330988,0.055051496779528676
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND btc_1d_close_vs_ema50 <= -0.01,2,14,0.35,0.5,0.025000000000000022,0.06442563923671847,0.05662332869330988,0.05504897373285147
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND btc_1d_close_vs_ema50 <= 0.0,2,14,0.35,0.5,0.025000000000000022,0.06442563923671847,0.05662332869330988,0.05504897373285147
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND btc_1d_close_vs_ema50 <= -0.02,2,13,0.325,0.5384615384615384,0.06346153846153846,0.06553271361917692,0.05662332869330988,0.0550481319262325
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_1h_range_position_24h <= 0.3,2,14,0.35,0.5,0.025000000000000022,0.06441839200203829,0.05662332869330988,0.05504643720071341
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND btc_1d_close_vs_ema50 <= -0.03,2,12,0.3,0.5833333333333334,0.10833333333333339,0.0668106330292759,0.05662332869330988,0.05504318990878278
Guard,adverse_before_5pct <= 0.014 AND pair_1h_range_position_24h <= 0.2,2,18,0.45,0.6111111111111112,0.13611111111111118,0.06119617959132267,0.05662332869330988,0.05503828081609521
Guard,hours_to_5pct <= 28 AND pair_1h_range_position_24h <= 0.2,2,13,0.325,0.5384615384615384,0.06346153846153846,0.0654487740258215,0.05662332869330988,0.055020851558391995
Guard,hours_to_5pct <= 32,1,29,0.725,0.5172413793103449,0.042241379310344884,0.05690211874261095,0.05662332869330988,0.05500403608839295
Guard,hours_to_5pct <= 32 AND pair_4h_ema50_slope_3 <= -0.0025,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05690211874261095,0.05662332869330988,0.05500403608839295
Guard,hours_to_5pct <= 32 AND pair_4h_close_vs_ema50 <= -0.03,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05690211874261095,0.05662332869330988,0.05500403608839295
Guard,hours_to_5pct <= 32 AND pair_4h_close_vs_ema50 <= -0.02,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05690211874261095,0.05662332869330988,0.05500403608839295
Guard,hours_to_5pct <= 32 AND pair_4h_close_vs_ema50 <= -0.01,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05690211874261095,0.05662332869330988,0.05500403608839295
Guard,hours_to_5pct <= 32 AND pair_4h_close_vs_ema50 <= 0.0,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05690211874261095,0.05662332869330988,0.05500403608839295
Guard,hours_to_5pct <= 32 AND pair_1h_ret_6h <= -0.01,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05690211874261095,0.05662332869330988,0.05500403608839295
Guard,hours_to_5pct <= 32 AND pair_1h_ret_6h <= -0.005,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05690211874261095,0.05662332869330988,0.05500403608839295
Guard,hours_to_5pct <= 32 AND pair_1h_ret_6h <= -0.015,2,24,0.6,0.5416666666666666,0.06666666666666665,0.05833506741080858,0.05662332869330988,0.05500104044648515
Guard,adverse_before_5pct <= 0.012 AND pair_1h_range_position_24h <= 0.3,2,22,0.55,0.5909090909090909,0.11590909090909096,0.05907552434614833,0.05662332869330988,0.05499153839038158
Guard,hours_to_5pct <= 32 AND btc_1d_close_vs_ema50 <= 0.0,2,25,0.625,0.52,0.04500000000000004,0.057975630134753334,0.05662332869330988,0.054984768834220835
Guard,adverse_before_5pct <= 0.012 AND pair_1h_ret_6h <= -0.02,2,22,0.55,0.5909090909090909,0.11590909090909096,0.05904986762899134,0.05662332869330988,0.05497742719594524
Guard,hours_to_5pct <= 28 AND pair_1h_ret_6h <= -0.015,2,22,0.55,0.5454545454545454,0.07045454545454544,0.05903708222790631,0.05662332869330988,0.05497039522534847
Guard,adverse_before_5pct <= 0.014 AND pair_1h_range_position_24h <= 0.4,2,28,0.7,0.5714285714285714,0.09642857142857142,0.05709128459957601,0.05662332869330988,0.05496389921970322
Guard,adverse_before_5pct <= 0.014 AND pair_4h_ema50_slope_3 <= -0.005,2,26,0.65,0.5769230769230769,0.1019230769230769,0.05761004433347959,0.05662332869330988,0.05494652881676173
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND pair_1h_ret_6h <= -0.02,2,16,0.4,0.5625,0.08750000000000002,0.06236093781933785,0.05662332869330988,0.054944375127735146
Guard,hours_to_5pct <= 28 AND pair_1h_range_position_24h <= 0.5,2,25,0.625,0.52,0.04500000000000004,0.057900381453864176,0.05662332869330988,0.054937738408665115
Guard,adverse_before_5pct <= 0.01 AND hours_to_5pct <= 24,2,16,0.4,0.625,0.15000000000000002,0.06234107074703042,0.05662332869330988,0.05493642829881218
Guard,hours_to_5pct <= 28 AND btc_4h_trend_down == 1,2,21,0.525,0.5238095238095238,0.04880952380952386,0.059398917920761476,0.05662332869330988,0.05493443190839977
Guard,adverse_before_5pct <= 0.01 AND pair_4h_ema50_slope_3 <= -0.005,2,22,0.55,0.5909090909090909,0.11590909090909096,0.05896925555892704,0.05662332869330988,0.05493309055740987
Guard,adverse_before_5pct <= 0.016 AND hours_to_5pct <= 28,2,23,0.575,0.5652173913043478,0.0902173913043478,0.05857030251248879,0.05662332869330988,0.05492792394468106
Guard,adverse_before_5pct <= 0.012 AND hours_to_5pct <= 28,2,22,0.55,0.5909090909090909,0.11590909090909096,0.058958331160112884,0.05662332869330988,0.05492708213806209
Guard,adverse_before_5pct <= 0.014 AND hours_to_5pct <= 28,2,22,0.55,0.5909090909090909,0.11590909090909096,0.058958331160112884,0.05662332869330988,0.05492708213806209
Guard,hours_to_5pct <= 28 AND btc_1d_close_vs_ema50 <= -0.02,2,20,0.5,0.55,0.07500000000000007,0.059839666139815985,0.05662332869330988,0.054919833069908
Guard,pair_4h_ema50_slope_3 <= -0.01,1,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_4h_close_vs_ema50 <= -0.03,2,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_4h_close_vs_ema50 <= -0.02,2,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_4h_close_vs_ema50 <= -0.01,2,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_4h_close_vs_ema50 <= 0.0,2,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_1h_ret_6h <= -0.02,2,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_1h_ret_6h <= -0.015,2,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_1h_ret_6h <= -0.01,2,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_1h_ret_6h <= -0.005,2,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND pair_1h_range_position_24h <= 0.5,2,11,0.275,0.6363636363636364,0.16136363636363638,0.06786599091408102,0.05662332869330988,0.054913147501372286
Guard,pair_4h_ema50_slope_3 <= -0.01 AND btc_4h_trend_down == 1,2,9,0.225,0.6666666666666666,0.19166666666666665,0.07182363489696136,0.05662332869330988,0.054910317851816305
Guard,pair_4h_ema50_slope_3 <= -0.01 AND btc_1d_close_vs_ema50 <= -0.02,2,9,0.225,0.6666666666666666,0.19166666666666665,0.07182363489696136,0.05662332869330988,0.054910317851816305
Guard,pair_4h_ema50_slope_3 <= -0.01 AND btc_1d_close_vs_ema50 <= -0.01,2,9,0.225,0.6666666666666666,0.19166666666666665,0.07182363489696136,0.05662332869330988,0.054910317851816305
Guard,pair_4h_ema50_slope_3 <= -0.01 AND btc_1d_close_vs_ema50 <= 0.0,2,9,0.225,0.6666666666666666,0.19166666666666665,0.07182363489696136,0.05662332869330988,0.054910317851816305
Guard,pair_4h_ema50_slope_3 <= -0.01 AND btc_1d_close_vs_ema50 <= -0.03,2,8,0.2,0.75,0.275,0.07452687917183286,0.05662332869330988,0.054905375834366575
Guard,pair_1h_range_position_24h <= 0.3 AND btc_1d_close_vs_ema50 <= -0.01,2,26,0.65,0.4230769230769231,-0.051923076923076905,0.05633955966275694,0.05662332869330988,0.05412071378079201
Guard,pair_1h_ret_6h <= -0.015 AND btc_1d_close_vs_ema50 <= -0.02,2,27,0.675,0.4444444444444444,-0.030555555555555558,0.05607726397569182,0.05662332869330988,0.05410215318359198
Guard,pair_1h_ret_6h <= -0.015 AND btc_1d_close_vs_ema50 <= -0.03,2,24,0.6,0.4583333333333333,-0.016666666666666663,0.05681515096415008,0.05662332869330988,0.054089090578490054
Guard,pair_4h_ema50_slope_3 <= -0.005 AND btc_1d_close_vs_ema50 <= -0.03,2,26,0.65,0.46153846153846156,-0.013461538461538414,0.05623904711751947,0.05662332869330988,0.05405538062638765
Guard,pair_1h_range_position_24h <= 0.2 AND btc_1d_close_vs_ema50 <= 0.0,2,21,0.525,0.42857142857142855,-0.04642857142857143,0.05771359614676545,0.05662332869330988,0.05404963797705187
Guard,adverse_before_5pct <= 0.016 AND btc_1d_close_vs_ema50 <= 0.0,2,29,0.725,0.5172413793103449,0.042241379310344884,0.05539964389307345,0.05662332869330988,0.053914741822478254
Guard,pair_4h_ema50_slope_3 <= -0.0075 AND btc_4h_trend_down == 1,2,15,0.375,0.4666666666666667,-0.008333333333333304,0.06018690474330209,0.05662332869330988,0.053820089278738284
Guard,adverse_before_5pct <= 0.012 AND pair_1h_range_position_24h <= 0.2,2,17,0.425,0.5882352941176471,0.1132352941176471,0.05892783752798839,0.05662332869330988,0.05379433094939508
Guard,hours_to_5pct <= 24 AND pair_1h_range_position_24h <= 0.2,2,12,0.3,0.5,0.025000000000000022,0.06257369140569001,0.05662332869330988,0.053772107421707
Guard,hours_to_5pct <= 32 AND pair_1h_range_position_24h <= 0.5,2,28,0.7,0.5,0.025000000000000022,0.05535867184674398,0.05662332869330988,0.05375107029272079
Guard,hours_to_5pct <= 32 AND btc_4h_trend_down == 1,2,24,0.6,0.5,0.025000000000000022,0.05624627298742576,0.05662332869330988,0.05374776379245545
Guard,adverse_before_5pct <= 0.01 AND pair_1h_range_position_24h <= 0.3,2,21,0.525,0.5714285714285714,0.09642857142857142,0.05713565015552814,0.05662332869330988,0.053746216331652275
