group_type,group_value,extreme_event_count,final_signal_count,sample_status,pf_proxy_72h,avg_return_6h_pct,avg_return_24h_pct,avg_return_72h_pct,avg_mfe_24h_pct,avg_mae_24h_pct,avg_mfe_72h_pct,avg_mae_72h_pct,first_to_1r_pct,first_to_2r_pct,first_to_stop_pct,avg_max_r,avg_min_r,avg_lower_wick_pct,avg_upper_wick_pct,avg_volume_ratio,low_sweep_reclaim_pct,high_sweep_reject_pct,combination
pair,NEAR/USDT:USDT,36,1,insufficient,0.0,0.979112271540461,-0.45045045045045695,-2.1505376344086002,2.391725921137681,2.650290885585013,2.844214608920494,9.2436974789916,0.0,0.0,100.0,0.5205409383670775,-1.6917580496930007,13.402061855670002,9.278350515463814,5.804949220648418,100.0,100.0,A_120h_medium
pair,PAXG/USDT:USDT,34,2,insufficient,2.3670160818668906,-0.03026876683433488,0.08682578583175116,0.47975886836887915,0.7524138362652273,0.4513802713344366,1.881303380580221,1.1520613305850342,50.0,0.0,0.0,1.0316189908390612,-0.6991137378339495,5.091103965701797,1.7761445414176444,4.8758249729487915,0.0,0.0,A_120h_medium
pair,TAO/USDT:USDT,18,2,insufficient,0.0,-1.5420791703473602,-2.708675434398894,-10.258588396185447,1.1172451374181374,8.155537177121634,1.7471240068663212,19.92509522175131,0.0,0.0,50.0,0.12365212091339792,-1.8223337828832578,9.544295576311068,7.545380235723769,4.511177390829534,0.0,0.0,A_120h_medium
pair,ZEC/USDT:USDT,54,2,insufficient,0.0,-3.0297468417029405,-2.775600573928194,-5.738715788683868,4.345703125000003,8.593493992682895,6.967218052214411,11.327868992682887,0.0,0.0,50.0,0.6362708578086155,-0.9664853722653115,0.30892166585557135,32.704595269174604,8.344737349495052,0.0,50.0,A_120h_medium
year,2023,-,1,insufficient,inf,-0.007850496637373805,-1.3826006164555316,0.41973269259647505,0.5106962067908335,2.7374213954044846,1.449465002729199,2.7374213954044846,0.0,0.0,100.0,0.5531137465384152,-1.044596041308814,18.318896374719355,4.3150465190890905,4.254952652254201,0.0,0.0,A_120h_medium
year,2024,-,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,A_120h_medium
year,2025,-,4,insufficient,0.1364133578114152,-1.5300078042686378,-1.3443873940482214,-2.6294784601574945,2.549058480632615,4.522437132008665,4.424260716397316,6.239965161633961,25.0,0.0,25.0,0.8339449243238384,-0.8327995550496304,2.7000128157786842,17.240369905296124,6.6102811612219226,0.0,25.0,A_120h_medium
year,2026,-,4,insufficient,0.0,-0.09771981775612282,-1.7998316538859194,-5.845662466104331,1.9121871025062387,5.705336325548033,2.340248709176034,13.238466996214518,0.0,0.0,75.0,0.4470980291044596,-1.6599334379175048,9.422411009920578,11.399873038207682,4.635768190182935,25.0,25.0,A_120h_medium
combination,A_120h_strong,565,2,insufficient,0.07033393350441304,-0.07956453842848932,-2.293489924337167,-0.999640931715684,2.63551995790532,4.241268400526972,2.8617643017967263,9.108592773442197,0.0,0.0,100.0,0.723359026827919,-2.2891115635997212,15.187618722142018,13.816872341016488,3.8335128022709606,50.0,50.0,A_120h_strong
side,short,360,2,insufficient,0.07033393350441304,-0.07956453842848932,-2.293489924337167,-0.999640931715684,2.63551995790532,4.241268400526972,2.8617643017967263,9.108592773442197,0.0,0.0,100.0,0.723359026827919,-2.2891115635997212,15.187618722142018,13.816872341016488,3.8335128022709606,50.0,50.0,A_120h_strong
pair,ETH/USDT:USDT,64,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,A_120h_strong
pair,NEAR/USDT:USDT,36,1,insufficient,0.0,0.979112271540461,-0.45045045045045695,-2.1505376344086002,2.391725921137681,2.650290885585013,2.844214608920494,9.2436974789916,0.0,0.0,100.0,0.5205409383670775,-1.6917580496930007,13.402061855670002,9.278350515463814,5.804949220648418,100.0,100.0,A_120h_strong
year,2024,-,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,A_120h_strong
year,2026,-,1,insufficient,0.0,0.979112271540461,-0.45045045045045695,-2.1505376344086002,2.391725921137681,2.650290885585013,2.844214608920494,9.2436974789916,0.0,0.0,100.0,0.5205409383670775,-1.6917580496930007,13.402061855670002,9.278350515463814,5.804949220648418,100.0,100.0,A_120h_strong
combination,A_168h_weak,565,21,insufficient,0.7785845568464189,0.010944820492309578,-0.1508364263532852,-0.4964515260729634,2.973122443592114,3.233516394425093,4.643904588590236,6.302910440230275,38.095238095238095,23.809523809523807,42.857142857142854,1.4307174726591438,-1.207286044117015,8.556218999185258,11.016051352959478,4.1776378648731,4.761904761904762,28.57142857142857,A_168h_weak
side,long,205,7,insufficient,25.7417752616927,1.7344101515005665,1.9597854987340344,4.243050464348454,4.59951040598646,1.7538476849344102,7.512368377211181,1.7538476849344102,71.42857142857143,71.42857142857143,14.285714285714285,2.868063410298921,-0.5085439392376168,3.026695432494546,9.451562116427322,2.9514360849984453,0.0,0.0,A_168h_weak
side,short,360,14,insufficient,0.12549427487777579,-0.8507878450118189,-1.206147388896945,-2.8662025212836717,2.159928462394941,3.9733507491704345,3.209672694279763,8.577441817878208,21.428571428571427,0.0,57.14285714285714,0.7120445038392551,-1.5566570965567141,11.320980782530613,11.798295971225555,4.790738754810427,7.142857142857142,42.857142857142854,A_168h_weak
pair,ADA/USDT:USDT,42,1,insufficient,inf,1.7652364386032682,3.8654812524159254,7.872696817420444,4.587037752866885,0.29635356268521695,8.181935317613709,0.29635356268521695,100.0,100.0,0.0,4.72004206144881,-0.17096215340680496,3.4188034188039786,9.40170940170928,1.967607108201166,0.0,0.0,A_168h_weak
pair,BNB/USDT:USDT,47,1,insufficient,0.0,-0.5643340857787726,-1.666691805306253,-3.0817488515914038,0.34512378439733715,2.3499095008743036,0.34512378439733715,5.245881522839515,0.0,0.0,100.0,0.18645421461197442,-2.8341040621020057,21.334259902710585,11.466296038915766,3.954456552628203,0.0,100.0,A_168h_weak
pair,BTC/USDT:USDT,58,1,insufficient,inf,-0.007850496637373805,-1.3826006164555316,0.41973269259647505,0.5106962067908335,2.7374213954044846,1.449465002729199,2.7374213954044846,0.0,0.0,100.0,0.5531137465384152,-1.044596041308814,18.318896374719355,4.3150465190890905,4.254952652254201,0.0,0.0,A_168h_weak
pair,DOGE/USDT:USDT,61,1,insufficient,inf,-0.09335727109516245,2.2477558348294346,4.193895870736064,4.122082585278264,2.506283662477573,9.967684021543977,2.506283662477573,100.0,100.0,0.0,2.845097927556527,-0.7153740466262505,2.439024390243872,4.878048780487744,3.8402036864482954,0.0,0.0,A_168h_weak
pair,ETH/USDT:USDT,64,3,insufficient,0.7479419340626352,0.2038074127940733,-1.0568033971134225,-0.06006841456035842,2.93995554477083,3.4789465294128425,3.103330682918923,5.002291648479817,33.33333333333333,0.0,66.66666666666666,1.0497239312595548,-1.6521951680711762,9.50768127099549,22.382392947086842,3.0579961201525876,0.0,33.33333333333333,A_168h_weak
pair,LINK/USDT:USDT,35,3,insufficient,5.096081156646233,-0.018601160532490574,0.38335512231874036,2.726758008593644,3.4219922745361746,1.6832578964753784,5.477021850707229,5.226382652668512,66.66666666666666,33.33333333333333,33.33333333333333,1.961632020940151,-1.056386184507893,13.07989643729711,6.128683039784083,2.8167536871484677,0.0,66.66666666666666,A_168h_weak
pair,NEAR/USDT:USDT,36,2,insufficient,1.6166764879198627,1.1672226060118307,1.4247453110151909,0.6630929977632927,4.289557716019633,1.7376380768526127,6.961294104695954,5.034341373555906,50.0,50.0,50.0,1.6716913240313311,-0.9509848331862297,7.578223910291046,7.270754205100236,4.534682717324152,50.0,50.0,A_168h_weak
pair,PAXG/USDT:USDT,34,2,insufficient,2.3670160818668906,-0.03026876683433488,0.08682578583175116,0.47975886836887915,0.7524138362652273,0.4513802713344366,1.881303380580221,1.1520613305850342,50.0,0.0,0.0,1.0316189908390612,-0.6991137378339495,5.091103965701797,1.7761445414176444,4.8758249729487915,0.0,0.0,A_168h_weak
pair,SUI/USDT:USDT,42,2,insufficient,1.3967430589642753,0.8993502473565007,2.266837900124119,1.1821477218783958,4.200549455832699,1.1491211839221334,6.174501278704893,5.828750440420218,50.0,50.0,50.0,2.412508429164353,-1.3170759485666874,9.481279644767238,4.351851851851593,3.9370615775395663,0.0,0.0,A_168h_weak
pair,TAO/USDT:USDT,18,3,insufficient,0.0,0.18713779959989388,-2.0722605468680837,-7.000898319149022,2.202779753981646,6.887998611412186,2.6226990002804356,14.734370641165304,0.0,0.0,33.33333333333333,0.40070397180015144,-1.5316355938572919,7.162607799434504,7.84535265874874,4.234770835428313,0.0,0.0,A_168h_weak
pair,ZEC/USDT:USDT,54,2,insufficient,0.0,-3.0297468417029405,-2.775600573928194,-5.738715788683868,4.345703125000003,8.593493992682895,6.967218052214411,11.327868992682887,0.0,0.0,50.0,0.6362708578086155,-0.9664853722653115,0.30892166585557135,32.704595269174604,8.344737349495052,0.0,50.0,A_168h_weak
year,2023,-,1,insufficient,inf,-0.007850496637373805,-1.3826006164555316,0.41973269259647505,0.5106962067908335,2.7374213954044846,1.449465002729199,2.7374213954044846,0.0,0.0,100.0,0.5531137465384152,-1.044596041308814,18.318896374719355,4.3150465190890905,4.254952652254201,0.0,0.0,A_168h_weak
year,2024,-,2,insufficient,0.07573779452635057,-1.47267256784962,-2.4357316270884226,-0.9229209362928759,3.618475217615708,4.26290056314978,3.618475217615708,10.97736594905005,0.0,0.0,100.0,0.8563211407537545,-2.6146584052651263,14.924614268434631,10.501403461142596,2.1325623055812026,0.0,50.0,A_168h_weak
year,2025,-,10,insufficient,2.705131015757414,0.06965980944551364,1.2769549486226295,2.0767367435502724,3.791444598886456,2.289839439062413,6.629538614494068,3.119729971390237,70.0,50.0,10.0,2.263931670185612,-0.540427073334256,3.073957320648727,13.300813927422968,4.32995939749667,0.0,20.0,A_168h_weak
year,2026,-,8,insufficient,0.09548818271364916,0.3108048460274973,-1.2103813211266135,-3.72084253788071,2.0966848355684493,4.217778421324847,2.817524347186706,9.558958279678603,12.5,0.0,62.5,0.6424992744924974,-1.7093529176594608,12.596612608101816,9.126385712068133,4.488840490493974,12.5,37.5,A_168h_weak
combination,A_168h_medium,565,14,insufficient,0.6779611302557287,-0.28178209049599273,-0.6092273150313624,-0.8639632523253322,2.863096322795955,3.7790771195369124,4.277756639825516,7.381331803320316,28.57142857142857,21.428571428571427,50.0,1.415934104771559,-1.1875370987892395,7.575218186401427,11.873062477459879,4.261570062894775,7.142857142857142,21.428571428571427,A_168h_medium
side,long,205,4,insufficient,32.49410524289925,1.8083309129053815,2.2425580889086083,5.6290629787110245,4.378312939654178,1.1481858459874483,6.7916680078385525,1.1481858459874483,75.0,75.0,25.0,3.3634241403166696,-0.42099567388806214,3.6485563566561208,11.893607658742042,2.468368742478767,0.0,0.0,A_168h_medium
side,short,360,10,insufficient,0.06059070089228636,-1.1178272918565424,-1.7499414766073507,-3.4611737447398747,2.2570096760526663,4.831433628956699,3.272192092620302,9.874590186253466,10.0,0.0,60.0,0.6369380905535151,-1.4941536687497103,9.145882918299549,11.864844404947013,4.978850591061178,10.0,30.0,A_168h_medium
pair,ADA/USDT:USDT,42,1,insufficient,inf,1.7652364386032682,3.8654812524159254,7.872696817420444,4.587037752866885,0.29635356268521695,8.181935317613709,0.29635356268521695,100.0,100.0,0.0,4.72004206144881,-0.17096215340680496,3.4188034188039786,9.40170940170928,1.967607108201166,0.0,0.0,A_168h_medium
pair,BTC/USDT:USDT,58,1,insufficient,inf,-0.007850496637373805,-1.3826006164555316,0.41973269259647505,0.5106962067908335,2.7374213954044846,1.449465002729199,2.7374213954044846,0.0,0.0,100.0,0.5531137465384152,-1.044596041308814,18.318896374719355,4.3150465190890905,4.254952652254201,0.0,0.0,A_168h_medium
pair,ETH/USDT:USDT,64,2,insufficient,0.21156563657969718,0.28796272486616425,-2.7340273472596546,-0.2818398333302996,2.950923104361979,4.846112988916392,2.950923104361979,6.416734065128324,0.0,0.0,100.0,0.9733620257563629,-2.0948866068584726,11.086083310002104,19.79288766624427,2.788922571158877,0.0,0.0,A_168h_medium
pair,LINK/USDT:USDT,35,2,insufficient,3.522578928597718,0.10934388153917007,0.9798528680008023,2.51891821700207,4.421143309298565,1.4333910208710001,5.818987597625009,6.577235330559336,50.0,50.0,50.0,2.2415717815273166,-1.215404856031435,7.574390110491124,5.443024559676181,1.9969530744091952,0.0,50.0,A_168h_medium
pair,NEAR/USDT:USDT,36,1,insufficient,0.0,0.979112271540461,-0.45045045045045695,-2.1505376344086002,2.391725921137681,2.650290885585013,2.844214608920494,9.2436974789916,0.0,0.0,100.0,0.5205409383670775,-1.6917580496930007,13.402061855670002,9.278350515463814,5.804949220648418,100.0,100.0,A_168h_medium
pair,PAXG/USDT:USDT,34,2,insufficient,2.3670160818668906,-0.03026876683433488,0.08682578583175116,0.47975886836887915,0.7524138362652273,0.4513802713344366,1.881303380580221,1.1520613305850342,50.0,0.0,0.0,1.0316189908390612,-0.6991137378339495,5.091103965701797,1.7761445414176444,4.8758249729487915,0.0,0.0,A_168h_medium
pair,SUI/USDT:USDT,42,1,insufficient,inf,1.7281288645083492,3.7416368075593676,8.323556457494362,5.419031613660152,0.26318292798935206,8.68186574499794,0.26318292798935206,100.0,100.0,0.0,4.016429166758018,-0.1217544268958814,3.703703703703308,8.703703703703185,2.599241181740162,0.0,0.0,A_168h_medium
pair,TAO/USDT:USDT,18,2,insufficient,0.0,-1.5420791703473602,-2.708675434398894,-10.258588396185447,1.1172451374181374,8.155537177121634,1.7471240068663212,19.92509522175131,0.0,0.0,50.0,0.12365212091339792,-1.8223337828832578,9.544295576311068,7.545380235723769,4.511177390829534,0.0,0.0,A_168h_medium
pair,ZEC/USDT:USDT,54,2,insufficient,0.0,-3.0297468417029405,-2.775600573928194,-5.738715788683868,4.345703125000003,8.593493992682895,6.967218052214411,11.327868992682887,0.0,0.0,50.0,0.6362708578086155,-0.9664853722653115,0.30892166585557135,32.704595269174604,8.344737349495052,0.0,50.0,A_168h_medium
year,2023,-,1,insufficient,inf,-0.007850496637373805,-1.3826006164555316,0.41973269259647505,0.5106962067908335,2.7374213954044846,1.449465002729199,2.7374213954044846,0.0,0.0,100.0,0.5531137465384152,-1.044596041308814,18.318896374719355,4.3150465190890905,4.254952652254201,0.0,0.0,A_168h_medium
year,2024,-,2,insufficient,0.07573779452635057,-1.47267256784962,-2.4357316270884226,-0.9229209362928759,3.618475217615708,4.26290056314978,3.618475217615708,10.97736594905005,0.0,0.0,100.0,0.8563211407537545,-2.6146584052651263,14.924614268434631,10.501403461142596,2.1325623055812026,0.0,50.0,A_168h_medium
year,2025,-,7,insufficient,2.043839429537265,-0.08583919479754185,0.7034582965338542,1.8161819302645645,3.5267076381565956,2.688930264231515,5.9773118118417825,3.6703748525888265,57.14285714285714,42.857142857142854,14.285714285714285,2.252704188905438,-0.530267539934324,2.8850408083355776,13.615075584319042,4.6569758366255005,0.0,14.285714285714285,A_168h_medium
year,2026,-,4,insufficient,0.0,-0.09771981775612282,-1.7998316538859194,-5.845662466104331,1.9121871025062387,5.705336325548033,2.340248709176034,13.238466996214518,0.0,0.0,75.0,0.4470980291044596,-1.6599334379175048,9.422411009920578,11.399873038207682,4.635768190182935,25.0,25.0,A_168h_medium
combination,A_168h_strong,565,2,insufficient,0.07033393350441304,-0.07956453842848932,-2.293489924337167,-0.999640931715684,2.63551995790532,4.241268400526972,2.8617643017967263,9.108592773442197,0.0,0.0,100.0,0.723359026827919,-2.2891115635997212,15.187618722142018,13.816872341016488,3.8335128022709606,50.0,50.0,A_168h_strong
side,short,360,2,insufficient,0.07033393350441304,-0.07956453842848932,-2.293489924337167,-0.999640931715684,2.63551995790532,4.241268400526972,2.8617643017967263,9.108592773442197,0.0,0.0,100.0,0.723359026827919,-2.2891115635997212,15.187618722142018,13.816872341016488,3.8335128022709606,50.0,50.0,A_168h_strong
pair,ETH/USDT:USDT,64,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,A_168h_strong
pair,NEAR/USDT:USDT,36,1,insufficient,0.0,0.979112271540461,-0.45045045045045695,-2.1505376344086002,2.391725921137681,2.650290885585013,2.844214608920494,9.2436974789916,0.0,0.0,100.0,0.5205409383670775,-1.6917580496930007,13.402061855670002,9.278350515463814,5.804949220648418,100.0,100.0,A_168h_strong
year,2024,-,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,A_168h_strong
year,2026,-,1,insufficient,0.0,0.979112271540461,-0.45045045045045695,-2.1505376344086002,2.391725921137681,2.650290885585013,2.844214608920494,9.2436974789916,0.0,0.0,100.0,0.5205409383670775,-1.6917580496930007,13.402061855670002,9.278350515463814,5.804949220648418,100.0,100.0,A_168h_strong
combination,B_24h_weak,375,5,insufficient,0.06398780836258199,-1.9440755644359053,-2.094025661471479,-5.303168870573478,1.0739282726609667,5.881661444189343,2.5740900612727278,11.498005516226225,20.0,0.0,60.0,0.7011429070644812,-1.72531243744177,7.9544638257921365,8.3551508068633,3.2318549295109973,0.0,0.0,B_24h_weak
side,short,231,5,insufficient,0.06398780836258199,-1.9440755644359053,-2.094025661471479,-5.303168870573478,1.0739282726609667,5.881661444189343,2.5740900612727278,11.498005516226225,20.0,0.0,60.0,0.7011429070644812,-1.72531243744177,7.9544638257921365,8.3551508068633,3.2318549295109973,0.0,0.0,B_24h_weak
pair,ETH/USDT:USDT,35,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_24h_weak
pair,PAXG/USDT:USDT,29,2,insufficient,2.3670160818668906,-0.03026876683433488,0.08682578583175116,0.47975886836887915,0.7524138362652273,0.4513802713344366,1.881303380580221,1.1520613305850342,50.0,0.0,0.0,1.0316189908390612,-0.6991137378339495,5.091103965701797,1.7761445414176444,4.8758249729487915,0.0,0.0,B_24h_weak
pair,TAO/USDT:USDT,10,1,insufficient,0.0,-0.9503332616641602,-1.4419579821145834,-19.976375764313502,0.9854996961014196,7.024398714943131,0.9854996961014196,30.563514804202484,0.0,0.0,100.0,0.0999292386805376,-3.099127049828113,12.493326214628961,6.353443673251459,3.268937038584353,0.0,0.0,B_24h_weak
pair,ZEC/USDT:USDT,39,1,insufficient,0.0,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,15.648902047865782,5.243029854428817,15.648902047865782,0.0,0.0,100.0,0.41637019967498545,-1.242742584206398,0.12360939431408946,13.514627111660587,1.2766112791795459,0.0,0.0,B_24h_weak
year,2024,-,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_24h_weak
year,2025,-,3,insufficient,0.19892179501667237,-2.543934404039309,-1.630546975672979,-2.23024145317704,0.5016092241768182,5.517220863511551,3.0018788718630867,5.984341569678617,33.33333333333333,0.0,33.33333333333333,0.826536060451036,-0.8803233532914323,3.4352724419058944,5.688972064831958,3.6760870750257095,0.0,0.0,B_24h_weak
year,2026,-,1,insufficient,0.0,-0.9503332616641602,-1.4419579821145834,-19.976375764313502,0.9854996961014196,7.024398714943131,0.9854996961014196,30.563514804202484,0.0,0.0,100.0,0.0999292386805376,-3.099127049828113,12.493326214628961,6.353443673251459,3.268937038584353,0.0,0.0,B_24h_weak
combination,B_24h_medium,375,5,insufficient,0.06398780836258199,-1.9440755644359053,-2.094025661471479,-5.303168870573478,1.0739282726609667,5.881661444189343,2.5740900612727278,11.498005516226225,20.0,0.0,60.0,0.7011429070644812,-1.72531243744177,7.9544638257921365,8.3551508068633,3.2318549295109973,0.0,0.0,B_24h_medium
side,short,231,5,insufficient,0.06398780836258199,-1.9440755644359053,-2.094025661471479,-5.303168870573478,1.0739282726609667,5.881661444189343,2.5740900612727278,11.498005516226225,20.0,0.0,60.0,0.7011429070644812,-1.72531243744177,7.9544638257921365,8.3551508068633,3.2318549295109973,0.0,0.0,B_24h_medium
pair,ETH/USDT:USDT,35,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_24h_medium
pair,PAXG/USDT:USDT,29,2,insufficient,2.3670160818668906,-0.03026876683433488,0.08682578583175116,0.47975886836887915,0.7524138362652273,0.4513802713344366,1.881303380580221,1.1520613305850342,50.0,0.0,0.0,1.0316189908390612,-0.6991137378339495,5.091103965701797,1.7761445414176444,4.8758249729487915,0.0,0.0,B_24h_medium
pair,TAO/USDT:USDT,10,1,insufficient,0.0,-0.9503332616641602,-1.4419579821145834,-19.976375764313502,0.9854996961014196,7.024398714943131,0.9854996961014196,30.563514804202484,0.0,0.0,100.0,0.0999292386805376,-3.099127049828113,12.493326214628961,6.353443673251459,3.268937038584353,0.0,0.0,B_24h_medium
pair,ZEC/USDT:USDT,39,1,insufficient,0.0,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,15.648902047865782,5.243029854428817,15.648902047865782,0.0,0.0,100.0,0.41637019967498545,-1.242742584206398,0.12360939431408946,13.514627111660587,1.2766112791795459,0.0,0.0,B_24h_medium
year,2024,-,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_24h_medium
year,2025,-,3,insufficient,0.19892179501667237,-2.543934404039309,-1.630546975672979,-2.23024145317704,0.5016092241768182,5.517220863511551,3.0018788718630867,5.984341569678617,33.33333333333333,0.0,33.33333333333333,0.826536060451036,-0.8803233532914323,3.4352724419058944,5.688972064831958,3.6760870750257095,0.0,0.0,B_24h_medium
year,2026,-,1,insufficient,0.0,-0.9503332616641602,-1.4419579821145834,-19.976375764313502,0.9854996961014196,7.024398714943131,0.9854996961014196,30.563514804202484,0.0,0.0,100.0,0.0999292386805376,-3.099127049828113,12.493326214628961,6.353443673251459,3.268937038584353,0.0,0.0,B_24h_medium
combination,B_24h_strong,375,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_24h_strong
side,short,231,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_24h_strong
pair,ETH/USDT:USDT,35,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_24h_strong
year,2024,-,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_24h_strong
combination,B_72h_weak,375,5,insufficient,0.06398780836258199,-1.9440755644359053,-2.094025661471479,-5.303168870573478,1.0739282726609667,5.881661444189343,2.5740900612727278,11.498005516226225,20.0,0.0,60.0,0.7011429070644812,-1.72531243744177,7.9544638257921365,8.3551508068633,3.2318549295109973,0.0,0.0,B_72h_weak
side,short,231,5,insufficient,0.06398780836258199,-1.9440755644359053,-2.094025661471479,-5.303168870573478,1.0739282726609667,5.881661444189343,2.5740900612727278,11.498005516226225,20.0,0.0,60.0,0.7011429070644812,-1.72531243744177,7.9544638257921365,8.3551508068633,3.2318549295109973,0.0,0.0,B_72h_weak
pair,ETH/USDT:USDT,35,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_72h_weak
pair,PAXG/USDT:USDT,29,2,insufficient,2.3670160818668906,-0.03026876683433488,0.08682578583175116,0.47975886836887915,0.7524138362652273,0.4513802713344366,1.881303380580221,1.1520613305850342,50.0,0.0,0.0,1.0316189908390612,-0.6991137378339495,5.091103965701797,1.7761445414176444,4.8758249729487915,0.0,0.0,B_72h_weak
pair,TAO/USDT:USDT,10,1,insufficient,0.0,-0.9503332616641602,-1.4419579821145834,-19.976375764313502,0.9854996961014196,7.024398714943131,0.9854996961014196,30.563514804202484,0.0,0.0,100.0,0.0999292386805376,-3.099127049828113,12.493326214628961,6.353443673251459,3.268937038584353,0.0,0.0,B_72h_weak
pair,ZEC/USDT:USDT,39,1,insufficient,0.0,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,15.648902047865782,5.243029854428817,15.648902047865782,0.0,0.0,100.0,0.41637019967498545,-1.242742584206398,0.12360939431408946,13.514627111660587,1.2766112791795459,0.0,0.0,B_72h_weak
year,2024,-,1,insufficient,inf,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,5.832245915468932,2.8793139946729585,8.973488067892797,0.0,0.0,100.0,0.9261771152887605,-2.886465077506442,16.973175588614033,18.355394166569162,1.862076383893503,0.0,0.0,B_72h_weak
year,2025,-,3,insufficient,0.19892179501667237,-2.543934404039309,-1.630546975672979,-2.23024145317704,0.5016092241768182,5.517220863511551,3.0018788718630867,5.984341569678617,33.33333333333333,0.0,33.33333333333333,0.826536060451036,-0.8803233532914323,3.4352724419058944,5.688972064831958,3.6760870750257095,0.0,0.0,B_72h_weak
year,2026,-,1,insufficient,0.0,-0.9503332616641602,-1.4419579821145834,-19.976375764313502,0.9854996961014196,7.024398714943131,0.9854996961014196,30.563514804202484,0.0,0.0,100.0,0.0999292386805376,-3.099127049828113,12.493326214628961,6.353443673251459,3.268937038584353,0.0,0.0,B_72h_weak
combination,B_72h_medium,375,5,insufficient,0.06398780836258199,-1.9440755644359053,-2.094025661471479,-5.303168870573478,1.0739282726609667,5.881661444189343,2.5740900612727278,11.498005516226225,20.0,0.0,60.0,0.7011429070644812,-1.72531243744177,7.9544638257921365,8.3551508068633,3.2318549295109973,0.0,0.0,B_72h_medium
