variant,pair,open_date,enter_tag,baseline_profit_abs,baseline_profit_ratio,variant_profit_abs,variant_profit_ratio,delta_profit_abs,bucket,baseline_exit_reason,variant_exit_reason,baseline_partials,variant_partials,baseline_exit_orders,variant_exit_orders
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-05-11 21:00:00+00:00,short_pullback_restart,0.07631289,0.00019772340674194619,0.07633929,0.00019772341526200148,2.640000000000975e-05,profit_to_more_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-06-13 16:00:00+00:00,short_compression_breakdown,0.1003877,0.0004628752826643059,0.1003877,0.0004628752826643059,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-06-15 21:00:00+00:00,short_pullback_restart,-7.74784908,-0.019680802570759555,-7.74784908,-0.019680802570759555,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-07-11 04:00:00+00:00,short_pullback_restart,-8.3364692,-0.03501673755582046,-8.3408847,-0.03501673754425761,-0.00441550000000035,loss_to_less_loss,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-07-25 19:00:00+00:00,short_compression_breakdown,-8.13398522,-0.044913188909659646,-8.13398522,-0.044913188909659646,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-07-31 17:00:00+00:00,short_compression_breakdown,-0.0138002,-5.7982986430965395e-05,-0.01380773,-5.7982974419831134e-05,-7.530000000000384e-06,loss_to_less_loss,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-09-05 15:00:00+00:00,short_pullback_restart,0.02164432,9.27976789287621e-05,0.02165362,9.27976901212661e-05,9.29999999999681e-06,profit_to_more_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-10-09 21:00:00+00:00,short_compression_breakdown,-8.92485632,-0.03941012625303386,-8.92896159,-0.039410126254373824,-0.004105270000000161,loss_to_more_loss,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-10-13 15:00:00+00:00,short_pullback_restart,-8.85912146,-0.03514096915867038,-8.8628881,-0.03514096918533943,-0.003766639999998489,loss_to_more_loss,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2025-06-01 10:00:00+00:00,short_pullback_restart,-10.32293156,-0.038947575976310315,-10.70585328,-0.0389475759504453,-0.3829217199999988,loss_to_less_loss,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2025-07-01 19:00:00+00:00,short_compression_breakdown,-10.99540538,-0.03452560029713567,-11.40329945,-0.034525600295475335,-0.4078940700000011,loss_to_less_loss,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,NEAR/USDT:USDT,2023-07-05 11:00:00+00:00,short_compression_breakdown,0.00634236,4.069214291639856e-05,0.00634236,4.069214291639856e-05,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,NEAR/USDT:USDT,2023-07-10 01:00:00+00:00,short_compression_breakdown,-7.31778422,-0.0397528692566336,-7.31778422,-0.0397528692566336,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,NEAR/USDT:USDT,2023-07-27 19:00:00+00:00,short_pullback_restart,-7.28130984,-0.027591380964883075,-7.28130984,-0.027591380964883075,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,NEAR/USDT:USDT,2023-07-31 20:00:00+00:00,short_compression_breakdown,0.124304,0.0005711158297738142,0.124304,0.0005711158297738142,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
