strategy_label,strategy_name,pair,open_date,close_date,final_profit,profit_abs,exit_reason,hours_to_5pct,adverse_before_5pct,overall_mfe,future_mfe_after_5pct,future_close_min_after_5pct,node_time,node_close_profit,target_reach10,pair_1h_body_ratio,pair_1h_close_position,pair_1h_ret_1h,pair_1h_ret_3h,pair_1h_ret_6h,pair_1h_ret_12h,pair_1h_ret_24h,pair_1h_atr_pct,pair_1h_close_vs_ema20,pair_1h_close_vs_ema50,pair_1h_close_vs_ema200,pair_1h_range_width_24h,pair_1h_range_position_24h,pair_1h_center_slope_3,pair_1h_close_vs_center,pair_4h_ema50_slope_3,pair_4h_ema50_slope_6,pair_4h_close_vs_ema50,pair_4h_close_vs_ema200,pair_4h_trend_down,pair_4h_trend_up,pair_1d_ema50_slope_3,pair_1d_close_vs_ema50,pair_1d_center_slope_3,pair_1d_close_vs_center,btc_1h_ret_6h,btc_1h_ret_24h,btc_4h_ema50_slope_3,btc_4h_close_vs_ema50,btc_4h_trend_down,btc_4h_trend_up,btc_1d_ema50_slope_3,btc_1d_close_vs_ema50,btc_1d_center_slope_3,btc_1d_close_vs_center
Guard,DualTrendGuardStrategy,ZEC/USDT:USDT,2024-04-12 14:00:00+00:00,2024-04-12 18:30:00+00:00,0.0998128823491724,30.42646261,roi,3.5,0.010670731707317117,0.14710365853658536,0.14710365853658536,0.043064024390243864,2024-04-12T17:25:00+00:00,0.059070121951219405,1,0.7142857142857143,0.26285714285714334,-0.04769172071728345,-0.04950495049504955,-0.07349665924276172,-0.07521304186735822,-0.06376594148537129,0.016855540293040296,-0.056545539190644756,-0.06757755362807139,-0.09378715520769887,0.10176282051282047,0.1811023622047248,-0.01887455449023634,-0.04221028396009219,-0.009896298018196295,-0.013879754087100626,-0.17805074473797167,-0.2137598944301543,1,0,-0.0123873773834635,-0.18116861872463497,-0.03766966966966967,-0.13048905309933356,-0.038894503100031064,-0.029232098649435434,-0.0009012605917110697,-0.037895920683977735,0,0,0.008701034197094013,0.03515356772954359,0.006725145805237753,-0.03820299064138821
Guard,DualTrendGuardStrategy,LINK/USDT:USDT,2024-04-28 23:00:00+00:00,2024-04-30 12:15:00+00:00,0.051641042611276645,17.96466308,partial_exit,36.75,0.024889979077988518,0.06471394560277038,0.06471394560277038,0.046100569944448534,2024-04-30T11:40:00+00:00,0.046100569944448534,0,0.9022556390977451,0.09774436090225488,-0.017871770049892044,-0.02549135510565992,-0.053398406660446374,-0.06234892648940715,-0.053126570464498535,0.01429221320797635,-0.04278868189281004,-0.053223862915418696,-0.07997245163819877,0.07908105239214491,0.02492809204218583,-0.02307662765354812,-0.02783306060472035,-0.005672393891771046,-0.00895846115883233,-0.07887399851085664,-0.1600818037024866,1,0,-0.019623588970648715,-0.18969309124584988,-0.04605477961182647,-0.06426479815938102,-0.033392368226062064,-0.0167237464020481,-0.0023724070047246044,-0.041052710404144266,1,0,-0.0037026791807778588,-0.0577802738673211,-0.022983300825905495,-0.03818501729646895
Guard,DualTrendGuardStrategy,TAO/USDT:USDT,2024-06-10 05:00:00+00:00,2024-06-10 15:15:00+00:00,0.00010541761239183306,0.03004955,trailing_stop_loss,2.8333333333333335,0.005323023477335063,0.055779682859864475,0.055779682859864475,0.01028184008516842,2024-06-10T07:45:00+00:00,0.0512411049476103,0,0.7936943111720367,0.1576422206991094,-0.032999914507993666,-0.04882971268395242,-0.06026198454678888,-0.0700994765832672,-0.06608135630538892,0.01488016301030179,-0.05486766401290999,-0.07885417793600169,-0.12880610558122685,0.09227006159196063,0.07345895879910608,-0.018041165855969044,-0.0445876012906643,-0.010867565792625763,-0.02096162748043509,-0.12638358427655338,-0.17332384853281757,1,0,-0.02029785581151619,-0.19146606536148347,-0.05165892884947354,-0.09194107635921944,-0.004591852118813855,-9.519427565074512e-05,-0.00020531897691189994,-0.004673646179457647,0,0,0.004861365560978861,0.03841433221469526,-0.004490369207290734,-0.004800871564262232
Guard,DualTrendGuardStrategy,DOGE/USDT:USDT,2024-06-14 16:00:00+00:00,2024-06-18 00:45:00+00:00,0.10003048294552776,32.24623234,roi,0.16666666666666666,0.0016501650165017074,0.1018797531927105,0.1018797531927105,0.009111780743291673,2024-06-14T16:05:00+00:00,0.03494045056679591,1,0.5691056910569119,0.4041811846689873,-0.03515568948199177,-0.053690802899162615,-0.05641313499859679,-0.05155511672191282,-0.05462214411247801,0.0127528256989887,-0.04815201898557597,-0.054129208609066115,-0.08270906062703953,0.09228138013087452,0.2804190169218358,-0.016760194888163937,-0.03979436405178993,-0.006644359398369834,-0.011006298712587344,-0.0854059722912004,-0.13196694814895193,1,0,-0.01092681941992549,-0.12374417480501199,-0.02623146490382411,-0.04618227762167859,-0.023629277572226326,-0.025343441249974008,-0.0034911473225378844,-0.03883727048561392,1,0,6.728324431977816e-06,-0.014319490575946059,-0.02066251283590681,-0.02617943565927683
Guard,DualTrendGuardStrategy,ADA/USDT:USDT,2024-07-07 14:00:00+00:00,2024-07-08 00:50:00+00:00,0.05032197866179071,11.21209618,partial_exit,10.833333333333334,0.018253299634933867,0.05504071889918564,0.05504071889918564,0.049705139005897354,2024-07-08T00:45:00+00:00,0.05110923897781536,0,0.8017241379310371,0.11206896551723862,-0.026551226551226548,-0.04121660034110297,-0.0607073238652186,-0.0753837719298246,-0.0809264305177112,0.0166659607809919,-0.0521627141576404,-0.06200595017993704,-0.10063863829162378,0.10435813815594414,0.036931818181817316,-0.021776482892574278,-0.03404100958417655,-0.008599592945583335,-0.013625027675913103,-0.08113731759039444,-0.14380737208554906,1,0,-0.015960502961044523,-0.1106699751309046,-0.07597451531136534,0.025355871886121095,-0.036327014881494035,-0.049062253389305144,-0.005859484145721168,-0.06104859262011786,1,0,-0.01278794185032409,-0.10481588274487619,-0.05162082396830592,-0.003582456078263463
Guard,DualTrendGuardStrategy,ETH/USDT:USDT,2024-07-07 08:00:00+00:00,2024-07-08 08:25:00+00:00,0.00027657391281395676,0.10127594,trailing_stop_loss,17.166666666666668,0.009607123590566674,0.06051322353129218,0.06051322353129218,-0.0017615834937295498,2024-07-08T01:05:00+00:00,0.054492537412836536,0,0.4542222222222268,0.5065185185185126,-0.010623295716379544,-0.027597573974370793,-0.043179160341921596,-0.03921601615074033,-0.0644034587042639,0.012029127257900299,-0.037002008627987526,-0.048085794625274514,-0.09754586613044258,0.08781102803411014,0.13635638510010223,-0.018447523164147994,-0.02231130043719154,-0.009027095111944876,-0.01645063053055134,-0.08776128469796629,-0.14761844680219716,1,0,-0.014131668515394248,-0.10836010552056663,-0.07526118226134071,-0.00016147573357705447,-0.038574296520979656,-0.05455296517181729,-0.005859484145721168,-0.06104859262011786,1,0,-0.01278794185032409,-0.10481588274487619,-0.05162082396830592,-0.003582456078263463
Guard,DualTrendGuardStrategy,DOGE/USDT:USDT,2024-08-03 16:00:00+00:00,2024-08-04 17:40:00+00:00,0.10001979377813923,24.62087028,roi,22.5,0.006784874253663838,0.10530124841686266,0.10530124841686266,0.04957481454677039,2024-08-04T14:25:00+00:00,0.04957481454677039,1,0.7591240875912424,0.22384428223844108,-0.029227752357829928,-0.03311011904761907,-0.026318254191252333,-0.0438701370366964,-0.08251698879181002,0.013143791568185525,-0.035023213182031054,-0.05844089508747863,-0.12861364230583883,0.10148133897652933,0.08720379146919348,-0.0017369217264630032,-0.027502338634237566,-0.013862611554187311,-0.027165168317765116,-0.13176161785702323,-0.16458863875520757,1,0,-0.017759290950950576,-0.17322292674965611,-0.09476595134845345,-0.08784675192175762,-0.016196324692871022,-0.03866855821265047,-0.007616155740374622,-0.07600787040172408,1,0,-0.007488732537675036,-0.08917122247581533,-0.05827588887671953,-0.0685594417812474
Guard,DualTrendGuardStrategy,BNB/USDT:USDT,2024-08-03 16:00:00+00:00,2024-08-05 00:55:00+00:00,0.0999930482952648,36.1655926,roi,23.166666666666668,0.0038335055905291317,0.11301324814432019,0.11301324814432019,0.04096589307526065,2024-08-04T15:05:00+00:00,0.05556703936859907,1,0.8668407310704914,0.12140992167101877,-0.013075622320972036,-0.04813108038914482,-0.04572417202174994,-0.05022044770753309,-0.056806223692122626,0.009479124863740234,-0.04307016199742353,-0.06325555973677455,-0.10441844272721568,0.06612475843245084,0.028020488098825107,-0.012542499220372205,-0.033441428395366124,-0.009572350166429863,-0.017845481555491476,-0.10238646417272401,-0.11626727495325084,1,0,-0.010244032263881934,-0.12634905104532113,-0.05285093879957081,-0.09393036180547787,-0.02651337864295278,-0.02937508318585813,-0.007616155740374622,-0.07600787040172408,1,0,-0.007488732537675036,-0.08917122247581533,-0.05827588887671953,-0.0685594417812474
Guard,DualTrendGuardStrategy,ZEC/USDT:USDT,2024-08-31 16:00:00+00:00,2024-09-01 22:55:00+00:00,0.09994976546739948,47.26097155,roi,25.416666666666668,0.005225945281278872,0.10328927144174606,0.10328927144174606,0.04334460498001845,2024-09-01T17:20:00+00:00,0.052566861358745796,1,0.579710144927536,0.289855072463768,-0.012495994873437999,-0.015649952091983388,-0.03385579937304073,-0.03264281230382926,-0.040473225404732194,0.0146472605914527,-0.031536503188607345,-0.04768199018640895,-0.1242643272341254,0.06748864373783263,0.09615384615384573,-0.011307405613695032,-0.015419346594539474,-0.012661203731609285,-0.024105403109002953,-0.11685051418702619,-0.14693320342282779,1,0,-0.01146399937208451,-0.1513797137542643,-0.10549140880894436,-0.09878487848784878,-0.002023776800439858,-0.015111518018361747,-0.003405937261658552,-0.023693418807118505,1,0,-0.005596530050105973,-0.06283796832873223,-0.03975047677675125,-0.027385709924991564
Guard,DualTrendGuardStrategy,BNB/USDT:USDT,2024-08-31 17:00:00+00:00,2024-09-03 01:55:00+00:00,-3.9231854200772105e-05,-0.01840108,trailing_stop_loss,36.583333333333336,0.002850391928890188,0.0591831376814312,0.0591831376814312,-0.00024378352023402366,2024-09-02T05:30:00+00:00,0.0515133330832989,0,0.22355769230767894,0.41105769230769856,-0.0018502480119675369,-0.009589656452022366,-0.009667024704618554,-0.02130698266877673,-0.019262754806018467,0.010014930839225845,-0.01667273337446773,-0.02932192732893646,-0.058201548338802644,0.03661999605600483,0.09208400646203725,-0.0017910331282600112,-0.008864386483602105,-0.0064530229235470376,-0.011341372825073361,-0.06332706065766947,-0.0750727036371206,1,0,-0.00539810058839514,-0.037573229081533044,-0.021164870414247194,-0.0039985620313199854,0.008447984130781405,-0.0034356611620162125,-0.004525052955553258,-0.035314801824467446,1,0,-0.0053750554995354565,-0.0314212758418122,-0.02370546630714876,0.0055376603087509135
Guard,DualTrendGuardStrategy,ADA/USDT:USDT,2024-08-30 12:00:00+00:00,2024-09-04 00:55:00+00:00,0.1001244918057675,31.20088541,roi,58.333333333333336,0.009683850754770603,0.10367416690401607,0.10367416690401607,0.03389347764169758,2024-09-01T22:15:00+00:00,0.050982626032469454,1,0.8288288288288277,0.13513513513513528,-0.027283511269276306,-0.03387334315169366,-0.029585798816568087,-0.036427732079905906,-0.04955085482468846,0.014307491289198589,-0.03319046233243739,-0.04483310127459139,-0.07376044072780619,0.05853658536585364,0.0781250000000001,-0.0036438124125978133,-0.027398885067014378,-0.006054377053060273,-0.010255548360501687,-0.06438629029450926,-0.08517377864335518,1,0,-0.009633123688705527,-0.10290776633362309,-0.04602855051244492,-0.04805755395683464,-0.014232382499797747,-0.029254733131069965,-0.0038904287843829384,-0.04228859171531674,1,0,-0.005596530050105973,-0.06283796832873223,-0.03975047677675125,-0.027385709924991564
Guard,DualTrendGuardStrategy,ZEC/USDT:USDT,2024-09-03 14:00:00+00:00,2024-09-04 07:40:00+00:00,0.00012203152142370781,0.03211641,trailing_stop_loss,11.083333333333334,0.011274342330030811,0.07003758114110013,0.07003758114110013,-0.0006832934745473035,2024-09-04T01:00:00+00:00,0.06457123334472158,0,0.05442176870748174,0.8707482993197272,-0.0024501225061253074,-0.014863463532664989,-0.025307797537619692,-0.026306798770071693,-0.04714142427281842,0.016165413533834584,-0.021169047001292074,-0.03734615952561837,-0.12818990493299576,0.11017543859649125,0.4076433121019111,-0.010548281318076724,-0.009247027741083214,-0.01398381240646078,-0.026909618020390595,-0.11452818192208425,-0.18476197186212462,1,0,-0.017486927910909902,-0.1306882389745495,-0.07920792079207928,-0.014929352172753929,-0.02188866425719005,-0.043791143708751035,-0.0038384098755030504,-0.04234440261170658,1,0,-0.005466605129876055,-0.0465520086586666,-0.011897526383342072,-0.0040435393206925685
Guard,DualTrendGuardStrategy,DOGE/USDT:USDT,2024-09-03 14:00:00+00:00,2024-09-04 15:50:00+00:00,0.00014878542103331723,0.05868648,trailing_stop_loss,11.083333333333334,0.0028487129921660644,0.06541865907009874,0.06541865907009874,0.0002034794994404937,2024-09-04T01:00:00+00:00,0.06318038457625401,0,0.28211586901763114,0.7103274559193961,-0.011587848418415314,-0.02812564155204278,-0.030811751458695857,-0.036728049648997896,-0.05206247496996397,0.013964330979540104,-0.02900810829033973,-0.03386218463470292,-0.05589560318447584,0.09378960709759188,0.31756756756756793,-0.012837644363844714,-0.01916502641665807,-0.004321021393046242,-0.00673285763098362,-0.04359682025618683,-0.09423460247682314,1,0,-0.012564320903444273,-0.099255594215088,-0.01669152116198669,-0.0005848708863513963,-0.02188866425719005,-0.043791143708751035,-0.0038384098755030504,-0.04234440261170658,1,0,-0.005466605129876055,-0.0465520086586666,-0.011897526383342072,-0.0040435393206925685
Guard,DualTrendGuardStrategy,ETH/USDT:USDT,2024-09-03 09:00:00+00:00,2024-09-06 17:35:00+00:00,0.09999922125474808,37.45996878,roi,16.083333333333332,0.0077643480348995805,0.11058993036100205,0.11058993036100205,0.005839269991194946,2024-09-04T01:00:00+00:00,0.07427759545345382,1,0.32870217223508574,0.6625868342705933,-0.01244383570796248,-0.03569025765650413,-0.0334082641925858,-0.040253231337378015,-0.06684869672266991,0.013912044419959982,-0.03591289228756256,-0.04515539736520524,-0.06411498587856101,0.10472904404302834,0.24261143410852742,-0.013603676375755991,-0.023516649219502028,-0.005403860479846789,-0.007667496951771661,-0.058992235925027114,-0.11781478488828712,1,0,-0.013905916780927308,-0.11755613047766444,-0.012855125131555178,-0.007459775771840982,-0.02188866425719005,-0.043791143708751035,-0.0038384098755030504,-0.04234440261170658,1,0,-0.005466605129876055,-0.0465520086586666,-0.011897526383342072,-0.0040435393206925685
Guard,DualTrendGuardStrategy,DOGE/USDT:USDT,2024-09-05 04:00:00+00:00,2024-09-06 17:40:00+00:00,0.050500543704517786,15.04113269,partial_exit,37.583333333333336,0.03272727272727273,0.06005194805194813,0.06005194805194813,0.045610389610389664,2024-09-06T17:30:00+00:00,0.049558441558441524,0,0.11999999999999654,0.5644444444444472,-0.002934463645255847,-0.027353689567430006,-0.05285979764608717,-0.07089325501316579,-0.07098734177215194,0.01526830483665015,-0.04462378557868196,-0.05384357094970249,-0.07117076044046466,0.09734030957052547,0.14221724524076218,-0.028288054003209218,-0.020527567013538084,-0.006099815968927042,-0.0072213951613284205,-0.07738375208079395,-0.12989772981162928,1,0,-0.013484020986584591,-0.1419582941906551,-0.021983060905216623,-0.043961499213988287,-0.03668077488605925,-0.04698022164483806,-0.007186680147511889,-0.0733088351527702,1,0,-0.009169707019643078,-0.10613743374031892,-0.024571461401773798,-0.05465428636940206
Guard,DualTrendGuardStrategy,BTC/USDT:USDT,2024-09-05 04:00:00+00:00,2024-09-09 19:50:00+00:00,-0.00031433323153179523,-0.12558519,trailing_stop_loss,35.333333333333336,0.003430576788706966,0.08043730660320354,0.08043730660320354,0.00046056237643173845,2024-09-06T15:15:00+00:00,0.05747923529133627,0,0.575412444518884,0.20199313290343973,-0.012560935709285292,-0.04943218009762218,-0.0329538334854913,-0.04476453353184673,-0.03440577689599089,0.012208495623616495,-0.03425583498874929,-0.04416028387810389,-0.06923986647927849,0.05958857578657621,0.0749277748438996,-0.007708252410547178,-0.02818128733450309,-0.0058905390716584224,-0.010257258228962885,-0.06732364648675226,-0.09805651958188111,1,0,-0.009169707019643078,-0.10613743374031892,-0.024571461401773798,-0.05465428636940206,-0.0329538334854913,-0.03440577689599089,-0.0058905390716584224,-0.06732364648675226,1,0,-0.009169707019643078,-0.10613743374031892,-0.024571461401773798,-0.05465428636940206
Guard,DualTrendGuardStrategy,XRP/USDT:USDT,2024-09-05 04:00:00+00:00,2024-09-12 12:45:00+00:00,0.0004426745949569052,0.15794265,trailing_stop_loss,35.333333333333336,0.004886877828054363,0.09122171945701357,0.09122171945701357,-0.00018099547511310225,2024-09-06T15:15:00+00:00,0.054660633484162904,0,0.37373737373736965,0.4242424242424263,-0.0069850858976777674,-0.033443586916574786,-0.019571295433364333,-0.03557022368903551,-0.03663003663003661,0.0101167843563281,-0.024832239416515467,-0.03599199284510679,-0.0582652393444848,0.04942965779467664,0.16153846153846138,-0.004043260405814375,-0.017459091927971793,-0.005689499464350962,-0.009495013614348671,-0.05703297560761911,-0.0743465306969292,1,0,-0.004881542881772444,-0.07348135542460121,-0.020072623370438802,-0.051258064124214964,-0.0329538334854913,-0.03440577689599089,-0.0058905390716584224,-0.06732364648675226,1,0,-0.009169707019643078,-0.10613743374031892,-0.024571461401773798,-0.05465428636940206
Guard,DualTrendGuardStrategy,TAO/USDT:USDT,2024-11-02 13:00:00+00:00,2024-11-04 21:50:00+00:00,0.10000776836984716,30.68359515,roi,13.666666666666666,0.0037437419697842313,0.105046298347437,0.105046298347437,0.019826325816312943,2024-11-03T02:35:00+00:00,0.05086172522263089,1,0.5926236378876772,0.15339480301760125,-0.016301590961494083,-0.02912864392508474,-0.03597333634617561,-0.03372440659539766,-0.07813479115797672,0.0171861867593532,-0.036715798747047335,-0.0659676871090451,-0.13595440005809234,0.09235168647305622,0.04644670050761383,-0.005537184310653198,-0.022971308002705415,-0.014846057994047717,-0.0264210855886224,-0.13343157062081223,-0.18036689937371497,1,0,-0.01265239300971549,-0.12306593645759023,-0.08144633846742755,-0.07032586869060253,-0.019313175119925363,-0.02094345310727963,-0.0009417443915693379,-0.01739822630213894,0,0,0.006968160517182093,0.047626798839737194,-0.0031441597976987756,-0.020847853794375704
