pair,open_date,close_date,side,entry_tag,profit_abs,profit_ratio,duration,open_rate,close_rate,is_short,stake_amount,max_open_trades_config
NEAR/USDT:USDT,2024-01-21 16:00:00+00:00,2024-01-22 15:00:00+00:00,short,short_pullback_restart,23.98115651,0.09997022156616073,1380,2.963,2.665,True,240.003,5
ADA/USDT:USDT,2024-01-22 20:00:00+00:00,2024-01-26 12:00:00+00:00,short,short_compression_breakdown,-0.4104752,-0.0022064272573574435,5280,0.4822,0.4833,True,186.1292,5
BTC/USDT:USDT,2024-01-22 02:00:00+00:00,2024-01-26 15:00:00+00:00,short,short_pullback_restart,-1.65323326,-0.004998501985260918,6540,41363.9,41581.1,True,330.9112,5
ETH/USDT:USDT,2024-01-29 14:00:00+00:00,2024-01-29 16:00:00+00:00,short,short_pullback_restart,-5.92658198,-0.01716158047887621,120,2243.59,2280.04,True,345.51286,5
XRP/USDT:USDT,2024-01-22 00:00:00+00:00,2024-01-31 14:00:00+00:00,short,short_pullback_restart,33.79940185,0.10006139861272458,13800,0.5465,0.4928,True,337.9556,5
ZEC/USDT:USDT,2024-02-04 23:00:00+00:00,2024-02-06 23:00:00+00:00,short,short_compression_breakdown,29.57429283,0.1001642737093909,2880,21.4,19.25,True,295.4056,5
BTC/USDT:USDT,2024-02-08 00:00:00+00:00,2024-02-12 15:00:00+00:00,long,long_1d_center_compression,35.47862313,0.09999958456846775,6660,44326.3,48864.2,False,354.6104,5
SOL/USDT:USDT,2024-02-09 00:00:00+00:00,2024-02-13 00:00:00+00:00,long,long_1d_center_compression,32.58573424,0.10000072312227855,5760,102.742,113.259,False,325.69214,5
BNB/USDT:USDT,2024-02-09 00:00:00+00:00,2024-02-15 10:00:00+00:00,long,long_1d_center_compression,36.32946872,0.09999381240359874,9240,318.54,347.22,False,363.1356,5
BTC/USDT:USDT,2024-02-27 00:00:00+00:00,2024-02-28 13:00:00+00:00,long,long_1d_center_compression,38.17695437,0.09999917562201942,2220,54511.7,60123.8,False,381.5819,5
NEAR/USDT:USDT,2024-03-26 00:00:00+00:00,2024-03-27 15:00:00+00:00,long,long_1d_center_compression,-9.51303171,-0.023173964346123305,2340,7.46,7.311,False,410.3,5
SUI/USDT:USDT,2024-03-28 00:00:00+00:00,2024-03-28 00:00:00+00:00,long,long_1d_center_compression,-8.83435402,-0.021462918360802077,0,2.0778,2.0363,False,411.4044,5
BTC/USDT:USDT,2024-04-09 00:00:00+00:00,2024-04-09 07:00:00+00:00,long,long_1d_center_compression,-7.59676278,-0.02118623431875916,420,71678.3,70244.9,False,358.3915,5
ZEC/USDT:USDT,2024-04-12 14:00:00+00:00,2024-04-12 18:00:00+00:00,short,short_pullback_restart,26.73539212,0.09981288234108768,240,26.24,23.6,True,267.98912,5
BTC/USDT:USDT,2024-04-25 11:00:00+00:00,2024-04-25 17:00:00+00:00,short,short_compression_breakdown,-8.59375245,-0.022588977327449064,360,63438.4,64807.3,True,380.6304,5
XRP/USDT:USDT,2024-04-25 11:00:00+00:00,2024-04-25 20:00:00+00:00,short,short_compression_breakdown,-8.36134682,-0.029559887968552943,540,0.5169,0.5317,True,283.00275,5
LINK/USDT:USDT,2024-04-27 17:00:00+00:00,2024-04-27 18:00:00+00:00,short,short_compression_breakdown,-9.02593549,-0.033095407852351856,60,13.879,14.324,True,272.86114,5
ADA/USDT:USDT,2024-04-25 11:00:00+00:00,2024-04-28 12:00:00+00:00,short,short_compression_breakdown,-1.9526542,-0.008594529149525337,4380,0.4639,0.4676,True,227.311,5
LINK/USDT:USDT,2024-04-28 23:00:00+00:00,2024-05-01 08:00:00+00:00,short,short_pullback_restart,30.52757049,0.10002311684935498,3420,13.861,12.464,True,305.35783,5
XRP/USDT:USDT,2024-04-30 09:00:00+00:00,2024-05-01 19:00:00+00:00,short,short_pullback_restart,-8.89323648,-0.03981931524672908,2040,0.5009,0.5204,True,223.45149,5
SUI/USDT:USDT,2024-05-05 02:00:00+00:00,2024-05-05 14:00:00+00:00,short,short_compression_breakdown,-7.39129029,-0.030794884467321725,720,1.0687,1.1006,True,240.13689,5
ADA/USDT:USDT,2024-05-08 00:00:00+00:00,2024-05-08 14:00:00+00:00,short,short_compression_breakdown,-8.93546146,-0.03481574550551315,840,0.4412,0.4561,True,256.7784,5
BTC/USDT:USDT,2024-05-08 23:00:00+00:00,2024-05-09 22:00:00+00:00,short,short_compression_breakdown,-8.63036954,-0.028205579528708738,1380,61226.8,62900.8,True,306.134,5
LINK/USDT:USDT,2024-05-11 21:00:00+00:00,2024-05-13 08:00:00+00:00,short,short_pullback_restart,-8.92997103,-0.02264372305455522,2100,13.357,13.649,True,394.56578,5
DOGE/USDT:USDT,2024-05-12 08:00:00+00:00,2024-05-13 08:00:00+00:00,short,short_pullback_restart,-8.42173839,-0.03493373131461763,1440,0.14015,0.14494,True,241.19815,5
ETH/USDT:USDT,2024-05-10 15:00:00+00:00,2024-05-13 16:00:00+00:00,short,short_pullback_restart,-1.8453505,-0.008987741956741629,4380,2934.59,2960.21,True,205.4213,5
XRP/USDT:USDT,2024-05-10 15:00:00+00:00,2024-05-13 16:00:00+00:00,short,short_pullback_restart,-3.98903762,-0.01793005555785903,4380,0.5002,0.509,True,222.589,5
SUI/USDT:USDT,2024-05-13 02:00:00+00:00,2024-05-14 17:00:00+00:00,short,short_pullback_restart,9.1280146,0.1000195699349391,2340,0.9914,0.8914,True,91.30794,5
SUI/USDT:USDT,2024-06-02 10:00:00+00:00,2024-06-02 14:00:00+00:00,short,short_pullback_restart,-8.97301652,-0.022477374723884155,240,1.0114,1.0331,True,399.40186,5
ADA/USDT:USDT,2024-06-02 18:00:00+00:00,2024-06-03 06:00:00+00:00,short,short_pullback_restart,-8.50096492,-0.02294459589345234,720,0.445,0.4548,True,370.685,5
BNB/USDT:USDT,2024-06-04 00:00:00+00:00,2024-06-05 00:00:00+00:00,long,long_1d_center_compression,38.88295192,0.09999536903316386,1440,626.86,690.63,False,388.6532,5
SOL/USDT:USDT,2024-06-06 00:00:00+00:00,2024-06-06 19:00:00+00:00,long,long_1d_center_compression,-8.75853905,-0.021541771658136716,1140,173.667,170.195,False,406.38078,5
ADA/USDT:USDT,2024-06-10 07:00:00+00:00,2024-06-10 09:00:00+00:00,short,short_pullback_restart,-8.28781051,-0.020555274166565333,120,0.438,0.4466,True,403.398,5
TAO/USDT:USDT,2024-06-10 05:00:00+00:00,2024-06-11 15:00:00+00:00,short,short_pullback_restart,24.61754293,0.10000405158391198,2040,356.94,321.06,True,246.2886,5
XRP/USDT:USDT,2024-06-13 16:00:00+00:00,2024-06-15 19:00:00+00:00,short,short_compression_breakdown,-8.22322369,-0.020094414127694898,3060,0.4805,0.49,True,409.43405,5
SOL/USDT:USDT,2024-06-13 16:00:00+00:00,2024-06-16 17:00:00+00:00,short,short_compression_breakdown,-1.93422722,-0.009764568012622042,4380,146.804,148.222,True,198.1854,5
LINK/USDT:USDT,2024-06-13 16:00:00+00:00,2024-06-16 20:00:00+00:00,short,short_compression_breakdown,-0.12442739,-0.0005518304335106816,4560,15.1,15.105,True,225.594,5
ADA/USDT:USDT,2024-06-14 16:00:00+00:00,2024-06-17 19:00:00+00:00,short,short_compression_breakdown,-1.37252052,-0.004462544727782872,4500,0.4136,0.4154,True,307.7184,5
DOGE/USDT:USDT,2024-06-14 16:00:00+00:00,2024-06-18 00:00:00+00:00,short,short_pullback_restart,2.89853774,0.1000304829998142,4800,0.13938,0.1254,True,28.99104,5
DOGE/USDT:USDT,2024-06-19 15:00:00+00:00,2024-06-20 11:00:00+00:00,short,short_pullback_restart,-8.89770466,-0.04324826874101661,1200,0.12187,0.12701,True,205.83843,5
ETH/USDT:USDT,2024-06-21 09:00:00+00:00,2024-06-21 20:00:00+00:00,short,short_compression_breakdown,-8.65973758,-0.02480836696917151,660,3457.82,3540.41,True,349.23982,5
SOL/USDT:USDT,2024-06-21 09:00:00+00:00,2024-06-21 23:00:00+00:00,short,short_compression_breakdown,-8.82572362,-0.03968386919352621,840,130.124,135.158,True,222.51204,5
TAO/USDT:USDT,2024-06-22 20:00:00+00:00,2024-06-23 04:00:00+00:00,short,short_pullback_restart,-8.71753259,-0.03385775267866882,480,277.89,287.03,True,257.60403,5
ADA/USDT:USDT,2024-06-21 14:00:00+00:00,2024-06-23 09:00:00+00:00,short,short_pullback_restart,-8.76607785,-0.03690710035567296,2580,0.3778,0.3915,True,237.6362,5
TAO/USDT:USDT,2024-06-27 06:00:00+00:00,2024-06-27 12:00:00+00:00,short,short_pullback_restart,-6.05786821,-0.04424872755826799,360,273.4,285.24,True,136.9734,5
DOGE/USDT:USDT,2024-06-27 06:00:00+00:00,2024-06-27 13:00:00+00:00,short,short_compression_breakdown,-8.62236207,-0.03177029440354377,420,0.12095,0.12468,True,271.53275,5
XRP/USDT:USDT,2024-06-26 11:00:00+00:00,2024-06-28 07:00:00+00:00,short,short_pullback_restart,-6.52727512,-0.01669307274406575,2640,0.471,0.4786,True,391.2126,5
SUI/USDT:USDT,2024-06-29 23:00:00+00:00,2024-06-30 13:00:00+00:00,short,short_pullback_restart,-8.45216825,-0.029192905269818423,840,0.7829,0.8051,True,289.673,5
XRP/USDT:USDT,2024-06-29 23:00:00+00:00,2024-06-30 22:00:00+00:00,short,short_pullback_restart,-4.52050726,-0.011781398281834062,1380,0.4719,0.4771,True,383.89065,5
BTC/USDT:USDT,2024-06-21 09:00:00+00:00,2024-07-01 02:00:00+00:00,short,short_compression_breakdown,0.39378284,0.0012386654109025664,13980,63613.6,63631.9,True,318.068,5
ETH/USDT:USDT,2024-07-04 02:00:00+00:00,2024-07-05 02:00:00+00:00,short,short_compression_breakdown,21.49158976,0.09999983225326778,1440,3209.31,2886.43,True,215.02377,5
BNB/USDT:USDT,2024-07-04 02:00:00+00:00,2024-07-05 02:00:00+00:00,short,short_compression_breakdown,17.7242307,0.1000086695622061,1440,537.32,483.1,True,177.3156,5
ADA/USDT:USDT,2024-07-07 14:00:00+00:00,2024-07-08 08:00:00+00:00,short,short_pullback_restart,-8.57468869,-0.04562781447100291,1080,0.3561,0.372,True,188.0208,5
ETH/USDT:USDT,2024-07-07 08:00:00+00:00,2024-07-08 09:00:00+00:00,short,short_pullback_restart,-8.63471448,-0.02793029473247027,1500,3002.98,3084.59,True,309.30694,5
DOGE/USDT:USDT,2024-07-10 01:00:00+00:00,2024-07-10 04:00:00+00:00,short,short_pullback_restart,-8.54567947,-0.03357716024317224,180,0.10601,0.10946,True,254.63602,5
LINK/USDT:USDT,2024-07-11 04:00:00+00:00,2024-07-11 12:00:00+00:00,short,short_pullback_restart,-8.46451878,-0.035016737556346336,480,12.616,13.046,True,241.84872,5
LINK/USDT:USDT,2024-07-25 19:00:00+00:00,2024-07-26 02:00:00+00:00,short,short_compression_breakdown,-8.25260584,-0.04491318892167807,420,12.583,13.134,True,183.83763,5
SUI/USDT:USDT,2024-07-30 15:00:00+00:00,2024-08-02 15:00:00+00:00,short,short_compression_breakdown,22.70972423,0.10004388939736515,4320,0.7249,0.6518,True,227.11117,5
LINK/USDT:USDT,2024-07-31 17:00:00+00:00,2024-08-03 01:00:00+00:00,short,short_compression_breakdown,24.17264708,0.10003499070049182,3360,12.998,11.687,True,241.7628,5
DOGE/USDT:USDT,2024-08-03 16:00:00+00:00,2024-08-04 17:00:00+00:00,short,short_pullback_restart,21.15096307,0.100019793786714,1500,0.11054,0.0994,True,211.57356,5
BNB/USDT:USDT,2024-08-03 16:00:00+00:00,2024-08-05 00:00:00+00:00,short,short_pullback_restart,31.37897005,0.0999930482952648,1920,532.15,478.46,True,313.9685,5
BNB/USDT:USDT,2024-08-07 15:00:00+00:00,2024-08-08 15:00:00+00:00,short,short_pullback_restart,-8.927146,-0.046816289998442985,1440,476.95,498.78,True,190.78,5
NEAR/USDT:USDT,2024-08-19 00:00:00+00:00,2024-08-20 00:00:00+00:00,short,short_pullback_restart,-8.74217284,-0.04580470646209553,1440,3.897,4.071,True,190.953,5
ZEC/USDT:USDT,2024-08-31 16:00:00+00:00,2024-09-01 22:00:00+00:00,short,short_pullback_restart,40.63150157,0.09994976547464912,1800,32.53,29.26,True,406.72259,5
ADA/USDT:USDT,2024-08-30 12:00:00+00:00,2024-09-04 00:00:00+00:00,short,short_pullback_restart,26.80886888,0.10012449179571563,6480,0.3511,0.3157,True,267.8893,5
NEAR/USDT:USDT,2024-08-31 17:00:00+00:00,2024-09-04 01:00:00+00:00,short,short_pullback_restart,8.04277673,0.09988580101868212,4800,4.028,3.623,True,80.56,5
ETH/USDT:USDT,2024-09-03 09:00:00+00:00,2024-09-06 17:00:00+00:00,short,short_pullback_restart,32.21557316,0.09999922128330548,4800,2498.6,2247.47,True,322.3194,5
BNB/USDT:USDT,2024-08-31 17:00:00+00:00,2024-09-06 18:00:00+00:00,short,short_pullback_restart,40.50475836,0.09999324134971983,8700,533.26,479.43,True,405.2776,5
ZEC/USDT:USDT,2024-09-03 14:00:00+00:00,2024-09-06 20:00:00+00:00,short,short_pullback_restart,12.64173481,0.10016615751815036,4680,29.27,26.33,True,126.27078,5
DOGE/USDT:USDT,2024-09-05 04:00:00+00:00,2024-09-09 01:00:00+00:00,short,short_pullback_restart,-0.08868804,-0.0022002270390999363,5580,0.09625,0.0964,True,40.32875,5
BTC/USDT:USDT,2024-09-05 04:00:00+00:00,2024-09-09 20:00:00+00:00,short,short_pullback_restart,-0.18688405,-0.000545721290209123,6720,57104.1,57060.1,True,342.6246,5
XRP/USDT:USDT,2024-09-29 00:00:00+00:00,2024-10-01 15:00:00+00:00,long,long_1d_center_compression,-10.10463626,-0.02184348117066002,3780,0.6137,0.6014,False,462.36158,5
ZEC/USDT:USDT,2024-09-30 16:00:00+00:00,2024-10-03 08:00:00+00:00,short,short_compression_breakdown,23.27797846,0.09995844198808246,3840,27.89,25.1,True,232.99306,5
XRP/USDT:USDT,2024-10-09 21:00:00+00:00,2024-10-10 12:00:00+00:00,short,short_pullback_restart,-10.29095973,-0.02455980255015659,900,0.5224,0.5348,True,419.226,5
ADA/USDT:USDT,2024-10-09 13:00:00+00:00,2024-10-11 13:00:00+00:00,short,short_compression_breakdown,-10.07742572,-0.025505622521308904,2880,0.3399,0.3483,True,395.3037,5
LINK/USDT:USDT,2024-10-09 21:00:00+00:00,2024-10-11 15:00:00+00:00,short,short_compression_breakdown,-10.11538453,-0.039410126245399454,2520,10.422,10.825,True,256.79808,5
LINK/USDT:USDT,2024-10-13 15:00:00+00:00,2024-10-14 13:00:00+00:00,short,short_pullback_restart,-9.96651165,-0.03514096918511467,1320,10.724,11.093,True,283.75704,5
SOL/USDT:USDT,2024-10-21 00:00:00+00:00,2024-10-21 13:00:00+00:00,long,long_1d_center_compression,-9.57786093,-0.021177775107190162,780,167.42,164.072,False,452.034,5
XRP/USDT:USDT,2024-10-23 08:00:00+00:00,2024-10-29 02:00:00+00:00,short,short_compression_breakdown,4.41066686,0.009815148067857927,8280,0.5264,0.5216,True,449.59824,5
DOGE/USDT:USDT,2024-10-29 00:00:00+00:00,2024-10-29 16:00:00+00:00,long,long_1d_center_compression,41.55529756,0.10000899885261659,960,0.16141,0.17778,False,415.30793,5
BTC/USDT:USDT,2024-10-29 00:00:00+00:00,2024-11-02 00:00:00+00:00,long,long_1d_center_compression,-3.6398606,-0.008669447099605983,5760,69939.9,69495.4,False,419.6394,5
XRP/USDT:USDT,2024-11-03 03:00:00+00:00,2024-11-04 10:00:00+00:00,short,short_pullback_restart,-10.29180738,-0.024463074800808053,1860,0.5002,0.5121,True,420.9183,5
TAO/USDT:USDT,2024-11-02 13:00:00+00:00,2024-11-04 21:00:00+00:00,short,short_pullback_restart,27.11888336,0.10000776836794904,3360,451.42,406.17,True,271.30342,5
NEAR/USDT:USDT,2024-11-02 13:00:00+00:00,2024-11-05 15:00:00+00:00,short,short_compression_breakdown,-4.81512932,-0.016404932470594016,4440,3.864,3.924,True,293.664,5
XRP/USDT:USDT,2024-11-23 00:00:00+00:00,2024-11-23 01:00:00+00:00,long,long_1d_center_compression,46.85566145,0.09998228741105585,60,1.4739,1.6232,False,468.40542,5
BNB/USDT:USDT,2024-11-24 00:00:00+00:00,2024-11-24 12:00:00+00:00,long,long_1d_center_compression,-10.35829685,-0.02148680462334518,720,651.13,638.11,False,481.8362,5
BTC/USDT:USDT,2024-11-22 00:00:00+00:00,2024-11-24 15:00:00+00:00,long,long_1d_center_compression,-8.59833651,-0.02184181931875102,3780,98366.8,96399.5,False,393.4672,5
XRP/USDT:USDT,2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,long,long_1d_center_compression,-10.07967035,-0.021074695129014484,0,1.8019,1.7659,False,478.04407,5
ADA/USDT:USDT,2024-12-03 00:00:00+00:00,2024-12-03 03:00:00+00:00,long,long_1d_center_compression,47.44653855,0.10000208160719151,180,1.2036,1.3258,False,474.2184,5
SOL/USDT:USDT,2024-12-18 20:00:00+00:00,2024-12-19 19:00:00+00:00,short,short_compression_breakdown,28.12139137,0.10000227156082668,1380,211.54,190.187,True,281.3482,5
NEAR/USDT:USDT,2024-12-30 14:00:00+00:00,2025-01-01 20:00:00+00:00,short,short_pullback_restart,-10.10359501,-0.04656067899545999,3240,5.049,5.281,True,217.107,5
BTC/USDT:USDT,2025-01-12 10:00:00+00:00,2025-01-12 15:00:00+00:00,short,short_pullback_restart,-6.4322755,-0.013713093875017578,300,93859.1,95051.1,True,469.2955,5
TAO/USDT:USDT,2025-01-15 10:00:00+00:00,2025-01-15 13:00:00+00:00,short,short_pullback_restart,-10.83325649,-0.04995236813712308,180,404.06,423.84,True,216.98022,5
NEAR/USDT:USDT,2025-01-15 10:00:00+00:00,2025-01-15 13:00:00+00:00,short,short_pullback_restart,-10.658898,-0.04270885442721361,180,4.896,5.1,True,249.696,5
SUI/USDT:USDT,2025-01-26 21:00:00+00:00,2025-01-27 05:00:00+00:00,short,short_pullback_restart,39.4159244,0.10000595745607792,480,4.0779,3.6667,True,394.33293,5
ZEC/USDT:USDT,2025-01-26 22:00:00+00:00,2025-01-27 07:00:00+00:00,short,short_pullback_restart,38.40273692,0.10004747690151064,540,45.91,41.28,True,384.03715,5
NEAR/USDT:USDT,2025-01-26 22:00:00+00:00,2025-01-27 07:00:00+00:00,short,short_pullback_restart,30.86964998,0.10008974355021204,540,4.898,4.403,True,308.574,5
BNB/USDT:USDT,2025-01-28 22:00:00+00:00,2025-01-29 04:00:00+00:00,short,short_pullback_restart,-11.58273025,-0.02697160292525803,360,661.01,678.16,True,429.6565,5
ETH/USDT:USDT,2025-01-28 17:00:00+00:00,2025-01-30 09:00:00+00:00,short,short_pullback_restart,-11.39184825,-0.025485540357887193,2400,3149.41,3227.62,True,447.21622,5
DOGE/USDT:USDT,2025-02-01 20:00:00+00:00,2025-02-02 16:00:00+00:00,short,short_compression_breakdown,24.99854003,0.10000335684070889,1200,0.31499,0.28323,True,250.10206,5
ETH/USDT:USDT,2025-02-01 20:00:00+00:00,2025-02-02 22:00:00+00:00,short,short_compression_breakdown,31.93629056,0.10000146061676235,1560,3195.18,2873.41,True,319.518,5
SOL/USDT:USDT,2025-02-05 16:00:00+00:00,2025-02-09 02:00:00+00:00,short,short_compression_breakdown,-0.58536089,-0.002016980609207379,4920,201.64,201.82,True,290.3616,5
