variant,label,window,family,key,trades,profit_mean,profit_mean_pct,profit_total_abs,profit_total,profit_total_pct,duration_avg,wins,draws,losses,winrate,cagr,expectancy,expectancy_ratio,sortino,sharpe,calmar,sqn,profit_factor,max_drawdown_account,max_drawdown_abs
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,stop_loss,27,-0.027085817305927764,-2.71,-202.91004871,-0.20291004871,-20.29,13:46:00,0,0,27,0.0,-0.20291004870999996,-7.515186989259259,-1.0,-4.896484031458612,-4.896484031458612,-5.234239225902138,-17.6666,0.0,0.20291004870999996,202.91004871
raw_be_profit_lock_1y,Raw + Breakeven + ProfitLock,1y,profit_lock,TOTAL,168,0.004715955871267667,0.47,249.76937458,0.24976937458,24.98,"1 day, 2:24:00",102,0,66,0.6071428571428571,0.24976937458000004,1.4867224677380946,0.293191800256843,3.6233757137495215,1.45524805010994,35.59862045804758,2.1386,1.746306400653782,0.036724812395367255,41.03680525
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,roi,8,0.09999712731985616,10.0,267.09242449,0.26709242449,26.71,"3 days, 17:22:00",8,0,0,1.0,0.2670924244899999,33.38655306125,100.0,-100.0,2.5201343708216206,-100.0,15.9232,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,profit_giveback_guard,24,0.023349890768077603,2.33,160.46258343,0.16046258343,16.05,"1 day, 6:07:00",24,0,0,1.0,0.16046258342999997,6.6859409762499995,100.0,-100.0,3.877869227524736,-100.0,14.8044,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,profit_lock_pullback_restart,33,0.009441828323971403,0.94,70.49652546,0.07049652546,7.05,18:06:00,28,0,5,0.8484848484848485,0.07049652545999985,2.1362583472727272,2.078347149290674,3.6633265723886415,1.14354628282065,87.7987400708947,3.7451,14.717091185318449,0.004202744578733002,4.505927270000001
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,profit_lock_compression_breakdown,26,0.009466209564828505,0.95,49.49600881999999,0.04949600881999999,4.95,10:12:00,21,0,5,0.8076923076923077,0.04949600882000005,1.903692646923077,1.12134075926399,1.5360446258172886,0.7954600380314126,52.72118474494031,2.9225,6.830971948172746,0.004914038865867968,4.95298292
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,time_decay_profit_exit,2,0.03258328529190863,3.26,23.30583745,0.02330583745,2.33,"12 days, 20:30:00",2,0,0,1.0,0.023305837449999922,11.652918725,100.0,-100.0,0.7297500133067331,-100.0,6.9709,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,profit_lock_long_center,1,0.004078224234369596,0.41,1.37213952,0.00137213952,0.14,"3 days, 18:55:00",1,0,0,1.0,0.0013721395199999264,1.37213952,100.0,-100.0,-100.0,-100.0,-100.0,0.0,0.0,0.0
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,stale_loss_72h,4,-0.011763843656662602,-1.18,-9.04828595,-0.00904828595,-0.9,"3 days, 1:41:00",0,0,4,0.0,-0.009048285950000068,-2.2620714875,-1.0,-0.2461900719040662,-0.2461900719040662,-5.234239225902116,-2.0367,0.0,0.009048285950000037,9.04828595
raw_be_guard_profit_lock_1y,Raw + Breakeven + Guard + ProfitLock,1y,profit_lock,trailing_stop_loss,41,-0.009013129227686942,-0.9,-99.26853754,-0.09926853754,-9.93,18:05:00,18,0,23,0.43902439024390244,-0.09926853753999998,-2.4211838424390244,-0.5542817791352465,-1.3701249572552512,-1.445867540661361,-5.2319850467222855,-4.2611,0.011932480671952031,0.09931130698000004,99.31130698
