window,pair,open_date,is_short,enter_tag,baseline_profit_ratio,candidate_profit_ratio,profit_delta_ratio,baseline_exit_reason,candidate_exit_reason,baseline_trade_duration_min,candidate_trade_duration_min,baseline_mfe_ratio,candidate_mfe_ratio
3y,SUI/USDT:USDT,2025-06-04 11:00:00+00:00,True,short_pullback_restart,0.0001178788737460843,0.00011787886638835959,-7.357724713242912e-12,trailing_stop_loss,trailing_stop_loss,1560,1560,0.030963816842779268,0.030963816842779268
3y,SUI/USDT:USDT,2025-08-29 08:00:00+00:00,True,short_compression_breakdown,0.00011399398825030637,0.0001139939771166412,-1.1133665170359741e-11,trailing_stop_loss,trailing_stop_loss,270,270,0.02137116415002427,0.02137116415002427
3y,SUI/USDT:USDT,2025-09-24 04:00:00+00:00,True,short_pullback_restart,-0.046995830449170405,-0.04699583043026372,1.890668177573218e-11,stop_loss,stop_loss,645,645,0.012897040175671837,0.012897040175671837
3y,SUI/USDT:USDT,2025-09-25 01:00:00+00:00,True,short_pullback_restart,0.00844427250836695,0.05527481241025614,0.04683053990188919,stale_flat_120h,partial_exit,9095,650,0.0889946538010169,0.06402089438144976
3y,SUI/USDT:USDT,2025-11-19 06:00:00+00:00,True,short_pullback_restart,0.0003248494671512893,0.05216337671066537,0.05183852724351408,trailing_stop_loss,partial_exit,1150,700,0.07584195173693975,0.0589233278955954
3y,SUI/USDT:USDT,2025-12-11 15:00:00+00:00,True,short_compression_breakdown,-0.02898567417072118,-0.028985674170415882,3.0529745398411023e-13,stop_loss,stop_loss,220,220,0.0022331691297208245,0.0022331691297208245
3y,SUI/USDT:USDT,2026-03-22 00:00:00+00:00,True,short_pullback_restart,2.894580749030134e-05,2.8945813937782887e-05,6.447481546052736e-12,trailing_stop_loss,trailing_stop_loss,2105,2105,0.04717510951364723,0.04717510951364723
3y,TAO/USDT:USDT,2024-06-10 05:00:00+00:00,True,short_pullback_restart,0.00010541760662707519,0.050460135113594415,0.050354717506967336,trailing_stop_loss,partial_exit,615,170,0.059074859804765234,0.059074859804765234
3y,TAO/USDT:USDT,2024-06-22 20:00:00+00:00,True,short_pullback_restart,-0.03385775266671533,-0.03385775267665922,-9.943892931296716e-12,stop_loss,stop_loss,480,480,0.0054634922932195185,0.0054634922932195185
3y,TAO/USDT:USDT,2024-11-02 13:00:00+00:00,True,short_pullback_restart,0.10000776838670573,0.05012444713596046,-0.04988332125074527,roi,partial_exit,3410,820,0.11737623762376237,0.05984551452116538
3y,TAO/USDT:USDT,2025-01-15 10:00:00+00:00,True,short_pullback_restart,-0.04995236813659309,-0.049952368164670545,-2.8077457026043362e-11,stop_loss,stop_loss,210,210,0.003975550365253655,0.003975550365253655
3y,TAO/USDT:USDT,2025-08-28 17:00:00+00:00,True,short_pullback_restart,0.00025575282030693304,0.00025575282042326615,1.1633310417411002e-13,trailing_stop_loss,trailing_stop_loss,1170,1170,0.0396008236971328,0.0396008236971328
3y,TAO/USDT:USDT,2025-09-04 16:00:00+00:00,True,short_compression_breakdown,-0.03088317975274531,-0.030883179771931044,-1.9185732863524763e-11,trailing_stop_loss,trailing_stop_loss,1225,1225,0.00840227923896597,0.00840227923896597
3y,TAO/USDT:USDT,2025-09-23 18:00:00+00:00,True,short_pullback_restart,0.009962590800297136,0.050738884306964764,0.04077629350666763,stale_flat_120h,partial_exit,7490,2875,0.06733692647871758,0.059394396625630064
3y,TAO/USDT:USDT,2025-11-29 18:00:00+00:00,True,short_compression_breakdown,0.10000055724512075,0.10000055724660706,1.4863110742169283e-12,roi,roi,2500,2500,0.11642142884300988,0.11642142884300988
3y,TAO/USDT:USDT,2025-12-17 06:00:00+00:00,True,short_pullback_restart,8.267080948872457e-05,8.267081909531834e-05,9.606593772966236e-12,trailing_stop_loss,trailing_stop_loss,535,535,0.03889756017415591,0.03889756017415591
3y,TAO/USDT:USDT,2026-01-25 05:00:00+00:00,True,short_pullback_restart,-1.837271408304693e-05,0.05294290836422159,0.05296128107830463,trailing_stop_loss,partial_exit,1560,870,0.06887789827124635,0.05902715338967801
3y,TAO/USDT:USDT,2026-01-29 02:00:00+00:00,True,short_pullback_restart,0.0999954095662113,0.05261997971144793,-0.04737542985476336,roi,partial_exit,1420,785,0.11686885089311305,0.06295454545454549
3y,TAO/USDT:USDT,2026-02-03 15:00:00+00:00,True,short_pullback_restart,9.368387581172813e-05,9.368387325676734e-05,-2.55496078666647e-12,trailing_stop_loss,trailing_stop_loss,255,255,0.041447404112189945,0.041447404112189945
3y,TAO/USDT:USDT,2026-02-22 13:00:00+00:00,True,short_compression_breakdown,-0.0005129891962697111,-0.000512989184534525,1.1735186173505996e-11,trailing_stop_loss,trailing_stop_loss,1420,1420,0.06084479728501324,0.06084479728501324
3y,TAO/USDT:USDT,2026-04-30 15:00:00+00:00,True,short_compression_breakdown,-0.019683787066467066,-0.01968378706765008,-1.1830154911240953e-12,trailing_stop_loss,trailing_stop_loss,735,735,0.0017394118360907207,0.0017394118360907207
3y,XRP/USDT:USDT,2023-08-22 14:00:00+00:00,True,short_pullback_restart,0.00014106253576797226,0.00014106252965411165,-6.113860611355049e-12,trailing_stop_loss,trailing_stop_loss,445,445,0.02190798645688119,0.02190798645688119
3y,XRP/USDT:USDT,2023-09-01 15:00:00+00:00,True,short_compression_breakdown,0.00011469661113295407,0.0001146966008837899,-1.0249164174693307e-11,trailing_stop_loss,trailing_stop_loss,1425,1425,0.03084515731030213,0.03084515731030213
3y,XRP/USDT:USDT,2023-09-06 15:00:00+00:00,True,short_pullback_restart,-0.014516404812997642,-0.014516404804919766,8.077875174317128e-12,stop_loss,stop_loss,1805,1805,0.016303240269003316,0.016303240269003316
3y,XRP/USDT:USDT,2023-10-12 09:00:00+00:00,True,short_pullback_restart,-0.028183832725717638,-0.0281838327488212,-2.3103560731208006e-11,stop_loss,stop_loss,2150,2150,0.010180275715800713,0.010180275715800713
3y,XRP/USDT:USDT,2024-01-19 15:00:00+00:00,True,short_compression_breakdown,0.00020153326769429007,0.00020153328481913328,1.7124843210147844e-11,trailing_stop_loss,trailing_stop_loss,235,235,0.04410354745925216,0.04410354745925216
3y,XRP/USDT:USDT,2024-01-22 00:00:00+00:00,True,short_pullback_restart,0.10006139862906994,0.05205545821405611,-0.04800594041501383,roi,partial_exit,13805,1935,0.12913223140495877,0.05869817900038754
3y,XRP/USDT:USDT,2024-04-25 11:00:00+00:00,True,short_compression_breakdown,-0.029559887969944642,-0.02955988794438104,2.5563603317513284e-11,trailing_stop_loss,trailing_stop_loss,540,540,0.007013442431326844,0.007013442431326844
3y,XRP/USDT:USDT,2024-04-30 09:00:00+00:00,True,short_pullback_restart,0.0001985420739916774,0.00019854207399167743,2.710505431213761e-20,trailing_stop_loss,trailing_stop_loss,360,360,0.02790888569669603,0.02790888569669603
3y,XRP/USDT:USDT,2024-05-10 15:00:00+00:00,True,short_pullback_restart,0.0007168009965579809,0.0007168010059915954,9.433614588279238e-12,trailing_stop_loss,trailing_stop_loss,3840,3840,0.029006377288623764,0.029006377288623764
3y,XRP/USDT:USDT,2024-06-13 16:00:00+00:00,True,short_compression_breakdown,0.0006371437417648382,0.0006371437355093472,-6.2554910253490026e-12,trailing_stop_loss,trailing_stop_loss,2475,2475,0.04821116928446778,0.04821116928446778
3y,XRP/USDT:USDT,2024-06-26 11:00:00+00:00,True,short_pullback_restart,-0.016693072763103257,-0.016693072750124736,1.2978521035655888e-11,stop_loss,stop_loss,2690,2690,0.01421188630490966,0.01421188630490966
3y,XRP/USDT:USDT,2024-06-29 23:00:00+00:00,True,short_pullback_restart,-0.011781398300181543,-0.011781398285846019,1.4335524087250029e-11,stop_loss,stop_loss,1405,1405,0.004683840749414525,0.004683840749414525
3y,XRP/USDT:USDT,2024-09-29 00:00:00+00:00,False,long_1d_center_compression,-0.00047979049341716543,-0.00047979047797600124,1.544116418929209e-11,trailing_stop_loss,trailing_stop_loss,2820,2820,0.0853837379827278,0.0853837379827278
3y,XRP/USDT:USDT,2024-10-09 21:00:00+00:00,True,short_pullback_restart,-0.02455980256401968,-0.024559802555525416,8.494264319702793e-12,stop_loss,stop_loss,950,950,0.0034575489819439476,0.0034575489819439476
3y,XRP/USDT:USDT,2024-10-23 08:00:00+00:00,True,short_compression_breakdown,0.0003401098169552384,0.00034010983150641624,1.4551177862469344e-11,trailing_stop_loss,trailing_stop_loss,880,880,0.029532564052415333,0.029532564052415333
3y,XRP/USDT:USDT,2024-11-03 03:00:00+00:00,True,short_pullback_restart,-0.0244630748018161,-0.02446307478936309,1.2453010844737378e-11,stop_loss,stop_loss,1860,1860,0.01790801790801777,0.01790801790801777
3y,XRP/USDT:USDT,2024-11-23 00:00:00+00:00,False,long_1d_center_compression,0.09998228742411634,0.09998228741901458,-5.1017662316965584e-12,roi,roi,65,65,0.10930185222878075,0.10930185222878075
3y,XRP/USDT:USDT,2024-11-30 00:00:00+00:00,False,long_1d_center_compression,-6.236428998696051e-05,-6.236428716635313e-05,2.820607381557108e-12,trailing_stop_loss,trailing_stop_loss,30,30,0.037127476552527794,0.037127476552527794
3y,XRP/USDT:USDT,2025-03-28 05:00:00+00:00,True,short_compression_breakdown,0.09997810315202083,0.0999781031550094,2.9885816044128433e-12,roi,roi,4600,4600,0.11493012993380725,0.11493012993380725
3y,XRP/USDT:USDT,2025-05-30 17:00:00+00:00,True,short_pullback_restart,6.0765814557489376e-05,6.076581023843552e-05,-4.319053856151767e-12,trailing_stop_loss,trailing_stop_loss,1030,1030,0.035951487149870065,0.035951487149870065
3y,XRP/USDT:USDT,2025-06-05 07:00:00+00:00,True,short_pullback_restart,2.4415420797668766e-05,0.053992372884808355,0.05396795746401069,trailing_stop_loss,partial_exit,1925,825,0.06284020217729402,0.060263744788131346
3y,XRP/USDT:USDT,2025-08-22 04:00:00+00:00,True,short_compression_breakdown,-0.033712649809824954,-0.033712649812649896,-2.824941669476999e-12,stop_loss,stop_loss,600,600,0.018049762692363025,0.018049762692363025
3y,XRP/USDT:USDT,2025-09-04 20:00:00+00:00,True,short_pullback_restart,-0.028068089648649156,-0.02806808966085746,-1.2208303812322185e-11,stop_loss,stop_loss,990,990,0.002377093462992974,0.002377093462992974
3y,XRP/USDT:USDT,2025-10-09 17:00:00+00:00,True,short_compression_breakdown,0.09999992459524519,0.09999992459304553,-2.199657123114207e-12,roi,roi,1675,1675,0.1545945945945948,0.1545945945945948
3y,XRP/USDT:USDT,2025-10-19 09:00:00+00:00,True,short_pullback_restart,-0.020795508426828375,-0.020795508426828375,0.0,stop_loss,stop_loss,50,50,0.0063892246589536406,0.0063892246589536406
3y,XRP/USDT:USDT,2025-11-20 16:00:00+00:00,True,short_pullback_restart,0.09999128349280863,0.0522058314092717,-0.047785452083536926,roi,partial_exit,930,185,0.13225070606126454,0.05634659234861927
3y,XRP/USDT:USDT,2025-12-05 10:00:00+00:00,True,short_compression_breakdown,-0.0002592648443962215,-0.00025926483521315525,9.183066254029454e-12,trailing_stop_loss,trailing_stop_loss,2485,2485,0.022675285927399313,0.022675285927399313
3y,XRP/USDT:USDT,2025-12-14 11:00:00+00:00,True,short_pullback_restart,-0.00017574774306557998,-0.0001757477469059521,-3.840372112115173e-12,trailing_stop_loss,trailing_stop_loss,875,875,0.030472764645426587,0.030472764645426587
3y,XRP/USDT:USDT,2025-12-28 19:00:00+00:00,True,short_pullback_restart,-0.014136308438938696,-0.014136308430431812,8.506884432990525e-12,stop_loss,stop_loss,400,400,0.0016731433506045335,0.0016731433506045335
3y,XRP/USDT:USDT,2026-01-22 14:00:00+00:00,True,short_pullback_restart,0.00012561644463307802,0.00012561644676855485,2.1354768268370267e-12,trailing_stop_loss,trailing_stop_loss,1560,1560,0.022744141660481443,0.022744141660481443
3y,XRP/USDT:USDT,2026-01-29 03:00:00+00:00,True,short_pullback_restart,0.10000445914924454,0.06808286502752381,-0.03192159412172073,roi,partial_exit,3220,1365,0.11584276354973189,0.09927829607463479
3y,XRP/USDT:USDT,2026-02-22 13:00:00+00:00,True,short_pullback_restart,-0.0004701669114114223,0.05177373703405259,0.05224390394546401,trailing_stop_loss,partial_exit,1415,740,0.059518434913468754,0.056973427413301136
3y,XRP/USDT:USDT,2026-03-22 00:00:00+00:00,True,short_pullback_restart,-1.1947366612237399e-05,-1.1947362438832428e-05,4.173404970472306e-12,trailing_stop_loss,trailing_stop_loss,2105,2105,0.03475896531452083,0.03475896531452083
3y,XRP/USDT:USDT,2026-03-24 17:00:00+00:00,True,short_compression_breakdown,-0.03368306889592439,-0.03368306890107209,-5.147701709340424e-12,stop_loss,stop_loss,1095,1095,0.00535223491971637,0.00535223491971637
3y,XRP/USDT:USDT,2026-03-26 06:00:00+00:00,True,short_pullback_restart,0.02940249716986914,0.0500242890679502,0.02062179189808106,stale_low_profit_240h,partial_exit,15615,5290,0.0869224745497259,0.05752380952380953
3y,XRP/USDT:USDT,2026-05-22 07:00:00+00:00,True,short_pullback_restart,-0.00019651127032164987,-0.00019651126988065725,4.4099262002522677e-13,trailing_stop_loss,trailing_stop_loss,2255,2255,0.0500347463516333,0.0500347463516333
3y,XRP/USDT:USDT,2026-05-25 23:00:00+00:00,True,short_pullback_restart,-7.212747834756143e-05,0.050720383350175584,0.050792510828523145,trailing_stop_loss,partial_exit,5875,3175,0.06417745500473648,0.056090873482177894
3y,XRP/USDT:USDT,2026-06-03 20:00:00+00:00,True,short_pullback_restart,3.729927428687804e-05,3.7299263913120913e-05,-1.0373757124040699e-11,trailing_stop_loss,trailing_stop_loss,435,435,0.05487858332602791,0.05487858332602791
3y,XRP/USDT:USDT,2026-06-05 03:00:00+00:00,True,short_pullback_restart,5.829269857493753e-05,5.8292698574937545e-05,1.3552527156068805e-20,trailing_stop_loss,trailing_stop_loss,275,275,0.04034846400733616,0.04034846400733616
3y,ZEC/USDT:USDT,2023-07-30 07:00:00+00:00,True,short_pullback_restart,0.0006325363655283083,0.0006325363655283083,0.0,trailing_stop_loss,trailing_stop_loss,1060,1060,0.04998252359314925,0.04998252359314925
3y,ZEC/USDT:USDT,2023-08-04 09:00:00+00:00,True,short_pullback_restart,0.00043539097267674727,0.00043539097267674727,0.0,trailing_stop_loss,trailing_stop_loss,2365,2365,0.02583798882681565,0.02583798882681565
3y,ZEC/USDT:USDT,2023-08-24 15:00:00+00:00,True,short_pullback_restart,7.801994585554653e-05,7.80199400890824e-05,-5.7664641291144125e-12,trailing_stop_loss,trailing_stop_loss,505,505,0.025406080799666775,0.025406080799666775
3y,ZEC/USDT:USDT,2023-12-31 21:00:00+00:00,True,short_pullback_restart,0.0008446218635471333,0.0008446218247383685,-3.8808764795533746e-11,trailing_stop_loss,trailing_stop_loss,1270,1270,0.0903023164507264,0.0903023164507264
3y,ZEC/USDT:USDT,2024-02-04 23:00:00+00:00,True,short_compression_breakdown,0.10016427368574543,0.10016427368105892,-4.686515064911134e-12,roi,roi,2915,2915,0.1157455683003128,0.1157455683003128
3y,ZEC/USDT:USDT,2024-04-12 14:00:00+00:00,True,short_pullback_restart,0.09981288233837747,0.05708725122027564,-0.042725631118101834,roi,partial_exit,270,210,0.1724754244861484,0.07102040816326527
3y,ZEC/USDT:USDT,2024-08-31 16:00:00+00:00,True,short_pullback_restart,0.09994976546463193,0.05194605258878306,-0.04800371287584887,roi,partial_exit,1855,1525,0.11518683579019529,0.05651185449821372
3y,ZEC/USDT:USDT,2024-09-03 14:00:00+00:00,True,short_pullback_restart,0.00012203153578232992,0.0640738912822698,0.06395185974648747,trailing_stop_loss,partial_exit,1060,665,0.07531227038941957,0.07531227038941957
3y,ZEC/USDT:USDT,2024-09-30 16:00:00+00:00,True,short_compression_breakdown,0.00037821753531326667,0.00037821753793598387,2.6227172018368494e-12,trailing_stop_loss,trailing_stop_loss,1380,1380,0.02499081220139643,0.02499081220139643
3y,ZEC/USDT:USDT,2025-01-26 22:00:00+00:00,True,short_pullback_restart,0.10004747691661185,0.05033540674654147,-0.049712070170070385,roi,partial_exit,565,390,0.1197560975609755,0.056860036832412586
3y,ZEC/USDT:USDT,2025-03-09 03:00:00+00:00,True,short_pullback_restart,-0.00015122599358024654,0.056986532548461755,0.057137758542042,trailing_stop_loss,partial_exit,1825,820,0.09708404802744441,0.06387225548902209
3y,ZEC/USDT:USDT,2025-04-18 07:00:00+00:00,True,short_pullback_restart,-0.03697495297993338,-0.036974953007945136,-2.8011752639667264e-11,stop_loss,stop_loss,635,635,0.01038525963149084,0.01038525963149084
3y,ZEC/USDT:USDT,2026-01-23 08:00:00+00:00,True,short_pullback_restart,-0.04261419824780548,-0.0426141982359334,1.1872086647102265e-11,trailing_stop_loss,trailing_stop_loss,570,570,0.009582053377673816,0.009582053377673816
3y,ZEC/USDT:USDT,2026-03-06 13:00:00+00:00,True,short_compression_breakdown,0.10000299822805075,0.10000299823346058,5.409825365454424e-12,roi,roi,2000,2000,0.14265055262886062,0.14265055262886062
1y,ADA/USDT:USDT,2025-11-02 15:00:00+00:00,True,short_pullback_restart,0.10003342898185688,0.053638274077146816,-0.046395154904710065,roi,partial_exit,1470,1465,0.1437833714721588,0.05971731448763262
1y,ADA/USDT:USDT,2025-11-11 20:00:00+00:00,True,short_compression_breakdown,6.433461665837547e-05,6.433458845566564e-05,-2.8202709834385456e-11,trailing_stop_loss,trailing_stop_loss,1905,1905,0.04305065874930403,0.04305065874930403
1y,ADA/USDT:USDT,2025-12-21 02:00:00+00:00,True,short_pullback_restart,0.00013600869698918722,0.00013600868697492152,-1.0014265702492156e-11,trailing_stop_loss,trailing_stop_loss,1330,1330,0.034424853064651595,0.034424853064651595
1y,ADA/USDT:USDT,2025-12-23 14:00:00+00:00,True,short_compression_breakdown,0.0002272022148768078,0.00022720220340116424,-1.1475643569083815e-11,trailing_stop_loss,trailing_stop_loss,2295,2295,0.026712134129013965,0.026712134129013965
1y,ADA/USDT:USDT,2026-01-20 09:00:00+00:00,True,short_pullback_restart,0.00021225516266789137,0.0002122551553666052,-7.301286176130892e-12,trailing_stop_loss,trailing_stop_loss,1025,1025,0.04100490903840592,0.04100490903840592
1y,ADA/USDT:USDT,2026-01-22 15:00:00+00:00,True,short_pullback_restart,-0.029336495662818124,-0.029336495656889554,5.928570134816624e-12,trailing_stop_loss,trailing_stop_loss,1585,1585,0.016183986371379744,0.016183986371379744
1y,ADA/USDT:USDT,2026-01-29 03:00:00+00:00,True,short_pullback_restart,0.0998993672123215,0.052956673673870774,-0.04694269353845072,roi,partial_exit,2980,735,0.11521323997453847,0.05989110707803991
1y,ADA/USDT:USDT,2026-02-10 07:00:00+00:00,True,short_pullback_restart,-0.00020294988483327673,-0.00020294988137532777,3.457948960809351e-12,trailing_stop_loss,trailing_stop_loss,1870,1870,0.04009527590313611,0.04009527590313611
1y,ADA/USDT:USDT,2026-02-22 13:00:00+00:00,True,short_compression_breakdown,-0.00020278490240695213,-0.00020278489378337258,8.623579552270028e-12,trailing_stop_loss,trailing_stop_loss,1415,1415,0.0630595562475671,0.0630595562475671
1y,ADA/USDT:USDT,2026-03-27 09:00:00+00:00,True,short_compression_breakdown,-3.804553233907086e-05,-3.8045526567987367e-05,5.7710834944430314e-12,trailing_stop_loss,trailing_stop_loss,1720,1720,0.03321033210332103,0.03321033210332103
1y,ADA/USDT:USDT,2026-04-13 00:00:00+00:00,True,short_compression_breakdown,-0.024262101468306752,-0.024262101453516153,1.4790599300873453e-11,stop_loss,stop_loss,770,770,0.0008485362749257597,0.0008485362749257597
1y,ADA/USDT:USDT,2026-05-31 15:00:00+00:00,True,short_pullback_restart,0.09994425668011563,0.052527895906058115,-0.04741636077405751,roi,partial_exit,3385,2830,0.11705685618729089,0.056484410302756416
1y,BNB/USDT:USDT,2025-06-22 14:00:00+00:00,True,short_pullback_restart,6.738632884346614e-06,6.738632884346614e-06,0.0,trailing_stop_loss,trailing_stop_loss,535,535,0.025378176432410804,0.025378176432410804
1y,BNB/USDT:USDT,2025-07-11 00:00:00+00:00,False,long_1d_center_compression,-0.00011399701091704864,-0.00011399703413439084,-2.3217342206226753e-11,trailing_stop_loss,trailing_stop_loss,5535,5535,0.031618825586478216,0.031618825586478216
1y,BNB/USDT:USDT,2025-08-14 00:00:00+00:00,False,long_1d_center_compression,-0.0002179579294955403,-0.0002179579294955403,0.0,trailing_stop_loss,trailing_stop_loss,750,750,0.02576948920770028,0.02576948920770028
1y,BNB/USDT:USDT,2025-10-03 00:00:00+00:00,False,long_1d_center_compression,0.10000306789405067,0.10000306789405067,0.0,roi,roi,4690,4690,0.10425241312298916,0.10425241312298916
1y,BNB/USDT:USDT,2025-11-20 17:00:00+00:00,True,short_pullback_restart,0.10000153030079759,0.06339500092994488,-0.03660652937085271,roi,partial_exit,1160,875,0.11338694178930875,0.10075000000000012
1y,BNB/USDT:USDT,2025-11-25 15:00:00+00:00,True,short_pullback_restart,-0.030152970059613076,-0.03015297005961308,-3.469446951953614e-18,stop_loss,stop_loss,490,490,0.005659431191346043,0.005659431191346043
1y,BNB/USDT:USDT,2025-12-17 16:00:00+00:00,True,short_pullback_restart,7.356016590511493e-06,7.356016590511493e-06,0.0,trailing_stop_loss,trailing_stop_loss,1320,1320,0.029096385542168646,0.029096385542168646
1y,BNB/USDT:USDT,2026-01-31 09:00:00+00:00,True,short_pullback_restart,0.10000560047101138,0.050489989772665445,-0.04951561069834594,roi,partial_exit,580,480,0.11628248421670828,0.05853837586067234
1y,BNB/USDT:USDT,2026-02-09 08:00:00+00:00,True,short_pullback_restart,1.3411786212802531e-05,1.3411786212802531e-05,0.0,trailing_stop_loss,trailing_stop_loss,320,320,0.025780476321898727,0.025780476321898727
1y,BNB/USDT:USDT,2026-03-22 00:00:00+00:00,True,short_pullback_restart,-0.02724279698745629,-0.027242796981357294,6.09899630799049e-12,stop_loss,stop_loss,2105,2105,0.016596774193548436,0.016596774193548436
1y,BNB/USDT:USDT,2026-04-01 14:00:00+00:00,True,short_pullback_restart,5.870517801359942e-05,0.05253525915949403,0.052476553981480434,trailing_stop_loss,partial_exit,6920,1275,0.07122706803805778,0.05700306021888357
1y,BTC/USDT:USDT,2025-07-10 00:00:00+00:00,False,long_1d_center_compression,0.10000002354941873,0.10000002354941873,0.0,roi,roi,6080,6080,0.10445252599375165,0.10445252599375165
1y,BTC/USDT:USDT,2025-08-11 00:00:00+00:00,False,long_1d_center_compression,-0.00020193472133967863,-0.00020193472133967863,0.0,trailing_stop_loss,trailing_stop_loss,780,780,0.026788746495962856,0.026788746495962856
1y,BTC/USDT:USDT,2025-08-21 17:00:00+00:00,True,short_pullback_restart,-0.01635619787271634,-0.01635619787271634,0.0,trailing_stop_loss,trailing_stop_loss,1260,1260,0.006494012590268161,0.006494012590268161
1y,BTC/USDT:USDT,2025-08-29 02:00:00+00:00,True,short_pullback_restart,0.0007738701450044445,0.0007738701450044445,0.0,trailing_stop_loss,trailing_stop_loss,6480,6480,0.03930082127383727,0.03930082127383727
1y,BTC/USDT:USDT,2025-11-04 06:00:00+00:00,True,short_pullback_restart,0.0002471665240776542,0.0002471665240776542,0.0,trailing_stop_loss,trailing_stop_loss,2175,2175,0.05334780076206802,0.05334780076206802
1y,BTC/USDT:USDT,2025-11-06 13:00:00+00:00,True,short_pullback_restart,9.266404663365438e-05,9.266404663365438e-05,0.0,trailing_stop_loss,trailing_stop_loss,965,965,0.02263304282590317,0.02263304282590317
1y,BTC/USDT:USDT,2026-02-03 17:00:00+00:00,True,short_pullback_restart,1.0475010531572972e-06,1.0475010531572972e-06,0.0,trailing_stop_loss,trailing_stop_loss,210,210,0.04896473002859136,0.04896473002859136
1y,BTC/USDT:USDT,2026-03-27 09:00:00+00:00,True,short_compression_breakdown,-0.00021348783050313813,-0.00021348782067649413,9.826644001547508e-12,trailing_stop_loss,trailing_stop_loss,4265,4265,0.04557273615103319,0.04557273615103319
1y,BTC/USDT:USDT,2026-04-18 00:00:00+00:00,False,long_1d_center_compression,-0.02078238929345367,-0.02078238929345367,0.0,stop_loss,stop_loss,1115,1115,0.004535859775206097,0.004535859775206097
1y,BTC/USDT:USDT,2026-06-07 20:00:00+00:00,True,short_pullback_restart,-0.029402379258000075,-0.029402379258000075,0.0,stop_loss,stop_loss,130,130,0.0018630586520280712,0.0018630586520280712
1y,BTC/USDT:USDT,2026-06-09 14:00:00+00:00,True,short_pullback_restart,7.3474439475454134e-06,7.3474468178559785e-06,2.8703105650883807e-12,trailing_stop_loss,trailing_stop_loss,370,370,0.024514854744465575,0.024514854744465575
1y,DOGE/USDT:USDT,2025-09-01 00:00:00+00:00,True,short_pullback_restart,0.00012953980621325866,0.00012953982794720162,2.1733942960231942e-11,trailing_stop_loss,trailing_stop_loss,450,450,0.026580149002643605,0.026580149002643605
1y,DOGE/USDT:USDT,2025-11-06 06:00:00+00:00,True,short_pullback_restart,8.855776294906344e-05,8.855775993392426e-05,-3.015139177285457e-12,trailing_stop_loss,trailing_stop_loss,1245,1245,0.04346440634758775,0.04346440634758775
1y,DOGE/USDT:USDT,2025-11-19 06:00:00+00:00,True,short_pullback_restart,0.00012205846224122117,0.05123457317006499,0.05111251470782377,trailing_stop_loss,partial_exit,1185,740,0.06365181910914663,0.05753887762001342
1y,DOGE/USDT:USDT,2025-12-07 14:00:00+00:00,True,short_pullback_restart,1.3611263262429393e-05,1.3611263262429391e-05,-1.6940658945086007e-21,trailing_stop_loss,trailing_stop_loss,110,110,0.025300489686897132,0.025300489686897132
1y,DOGE/USDT:USDT,2026-02-10 07:00:00+00:00,True,short_pullback_restart,-0.00023727126312053263,0.05349694361030809,0.053734214873428617,trailing_stop_loss,partial_exit,3030,1930,0.06216554707958544,0.05927103440445114
1y,DOGE/USDT:USDT,2026-05-31 15:00:00+00:00,True,short_pullback_restart,-0.015855933644687008,-0.015855933640995315,3.691692784801859e-12,trailing_stop_loss,trailing_stop_loss,750,750,0.01030823648307222,0.01030823648307222
1y,DOGE/USDT:USDT,2026-06-09 16:00:00+00:00,True,short_pullback_restart,0.00015285000827681557,0.00015285000314007598,-5.136739585119912e-12,trailing_stop_loss,trailing_stop_loss,1995,1995,0.028127675186498946,0.028127675186498946
1y,ETH/USDT:USDT,2025-06-22 14:00:00+00:00,True,short_pullback_restart,4.76359357150428e-05,4.76359357150428e-05,0.0,trailing_stop_loss,trailing_stop_loss,485,485,0.0416390336333492,0.0416390336333492
1y,ETH/USDT:USDT,2025-07-10 00:00:00+00:00,False,long_1d_center_compression,0.10000094531967961,0.10000094531348878,-6.190825629914798e-12,roi,roi,5980,5980,0.10269213676387157,0.10269213676387157
1y,ETH/USDT:USDT,2025-08-08 00:00:00+00:00,False,long_1d_center_compression,0.09999886953301679,0.09999886953301679,0.0,roi,roi,2780,2780,0.10665233855286038,0.10665233855286038
1y,ETH/USDT:USDT,2025-09-13 00:00:00+00:00,False,long_1d_center_compression,-0.021272756387331723,-0.021272756381133927,6.197795748841273e-12,stop_loss,stop_loss,1005,1005,0.012138014188612711,0.012138014188612711
1y,ETH/USDT:USDT,2025-10-29 16:00:00+00:00,True,short_compression_breakdown,4.2145596067705635e-05,4.2145591738193585e-05,-4.329512049978772e-12,trailing_stop_loss,trailing_stop_loss,155,155,0.026007116698267607,0.026007116698267607
1y,ETH/USDT:USDT,2025-10-30 13:00:00+00:00,True,short_compression_breakdown,-2.9504063563909545e-05,-2.9504063563909545e-05,0.0,trailing_stop_loss,trailing_stop_loss,670,670,0.03751257579465439,0.03751257579465439
1y,ETH/USDT:USDT,2025-11-06 13:00:00+00:00,True,short_pullback_restart,1.8343328072137778e-06,1.8343328072137778e-06,0.0,trailing_stop_loss,trailing_stop_loss,345,345,0.03170416024653311,0.03170416024653311
1y,ETH/USDT:USDT,2025-11-20 16:00:00+00:00,True,short_pullback_restart,0.09999836123194321,0.051917307427043126,-0.04808105380490008,roi,partial_exit,930,185,0.11801411461979439,0.05972360213916006
