period,pair,side,entry_tag,open_date,close_date,open_rate,close_rate,profit_abs,profit_ratio,exit_reason,exit_reason_group,pnl_group,future_favorable_from_exit_pct_6h,future_adverse_from_exit_pct_6h,future_close_return_from_exit_pct_6h,held_profit_ratio_pct_6h,regained_entry_6h,regained_pre_exit_extreme_6h,entry_plus_1pct_6h,entry_plus_3pct_6h,entry_plus_5pct_6h,stopped_too_early_6h,valid_stop_6h,took_profit_too_early_6h,good_take_profit_6h,gave_back_risk_6h,hold_would_help_6h,hold_would_hurt_6h,future_favorable_from_exit_pct_12h,future_adverse_from_exit_pct_12h,future_close_return_from_exit_pct_12h,held_profit_ratio_pct_12h,regained_entry_12h,regained_pre_exit_extreme_12h,entry_plus_1pct_12h,entry_plus_3pct_12h,entry_plus_5pct_12h,stopped_too_early_12h,valid_stop_12h,took_profit_too_early_12h,good_take_profit_12h,gave_back_risk_12h,hold_would_help_12h,hold_would_hurt_12h,future_favorable_from_exit_pct_24h,future_adverse_from_exit_pct_24h,future_close_return_from_exit_pct_24h,held_profit_ratio_pct_24h,regained_entry_24h,regained_pre_exit_extreme_24h,entry_plus_1pct_24h,entry_plus_3pct_24h,entry_plus_5pct_24h,stopped_too_early_24h,valid_stop_24h,took_profit_too_early_24h,good_take_profit_24h,gave_back_risk_24h,hold_would_help_24h,hold_would_hurt_24h,future_favorable_from_exit_pct_48h,future_adverse_from_exit_pct_48h,future_close_return_from_exit_pct_48h,held_profit_ratio_pct_48h,regained_entry_48h,regained_pre_exit_extreme_48h,entry_plus_1pct_48h,entry_plus_3pct_48h,entry_plus_5pct_48h,stopped_too_early_48h,valid_stop_48h,took_profit_too_early_48h,good_take_profit_48h,gave_back_risk_48h,hold_would_help_48h,hold_would_hurt_48h,future_favorable_from_exit_pct_72h,future_adverse_from_exit_pct_72h,future_close_return_from_exit_pct_72h,held_profit_ratio_pct_72h,regained_entry_72h,regained_pre_exit_extreme_72h,entry_plus_1pct_72h,entry_plus_3pct_72h,entry_plus_5pct_72h,stopped_too_early_72h,valid_stop_72h,took_profit_too_early_72h,good_take_profit_72h,gave_back_risk_72h,hold_would_help_72h,hold_would_hurt_72h,future_favorable_from_exit_pct_168h,future_adverse_from_exit_pct_168h,future_close_return_from_exit_pct_168h,held_profit_ratio_pct_168h,regained_entry_168h,regained_pre_exit_extreme_168h,entry_plus_1pct_168h,entry_plus_3pct_168h,entry_plus_5pct_168h,stopped_too_early_168h,valid_stop_168h,took_profit_too_early_168h,good_take_profit_168h,gave_back_risk_168h,hold_would_help_168h,hold_would_hurt_168h,future_favorable_from_exit_pct_336h,future_adverse_from_exit_pct_336h,future_close_return_from_exit_pct_336h,held_profit_ratio_pct_336h,regained_entry_336h,regained_pre_exit_extreme_336h,entry_plus_1pct_336h,entry_plus_3pct_336h,entry_plus_5pct_336h,stopped_too_early_336h,valid_stop_336h,took_profit_too_early_336h,good_take_profit_336h,gave_back_risk_336h,hold_would_help_336h,hold_would_hurt_336h
1y,SOL/USDT:USDT,long,long_1d_center_compression,2025-09-11T00:00:00+00:00,2025-09-14T02:00:00+00:00,223.94,246.64,35.8418551,0.09998197934836278,roi,roi,winning_trades,1.1798572818683204,0.916315277327275,-0.15001621796950054,9.871420916316877,True,True,True,True,True,False,False,False,True,False,False,True,1.1798572818683204,2.11644502108336,-1.4231268245215662,8.469259623113333,True,True,True,True,True,False,False,False,True,False,False,True,1.1798572818683204,3.0976321764515027,-1.8893934479403167,7.9557292131820985,True,True,True,True,True,False,False,False,True,False,False,True,1.1798572818683204,6.738566331495289,-5.222186182289976,4.285103152630166,True,True,True,True,True,False,False,False,True,False,False,True,1.1798572818683204,6.738566331495289,-4.220726565034057,5.388077163525941,True,True,True,True,True,False,False,False,True,False,False,True,2.7773272786247256,6.738566331495289,-2.286733700940637,7.518111994284184,True,True,True,True,True,False,False,False,True,False,False,True,2.7773272786247256,22.67272137528381,-18.36685047032111,-10.19198892560507,True,True,True,True,True,False,False,False,True,False,False,True
1y,SUI/USDT:USDT,short,short_pullback_restart,2025-09-24T04:00:00+00:00,2025-09-24T14:00:00+00:00,3.275,3.4257,-8.06092198,-0.04699583041331283,stop_loss,stop_loss,losing_trades,1.5850775024082675,-0.04670578275972279,0.8757334267448932,-3.785496183206115,False,False,False,False,False,False,True,False,False,False,True,False,3.4854190384447024,-0.04670578275972279,2.5191931576028272,-2.0664122137404584,False,False,False,False,False,True,False,False,False,False,True,False,8.923723618530516,-0.04670578275972279,6.033803310272356,1.6099236641221388,True,True,True,True,False,True,False,False,False,False,True,False,10.453338003911606,-0.04670578275972279,9.101789415301978,4.819083969465643,True,True,True,True,True,True,False,False,False,False,True,False,10.453338003911606,-0.04670578275972279,6.474589135067285,2.070992366412212,True,True,True,True,True,True,False,False,False,False,True,False,10.453338003911606,1.1326152319234073,-0.6334471786788117,-5.364122137404584,True,True,True,True,True,True,False,False,False,True,False,True,10.453338003911606,8.652246256239607,-0.6509618472137078,-5.382442748091605,True,True,True,True,True,True,False,False,False,True,False,True
1y,TAO/USDT:USDT,short,short_pullback_restart,2025-09-23T18:00:00+00:00,2025-09-28T23:00:00+00:00,308.93,306.06,1.85830156,0.009022927643360176,stale_flat_120h,timeout,winning_trades,0.9050512971312754,0.42475331634320446,0.2581193230085671,1.0847344058524664,True,False,True,False,False,False,False,False,True,False,True,False,2.535450565248641,0.42475331634320446,1.5487159380513653,2.363341209982848,True,False,True,True,False,False,False,False,True,False,True,False,2.535450565248641,2.1760439129582516,-1.3690126119061614,-0.5272812611271139,True,False,True,True,False,False,False,False,True,False,False,True,3.584264523296095,2.1760439129582516,1.0586159576553646,1.877794322338398,True,False,True,True,False,False,False,True,False,False,True,False,3.584264523296095,4.773573809057052,-4.391295824348166,-3.52148706826789,True,False,True,True,False,False,False,True,False,True,False,True,3.584264523296095,8.03763967849442,-2.9863425472129603,-2.129585990353796,True,False,True,True,False,False,False,True,False,True,False,True,57.34823237273737,30.043128798274843,-25.18787165915179,-24.124860000647384,True,True,True,True,True,False,False,True,False,True,False,True
1y,SUI/USDT:USDT,short,short_pullback_restart,2025-09-25T01:00:00+00:00,2025-10-01T09:00:00+00:00,3.3406,3.3811,-3.00588077,-0.01205157680846564,stale_loss_72h,timeout,losing_trades,0.25435509153825503,3.1883114962586174,-3.1616929401674008,-4.512381009399515,False,False,False,False,False,False,False,False,False,False,False,True,0.25435509153825503,4.439383632545625,-3.330277128745084,-4.683009040292171,False,False,False,False,False,False,False,False,False,False,False,True,0.25435509153825503,6.249445446748101,-5.501168258850668,-6.880219122313362,False,False,False,False,False,False,False,False,False,False,False,True,0.25435509153825503,7.716423649108275,-6.725621839046458,-8.11951745195474,False,False,False,False,False,False,False,False,False,False,False,True,0.25435509153825503,8.438082280914493,-3.682233592617782,-5.039232473208407,False,False,False,False,False,False,False,False,False,False,False,True,0.25435509153825503,10.085475141226235,-2.8895921445683395,-4.236981380590323,False,False,False,False,False,False,False,False,False,False,False,True,83.23326727987933,10.085475141226235,16.704622755907838,15.594785367897975,True,True,True,True,True,False,False,False,False,False,True,False
1y,BNB/USDT:USDT,long,long_1d_center_compression,2025-10-03T00:00:00+00:00,2025-10-06T06:00:00+00:00,1090.91,1201.83,36.01913501,0.10000306789405067,roi,roi,winning_trades,3.197623623973446,0.461795761463764,2.9039048783937904,13.26682219431483,True,True,True,True,True,False,False,True,False,False,True,False,3.197623623973446,0.461795761463764,1.5293344316583968,11.752490122924893,True,True,True,True,True,False,False,True,False,False,True,False,5.25615103633626,0.461795761463764,3.43143373022807,13.847988376676337,True,True,True,True,True,False,False,True,False,False,True,False,13.402893920105186,0.461795761463764,8.717539086226836,19.671566857027603,True,True,True,True,True,False,False,True,False,False,True,False,13.402893920105186,0.461795761463764,8.983799705449194,19.9648999459167,True,True,True,True,True,False,False,True,False,False,True,False,13.402893920105186,31.471173127647,9.963971609961476,21.044732379389668,True,True,True,True,True,False,False,True,False,False,True,False,14.376409309136898,31.471173127647,-5.8003211768719405,3.677580185349828,True,True,True,True,True,False,False,True,False,True,False,True
1y,XRP/USDT:USDT,short,short_compression_breakdown,2025-10-09T17:00:00+00:00,2025-10-10T20:00:00+00:00,2.7768,2.4969,29.97442268,0.09999992460244123,roi,roi,winning_trades,52.773439064439906,2.0905923344947746,2.511113781088549,12.237942955920483,True,True,True,True,True,False,False,True,False,False,True,False,52.773439064439906,2.0905923344947746,0.5687051944411154,10.49132814750793,True,True,True,True,True,False,False,True,False,False,True,False,52.773439064439906,2.0905923344947746,5.755136369097678,15.154969749351771,True,True,True,True,True,False,False,True,False,False,True,False,52.773439064439906,3.416236132804666,-2.3869598301894386,7.833592624603858,True,True,True,True,True,False,False,True,False,True,False,True,52.773439064439906,5.891305218470904,-5.863270455364646,4.707692307692313,True,True,True,True,True,False,False,True,False,True,False,True,52.773439064439906,5.931354880051259,7.489286715527264,16.714318640161345,True,True,True,True,True,False,False,True,False,False,True,False,52.773439064439906,5.931354880051259,-0.6488045176018259,9.396542783059637,True,True,True,True,True,False,False,True,False,True,False,True
1y,PAXG/USDT:USDT,long,long_1d_center_compression,2025-09-23T00:00:00+00:00,2025-10-10T21:00:00+00:00,3756.0,3680.88,-8.60223005,-0.023358357470109784,stop_loss,stop_loss,losing_trades,8.642498532959507,-7.311295125078781,7.935330681793476,5.676624068157609,True,False,True,True,True,True,False,False,False,False,True,False,8.642498532959507,-7.311295125078781,8.576210036730341,6.304685835995738,True,False,True,True,True,True,False,False,False,False,True,False,8.668850926952242,-7.311295125078781,8.296928995240272,6.030990415335468,True,False,True,True,True,True,False,False,False,False,True,False,9.070657016800334,-7.311295125078781,8.684064680185175,6.410383386581476,True,False,True,True,True,True,False,False,False,False,True,False,11.929755927930275,-7.311295125078781,11.906935298080887,9.568796592119272,True,False,True,True,True,True,False,False,False,False,True,False,38.723620438590764,-7.311295125078781,15.839147160461614,13.422364217252387,True,True,True,True,True,True,False,False,False,False,True,False,38.723620438590764,-7.311295125078781,11.60646367173068,9.27433439829607,True,True,True,True,True,True,False,False,False,False,True,False
1y,SOL/USDT:USDT,short,short_pullback_restart,2025-10-19T09:00:00+00:00,2025-10-19T09:00:00+00:00,184.08,188.11,-8.6008338,-0.02291505922452752,stop_loss,stop_loss,losing_trades,0.7867736962415705,1.881877624793999,-1.3555898144702476,-3.6745328118209386,False,False,False,False,False,False,True,False,False,False,False,True,0.7867736962415705,2.147679549199932,-0.5688161182286923,-2.870534550195564,False,False,False,False,False,False,True,False,False,False,False,True,2.355005050236567,3.365052362979099,-2.6686513210355542,-5.016340721425458,True,False,False,False,False,False,True,False,False,False,False,True,2.902557014512789,3.365052362979099,2.041358779437565,-0.2032159930465003,True,True,False,False,False,False,True,False,False,False,True,False,2.902557014512789,5.0927648716176614,2.2327361650098436,-0.007648848326805794,True,True,False,False,False,False,True,False,False,False,True,False,5.985859337621615,5.0927648716176614,-4.130561905268184,-6.5102564102564005,True,True,True,True,False,True,False,False,False,True,False,True,5.985859337621615,9.138270161075965,1.2333209292435392,-1.0289439374185025,True,True,True,True,False,True,False,False,False,False,True,False
1y,XRP/USDT:USDT,short,short_pullback_restart,2025-10-19T09:00:00+00:00,2025-10-19T09:00:00+00:00,2.3312,2.3773,-7.94165158,-0.020795508439921062,stop_loss,stop_loss,losing_trades,1.0389938165145403,1.5311487822319434,-0.938038951751987,-3.0341111873713116,False,False,False,False,False,False,True,False,False,False,False,True,1.0389938165145403,1.712026248264846,-0.7613679384175327,-2.853946465339741,False,False,False,False,False,False,True,False,False,False,False,True,1.0389938165145403,4.21065915113784,-3.991923610818996,-6.1483870967741945,False,False,False,False,False,False,True,False,False,False,False,True,1.0389938165145403,7.323434147983011,-1.2829680730240176,-3.3858613589567605,False,False,False,False,False,False,True,False,False,False,False,True,1.0389938165145403,7.323434147983011,-0.25238716190637395,-2.33490048043927,False,False,False,False,False,False,True,False,False,False,False,True,2.2630715517603943,11.96735792706011,-11.260673873722292,-13.56087851750172,True,False,False,False,False,False,True,False,False,False,False,True,2.2630715517603943,13.443822824212337,-5.973162831783953,-8.168805765271102,True,False,False,False,False,False,True,False,False,False,False,True
1y,ETH/USDT:USDT,short,short_compression_breakdown,2025-10-21T05:00:00+00:00,2025-10-21T14:00:00+00:00,3849.22,4009.27,-8.19887082,-0.04262147814961512,trailing_stop_loss,trailing_stop_loss,losing_trades,1.8773991275219675,2.4727693570151144,1.421705198203164,-2.7771657634533797,False,False,False,False,False,False,True,False,False,False,True,False,4.836291893536731,2.4727693570151144,3.738336405380533,-0.36420937228841355,True,True,False,False,False,True,False,False,False,False,True,False,6.092630329212051,2.4727693570151144,3.9139294684568533,-0.1813151755420607,True,True,True,False,False,True,False,False,False,False,True,False,7.556487839432117,2.4727693570151144,4.069319352400813,-0.019464203137261334,True,True,True,True,False,True,False,False,False,False,True,False,7.556487839432117,2.4727693570151144,2.7132121308866752,-1.4319581629524938,True,True,True,True,False,True,False,False,False,False,True,False,7.556487839432117,6.079161543123811,-2.694256061577294,-7.064268085482259,True,True,True,True,False,True,False,False,False,True,False,True,13.700000249421965,6.079161543123811,11.347202857378027,7.561032624791514,True,True,True,True,True,True,False,False,False,False,True,False
1y,SOL/USDT:USDT,short,short_pullback_restart,2025-10-20T17:00:00+00:00,2025-10-21T15:00:00+00:00,187.43,194.83,-8.2930645,-0.04061314686071559,stop_loss,stop_loss,losing_trades,3.60827387979264,1.4679464148231716,1.858030077503467,-2.116752921090541,False,False,False,False,False,True,False,False,False,False,True,False,5.543294153877746,1.4679464148231716,4.968434019401532,1.116454142880009,True,False,True,False,False,True,False,False,False,False,True,False,7.031771287789364,1.4679464148231716,5.604886311143056,1.7780344662007201,True,True,True,True,False,True,False,False,False,False,True,False,9.228558230252023,1.4679464148231716,1.9760817122619834,-1.9940404417649165,True,True,True,True,True,True,False,False,False,False,True,False,9.228558230252023,1.4679464148231716,2.8383719139762875,-1.0977058101691324,True,True,True,True,True,True,False,False,False,False,True,False,9.228558230252023,5.373915721398141,-2.001745111122505,-6.128917462519332,True,True,True,True,True,True,False,False,False,True,False,True,20.027716470769395,5.373915721398141,17.16368115793257,13.793186789734847,True,True,True,True,True,True,False,False,False,False,True,False
1y,NEAR/USDT:USDT,short,short_pullback_restart,2025-11-02T15:00:00+00:00,2025-11-03T00:00:00+00:00,2.121,2.202,-8.11936346,-0.03908160942848624,stop_loss,stop_loss,losing_trades,9.173478655767482,-1.3169845594913676,7.720254314259761,4.096133899104195,True,True,True,True,True,True,False,False,False,False,True,False,10.445049954586738,-1.3169845594913676,9.128065395095371,5.5577086280056625,True,True,True,True,True,True,False,False,False,False,True,False,17.347865576748404,-1.3169845594913676,12.806539509536785,9.37666195190948,True,True,True,True,True,True,False,False,False,False,True,False,21.934604904632145,-1.3169845594913676,18.02906448683016,14.7986327204149,True,True,True,True,True,True,False,False,False,False,True,False,21.934604904632145,-1.3169845594913676,11.716621253405995,8.245120226308348,True,True,True,True,True,True,False,False,False,False,True,False,21.934604904632145,44.59582198001817,-35.05903723887376,-40.31687883074023,True,True,True,True,True,True,False,False,False,True,False,True,21.934604904632145,44.59582198001817,-5.0408719346049145,-9.15233380480906,True,True,True,True,True,True,False,False,False,True,False,True
1y,ADA/USDT:USDT,short,short_pullback_restart,2025-11-02T15:00:00+00:00,2025-11-03T15:00:00+00:00,0.5998,0.5392,24.10796037,0.10003342897130758,roi,roi,winning_trades,-0.46364985163203754,5.508160237388714,-2.4480712166172087,7.802634211403801,True,False,True,True,True,False,False,False,True,False,False,True,-0.46364985163203754,5.508160237388714,-4.024480712166161,6.385495165055026,True,False,True,True,True,False,False,False,True,False,False,True,1.6691394658753724,5.508160237388714,-0.612017804154297,9.453184394798269,True,False,True,True,True,False,False,False,True,False,False,True,9.235905044510389,5.508160237388714,-1.7062314540059322,8.469523174391464,True,True,True,True,True,False,False,True,False,True,False,True,9.235905044510389,5.508160237388714,2.930267062314547,12.637579193064358,True,True,True,True,True,False,False,True,False,False,True,False,9.235905044510389,11.795252225519286,-8.41988130563798,2.4341780593531164,True,True,True,True,True,False,False,True,False,True,False,True,12.407270029673594,12.53709198813056,11.869436201780417,20.673591197065686,True,True,True,True,True,False,False,True,False,False,True,False
1y,ETH/USDT:USDT,short,short_compression_breakdown,2025-10-29T16:00:00+00:00,2025-11-04T05:00:00+00:00,3950.23,3554.12,34.35006724,0.10000072705044213,roi,roi,winning_trades,2.648194208411643,0.19301542997985796,0.7411117238584992,10.5943140019695,True,True,True,True,True,False,False,False,True,False,True,False,5.421032491868594,0.9003635217719155,5.136292528108216,14.548767286968097,True,True,True,True,True,False,False,True,False,False,True,False,14.043420030837447,0.9003635217719155,6.472769630738403,15.751228915784646,True,True,True,True,True,False,False,True,False,False,True,False,14.043420030837447,0.9003635217719155,4.7021484924538255,14.158157119965168,True,True,True,True,True,False,False,True,False,False,True,False,14.043420030837447,0.9003635217719155,5.309893869649866,14.704960723805954,True,True,True,True,True,False,False,True,False,False,True,False,14.043420030837447,2.9228050825520833,0.20258179239867588,10.109785253010582,True,True,True,True,True,False,False,True,False,False,True,False,17.18597008542199,2.9228050825520833,15.277480782866082,23.673046126428083,True,True,True,True,True,False,False,True,False,False,True,False
1y,DOGE/USDT:USDT,short,short_pullback_restart,2025-11-06T06:00:00+00:00,2025-11-07T15:00:00+00:00,0.16373,0.16923,-8.60915722,-0.03447426733210595,stop_loss,stop_loss,losing_trades,0.5731844235655609,7.303669562134379,-6.618211900963196,-10.299719049654934,False,False,False,False,False,False,True,False,False,False,False,True,0.5731844235655609,8.308219582816296,-6.192755421615563,-9.859970683442267,False,False,False,False,False,False,True,False,False,False,False,True,0.5731844235655609,8.308219582816296,-2.7536488802221815,-6.305338056556528,False,False,False,False,False,False,True,False,False,False,False,True,0.5731844235655609,8.308219582816296,-5.176387165396217,-8.809460697489785,False,False,False,False,False,False,True,False,False,False,False,True,0.5731844235655609,9.7264078473084,-5.855935708798678,-9.511836560190563,False,False,False,False,False,False,True,False,False,False,False,True,6.866394847249301,10.122318737812448,3.7995627252851096,0.46800830635802015,True,False,True,True,False,True,False,False,False,False,True,False,21.314187791762684,10.122318737812448,18.507356851622045,15.669865021682028,True,True,True,True,True,True,False,False,False,False,True,False
1y,ETH/USDT:USDT,short,short_pullback_restart,2025-11-06T13:00:00+00:00,2025-11-07T20:00:00+00:00,3347.88,3462.93,-8.47932981,-0.0351946256362148,stop_loss,stop_loss,losing_trades,1.674882252889894,0.2685587060668331,0.6737069475848466,-2.839644192742864,False,False,False,False,False,False,True,False,False,False,True,False,1.674882252889894,0.7817079756160293,0.27866575414460115,-3.2482609890438154,False,False,False,False,False,False,True,False,False,False,True,False,3.165527457961896,0.7817079756160293,1.929868637252267,-1.5403144676631122,False,False,False,False,False,True,False,False,False,False,True,False,3.165527457961896,3.8839941898912196,-3.3064485854464283,-6.956577894070269,False,False,False,False,False,True,False,False,False,True,False,True,3.165527457961896,5.633091052952274,-3.09824339504408,-6.741217725844406,False,False,False,False,False,True,False,False,False,True,False,True,11.404504278169062,5.633091052952274,9.434496221407883,6.222209876100705,True,True,True,True,True,True,False,False,False,False,True,False,24.34152581773238,5.633091052952274,20.97847776305036,18.162900701339357,True,True,True,True,True,True,False,False,False,False,True,False
1y,BTC/USDT:USDT,short,short_pullback_restart,2025-11-04T06:00:00+00:00,2025-11-09T16:00:00+00:00,104164.3,103715.8,0.86337649,0.004146374497774663,stale_flat_120h,timeout,winning_trades,0.4009032375009429,1.2733836117544262,-0.9265704935988538,-0.5920111784939754,True,False,False,False,False,False,False,False,True,False,False,True,0.4009032375009429,2.8445039232209526,-2.314112218196255,-1.9735785677050497,True,False,False,False,False,False,False,False,True,False,False,True,0.4009032375009429,2.8445039232209526,-1.420612867084855,-1.0839263548067757,True,False,False,False,False,False,False,False,True,False,False,True,0.55979898916077,3.6232666575391543,0.3366892990267607,0.6658093991895467,True,False,False,False,False,False,False,False,True,False,True,False,2.35354690413611,3.6232666575391543,2.2394852086181634,2.5604124445707375,True,False,True,False,False,False,False,False,True,False,True,False,9.411102262143283,3.6232666575391543,9.18895674525965,9.479961656728848,True,True,True,True,True,False,False,True,False,False,True,False,22.287636020741296,3.6232666575391543,16.45689470649603,16.716606073289995,True,True,True,True,True,False,False,True,False,False,True,False
1y,ADA/USDT:USDT,short,short_compression_breakdown,2025-11-11T20:00:00+00:00,2025-11-14T12:00:00+00:00,0.5621,0.5055,19.66074274,0.09998514768096428,roi,roi,winning_trades,0.7517309594460762,2.947576656775475,-0.6132542037586752,9.417879380893076,True,False,True,True,True,False,False,False,True,False,False,True,3.1256181998021617,2.947576656775475,0.2176063303659723,10.165077388365074,True,True,True,True,True,False,False,True,False,False,True,False,3.1256181998021617,2.947576656775475,-0.05934718100891751,9.916011385874402,True,True,True,True,True,False,False,True,False,True,False,True,3.1256181998021617,2.947576656775475,1.5628090999010809,11.374826543319703,True,True,True,True,True,False,False,True,False,False,True,False,6.4688427299703175,2.947576656775475,2.4727992087042447,12.193186265789013,True,True,True,True,True,False,False,True,False,False,True,False,23.34322453016814,2.947576656775475,19.999999999999996,27.955506137697927,True,True,True,True,True,False,False,True,False,False,True,False,23.34322453016814,2.947576656775475,16.102868447082095,24.450791674079355,True,True,True,True,True,False,False,True,False,False,True,False
1y,PAXG/USDT:USDT,long,long_1d_center_compression,2025-11-11T00:00:00+00:00,2025-11-14T13:00:00+00:00,4112.06,4029.82,-8.12161514,-0.0212267214674943,stop_loss,stop_loss,losing_trades,1.6122308192425419,0.28512439761578023,1.088634231801914,-1.0331089526903874,False,False,False,False,False,False,True,False,False,False,True,False,1.6122308192425419,0.28512439761578023,1.1722607957675475,-0.9511548955997835,False,False,False,False,False,False,True,False,False,False,True,False,1.6122308192425419,0.28512439761578023,1.2402539071224028,-0.8845216266299669,False,False,False,False,False,False,True,False,False,False,True,False,2.0229191378274956,0.28512439761578023,1.7412688407918868,-0.3935268454254222,False,False,False,False,False,False,True,False,False,False,True,False,2.1554312599570236,0.28512439761578023,0.5806710969720641,-1.5309129730597462,True,False,False,False,False,False,True,False,False,False,True,False,2.4859671151565044,0.9067402514256211,1.0037669176290707,-1.1162789453461384,True,False,False,False,False,False,True,False,False,False,True,False,4.021271421552321,0.9067402514256211,3.8604701946985265,1.6832910998380353,True,False,True,False,False,True,False,False,False,False,True,False
1y,DOGE/USDT:USDT,short,short_pullback_restart,2025-11-19T06:00:00+00:00,2025-11-21T07:00:00+00:00,0.15641,0.14066,18.90459792,0.10002160737267067,roi,roi,winning_trades,5.332006256220678,1.137494667993737,0.44788852552255043,10.372476184387192,True,True,True,True,True,False,False,True,False,False,True,False,5.332006256220678,1.9906156689890493,0.5403099672970358,10.455591074739464,True,True,True,True,True,False,False,True,False,False,True,False,5.332006256220678,1.9906156689890493,0.760699559220827,10.653788120964135,True,True,True,True,True,False,False,True,False,False,True,False,5.332006256220678,2.8010806199345932,-1.5213991184416342,8.601489674573227,True,True,True,True,True,False,False,True,False,True,False,True,5.332006256220678,6.0927058154414855,-3.9101379212284972,6.453289431622007,True,True,True,True,True,False,False,True,False,True,False,True,5.332006256220678,11.424712071662164,-6.469500924214415,4.151646314174279,True,True,True,True,True,False,False,True,False,True,False,True,6.405516849139782,11.424712071662164,-4.791696288923643,5.660501246723349,True,True,True,True,True,False,False,True,False,True,False,True
1y,SUI/USDT:USDT,short,short_pullback_restart,2025-11-19T06:00:00+00:00,2025-11-21T07:00:00+00:00,1.6228,1.4599,16.74242181,0.10002090611286922,roi,roi,winning_trades,9.93903692033701,-3.26734707856703,4.787999178025897,14.245575548434811,True,True,True,True,True,False,False,True,False,False,True,False,9.93903692033701,-2.8015617508048454,4.979793136516199,14.418116835099829,True,True,True,True,True,False,False,True,False,False,True,False,9.93903692033701,-2.8015617508048454,5.973011850126717,15.311634212472269,True,True,True,True,True,False,False,True,False,False,True,False,10.254126994999654,-2.8015617508048454,6.938831426810052,16.180502834606852,True,True,True,True,True,False,False,True,False,False,True,False,10.254126994999654,-2.8015617508048454,4.555106514144805,14.036061128912994,True,True,True,True,True,False,False,True,False,False,True,False,10.254126994999654,10.781560380848003,-4.007123775601069,6.333325117081589,True,True,True,True,True,False,False,True,False,True,False,True,10.69251318583464,22.754983218028634,-12.589903418042327,-1.3878974611782056,True,True,True,True,True,False,False,True,False,True,False,True
1y,ETH/USDT:USDT,short,short_pullback_restart,2025-11-20T16:00:00+00:00,2025-11-21T07:00:00+00:00,2954.52,2656.71,20.96625986,0.09999836123194321,roi,roi,winning_trades,1.3817842368945061,4.219128169804011,-3.1535244719973106,7.14415471887143,True,True,True,True,True,False,False,False,True,False,False,True,1.3817842368945061,5.617097839056578,-3.5348231459210773,6.801290226500416,True,True,True,True,True,False,False,False,True,False,False,True,1.3817842368945061,5.617097839056578,-3.7045819829789504,6.648642757537599,True,True,True,True,True,False,False,False,True,False,False,True,1.3817842368945061,7.310922155598466,-5.098411192791077,5.395308882661147,True,True,True,True,True,False,False,False,True,False,False,True,1.3817842368945061,8.585430852445324,-6.4764313756488265,4.1561905148721285,True,True,True,True,True,False,False,False,True,False,False,True,1.3817842368945061,15.556458928524378,-12.926890778444008,-1.6440748412601673,True,True,True,True,True,False,False,False,True,False,False,True,1.3817842368945061,21.927873196547605,-19.413485099992087,-7.47683278502091,True,True,True,True,True,False,False,False,True,False,False,True
1y,BNB/USDT:USDT,short,short_pullback_restart,2025-11-25T15:00:00+00:00,2025-11-25T23:00:00+00:00,842.28,866.81,-8.88459075,-0.03015297005961308,stop_loss,stop_loss,losing_trades,1.0405971320127805,0.4072403410205335,0.6218202374222709,-2.3724034762786705,False,False,False,False,False,False,True,False,False,False,True,False,1.59319804801513,0.4072403410205335,0.9990655391608274,-1.984171534406611,False,False,False,False,False,False,True,False,False,False,True,False,1.6947197194310104,3.5809462281238194,-2.9152870871356003,-6.012523151446084,False,False,False,False,False,False,True,False,False,False,False,True,1.6947197194310104,4.419653672661837,-3.3813638513630506,-6.49217362397303,False,False,False,False,False,False,True,False,False,False,False,True,1.6947197194310104,4.635387224420584,-2.3915275550582042,-5.4735099966756895,False,False,False,False,False,False,True,False,False,False,False,True,7.546059690128168,4.635387224420584,-1.1963406052076009,-4.243515220591725,True,True,True,True,False,True,False,False,False,True,False,True,7.546059690128168,7.160738800890629,-3.5544121549128485,-6.670261670703333,True,True,True,True,False,True,False,False,False,True,False,True
1y,NEAR/USDT:USDT,short,short_pullback_restart,2025-11-28T02:00:00+00:00,2025-11-28T15:00:00+00:00,1.878,1.953,-8.76369871,-0.040954742593724607,stop_loss,stop_loss,losing_trades,5.478750640040961,-0.870455709165393,4.352278545826931,0.43248136315227825,True,True,True,False,False,True,False,False,False,False,True,False,5.478750640040961,-0.870455709165393,3.9426523297491127,0.006496272630458029,True,True,True,False,False,True,False,False,False,False,True,False,5.478750640040961,-0.870455709165393,3.8914490527393784,-0.04675186368477689,True,True,True,False,False,True,False,False,False,False,True,False,6.605222734254992,-0.870455709165393,5.632360471070153,1.7636847710330097,True,True,True,False,False,True,False,False,False,False,True,False,18.945212493599595,-0.870455709165393,17.357910906298002,13.957507987220435,True,True,True,True,True,True,False,False,False,False,True,False,18.945212493599595,-0.870455709165393,12.391193036354325,8.792438764643228,True,True,True,True,True,True,False,False,False,False,True,False,18.945212493599595,-0.870455709165393,17.665130568356375,14.27699680511181,True,True,True,True,True,True,False,False,False,False,True,False
