rule,terms,selected,coverage,hit_rate_reach10,lift_vs_base,selected_avg_final_profit,rejected_avg_final_profit,base_avg_final_profit,proxy_full_profit_from_reach5,proxy_half_profit_from_reach5
adverse_before_5pct <= 0.0125,1,84,0.6942148760330579,0.75,0.06404958677685946,0.07373310981194192,0.052569080468641324,0.06726146447556075,0.06647587788597621,0.058237938942988114
node_body_ratio >= 0.2,1,106,0.8760330578512396,0.6981132075471698,0.012162794324029225,0.06843754738241019,0.05895047860049148,0.06726146447556075,0.06615190101268992,0.05807595050634495
adverse_before_5pct <= 0.0125 AND node_body_ratio >= 0.2,2,75,0.6198347107438017,0.7733333333333333,0.08738292011019277,0.07588030472644977,0.053209007544763445,0.06726146447556075,0.06604151119408043,0.058020755597040216
node_body_ratio >= 0.3,1,100,0.8264462809917356,0.71,0.024049586776859422,0.06867905208532368,0.06051104728621353,0.06726146447556075,0.06543723312836668,0.05771861656418334
node_close_vs_ema20 <= -0.01,1,84,0.6942148760330579,0.7380952380952381,0.052144824872097595,0.07203685835138246,0.056420029730452036,0.06726146447556075,0.06529831488856302,0.05764915744428151
adverse_before_5pct <= 0.0125 AND node_body_ratio >= 0.3,2,73,0.6033057851239669,0.7808219178082192,0.09487150458507865,0.0752195338931502,0.05515856723631013,0.06726146447556075,0.06521509069586748,0.05760754534793374
adverse_before_5pct <= 0.0175,1,99,0.8181818181818182,0.696969696969697,0.011019283746556474,0.06853013914767059,0.06155242845106654,0.06726146447556075,0.06516102293900321,0.0575805114695016
adverse_before_5pct <= 0.015,1,94,0.7768595041322314,0.7021276595744681,0.016177246351327557,0.06930306820918551,0.060153658884422735,0.06726146447556075,0.0649957719972185,0.05749788599860925
node_body_ratio >= 0.4,1,90,0.743801652892562,0.7222222222222222,0.03627180899908167,0.07015322174496728,0.05886604014502567,0.06726146447556075,0.06498999964501699,0.05749499982250849
node_close_vs_ema20 <= -0.005,1,96,0.7933884297520661,0.6979166666666666,0.011966253443526087,0.06879869232239838,0.06135850954370428,0.06726146447556075,0.06491466498305987,0.05745733249152994
adverse_before_5pct <= 0.0125 AND node_close_vs_ema20 <= -0.005,2,63,0.5206611570247934,0.7936507936507936,0.10770038042765306,0.07861785258224585,0.05492607739416145,0.06726146447556075,0.0649002042370371,0.057450102118518545
node_ret_3h <= -0.01 AND node_close_vs_ema20 <= -0.01,2,83,0.6859504132231405,0.7349397590361446,0.04898934581300407,0.07169699903031365,0.0575733232112321,0.06726146447556075,0.06488306545054573,0.05744153272527286
node_close_profit >= 0.047 AND node_body_ratio >= 0.4,2,82,0.6776859504132231,0.7317073170731707,0.04575690385003017,0.07164235518946765,0.0580503609232437,0.06726146447556075,0.06466672004575494,0.05733336002287747
node_close_profit >= 0.047 AND node_body_ratio >= 0.2,2,93,0.768595041322314,0.6989247311827957,0.012974317959655202,0.06905593839393108,0.06130124753240222,0.06726146447556075,0.06464629975731893,0.05732314987865947
node_close_profit >= 0.047,1,97,0.8016528925619835,0.6907216494845361,0.004771236261395528,0.06822623848309635,0.06336216952843778,0.06726146447556075,0.06461111680049872,0.057305558400249354
adverse_before_5pct <= 0.0125 AND node_close_vs_ema20 <= -0.01,2,55,0.45454545454545453,0.8363636363636363,0.15041322314049577,0.08196364906452284,0.05500964398475902,0.06726146447556075,0.06452893139296494,0.05726446569648247
node_ret_3h <= -0.01 AND node_close_vs_ema20 <= -0.005,2,95,0.7851239669421488,0.6947368421052632,0.008786428882122665,0.06846767664158054,0.06285415079202697,0.06726146447556075,0.06449941554504257,0.05724970777252128
adverse_before_5pct <= 0.0125 AND node_ret_3h <= -0.01,2,64,0.5289256198347108,0.78125,0.09529958677685946,0.07736372813604425,0.055918571944491575,0.06726146447556075,0.06447337686534571,0.05723668843267286
adverse_before_5pct <= 0.0125 AND node_body_ratio >= 0.4,2,65,0.5371900826446281,0.8,0.1140495867768595,0.07678948211084365,0.05620215829175027,0.06726146447556075,0.06439104410913088,0.05719552205456544
node_close_profit >= 0.047 AND node_body_ratio >= 0.3,2,90,0.743801652892562,0.7111111111111111,0.025160697887970596,0.06921021901049586,0.06160379001929757,0.06726146447556075,0.06428859265243493,0.057144296326217474
adverse_before_5pct <= 0.015 AND node_close_vs_ema20 <= -0.01,2,62,0.512396694214876,0.7903225806451613,0.10437216742202071,0.07774605712586262,0.056243756944735095,0.06726146447556075,0.0642169879487891,0.057108493974394554
adverse_before_5pct <= 0.015 AND node_body_ratio >= 0.2,2,84,0.6942148760330579,0.7142857142857143,0.02833530106257376,0.07037816390792469,0.06018571441289672,0.06726146447556075,0.06414682453112128,0.05707341226556063
node_ret_3h <= -0.015 AND node_close_vs_ema20 <= -0.01,2,79,0.6528925619834711,0.7341772151898734,0.0482268019667329,0.07155286872855372,0.05918953742826447,0.06726146447556075,0.06407170768227888,0.05703585384113944
adverse_before_5pct <= 0.0175 AND node_body_ratio >= 0.2,2,88,0.7272727272727273,0.7045454545454546,0.018595041322314043,0.06911091369529247,0.062329599889609524,0.06726146447556075,0.06389884632384907,0.056949423161924535
node_body_ratio >= 0.3 AND node_ret_3h <= -0.01,2,81,0.6694214876033058,0.7160493827160493,0.0300989694929088,0.0706863874530685,0.060325995446107596,0.06726146447556075,0.06384791226197148,0.05692395613098574
node_body_ratio >= 0.3 AND node_close_vs_ema20 <= -0.005,2,81,0.6694214876033058,0.7160493827160493,0.0300989694929088,0.0706863874530685,0.060325995446107596,0.06726146447556075,0.06384791226197148,0.05692395613098574
node_close_profit >= 0.048 AND node_body_ratio >= 0.2,2,83,0.6859504132231405,0.7108433734939759,0.024892960270835318,0.07015171532398588,0.06094854814873743,0.06726146447556075,0.06382307745364321,0.05691153872682161
node_close_profit >= 0.048,1,85,0.7024793388429752,0.7058823529411765,0.019931939718035974,0.06964683081240418,0.06162934951356937,0.06726146447556075,0.06380149271945748,0.05690074635972874
adverse_before_5pct <= 0.0125 AND node_close_profit >= 0.047,2,71,0.5867768595041323,0.7464788732394366,0.06052846001629608,0.0734953010376048,0.05840941655745821,0.06726146447556075,0.06378649895594993,0.05689324947797496
adverse_before_5pct <= 0.0125 AND node_ret_3h <= -0.015,2,55,0.45454545454545453,0.8181818181818182,0.1322314049586777,0.08029763626701608,0.056397987982681336,0.06726146447556075,0.06377165284864367,0.056885826424321835
node_ret_3h <= -0.01,1,97,0.8016528925619835,0.6804123711340206,-0.005538042089119899,0.06696996885406359,0.06843959261244521,0.06726146447556075,0.06360402461854683,0.05680201230927342
adverse_before_5pct <= 0.0175 AND node_body_ratio >= 0.3,2,83,0.6859504132231405,0.7228915662650602,0.036941153041919694,0.06982271324973185,0.061667157942502854,0.06726146447556075,0.06359739834485739,0.05679869917242869
adverse_before_5pct <= 0.0175 AND node_close_vs_ema20 <= -0.01,2,65,0.5371900826446281,0.7692307692307693,0.08328035600762873,0.07523458610926537,0.05800694829358218,0.06726146447556075,0.06355576939753925,0.056777884698769626
node_close_profit >= 0.048 AND node_body_ratio >= 0.3,2,80,0.6611570247933884,0.725,0.039049586776859435,0.07036637265249833,0.06120310705714597,0.06726146447556075,0.06346537034875922,0.05673268517437963
node_close_profit >= 0.048 AND node_body_ratio >= 0.4,2,75,0.6198347107438017,0.7333333333333333,0.04738292011019274,0.07167213916798054,0.06007014704226762,0.06726146447556075,0.06343314411238464,0.056716572056192315
adverse_before_5pct <= 0.015 AND node_close_vs_ema20 <= -0.005,2,73,0.6033057851239669,0.726027397260274,0.040076984037133445,0.07224427260468226,0.059683443779188515,0.06726146447556075,0.06342009834827939,0.05671004917413968
node_body_ratio >= 0.3 AND node_close_vs_ema20 <= -0.01,2,71,0.5867768595041323,0.7464788732394366,0.06052846001629608,0.07286975258472002,0.05929769536055462,0.06726146447556075,0.06341944159929852,0.05670972079964926
adverse_before_5pct <= 0.0125 AND node_close_profit >= 0.048,2,64,0.5289256198347108,0.765625,0.07967458677685946,0.07530382769374838,0.05823144261654307,0.06726146447556075,0.06338384274710658,0.0566919213735533
adverse_before_5pct <= 0.015 AND node_body_ratio >= 0.3,2,80,0.6611570247933884,0.725,0.039049586776859435,0.07023088475048059,0.06146747369522936,0.06726146447556075,0.06337579157056568,0.05668789578528284
node_body_ratio >= 0.2 AND node_close_vs_ema20 <= -0.01,2,73,0.6033057851239669,0.7397260273972602,0.05377561417411969,0.07214988520475485,0.05982699128324478,0.06726146447556075,0.06336315388386037,0.05668157694193017
node_body_ratio >= 0.2 AND node_ret_3h <= -0.01,2,84,0.6942148760330579,0.7023809523809523,0.016430539157811785,0.06919137748658066,0.06288004034243451,0.06726146447556075,0.0633229397427502,0.0566614698713751
node_body_ratio >= 0.2 AND node_close_vs_ema20 <= -0.005,2,84,0.6942148760330579,0.7023809523809523,0.016430539157811785,0.06919137748658066,0.06288004034243451,0.06726146447556075,0.0633229397427502,0.0566614698713751
adverse_before_5pct <= 0.0175 AND node_close_profit >= 0.047,2,81,0.6694214876033058,0.7037037037037037,0.017753290480563177,0.06969565037212494,0.06233223803501832,0.06726146447556075,0.06318469157142248,0.05659234578571124
adverse_before_5pct <= 0.015 AND node_ret_3h <= -0.01,2,74,0.6115702479338843,0.7162162162162162,0.030265802993075686,0.07124575389415065,0.060988327944163936,0.06726146447556075,0.062993270976588,0.056496635488294
adverse_before_5pct <= 0.01,1,69,0.5702479338842975,0.7536231884057971,0.06767277518265657,0.07273566583475714,0.059997620364319396,0.06726146447556075,0.06296496646775407,0.05648248323387704
node_ret_3h <= -0.015 AND node_close_vs_ema20 <= -0.005,2,86,0.7107438016528925,0.6976744186046512,0.011724005381510638,0.06823107627742733,0.06487898976240289,0.06726146447556075,0.06295762446164256,0.05647881223082128
node_body_ratio >= 0.4 AND node_ret_3h <= -0.01,2,72,0.5950413223140496,0.7222222222222222,0.03627180899908167,0.07170573173768931,0.06073111258018819,0.06726146447556075,0.06291580731498868,0.05645790365749434
node_body_ratio >= 0.4 AND node_close_vs_ema20 <= -0.005,2,72,0.5950413223140496,0.7222222222222222,0.03627180899908167,0.07170573173768931,0.06073111258018819,0.06726146447556075,0.06291580731498868,0.05645790365749434
adverse_before_5pct <= 0.0175 AND node_body_ratio >= 0.4,2,75,0.6198347107438017,0.7333333333333333,0.04738292011019274,0.0706076741697682,0.061805687800222546,0.06726146447556075,0.06277335175812078,0.056386675879060384
adverse_before_5pct <= 0.0175 AND node_close_vs_ema20 <= -0.005,2,76,0.628099173553719,0.7105263157894737,0.02457590256633313,0.07031347967684963,0.06210694991338402,0.06726146447556075,0.06275887979702952,0.05637943989851476
node_close_profit >= 0.047 AND node_close_vs_ema20 <= -0.01,2,64,0.5289256198347108,0.75,0.06404958677685946,0.07393991185488946,0.059762856891753084,0.06726146447556075,0.06266243271663574,0.05633121635831788
node_close_profit >= 0.047 AND node_close_vs_ema20 <= -0.005,2,75,0.6198347107438017,0.7066666666666667,0.020716253443526123,0.07036384596851467,0.06220323378052726,0.06726146447556075,0.06262221857552562,0.056311109287762805
adverse_before_5pct <= 0.015 AND node_body_ratio >= 0.4,2,72,0.5950413223140496,0.7361111111111112,0.05016069788797062,0.07109390476449054,0.06163012364284761,0.06726146447556075,0.06255174498382908,0.05627587249191455
node_ret_3h <= -0.015,1,87,0.71900826446281,0.6896551724137931,0.0037047591906526067,0.06736984333020025,0.0669841421122185,0.06726146447556075,0.0624890609068382,0.0562445304534191
adverse_before_5pct <= 0.0175 AND node_close_profit >= 0.048,2,73,0.6033057851239669,0.7123287671232876,0.02637835390014709,0.07050171988816696,0.0623335760355555,0.06726146447556075,0.06236880621352222,0.05618440310676111
adverse_before_5pct <= 0.0175 AND node_ret_3h <= -0.01,2,77,0.6363636363636364,0.7012987012987013,0.015348288075560768,0.06937893952553137,0.0635558831381122,0.06726146447556075,0.062332052425338146,0.05616602621266907
adverse_before_5pct <= 0.015 AND node_ret_3h <= -0.015,2,65,0.5371900826446281,0.7384615384615385,0.05251112523839796,0.07288118741763384,0.06073857177494021,0.06726146447556075,0.06229154695988595,0.05614577347994298
node_body_ratio >= 0.3 AND node_ret_3h <= -0.015,2,74,0.6115702479338843,0.7162162162162162,0.030265802993075686,0.07009681322712548,0.0627972983560759,0.06726146447556075,0.062290613047994096,0.056145306523997046
node_body_ratio >= 0.5,1,78,0.6446280991735537,0.717948717948718,0.03199830472557741,0.06903600418697903,0.0640425319757788,0.06726146447556075,0.06227114319491211,0.05613557159745604
node_close_profit >= 0.047 AND node_ret_3h <= -0.01,2,76,0.628099173553719,0.6973684210526315,0.011418007829490984,0.06941634652189398,0.06362210813064244,0.06726146447556075,0.06219539120383424,0.05609769560191712
node_body_ratio >= 0.4 AND node_close_vs_ema20 <= -0.01,2,63,0.5206611570247934,0.746031746031746,0.0600813328086055,0.07333255498154868,0.06066700409836696,0.06726146447556075,0.06214835507303775,0.05607417753651889
adverse_before_5pct <= 0.01 AND node_body_ratio >= 0.2,2,61,0.5041322314049587,0.7704918032786885,0.08454139005554795,0.07399316478141861,0.06041756916460526,0.06726146447556075,0.062095727699723435,0.05604786384986172
adverse_before_5pct <= 0.0125 AND node_ret_3h <= -0.02,2,47,0.3884297520661157,0.8297872340425532,0.14383682081941263,0.08105869787420418,0.05849835677642236,0.06726146447556075,0.06206412231477352,0.05603206115738677
node_ret_3h <= -0.02 AND node_close_vs_ema20 <= -0.005,2,74,0.6115702479338843,0.7162162162162162,0.030265802993075686,0.06962966431712121,0.06353280940586982,0.06726146447556075,0.06200491867328075,0.05600245933664038
node_close_profit >= 0.047 AND node_body_ratio >= 0.5,2,70,0.5785123966942148,0.7285714285714285,0.042621015348287994,0.07065273564390935,0.06260677855821954,0.06726146447556075,0.06194786359565005,0.05597393179782502
adverse_before_5pct <= 0.015 AND node_close_profit >= 0.047,2,78,0.6446280991735537,0.6923076923076923,0.006357279084551748,0.06853005687172657,0.06496029687321346,0.06726146447556075,0.06194499533879895,0.05597249766939947
adverse_before_5pct <= 0.0125 AND node_body_ratio >= 0.5,2,59,0.48760330578512395,0.7796610169491526,0.09371060372601203,0.07442911985199806,0.06044063113346722,0.06726146447556075,0.06191171959725525,0.05595585979862762
node_close_profit >= 0.048 AND node_close_vs_ema20 <= -0.01,2,58,0.4793388429752066,0.7586206896551724,0.07267027643203183,0.07470448738657137,0.06040915766859861,0.06726146447556075,0.06184182040017471,0.055920910200087354
node_body_ratio >= 0.2 AND node_ret_3h <= -0.015,2,77,0.6363636363636364,0.7012987012987013,0.015348288075560768,0.06848886368807158,0.06511351585366684,0.06726146447556075,0.06176564052877283,0.05588282026438641
adverse_before_5pct <= 0.015 AND node_ret_3h <= -0.02,2,54,0.4462809917355372,0.7777777777777778,0.09182736455463725,0.07633358598782075,0.05994960534627657,0.06726146447556075,0.06175217887059769,0.055876089435298856
node_close_profit >= 0.048 AND node_ret_3h <= -0.01,2,67,0.5537190082644629,0.7164179104477612,0.03046749722462061,0.07117924067677092,0.06240051992961483,0.06726146447556075,0.06172734814333596,0.055863674071667986
node_close_profit >= 0.048 AND node_close_vs_ema20 <= -0.005,2,67,0.5537190082644629,0.7164179104477612,0.03046749722462061,0.07117924067677092,0.06240051992961483,0.06726146447556075,0.06172734814333596,0.055863674071667986
adverse_before_5pct <= 0.01 AND node_body_ratio >= 0.3,2,60,0.49586776859504134,0.7666666666666667,0.08071625344352618,0.07355966639643947,0.06106651176649973,0.06726146447556075,0.06168247920484603,0.05584123960242301
adverse_before_5pct <= 0.01 AND node_body_ratio >= 0.4,2,56,0.4628099173553719,0.7857142857142857,0.09976387249114516,0.07523742775893101,0.06038986533911869,0.06726146447556075,0.06168013185537303,0.05584006592768652
adverse_before_5pct <= 0.0175 AND node_ret_3h <= -0.015,2,68,0.5619834710743802,0.7205882352941176,0.0346378220709771,0.07069514319772013,0.06285598988863933,0.06726146447556075,0.06163032840863611,0.05581516420431805
adverse_before_5pct <= 0.01 AND node_close_vs_ema20 <= -0.005,2,51,0.4214876033057851,0.7843137254901961,0.09836331226705552,0.07757326944407594,0.05974857799849969,0.06726146447556075,0.061621791253288205,0.055810895626644104
node_ret_3h <= -0.02 AND node_close_vs_ema20 <= -0.01,2,73,0.6033057851239669,0.7123287671232876,0.02637835390014709,0.06921349396199089,0.06429275296494828,0.06726146447556075,0.06159161205971351,0.05579580602985676
adverse_before_5pct <= 0.015 AND node_close_profit >= 0.048,2,71,0.5867768595041323,0.704225352112676,0.018274938889535464,0.0696707469679525,0.06384028333636448,0.06726146447556075,0.061542339129955596,0.055771169564977796
node_ret_3h <= -0.02,1,75,0.6198347107438017,0.7066666666666667,0.020716253443526123,0.06861198625780857,0.06505952678711326,0.06726146447556075,0.06153635511847638,0.0557681775592382
node_close_profit >= 0.047 AND node_ret_3h <= -0.015,2,69,0.5702479338842975,0.7101449275362319,0.024194514313091386,0.07012922668638658,0.06345616461888802,0.06726146447556075,0.06147864992860061,0.055739324964300306
adverse_before_5pct <= 0.0075,1,56,0.4628099173553719,0.75,0.06404958677685946,0.07433104114050744,0.06117075227191439,0.06726146447556075,0.061260647139408396,0.0556303235697042
adverse_before_5pct <= 0.01 AND node_close_vs_ema20 <= -0.01,2,43,0.35537190082644626,0.8372093023255814,0.1512588891024409,0.08165843552360795,0.059324672743945005,0.06726146447556075,0.06125051840921605,0.05562525920460803
node_close_profit >= 0.048 AND node_body_ratio >= 0.5,2,66,0.5454545454545454,0.7272727272727273,0.04132231404958675,0.07054598266547907,0.0633200426476588,0.06726146447556075,0.06120689963571585,0.05560344981785792
adverse_before_5pct <= 0.01 AND node_ret_3h <= -0.01,2,52,0.4297520661157025,0.7692307692307693,0.08328035600762873,0.076049819801408,0.060638356114052674,0.06726146447556075,0.06119496388159683,0.055597481940798416
adverse_before_5pct <= 0.01 AND node_close_profit >= 0.047,2,58,0.4793388429752066,0.7586206896551724,0.07267027643203183,0.07315887514038093,0.06183210227620249,0.06726146447556075,0.06110094841439748,0.05555047420719874
adverse_before_5pct <= 0.0175 AND node_ret_3h <= -0.02,2,57,0.47107438016528924,0.7543859649122807,0.06843555168914017,0.0735439683972121,0.06166610942034004,0.06726146447556075,0.061090960319347846,0.05554548015967392
node_body_ratio >= 0.5 AND node_ret_3h <= -0.01,2,62,0.512396694214876,0.7258064516129032,0.039856038389762705,0.07151312869851932,0.0627936139361806,0.06726146447556075,0.06102325602734048,0.05551162801367023
node_body_ratio >= 0.5 AND node_close_vs_ema20 <= -0.005,2,62,0.512396694214876,0.7258064516129032,0.039856038389762705,0.07151312869851932,0.0627936139361806,0.06726146447556075,0.06102325602734048,0.05551162801367023
node_body_ratio >= 0.4 AND node_ret_3h <= -0.015,2,66,0.5454545454545454,0.7121212121212122,0.026170798898071612,0.07020246528984442,0.06373226349842039,0.06726146447556075,0.06101952652173332,0.05550976326086666
node_close_profit >= 0.048 AND node_close_position <= 0.35,2,52,0.4297520661157025,0.75,0.06404958677685946,0.07547741387098908,0.06106973449639737,0.06726146447556075,0.06094897125034242,0.05547448562517121
node_body_ratio >= 0.3 AND node_ret_3h <= -0.02,2,65,0.5371900826446281,0.7230769230769231,0.03712650985378252,0.07036350704680058,0.06366087934822882,0.06726146447556075,0.06093907403340527,0.05546953701670264
node_body_ratio >= 0.2 AND node_ret_3h <= -0.02,2,67,0.5537190082644629,0.7164179104477612,0.03046749722462061,0.06965398723095552,0.06429296401979322,0.06726146447556075,0.060882786317967105,0.05544139315898355
adverse_before_5pct <= 0.0075 AND node_body_ratio >= 0.4,2,49,0.4049586776859504,0.7755102040816326,0.08955979085849208,0.07682566152841208,0.06075249703681472,0.06726146447556075,0.060863284420596624,0.05543164221029831
adverse_before_5pct <= 0.0075 AND node_body_ratio >= 0.2,2,51,0.4214876033057851,0.7647058823529411,0.07875546912980058,0.07560374579750499,0.0611835166552871,0.06726146447556075,0.06079166145184094,0.05539583072592047
adverse_before_5pct <= 0.01 AND node_close_profit >= 0.048,2,51,0.4214876033057851,0.7843137254901961,0.09836331226705552,0.07538222268376567,0.061344912066725765,0.06726146447556075,0.06069829220555412,0.05534914610277706
node_body_ratio >= 0.5 AND node_close_vs_ema20 <= -0.01,2,54,0.4462809917355372,0.7592592592592593,0.07330884603611876,0.07390656039125797,0.06190571552858092,0.06726146447556075,0.06066904348039612,0.05533452174019806
node_close_profit >= 0.048 AND node_ret_3h <= -0.015,2,63,0.5206611570247934,0.7142857142857143,0.02833530106257376,0.07047019922331567,0.06377611466334421,0.06726146447556075,0.060658037612139566,0.05532901880606979
adverse_before_5pct <= 0.0175 AND node_body_ratio >= 0.5,2,68,0.5619834710743802,0.7205882352941176,0.0346378220709771,0.0689076252541731,0.06514940913696379,0.06726146447556075,0.060625772870113816,0.05531288643505691
adverse_before_5pct <= 0.01 AND node_ret_3h <= -0.015,2,43,0.35537190082644626,0.813953488372093,0.12800307514895248,0.07952748892214578,0.06049942535757157,0.06726146447556075,0.06049323986489479,0.0552466199324474
node_close_profit >= 0.048 AND node_close_position <= 0.25,2,45,0.371900826446281,0.7777777777777778,0.09182736455463725,0.07800693696516417,0.06089901365934822,0.06726146447556075,0.06041580300357345,0.05520790150178673
adverse_before_5pct <= 0.015 AND node_body_ratio >= 0.5,2,65,0.5371900826446281,0.7230769230769231,0.03712650985378252,0.06936775534760733,0.06481666257050672,0.06726146447556075,0.06040416609582212,0.055202083047911056
node_close_vs_ema20 <= -0.015,1,60,0.49586776859504134,0.7333333333333333,0.04738292011019274,0.07096583745442415,0.06361781892258037,0.06726146447556075,0.060396283035251644,0.05519814151762582
node_ret_3h <= -0.01 AND node_close_vs_ema20 <= -0.015,2,60,0.49586776859504134,0.7333333333333333,0.04738292011019274,0.07096583745442415,0.06361781892258037,0.06726146447556075,0.060396283035251644,0.05519814151762582
adverse_before_5pct <= 0.0075 AND node_body_ratio >= 0.3,2,50,0.4132231404958678,0.76,0.07404958677685947,0.07511575935585171,0.06173027089789108,0.06726146447556075,0.06037841295696352,0.055189206478481766
node_close_position <= 0.35 AND node_close_vs_ema20 <= -0.01,2,48,0.39669421487603307,0.7708333333333334,0.08488292011019283,0.07600809986734987,0.061510252163151494,0.06726146447556075,0.06031726275729582,0.055158631378647904
hours_to_5pct <= 12,1,37,0.30578512396694213,0.8648648648648649,0.17891445164172437,0.08342985923932135,0.06013967154390431,0.06726146447556075,0.0602223536516933,0.05511117682584666
node_close_profit >= 0.047 AND node_ret_3h <= -0.02,2,58,0.4793388429752066,0.7241379310344828,0.03818751781134222,0.07124281919788518,0.06359609028675417,0.06726146447556075,0.060182508375845795,0.0550912541879229
node_body_ratio >= 0.4 AND node_close_position <= 0.4,2,59,0.48760330578512395,0.711864406779661,0.025913993556520465,0.07082993237751438,0.06386566437531456,0.06726146447556075,0.060156743886556605,0.0550783719432783
node_close_profit >= 0.048 AND node_close_position <= 0.3,2,50,0.4132231404958678,0.74,0.05404958677685945,0.07449672644131641,0.06216620957009903,0.06726146447556075,0.06012261423194894,0.05506130711597446
hours_to_5pct <= 12 AND node_close_vs_ema20 <= -0.01,2,30,0.24793388429752067,0.9333333333333333,0.2473829201101928,0.0907712705426758,0.059510978958929435,0.06726146447556075,0.06010857947339069,0.05505428973669534
hours_to_5pct <= 16 AND node_body_ratio >= 0.2,2,50,0.4132231404958678,0.78,0.09404958677685948,0.07434672746597114,0.06227184265132808,0.06726146447556075,0.06006063118428559,0.055030315592142796
node_close_profit >= 0.05 AND node_close_vs_ema20 <= -0.01,2,42,0.34710743801652894,0.8095238095238095,0.12357339630066899,0.07896870529740793,0.06103736176014835,0.06726146447556075,0.06005525307843912,0.055027626539219554
adverse_before_5pct <= 0.01 AND node_body_ratio >= 0.5,2,52,0.4297520661157025,0.7692307692307693,0.08328035600762873,0.07333234519620352,0.06268630799043867,0.06726146447556075,0.060027123555393254,0.055013561777696625
adverse_before_5pct <= 0.0125 AND hours_to_5pct <= 18,2,49,0.4049586776859504,0.7755102040816326,0.08955979085849208,0.07473615232804873,0.062174524131506446,0.06726146447556075,0.060017119537804864,0.05500855976890243
hours_to_5pct <= 16,1,56,0.4628099173553719,0.75,0.06404958677685946,0.07163175086151068,0.06349629466612698,0.06726146447556075,0.06001138882846775,0.05500569441423388
node_ret_3h <= -0.015 AND node_close_vs_ema20 <= -0.015,2,59,0.48760330578512395,0.7288135593220338,0.0428631460988933,0.07047269235003575,0.06420561859501198,0.06726146447556075,0.05998255246819925,0.05499127623409962
node_close_profit >= 0.048 AND node_close_position <= 0.4,2,61,0.5041322314049587,0.7049180327868853,0.01896761956374471,0.06979628912404409,0.0646843927496027,0.06726146447556075,0.05997994740964206,0.054989973704821025
adverse_before_5pct <= 0.0125 AND node_close_position <= 0.4,2,47,0.3884297520661157,0.7659574468085106,0.08000703358537009,0.07566887429297432,0.061921623105041346,0.06726146447556075,0.05997055447743631,0.054985277238718155
node_close_profit >= 0.047 AND node_close_position <= 0.35,2,54,0.4462809917355372,0.7222222222222222,0.03627180899908167,0.07232898035838689,0.06317719794313371,0.06726146447556075,0.059964999498784234,0.05498249974939212
adverse_before_5pct <= 0.0125 AND hours_to_5pct <= 20,2,51,0.4214876033057851,0.7647058823529411,0.07875546912980058,0.07359732187427691,0.06264533979935329,0.06726146447556075,0.05994597864122415,0.05497298932061208
adverse_before_5pct <= 0.0125 AND hours_to_5pct <= 16,2,44,0.36363636363636365,0.7954545454545454,0.10950413223140487,0.07728031422458591,0.061536407476117834,0.06726146447556075,0.059920114263485785,0.05496005713174289
node_close_position <= 0.25,1,46,0.38016528925619836,0.7608695652173914,0.07491915199425081,0.0760852397520316,0.061849548972658645,0.06726146447556075,0.059916702715648376,0.05495835135782419
node_close_profit >= 0.047 AND node_close_position <= 0.25,2,46,0.38016528925619836,0.7608695652173914,0.07491915199425081,0.0760852397520316,0.061849548972658645,0.06726146447556075,0.059916702715648376,0.05495835135782419
node_body_ratio >= 0.2 AND node_close_position <= 0.25,2,46,0.38016528925619836,0.7608695652173914,0.07491915199425081,0.0760852397520316,0.061849548972658645,0.06726146447556075,0.059916702715648376,0.05495835135782419
adverse_before_5pct <= 0.015 AND hours_to_5pct <= 16,2,46,0.38016528925619836,0.782608695652174,0.0966582824290334,0.0760644941112262,0.06186227296568595,0.06726146447556075,0.05990881594311079,0.054954407971555395
node_close_position <= 0.35 AND node_ret_3h <= -0.01,2,54,0.4462809917355372,0.7222222222222222,0.03627180899908167,0.07206013403221621,0.06339388005676382,0.06726146447556075,0.059845018493716325,0.05492250924685816
node_close_position <= 0.35 AND node_close_vs_ema20 <= -0.005,2,54,0.4462809917355372,0.7222222222222222,0.03627180899908167,0.07206013403221621,0.06339388005676382,0.06726146447556075,0.059845018493716325,0.05492250924685816
adverse_before_5pct <= 0.0075 AND node_close_profit >= 0.047,2,48,0.39669421487603307,0.75,0.06404958677685946,0.07469630712808983,0.062372800813623834,0.06726146447556075,0.05979688216651498,0.05489844108325749
adverse_before_5pct <= 0.0125 AND node_close_position <= 0.25,2,34,0.2809917355371901,0.8529411764705882,0.16699076324744766,0.0848146753367057,0.06040158896660757,0.06726146447556075,0.05978263604502474,0.054891318022512375
node_close_profit >= 0.048 AND node_ret_3h <= -0.02,2,53,0.4380165289256198,0.7358490566037735,0.04989864338063299,0.07231678673082602,0.06332128683542755,0.06726146447556075,0.05977512146060974,0.054887560730304874
node_close_position <= 0.35,1,56,0.4628099173553719,0.7142857142857143,0.02833530106257376,0.07111745355687835,0.06393938157473329,0.06726146447556075,0.05977336693541477,0.054886683467707385
node_body_ratio >= 0.2 AND node_close_position <= 0.35,2,56,0.4628099173553719,0.7142857142857143,0.02833530106257376,0.07111745355687835,0.06393938157473329,0.06726146447556075,0.05977336693541477,0.054886683467707385
adverse_before_5pct <= 0.0175 AND hours_to_5pct <= 12,2,33,0.2727272727272727,0.8787878787878788,0.19283746556473824,0.08583282540880197,0.0602972041255953,0.06726146447556075,0.059772588747855085,0.054886294373927544
